# N(H) (cm^-2)	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
3.3552214064775104e16	95.46819441977479	0.9991141960212849	0.00040991949586530066	8.850788129690316e-8	1.4013290615018128e-11	0.00002691246555298206
6.710443635512933e16	95.7028232903558	0.9987856930442349	0.0005742994945580615	8.825647945075226e-8	1.4328137604828573e-11	0.000053824937703758654
1.3420892422380702e17	96.56282989640484	0.9971329909594511	0.0014013621318076767	8.712071075772265e-8	1.7507518132671435e-11	0.00010764991672689474
2.2368188562434125e17	96.80539283710242	0.986939987587489	0.006502430984692893	8.258468862553587e-8	7.298052965141207e-11	0.00017941680480666386
3.42981016251358e17	94.29726217332787	0.9119574874637325	0.04400781965099433	7.053750423079056e-8	7.144269464705034e-10	0.00027510747181605776
3.474548217755508e17	94.20723001444485	0.9080424393942326	0.04596567705335893	7.030043786987482e-8	7.441958960825028e-10	0.00027869594251513395
3.564024417948562e17	94.0250209565943	0.8998858428289845	0.05004461384315921	6.98620630483843e-8	8.043917846224823e-10	0.00028587289110892396
3.5752089505737754e17	94.00413898114971	0.8989262159854963	0.05052449786208909	6.981497892686167e-8	8.113292815442665e-10	0.0002867700102928358
3.597578020589007e17	93.96143377531858	0.8969507323841047	0.051512382203677105	6.972078953735894e-8	8.25497616837474e-10	0.00028856424904284776
3.6423161799694374e17	93.8723214303116	0.8927580234714432	0.05360902737043169	6.953235602706601e-8	8.550697012818874e-10	0.00029215272809494615
3.6479084517289254e17	93.86083610551171	0.8922097206266422	0.05388321567823416	6.950880510941177e-8	8.588874172504537e-10	0.0002926012881238002
3.6590929964894214e17	93.83758105457954	0.8910961436618815	0.054440078288560775	6.946175031626202e-8	8.666053127054519e-10	0.00029349840828109155
3.6604910647011046e17	93.8346489365596	0.890955321787672	0.05451049852631081	6.945587136982634e-8	8.675779422675843e-10	0.00029361054831010725
3.663287201202585e17	93.82876612251592	0.8906725734710151	0.054651891309006745	6.944411716823931e-8	8.695285125280059e-10	0.00029383482837440415
3.663986235344223e17	93.82728436474223	0.8906016737907674	0.054687345807595836	6.9441184069218e-8	8.700170559837567e-10	0.0002938908983917832
3.6653843036470637e17	93.8243430610897	0.8904595501436197	0.054758416961626206	6.943530171444438e-8	8.709961099739454e-10	0.0002940030384281108
3.6681804403310784e17	93.81842631460093	0.8901742273636029	0.05490109703023998	6.942355101261235e-8	8.72959098572844e-10	0.0002942273185070489
3.6737727140130854e17	93.80651516658108	0.8895990849740489	0.05518870567430079	6.94000651412631e-8	8.769064991791226e-10	0.00029467587869010955
3.684957262637864e17	93.78244902169384	0.8884304776991457	0.05577308459266904	6.93531232209109e-8	8.848887604251635e-10	0.00029557299915735773
3.7073263649701094e17	93.73319820910902	0.8860172532778298	0.05697984889248086	6.92594642726409e-8	9.012093332460398e-10	0.00029736724049954
3.752064589622532e17	93.63899761090414	0.8813313255838018	0.059323095703015534	6.908991930213082e-8	9.32352310277671e-10	0.0003009557247871505
3.841541107826887e17	93.4673769028013	0.8725597514222374	0.0637093726075984	6.88122811284774e-8	9.887865395694733e-10	0.0003081326988888494
4.020494396298489e17	93.12096338818802	0.8538375535122511	0.07307137277631826	6.836065356995358e-8	1.100713103252402e-9	0.00032248666731038797
4.3784018247010605e17	92.4775084881318	0.8148138303683431	0.09258466601201203	6.784614380118992e-8	1.3007131686976294e-9	0.0003511946724496165
5.0942189981059654e17	91.60495527003043	0.74876562972212	0.12561040125988593	6.768397209845006e-8	1.5554882002417256e-9	0.0004086108685441606
6.525857668539962e17	90.86931142587714	0.667695148527353	0.16614698457000948	6.7973783046883e-8	1.7506762743519791e-9	0.0005234436075341687
6.883767782398772e17	90.78274354565293	0.6539175606305397	0.1730359659331886	6.804007831215411e-8	1.7738159489876287e-9	0.0005521518280757203
7.599588425531064e17	90.61838930742654	0.6226039306288054	0.1886931760058862	6.819506147437717e-8	1.8143010030298436e-9	0.0006095683024795247
9.0312310177305e17	90.49060664557622	0.5820739940306938	0.20895860659506865	6.840657328847008e-8	1.8507067306137771e-9	0.0007244013560370813
1.1894519050409405e18	90.45310105157282	0.5303299730219371	0.23483114617572445	6.869876780968557e-8	1.871881511936675e-9	0.0009540676916147282
1.7621101863733934e18	90.56530777652483	0.462791302335714	0.26860109399890514	6.914937966951496e-8	1.8569150364170002e-9	0.0014134009040291514
2.9074282163935903e18	90.87222400332925	0.38324142616526036	0.3083766684315839	6.986821460810864e-8	1.7854222041089406e-9	0.0023320685058339395
5.198067135951669e18	91.28586037172737	0.30001029535702467	0.34999282260745285	7.107657968507088e-8	1.664418376166578e-9	0.004169406003082649
9.779349928900887e18	91.45289551028112	0.2224709099420596	0.38876299889632426	7.32764159225723e-8	1.5319738242035887e-9	0.007844084971084209
1.6706430113242403e19	91.03664761092868	0.16464138872978296	0.4176780791744267	7.645473143219341e-8	1.441231073491073e-9	0.013400344432350414
2.3633513221955006e19	90.18180638777963	0.13462274525777956	0.4326875456863899	7.958971706344846e-8	1.4162166614291041e-9	0.018956606239275118
3.0560597793268208e19	89.20472151081323	0.11530156113107858	0.4423482212519143	8.262266853082386e-8	1.4178765646206632e-9	0.02451286921936199
3.748768325117909e19	88.08438554833084	0.10154668447604898	0.44922571015807966	8.580819759993035e-8	1.4348660042832682e-9	0.03006913291059507
4.4414769255510606e19	87.03639790635751	0.09105266881833532	0.45447275360311246	8.879429413029081e-8	1.4601586367305531e-9	0.035625397040115955
5.13418556526969e19	85.89159694058553	0.08272480425447783	0.4586367077352201	9.200559221907468e-8	1.4924464798788693e-9	0.0411816614847484
5.826894228429571e19	84.79823910285911	0.07588755640990251	0.46205534692723293	9.514337159448652e-8	1.529100384892762e-9	0.04673792611740477
6.519602907735302e19	83.76816522243789	0.07014020725821585	0.4649290324536089	9.818416624555846e-8	1.5691145349465482e-9	0.05229419087956814
7.212311598386704e19	82.69175273273066	0.06523709825802057	0.46738059193014914	1.0141982240804713e-7	1.612736021381381e-9	0.057850455732735916
7.905020293002733e19	81.57561031111045	0.060994028010609935	0.46950212702973354	1.0486490177745287e-7	1.6595177858521383e-9	0.06340672061770425
8.597728985289602e19	80.56537521873706	0.05725847611396551	0.47136990254922584	1.0811919344201218e-7	1.7080591586970021e-9	0.06896298548399021
9.290437675055104e19	79.63714851969866	0.05393887800305937	0.4730297006671567	1.1122770566686214e-7	1.7583404396809705e-9	0.07451925033005213
9.983146361884757e19	78.68548262469236	0.05097764627160171	0.4745103124670245	1.1450802070123763e-7	1.8110255049821968e-9	0.0800755151525654
1.067585504172887e20	77.71255933622393	0.04831742247390177	0.475840417429074	1.1797249615347009e-7	1.8659808712340742e-9	0.08563177991904718
1.1368563710832162e20	76.72013054913435	0.045913288890459564	0.47704247458299254	1.2163495606396895e-7	1.923100467159868e-9	0.09118804459937604
1.2061272365632112e20	75.7096704158669	0.04372906563624207	0.47813457398071474	1.255108017909861e-7	1.982292341123126e-9	0.09674430916497682
1.2753981002683384e20	74.84114248287665	0.04171602472936814	0.4791410848426553	1.290041394786213e-7	2.042309108827132e-9	0.10230057358821422
1.3446689625682225e20	74.05021402618196	0.03985901336346776	0.4800695818601736	1.3231428724751135e-7	2.103615473700326e-9	0.10785683789873607
1.4139398235970952e20	73.24780835039088	0.03814922179141687	0.4809244671282364	1.3578302707328713e-7	2.166838839041093e-9	0.11341310210730922
1.483210683107139e20	72.43459642262934	0.03656991141652607	0.4817141099899232	1.3942078628055026e-7	2.231940612709434e-9	0.11896936619405604
1.5524815408556835e20	71.61117719389735	0.03510662747474368	0.4824457378542211	1.4323895973424322e-7	2.298878541532949e-9	0.12452563013951176
1.621752396602135e20	70.77800362031923	0.03374739547826416	0.4831253379691338	1.4725009815278342e-7	2.367609807884023e-9	0.13008189392437822
1.6910232501062507e20	69.93551149595847	0.03248160966724296	0.4837582132088126	1.5146792063729112e-7	2.438082974116571e-9	0.13563815752938532
1.7602941011259284e20	69.08410446949034	0.031300169443784207	0.48434891385380174	1.5590746452374107e-7	2.510240195438705e-9	0.14119442093511395
1.829564949415636e20	68.22404802982918	0.030195421176306952	0.4849012666847086	1.605853658168841e-7	2.584014911899995e-9	0.14675068412186973
1.8988357947252212e20	67.53835980414328	0.029141771367086466	0.4854280760735861	1.644930230711469e-7	2.658554333250471e-9	0.15230694706958786
1.968106637852465e20	66.90831937360859	0.02814576350143815	0.4859260657650613	1.6821639049700464e-7	2.7345504290620077e-9	0.15786320984225882
2.0373774789756594e20	66.27296156982551	0.027208436406418887	0.486394713856377	1.720938707905205e-7	2.81227102809616e-9	0.1634194724541836
2.1066483179282376e20	65.63246146100651	0.026325136617809136	0.4868363470786831	1.7613444141975524e-7	2.89168571433393e-9	0.1689757348920017
2.1759191545446243e20	64.9869912677858	0.025491361818756986	0.48725321659045545	1.8034776853417394e-7	2.9727535401966938e-9	0.17453199714243228
2.2451899886583067e20	64.33667924446884	0.02470355421937929	0.487647101275862	1.8474433043921867e-7	3.0554325386222296e-9	0.1800882591921192
2.314460820101692e20	63.681665853997146	0.023958077227519668	0.48801981942492384	1.89335420999733e-7	3.1396672649562842e-9	0.18564452102761972
2.3837316487056287e20	63.02204892823204	0.023251993182866686	0.4883728398541842	1.9413331364261772e-7	3.225397408614085e-9	0.19120078263536605
2.4530024742993025e20	62.357938182640744	0.022582406164741345	0.4887076105136478	1.9915127596788597e-7	3.3125500706426885e-9	0.1967570440016571
2.5222732967100652e20	61.68941524009753	0.021946825762748635	0.4890253765953255	2.044037388533352e-7	3.401043014293911e-9	0.20231330511264467
2.5915441157633622e20	61.01568379495575	0.021357361423426063	0.48932008311005076	2.099083091453931e-7	3.490955582036932e-9	0.2078695659543275
2.6608149312627553e20	60.3387844841972	0.02077777249268721	0.4896098509694898	2.1567776350084062e-7	3.5817634116843663e-9	0.21342582651094927
2.730085743046693e20	59.65700618722267	0.02023100540484003	0.48988320649955236	2.217343604174919e-7	3.6736341883293376e-9	0.21898208676955175
2.7993565509714117e20	59.06613110991455	0.019678039428949873	0.4901596659610849	2.2720677886942052e-7	3.767111555256726e-9	0.22453834671860354
2.8686273555754834e20	58.60850826588603	0.019164230270645264	0.4904165535001681	2.3162262257140892e-7	3.8639887338977536e-9	0.23009460640130394
2.9378981578579404e20	58.148111445778696	0.018646000964275065	0.49067565090127807	2.361793302412747e-7	3.962443358910909e-9	0.235650865897786
3.0071689576887104e20	57.68320786318035	0.018177280834982882	0.4909099924714331	2.4091455504259645e-7	4.062456168401109e-9	0.24120712519761653
3.076439754941469e20	57.21602365703255	0.017729164181249275	0.4911340316244701	2.4582023344376745e-7	4.164013367192915e-9	0.24676338429066297
3.1457105495230736e20	56.74658375375434	0.01730043368367791	0.49134837703441236	2.509050828451764e-7	4.26706854218601e-9	0.25231964316945427
3.2149813413123706e20	56.27939260717561	0.01692789932978408	0.49153462294093647	2.561967967453108e-7	4.37162183251123e-9	0.2578759018242726
3.284252130175232e20	55.807022286649705	0.016533957267243743	0.49173157285278396	2.616684120150133e-7	4.477498191353705e-9	0.2634321602443595
3.353522916099605e20	55.33247842683975	0.01615644887182167	0.4919203053135981	2.673490759886554e-7	4.58470844927748e-9	0.2689884184287482
3.422793699000707e20	54.85577014818677	0.015794449210013658	0.4921012828116309	2.7325019064437205e-7	4.693187378033186e-9	0.27454467637063823
3.4920644787962977e20	54.376912877668914	0.015447155569889575	0.49227490672636304	2.793839558469143e-7	4.802867389742858e-9	0.280100934063433
3.561335255407572e20	53.89589945750405	0.015113833760087451	0.49244154417877645	2.857635160448373e-7	4.9136752993573825e-9	0.28565719150081154
3.630606028759143e20	53.41273474098306	0.014793770025627796	0.49260155207671746	2.924029546429595e-7	5.025535302621893e-9	0.291213448676727
3.69987679877983e20	52.92740630626345	0.014486342672371096	0.492755241299497	2.993174628165943e-7	5.1383680170793284e-9	0.2967697055854699
3.769147565402942e20	52.439908692432006	0.014190865133313217	0.49290295517013843	3.0652337208361827e-7	5.25209109926765e-9	0.30232596222169095
3.8384183285670923e20	51.95023612965914	0.013906830420448333	0.4930449472238241	3.140382947805371e-7	5.366624041343403e-9	0.3078822185804663
3.907689088215996e20	51.458369158698936	0.01363415560557809	0.493181258961984	3.2188131439623367e-7	5.481891488918004e-9	0.31343847465728125
3.976959844300492e20	50.96428802672484	0.013371410526353164	0.49331260553790546	3.3007297258577064e-7	5.597797378224208e-9	0.3189947304481925
4.0462305967794074e20	50.46797343755838	0.013118541777170005	0.4934390137040832	3.3863560149170617e-7	5.714271863638346e-9	0.3245509859498977
4.115501345619008e20	49.96938601782165	0.012875209096245049	0.4935606536524743	3.4759347074917173e-7	5.831230724000413e-9	0.33010724115969087
4.1847720907936524e20	49.552681684010295	0.01263708240636327	0.4936796959954592	3.5537634838692246e-7	5.954071716080392e-9	0.3356634960755153
4.323313576195101e20	48.9526127991097	0.012172241454713621	0.4939120897710976	3.6709451448698857e-7	6.221979543675909e-9	0.3467760055102945
4.6003965352702175e20	47.74056461774518	0.01134133837435388	0.49432748717695	3.9267481791897737e-7	6.782666959367122e-9	0.36900102343915947
5.154562403184536e20	45.266754152898805	0.009979548537136448	0.49500827703861755	4.5434656529523987e-7	8.013572804225129e-9	0.4134510552674315
5.8472695931948925e20	42.07123474273338	0.008706243200585433	0.4956448228353082	5.594630160703915e-7	9.795019554060821e-9	0.4690135834316416
6.539976629564273e20	39.17391537699117	0.0077748290898521045	0.49611048519178175	6.919512896867932e-7	1.2051059439544376e-8	0.5245760992722015
7.232683599190217e20	36.79594329463408	0.007074700490161247	0.49646056133694727	8.415855449762196e-7	1.5045721286565336e-8	0.5801386097592237
7.925390581273753e20	34.82483423578044	0.006543780244483625	0.49672606539623165	1.0079422092352075e-6	1.9000232334024696e-8	0.6357011212454781
8.618097621092208e20	33.11590128762755	0.006141835775882975	0.4969270984117249	1.1977467961901177e-6	2.4163816655469877e-8	0.6912636373626907
9.310804742716393e20	31.57856378664856	0.005839151250382611	0.4970785107886569	1.4205194560850227e-6	3.085175245055038e-8	0.7468261600415982
1.000351195967797e21	30.193831552168877	0.0056071961906316425	0.49719456234287657	1.6811536403781742e-6	3.942161493723998e-8	0.8023886903675844
1.0696219277624531e21	28.96218054124334	0.005435413642464727	0.4972805265077643	1.980169745208191e-6	5.024357787681749e-8	0.8579512287936469
1.1111843727194308e21	28.318915888265373	0.005352068181856888	0.49732223980013096	2.1697812307357026e-6	5.7885324547159775e-8	0.8912887565658212
1.1804551200880941e21	27.27670765229934	0.005244515757681517	0.49737608398385846	2.5410707124278988e-6	7.305374909371806e-8	0.9468513074839038
1.249725876816056e21	26.340283707474605	0.005166056776746486	0.49741537692497534	2.963006101638642e-6	9.136556938544178e-8	1.0024138659091453
1.3189966423014656e21	25.516261373284703	0.005106666727010986	0.4974451293965027	3.4273719799229895e-6	1.1290439693649539e-7	1.0579764313587967
1.388267415720207e21	24.75436787369647	0.005064662347552413	0.49746618542826987	3.959934584065346e-6	1.3787477013982991e-7	1.1135390031718293
1.4575381966019232e21	24.050437970668995	0.0050359597210214175	0.4974805867629675	4.568022684534926e-6	1.661039332567564e-7	1.169101580970966
1.5268089843979507e21	23.39943597012186	0.005009272765355293	0.49749397651680227	5.259121824346544e-6	1.9718255781850285e-7	1.22466416431612
1.5960797785450813e21	22.828428955305473	0.005000445693642195	0.4974984302004126	5.998664292460548e-6	2.299586939350676e-7	1.2802267527555382
1.6653505782475915e21	22.295356833234152	0.004993098307705169	0.49750214062632375	6.830592203792011e-6	2.6407217778146023e-7	1.3357893456509657
1.7346213830198294e21	21.79707056330504	0.004990692210270586	0.49750337679340406	7.764004495317002e-6	2.982265098288238e-7	1.3913519426128569
1.776183868565342e21	21.51631766405868	0.004990676073754865	0.4975034029212459	8.369912661596461e-6	3.188248304550032e-7	1.4246895029413789
1.8454546803886216e21	21.081232072487506	0.004990921869828733	0.49750330685469724	9.443621024567585e-6	3.523022408380983e-7	1.48025210555896
1.9147254958968907e21	20.671166071907994	0.0049932887791433065	0.49750214696227696	0.000010632941206829511	3.845835859064374e-7	1.5358147111322968
1.9839963146151178e21	20.283998744418774	0.004996798034124568	0.49750041267125167	0.000011942966783885565	4.1533624770344287e-7	1.5913773192803635
2.0532671361204342e21	19.930233609492475	0.005000134494223034	0.4974987611481185	0.000013324940376537564	4.43903339627535e-7	1.646939929663974
2.1225379599120728e21	19.59796776623878	0.005003526362274962	0.49749707892154227	0.000014806030607696724	4.705183232152933e-7	1.7025025418814594
2.191808785576619e21	19.278598066183854	0.005002886212769423	0.49749741019470584	0.000016411741742897984	4.954942651315893e-7	1.7580651556012172
2.261079612749789e21	18.97226137163809	0.005006141060972884	0.4974957912411588	0.00001814110334813564	5.188713049905515e-7	1.813627770531053
2.3303504411192294e21	18.684148686963674	0.005015305435975273	0.49749121452005485	0.00001995331210244414	5.405272392736825e-7	1.8691903864204253
2.3996212702790093e21	18.412345737199566	0.005017256143141034	0.49749024263368996	0.000021822437557590525	5.60472090838321e-7	1.9247530029437345
2.468892099902246e21	18.14737683734565	0.005018879771305474	0.4974894321349511	0.00002380210942214895	5.793102182034513e-7	1.9803156198387857
2.5381629296918334e21	17.88879453822812	0.005020042192477789	0.4974888501333472	0.000025884851062523157	5.971737832323061e-7	2.035878236867268
2.6074337593566896e21	17.63733439666138	0.005020740904206273	0.49748849793543176	0.00002805243954889929	6.141378346298368e-7	2.0914408537957025
2.676704588562515e21	17.403078997982686	0.005020787238307819	0.4974884701416017	0.00003020094230255233	6.29807437164603e-7	2.147003470355945
2.745975417111656e21	17.173750939919376	0.005022198415441133	0.4974877579675987	0.00003242458814980587	6.449607948458944e-7	2.2025660863894565
2.8152462447465967e21	16.947668453493904	0.005020781276902642	0.4974884582132363	0.00003471098268952811	6.597799822562624e-7	2.2581287016896816
2.8845170712138057e21	16.727818725848344	0.005019621910671606	0.49748902779872506	0.000037046884852221006	6.743335661380542e-7	2.313691316053261
2.953787896261947e21	16.522614436938106	0.005018049681123864	0.4974898024235979	0.000039327649520373756	6.883454994588581e-7	2.369253929278596
3.0230587196896245e21	16.325543725510933	0.005016756218599469	0.49749043603016413	0.000041611687633873634	7.023663702547477e-7	2.424816541204146
3.092329541289758e21	16.1340034734514	0.005014286462973232	0.497491656206851	0.00004391200325246715	7.166998707515546e-7	2.4803791516638096
3.1338920330534846e21	16.02234992296275	0.005012103699867668	0.4974927379722001	0.00004529532645304838	7.255633894533033e-7	2.5137167169800048
3.2031628512489646e21	15.848083611906397	0.005009705432188745	0.4974939202518776	0.00004752594429644138	7.403964944449423e-7	2.569279324708772
3.2724336670846254e21	15.680997153250026	0.005005733789503332	0.49749588781623	0.00004974460374203057	7.560723145311854e-7	2.624841930544713
3.3417044803641724e21	15.52184149302496	0.005001951010882945	0.4974977594935601	0.00005193803176664265	7.728024870834742e-7	2.6804045343303757
3.410975290897792e21	15.375707117570277	0.004997998982012922	0.49749971494445566	0.00005404297524031063	7.904089061060358e-7	2.7359671359135116
3.480246098567724e21	15.2418782651408	0.004993416979533118	0.4975019847182645	0.00005605900640192581	8.090896395163578e-7	2.7915297351996635
3.5495169032785263e21	15.116169566752562	0.004988702418927993	0.49750431982757076	0.00005803109803660459	8.29455373730917e-7	2.8470923321122767
3.618787704900747e21	14.998965455002674	0.0049837901317093996	0.49750675307866965	0.00005994964320923499	8.517485753327231e-7	2.9026549265475174
3.688058503336164e21	14.891873038540725	0.004978577609422199	0.49750933617157117	0.00006178868383315643	8.760052481832024e-7	2.9582175184265997
3.729620980536913e21	14.83631180930465	0.004975020665430027	0.49751110122272896	0.00006280406133685038	8.909563685079574e-7	2.991555072061729
3.798891773878396e21	14.744774805068811	0.004969674778647498	0.4975137511443138	0.00006450870532204847	9.187022492665357e-7	3.0471176598549317
3.868162564017493e21	14.66270214120373	0.004964002870016437	0.49751656457328103	0.00006612469369455637	9.489447070795135e-7	3.1026802450794784
3.937433351026999e21	14.592624555112806	0.004958203279610087	0.4975194430696884	0.0000676113928501793	9.81077198317843e-7	3.158242827793758
4.0067041350801435e21	14.529332870496024	0.004952367367596519	0.49752234058904504	0.0000690303575962032	1.0164186259994807e-6	3.2138054081367198
4.0759749162953437e21	14.472811253871521	0.00494652060256754	0.49752524476225923	0.00007037631495525414	1.0552411553994793e-6	3.2693679862033465
4.1452456948445856e21	14.422974064862165	0.004940815975081448	0.49752807944876165	0.00007164481753287032	1.0978095206019803e-6	3.324930562131589
4.2145164709487056e21	14.383077924563429	0.004934812289240827	0.49753106599283226	0.0000727852047117275	1.142579072537442e-6	3.380493136098582
4.2837872449306393e21	14.348819730959686	0.004929027764100838	0.49753394498489756	0.0000738509266694365	1.1913563498115693e-6	3.436055708363355
4.3530580170745494e21	14.319629124493202	0.004923274586024399	0.4975368105661777	0.00007484466009424103	1.2446072353714964e-6	3.491618279153837
4.422328787694546e21	14.295324870475659	0.00491776361940293	0.4975395575059874	0.00007576495414340396	1.302631888894234e-6	3.5471808487219763
4.4638912494474373e21	14.283657382762737	0.00491274823922262	0.4975420614448323	0.00007625523914964842	1.3381023371918795e-6	3.58051838996627
4.5331620183583223e21	14.269183890848744	0.004908654751976833	0.49754410370502455	0.0000770396916568016	1.4025922063879373e-6	3.6360809581635194
4.6024327866657444e21	14.257197197633937	0.004903319363383847	0.4975467696461574	0.00007775548672142722	1.4725166881060734e-6	3.691643525876727
4.6717035547374985e21	14.248844742830876	0.004896517840904597	0.49755017120872896	0.00007838452144792274	1.5459904147329572e-6	3.7472060934009033
4.740974322916957e21	14.245500816882641	0.004891041995813557	0.49755291218899006	0.00007894279321951471	1.6239594135567603e-6	3.8027686610114704
4.810245091527452e21	14.24464515277989	0.004885776703950468	0.4975555502423687	0.0000794430427742454	1.7078955253304453e-6	3.8583312289677747
4.879515860891428e21	14.247421286604363	0.004882741287022014	0.4975570753660136	0.0000798861043915046	1.798053626698033e-6	3.9138937975284516
4.948786631301878e21	14.25141959578652	0.004877527046763587	0.497559692001476	0.00008026810129333652	1.8931270477730909e-6	3.969456366928512
5.018057403041055e21	14.258162068301466	0.004872491494321245	0.49756222066162226	0.00008058903463860799	1.991747611010556e-6	4.025018937394354
5.08732817629919e21	14.266109082558248	0.004867396644787156	0.4975647806227621	0.00008086418908454409	2.0969462414613756e-6	4.080581509078564
5.156598951305328e21	14.275135712455228	0.00486244374091838	0.49756727105616166	0.00008109516864307263	2.208857385657927e-6	4.136144082164858
5.225869728260994e21	14.285104229337938	0.004857557550267035	0.49756972934888755	0.00008128355282314059	2.3274024286009e-6	4.191706656814882
5.295140507333733e21	14.297012725941824	0.00485271563799618	0.49757216567099166	0.00008142558281152367	2.4475991859407664e-6	4.247269233163026
5.364411288546594e21	14.309281032914983	0.004848026924103869	0.49757452626534854	0.0000815333636480113	2.574714214348292e-6	4.302831811227776
5.433682072020311e21	14.321755294584513	0.004843292082730804	0.4975769106403245	0.00008160848332247081	2.708844661421398e-6	4.358394391105974
5.502952857853504e21	14.33436708148328	0.0048386979046594865	0.4975792252251217	0.0000816526502745182	2.850067587149446e-6	4.413956972876726
5.572223646121612e21	14.34782285737849	0.004834168901318095	0.49758150691500014	0.00008166700908624424	2.9936478483384036e-6	4.469519556600538
5.641494436780071e21	14.360951807470418	0.0048291874001451214	0.497584014935397	0.00008165557031477664	3.1427869805570195e-6	4.525082142241669
5.710765229842258e21	14.374277709007917	0.00482507804343254	0.49758608706206386	0.00008162047840904558	3.2990605883683412e-6	4.580644729810847
5.780036025332945e21	14.387181336342778	0.004820617240003001	0.497588335043615	0.00008156280675208406	3.4626629185022057e-6	4.636207319327942
5.84930682326733e21	14.400212535597813	0.0048164677686924635	0.49759042695308403	0.00008148525753211595	3.630379872240963e-6	4.691769910805142
5.918577623590291e21	14.41330392657786	0.0048122457424706186	0.49759255463064916	0.00008139044647193128	3.801348490854008e-6	4.747332504198237
5.987848426228323e21	14.425865786747048	0.004808256773560463	0.4975945657123047	0.00008127781779672266	3.979900594683969e-6	4.802895099448267
6.057119231174177e21	14.437873045624656	0.004804367131555709	0.4975965270096517	0.00008114819873231721	4.166136605126305e-6	4.858457696549418
