# N(H) (cm^-2)	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
8.488531215440101e19	2498.726621802214	0.9998405959125082	0.000054410237255653596	7.415573722991538e-10	3.5446992801252016e-11	0.0680871025351441
1.0504464248585085e20	2635.574803819116	0.999644490387542	0.00013899147831091915	1.2403604210145247e-9	1.1732273014045044e-10	0.08425704238081033
1.319228019286375e20	2480.2230779353763	0.9989745619059465	0.00046334636429929516	2.6905272123955916e-9	3.7458948623043905e-10	0.10581620204565566
1.6776026557759898e20	2233.97547928599	0.9981166408742358	0.0008960381899093693	4.012565837634873e-9	6.172693000861174e-10	0.1345616822722938
2.3943631251394006e20	1764.1340479652783	0.9939711636776077	0.002984893808632646	7.424479360190027e-9	1.1926123144842617e-9	0.19205354079537557
3.4110779562292235e20	1299.4590910812099	0.9693342078761166	0.015321824830846317	1.7958229793973584e-8	2.6195011666136147e-9	0.2736049484493856
4.427819851785068e20	1078.920190235878	0.9078395108844396	0.04607528438840791	4.234472196466461e-8	5.27339663701329e-9	0.35515852696314315
5.444570621712124e20	950.7647742813446	0.8091921804018362	0.0954011945297316	8.520734706948156e-8	9.296171643924891e-9	0.43671281729642186
6.46132482591252e20	868.032052257928	0.6984097375563276	0.15079342005119611	1.4898215154942538e-7	1.4780435281588345e-8	0.5182673830951671
7.478080709388796e20	821.0390372272014	0.6108486416367614	0.19457433673767874	1.8925222805361407e-7	2.103721064506108e-8	0.5998220835898049
8.494837158524352e20	789.881151705887	0.5461906244044044	0.22690355994230585	2.2319457576574486e-7	2.9432012022751493e-8	0.6813768294563693
9.511593971691679e20	767.6374372990116	0.49723526894217956	0.25138138539148497	2.553961540685653e-7	4.114045777716711e-8	0.7629316045221766
1.0528351048112511e21	750.5205690300004	0.45890726446119623	0.27054550112997233	2.8834478013362583e-7	5.763333284403665e-8	0.8444864007037317
1.1545108334231705e21	736.0652463293828	0.42677108712359635	0.286613684764508	3.242236745923175e-7	8.096878707737267e-8	0.926041213705339
1.2561865801046475e21	722.5835973542668	0.3974864034490163	0.30125611176102934	3.6486023865847454e-7	1.1402205987335949e-7	1.007596041200665
1.357862343349473e21	708.7219186232203	0.3682893351983398	0.315854726577979	4.1189162111401055e-7	1.6065481777339844e-7	1.0891508819815685
1.4595381225134238e21	693.1442217960607	0.33652080466861306	0.3317390718836013	4.6650175854417e-7	2.254187863007816e-7	1.1707057355313137
1.5612139183076255e21	674.2120308871565	0.29935497486341156	0.35032207299256185	5.277481679975868e-7	3.115017625699843e-7	1.2522606024202994
1.6628897274665674e21	648.9728028621382	0.25146390371025484	0.37426769950344274	5.885659153052153e-7	4.12702077545964e-7	1.333815480029237
1.7645655586448026e21	611.2062200568404	0.1846964455093879	0.4076515347605853	6.123747643323314e-7	4.832200843006802e-7	1.4153703753000035
1.8662414113551588e21	538.4460712071802	0.08232452230907339	0.45883764452256776	4.33486109961603e-7	3.4022846430755333e-7	1.4969252878418349
1.9679172922795843e21	359.8740730749743	0.004771500474394735	0.4976142437713729	6.763942017212831e-8	1.5298607826222497e-8	1.5784802230143686
2.069593193572717e21	310.79327540530613	0.0029656170644233436	0.4985171869751315	7.165638856006611e-8	9.602836323127847e-9	1.6600351745247848
2.1712690951978437e21	293.76897087688275	0.0023414861171418906	0.49882925264981387	7.726456078971001e-8	1.1246383131501423e-8	1.7415901263014955
2.2729449968624552e21	276.7243161979424	0.0019080153784271565	0.4990459880913031	8.469267979616661e-8	1.3921914656337447e-8	1.8231450781098775
2.374620898547327e21	259.6135437615	0.001601785406612527	0.49919910312201066	9.408524104142446e-8	1.790648473883546e-8	1.9047000299345103
2.4762968002424487e21	242.443328940506	0.0013799719195781972	0.4993100098883384	1.0582346176611494e-7	2.357435704814189e-8	1.986254981767365
2.5779727019426044e21	225.24113040395306	0.0012159342576943438	0.4993920287278061	1.205778353084036e-7	3.1451210755443866e-8	2.067809933604257
2.679648603644035e21	208.04238948797584	0.0010919034665092871	0.4994540441213937	1.3942614949074466e-7	4.2298937205604354e-8	2.149364885442172
2.7813245053448524e21	190.87185851088756	0.0009963723912421354	0.4995018096469375	1.6409688312048622e-7	5.724381946058389e-8	2.2309198372795946
2.8830004070430854e21	173.73080908486358	0.0009223387436165652	0.49953882644653186	1.9746856992192882e-7	7.798642929543537e-8	2.312474789114945
2.984676308736347e21	156.57872365271444	0.0008648925871480496	0.4995675494817235	2.4465899401956786e-7	1.0718341788619409e-7	2.394029740946307
3.0863522104209053e21	139.30357760620993	0.0008205658145047458	0.49958971279172515	3.1567152345595803e-7	1.4922591351500836e-7	2.4755846927706884
3.188028112090161e21	121.66389955285152	0.0007879451872183766	0.4996060229627642	4.328254135832018e-7	2.1208229814229802e-7	2.5571396445827954
3.2897040137310076e21	103.13497886094719	0.0007681408263277816	0.4996159248511739	6.574965415028077e-7	3.12641059384455e-7	2.6386945963721153
3.3913799153132765e21	90.61454791870852	0.0007566103335994722	0.49962168972765386	9.422187046046561e-7	4.676758695033857e-7	2.72024954811445
3.493055816822497e21	88.66022976944028	0.0007444773418149791	0.4996277561581612	1.014797836573084e-6	6.692034423959774e-7	2.801804499798192
3.594731718318651e21	86.56156325981121	0.000736285788331945	0.49963185186619125	1.0975063135432279e-6	9.736009819956656e-7	2.883359451471453
3.696407619801174e21	84.29668228089184	0.0007284023066962219	0.49963579353179316	1.1915970480558362e-6	1.446493440712006e-6	2.9649144031337804
3.7980835212700617e21	81.8397285183754	0.0007205756558269021	0.4996397067841021	1.2975476933717183e-6	2.205473986602941e-6	3.0464693547851707
3.8997594227265965e21	79.15130330395944	0.0007112519201973892	0.4996443685882784	1.4134611167156362e-6	3.4683481891215315e-6	3.1280243064266524
4.00143532417371e21	76.17049898354618	0.0006977822504592456	0.49965110337761803	1.5312746048009525e-6	5.643892048990681e-6	3.209579258060578
4.10311122561571e21	72.80693018294062	0.0006754212833626627	0.4996622838365483	1.6291365992508476e-6	9.471669454718355e-6	3.291134209690402
4.204787127056173e21	68.95192251139218	0.0006364299570761854	0.49968177948082565	1.661967812307316e-6	0.000016098737861450058	3.3726891613189927
4.306463028494021e21	64.56103876673744	0.0005726452204880175	0.49971367179970005	1.5716398794746796e-6	0.000026580724302425602	3.454244112945486
4.4081389299202334e21	59.778764869099476	0.00048273229018972304	0.4997586281240861	1.3495279965047974e-6	0.00004037702856074455	3.5357990645626467
4.509814831315643e21	54.813805733948676	0.00038279064619139297	0.4998085986344104	1.0851800401966599e-6	0.000054667059168569584	3.6173540161550997
4.6114907326455627e21	49.58357008164329	0.0002924288313162535	0.4998537788992443	8.929598558591483e-7	0.00006654950590377361	3.6989089676950226
4.713166633843635e21	43.47624009455637	0.00022014364319410912	0.49988992013242667	8.362738472628365e-7	0.00007530288928490515	3.7804639191291907
4.814842534765204e21	43.393075340687425	0.00018636520913325915	0.49990680922283637	6.795592392833987e-7	0.00007889595841302482	3.8620188703415725
4.916518435664792e21	43.237983302193406	0.00016432876788718018	0.4999178273172867	5.970145658034858e-7	0.00008116185969899131	3.9435738215363236
5.018194336540107e21	42.97622027916188	0.0001491717368481283	0.4999254056868809	5.551822587986776e-7	0.00008267084927188104	4.025128772711605
5.119870237385992e21	42.596482906658	0.00013808699137882709	0.49993094788043374	5.377614409089867e-7	0.00008374043532424435	4.106683723863282
5.221546138195453e21	42.094111825551636	0.00012946711863099524	0.49993525759394264	5.367338974197009e-7	0.00008454892906010399	4.188238674985741
5.323222038959097e21	41.46459906397668	0.00012233605880037967	0.4999388228475071	5.482611464646069e-7	0.00008520063535567287	4.269793626071451
5.424897939665966e21	40.70046624136428	0.00011607513382845472	0.499941952969299	5.708830393187964e-7	0.00008576004909127334	4.3513485771116205
5.526573840302944e21	39.789254224166584	0.00011030094364248834	0.4999448396483141	6.048386108190044e-7	0.00008626934698502373	4.43290352809573
5.628249740854353e21	38.710138135046805	0.00010457550941676685	0.49994770185378445	6.521712959129029e-7	0.00008675788738260342	4.514458479011205
5.729925641301296e21	37.42950628118377	0.00009873998964205833	0.49995061899653004	7.172314450885388e-7	0.00008724790119653049	4.596013429842887
5.831601541621647e21	35.89184039698372	0.00009248018844580139	0.499953748165419	8.08833741991992e-7	0.00008775795583093271	4.677568380573028
5.933277441791449e21	33.999460622631645	0.00008539279586372511	0.4999572910415858	9.456295335308387e-7	0.00008830472816047167	4.759123331182412
6.034953341791518e21	31.559636523655872	0.00007707718706379372	0.4999614480813503	1.1743487490132553e-6	0.00008889976707882483	4.840678281655653
6.136629241630694e21	30.263313265961507	0.00007195205974783575	0.4999640104349194	1.3462874032389938e-6	0.0000892009967302752	4.92223323199984
6.339981041223827e21	29.849978253448516	0.000068461116167885	0.4999657558832581	1.4626419036496347e-6	0.00008937077893355988	5.085343132619861
6.746684640398508e21	28.471673840616667	0.00006071614843634944	0.4999696284792537	1.831386130122718e-6	0.00008965974942906202	5.411562933850608
7.560091838862075e21	23.20434036669959	0.00003748198243942046	0.49998124834558705	4.77823379647195e-6	0.00008868995674937191	6.064002536403708
8.576850842418033e21	21.61059644174717	0.000024732034011587813	0.49998762583974526	8.468011742110423e-6	0.00008596181324422253	6.879552043987821
9.593609851213873e21	21.0872959766642	0.00001748596138391482	0.4999912506605728	9.348314678286559e-6	0.00008557192212654947	7.69510155577488
1.0610368863692315e22	21.416883005431536	0.000015762596032663907	0.4999921119611686	6.80117176208342e-6	0.00008818726353779166	8.51065107051578
1.1627127875403155e22	21.88030037677172	0.00001524672027552874	0.49999236676889625	4.426994291639235e-6	0.00009056768031199786	9.32620058464098
1.3660645886057255e22	22.61373683445578	0.000014912900063099061	0.49999251442214526	1.6624679848304466e-6	0.00009333232594790995	10.957299602650416
1.6710922784410069e22	22.965187347714753	0.00001511962022405864	0.49999206386159073	1.0799046466472498e-7	0.00009484666539379682	13.403948035314059
1.976119756242482e22	22.322222486011874	0.000015029196349812816	0.49999064939302745	3.383399679627956e-10	0.00009498296398826873	15.850594767239714
2.2811463501037605e22	23.81680372227661	0.000012378279507216365	0.49999285917618974	1.1492457433616491e-10	0.00009498503149425654	18.297234409019232
2.5861734779101815e22	24.18866275413251	0.000011978517409702693	0.49999315876749284	1.0875587721629355e-10	0.00009498431048461377	20.74387833361008
2.891200666291774e22	24.45318826279692	0.000011888698750652746	0.499993211951334	1.0947348526456851e-10	0.0000949842824801745	23.190522744078613
3.196227859612005e22	24.672533290762228	0.000011814390988739163	0.49999325125701916	1.1049101140360376e-10	0.00009498431640970726	25.637167194160313
3.50125505416775e22	24.859781221684415	0.000011757544724724311	0.4999932812273358	1.1139601185157792e-10	0.00009498434805502207	28.083811654152157
3.8062822496088925e22	25.02163989993224	0.000011708722266167617	0.4999933069565843	1.1218368069000771e-10	0.00009498437449747945	30.530456121245837
4.111309445807892e22	25.162737446324222	0.000011666805645257306	0.49999332905520266	1.1287243605625091e-10	0.0000949843967333784	32.97710059441834
4.416336642664384e22	25.286490073061362	0.000011627249239416236	0.49999334982872284	1.1347818227315827e-10	0.00009498441562645376	35.42374507286464
4.72136384007394e22	25.39583468236514	0.000011592329889211373	0.49999336816240003	1.1401394501399778e-10	0.00009498443183438787	37.8703895557471
4.866251758999703e22	25.411446857036353	0.00001158053392762426	0.49999337418638834	1.1409043312682504e-10	0.00009498443411436816	39.03254568636935
5.156027597221355e22	25.527492574173056	0.000011548533671823789	0.4999933911079429	1.1466056441967963e-10	0.00009498445078264045	41.35685795058266
5.4610547957729595e22	25.61250881768826	0.00001152138402600758	0.49999340535632575	1.1507932860302638e-10	0.00009498446270387696	43.80350244262558
5.766081994715155e22	25.686044892493864	0.000011496583176991908	0.49999341833641725	1.1544125250280982e-10	0.00009498447279104072	46.250146937801446
6.071109193995586e22	25.75180266836074	0.0000114761636085036	0.49999342906314254	1.1576568814479892e-10	0.00009498448166356953	48.69679143569033
6.376136393580416e22	25.810955132475723	0.000011452384500094597	0.49999344141752217	1.1605762890050039e-10	0.00009498448951786278	51.14343593602081
6.681163593421889e22	25.864217713002454	0.000011433068095870777	0.49999345149279617	1.1632083616491443e-10	0.00009498449648985099	53.59008043840985
6.864179913427677e22	25.87448295631352	0.000011430710021746539	0.4999934527533607	1.1637283670315053e-10	0.00009498449785423384	55.05806714065264
7.169207113656736e22	25.938335000967356	0.000011409696791114803	0.4999934637581253	1.166888634796664e-10	0.00009498450606708055	57.504711646150525
7.474234314099696e22	25.979581093928584	0.000011394942729684779	0.499993471456233	1.1689282809829847e-10	0.00009498451129401496	59.95135615336414
7.779261514728732e22	26.016193612376508	0.000011378979116167707	0.49999347973259795	1.1708017852947886e-10	0.00009498451604321657	62.398000662070274
8.084288715528549e22	26.049628386131875	0.000011361791386517443	0.49999348857663434	1.172389943601663e-10	0.00009498452003178697	64.84464517214626
8.389315916481872e22	26.08006766401181	0.0000113503131508582	0.49999349455330383	1.1739095568220626e-10	0.00009498452381386527	67.29128968345351
8.694343117563819e22	26.10767580431218	0.00001133581319430975	0.4999935020160512	1.1752656577555773e-10	0.00009498452716341607	69.73793419579248
8.87735943825894e22	26.107232993650214	0.0000113302139834816	0.49999350481414767	1.1752467558411906e-10	0.00009498452711957352	71.20592090356445
9.18238663954272e22	26.14660388376045	0.000011318517050123764	0.4999935109656127	1.177196416279756e-10	0.00009498453188724872	73.65256541752234
9.487413840942363e22	26.16821322929936	0.000011308893629593508	0.4999935159455651	1.1782759996335715e-10	0.00009498453450623377	76.09920993240956
9.792441042441257e22	26.18793644824297	0.000011298590768524411	0.49999352124858437	1.1792472354498214e-10	0.00009498453684952268	78.5458544480929
1.0097468244030299e23	26.205998064145874	0.000011297045778073009	0.4999935221608337	1.18015897087942e-10	0.00009498453903366351	80.9924989644993
1.0402495445702019e23	26.22202358643621	0.000011280369789070652	0.49999353062434304	1.1809493029979987e-10	0.00009498454092532371	83.43914348156888
1.0707522647449513e23	26.23714895771128	0.000011279328176378537	0.4999935312596837	1.181698461824372e-10	0.00009498454270295466	85.88578799924625
1.1012549849265512e23	26.25065448326348	0.00001126478906171089	0.49999353863453233	1.1823615236636967e-10	0.00009498454427771571	88.3324325174731
1.1317577051144276e23	26.262851272308787	0.000011260156159697595	0.49999354104577404	1.1829766368043065e-10	0.00009498454572760991	90.77907703620339
1.1622604253081722e23	26.27450977683988	0.000011256835739981206	0.4999935427952929	1.1835570702182638e-10	0.00009498454709197525	93.22572155540438
1.1927631455070387e23	26.284785778623068	0.000011244325140699959	0.4999935491303611	1.1840569564968516e-10	0.00009498454826791899	95.67236607501619
1.2232658657107992e23	26.29404472945525	0.0000112427522172773	0.4999935499890913	1.1845310628312618e-10	0.0000949845493738539	98.11901059502055
1.2537685859181681e23	26.302644823837863	0.000011232062020258172	0.49999355540001816	1.1849432366208176e-10	0.00009498455033911427	100.56565511531434
1.2720702180434499e23	26.296174347075418	0.000011228311678669803	0.4999935572281427	1.184628157563558e-10	0.00009498454960681166	102.03364182755965
1.3025729382572921e23	26.31472851016766	0.00001122698232519392	0.4999935580368202	1.1855724070140549e-10	0.00009498455180135692	104.48028634837267
1.3330756584751133e23	26.321221692748953	0.000011217903673331922	0.49999356262409855	1.1858720553155258e-10	0.0000949845524985197	106.92693086950487
1.363578378696118e23	26.32758904726718	0.000011212446406320236	0.49999356540136447	1.186183030914786e-10	0.00009498455321994942	109.3735753908924
1.3940810989200264e23	26.333185026417183	0.000011209060474175044	0.4999935671383516	1.1864671282125644e-10	0.00009498455387674709	111.82021991251284
1.4245838191465325e23	26.338055267660714	0.000011207905199603587	0.4999935677542591	1.1867187441556856e-10	0.0000949845544561232	114.26686443434166
1.455086539374775e23	26.342451363152684	0.000011200224738151165	0.4999935716282241	1.186926233654558e-10	0.00009498455493749224	116.71350895630972
1.4733881715118504e23	26.335743119885578	0.0000111965897025235	0.49999357339461625	1.1865835805705672e-10	0.00009498455415054819	118.18149566950102
1.5038908917436685e23	26.349016843257665	0.000011199981537305386	0.49999357179971177	1.1872565774760442e-10	0.00009498455569599474	120.62814019175589
1.534393611977731e23	26.352193358302575	0.000011192798427095464	0.49999357542129047	1.1874420023402482e-10	0.00009498455612387237	123.07478471419081
1.564896332213505e23	26.355248776229313	0.000011185816571233495	0.499993578936483	1.1875882924998184e-10	0.00009498455646291376	125.52142923676298
1.5953990524506992e23	26.35797115964358	0.000011181338345966551	0.49999358119199067	1.1876886079215766e-10	0.00009498455669465257	127.9680737594491
1.6259017726891537e23	26.360473276963088	0.000011183921852502372	0.499993579918617	1.187816289239496e-10	0.00009498455698528889	130.4147182822363
1.6564044929290836e23	26.362406257632042	0.000011175205256864533	0.4999935842929908	1.1879054652322821e-10	0.00009498455719328783	132.86136280514182
1.686907213169706e23	26.364099627783435	0.000011171720411116086	0.4999935860492464	1.1879911494474693e-10	0.00009498455739047123	135.30800732810292
1.7174099334115167e23	26.366018682988773	0.000011173726308084776	0.4999935850606329	1.188090940336975e-10	0.00009498455761729209	137.75465185115934
1.7479126536540605e23	26.367322520449243	0.000011171443233551333	0.4999935862136065	1.1881624582734512e-10	0.0000949845577810961	140.2012963742745
1.7784153738974596e23	26.36819440370453	0.000011164732587073778	0.4999935895844276	1.188251525417798e-10	0.0000949845579875136	142.64794089745834
1.8089180941413536e23	26.369517496299007	0.000011164931276554458	0.4999935894867522	1.1882646320054942e-10	0.00009498455801766542	145.09458542068182
1.8394208143857332e23	26.37002365178318	0.000011158163054932135	0.4999935928773567	1.1882941375966081e-10	0.00009498455808760484	147.5412299439443
1.8699235346302345e23	26.370796440412175	0.000011160265014007734	0.49999359183965175	1.188387255707375e-10	0.00009498455829875216	149.9878744672165
1.9004262548754902e23	26.371539298137026	0.000011160230848356225	0.49999359185291364	1.1883621750818304e-10	0.00009498455824210704	152.4345189905492
1.9309289751210613e23	26.371647002965293	0.000011151166879327389	0.4999935963866995	1.1883566657440127e-10	0.00009498455823373252	154.88116351390724
1.9614316953668538e23	26.372130419673983	0.000011148256081785789	0.49999359784598596	1.1883772069423222e-10	0.00009498455828135484	157.32780803728303
1.9919344156127296e23	26.372233331284104	0.00001115228726223674	0.4999935958299202	1.1883845240985766e-10	0.00009498455829579647	159.77445256066548
2.0224371358588442e23	26.372332148352143	0.000011147223266226235	0.4999935983652742	1.18839470895634e-10	0.00009498455832164609	162.2210970840671
2.0529398561052753e23	26.37247355624793	0.000011145483144817105	0.4999935992326524	1.1883741968572326e-10	0.00009498455827037087	164.66774160749412
2.0834425763515145e23	26.37205371014491	0.000011138640124656776	0.49999360265260395	1.188350374801044e-10	0.00009498455821930944	167.11438613090573
2.113945296597897e23	26.372238920236224	0.000011145635643669191	0.49999359915708425	1.1883822731569528e-10	0.00009498455829354797	169.56103065432882
2.1444480168441954e23	26.37196544607977	0.000011138483850730199	0.49999360273005194	1.1883458888737897e-10	0.00009498455820905973	172.0076751777452
2.17495073709035e23	26.371312090399336	0.000011136580943032551	0.49999360367672874	1.1883126520666404e-10	0.00009498455813398405	174.45431970115
2.2054534573362818e23	26.37117049794843	0.000011135429068099964	0.49999360425182066	1.1883051634900508e-10	0.0000949845581173973	176.90096422453698
2.235956177581844e23	26.3707508690127	0.00001113856716184698	0.499993602678673	1.1882854204185685e-10	0.00009498455807073474	179.3476087478943
2.2664588978275703e23	26.370447892218206	0.000011132088755055557	0.49999360591743286	1.1882678294032818e-10	0.00009498455803390776	181.79425327126478
2.2969616180737594e23	26.369981075428658	0.000011133523884773477	0.49999360519569913	1.1882447302027073e-10	0.00009498455798032999	184.24089779467235
2.3274643383193872e23	26.369689632734005	0.000011130075999411217	0.49999360691815214	1.188228876956787e-10	0.00009498455794572188	186.6875423180349
2.3579670585648942e23	26.369218789244687	0.000011127744500759126	0.49999360808104243	1.1882044939512004e-10	0.00009498455789120636	189.13418684138782
2.3884697788101324e23	26.368334180743243	0.00001112588753026032	0.4999936089772669	1.1879755055873754e-10	0.00009498455731925673	191.58083136471913
2.4189724990545955e23	26.368069584910394	0.000011126330500625982	0.49999360875362975	1.187962162861441e-10	0.00009498455728863313	194.0274758879883
2.449475219298378e23	26.36725977100269	0.000011121161847800655	0.4999936113331379	1.1879197518081604e-10	0.00009498455719425452	196.47412041120288
2.4799779395414588e23	26.367059036759443	0.000011119380755133912	0.4999936122227034	1.187908673624831e-10	0.00009498455716991917	198.9207649343611
2.5104806597849884e23	26.366634467863637	0.000011119390125694075	0.4999936122148178	1.1878875979194574e-10	0.00009498455712178844	201.3674094575554
2.540983380028326e23	26.366143065844728	0.000011122038562859033	0.4999936108860131	1.187863860028991e-10	0.00009498455706611867	203.8140539807343
2.571486100272086e23	26.365669217708582	0.000011124053103997373	0.49999360987450686	1.187841213085652e-10	0.00009498455701323252	206.26069850394703
2.6019888205152106e23	26.365173568474614	0.000011114349488935978	0.49999361472509257	1.1878126550120288e-10	0.00009498455695284669	208.7073430271088
2.6324915407582815e23	26.365028301799093	0.000011115651173664862	0.4999936140728274	1.1878057624808971e-10	0.0000949845569364386	211.1539875502663
2.662994261001266e23	26.364721595570416	0.00001111503409790696	0.4999936143791683	1.18779019906966e-10	0.0000949845569011759	213.60063207341682
2.693496981244196e23	26.36423467841907	0.00001111309838037209	0.49999361534377096	1.1877653913837008e-10	0.0000949845568453099	216.04727659656302
2.723999701487014e23	26.364030438045635	0.00001111515978261858	0.49999361431095013	1.1877551848911436e-10	0.00009498455682106897	218.49392111970022
2.7545024217296975e23	26.363439729004806	0.000011113065020332373	0.4999936153543484	1.1877252192886628e-10	0.00009498455675346544	220.9405656428266
2.7850051419723802e23	26.363406448517324	0.00001111413534965761	0.4999936148186445	1.187723657835748e-10	0.00009498455674940742	223.38721016595298
2.8155078622153274e23	26.363842774422512	0.0000111123350031706	0.49999361572252593	1.1877450482116648e-10	0.00009498455679911378	225.83385468910055
2.8460105824584564e23	26.364010526369135	0.00001111191116105806	0.4999936159358223	1.1877532787666488e-10	0.00009498455681821564	228.28049921226267
2.8765133027015884e23	26.363855319859926	0.000011111681123231337	0.4999936160496869	1.1877454177625265e-10	0.00009498455680027385	230.72714373542507
2.9070160229445677e23	26.36343563024975	0.000011112825799166387	0.49999361547389354	1.1877246014100895e-10	0.00009498455675219906	233.17378825857517
2.9375187431872152e23	26.362487028679535	0.000011110026533278538	0.4999936168670589	1.187676927419738e-10	0.00009498455664437955	235.62043278169872
2.9680214634299173e23	26.362496933250466	0.000011109843577063575	0.4999936169586474	1.187677349155874e-10	0.00009498455664543244	238.0670773048266
2.9985241836726487e23	26.362348474442197	0.000011109262120859557	0.49999361724834884	1.1876695314704558e-10	0.00009498455662785195	240.51372182795686
3.029026903915384e23	26.362247597871455	0.000011109677659548078	0.49999361703974066	1.1876647959166977e-10	0.00009498455661678257	242.9603663510874
3.0442782640367414e23	26.362012483983143	0.00001110958580054076	0.49999361708390233	1.1876530418967706e-10	0.00009498455658987126	244.18368861265185
3.048091104067063e23	26.360371302172172	0.00001111537335767981	0.4999936141760662	1.1875737412716662e-10	0.00009498455640534034	244.4895191780416
