# N(H) (cm^-2)	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
7.191764326904586e21	20.624951595913558	0.005622075450623984	0.49718753588104164	0.000010149288264553424	1.833780900734676e-8	5.768564463117858
7.261035115275614e21	20.32099527269654	0.005636887493844279	0.49718015155428635	0.00001122017813363635	1.853542900231245e-8	5.824127046924225
7.330305906619229e21	20.029678706702867	0.005651421641375284	0.497172903386777	0.000012387779379012144	1.8756266130910684e-8	5.879689633114924
7.399576700580165e21	19.74973489508829	0.005664516164570601	0.49716637231438815	0.000013655669169841418	1.8999997521773054e-8	5.935252221404994
7.468847496781136e21	19.48815028152439	0.005675970752142917	0.4971606581456101	0.000014983990095048677	1.9258249660202926e-8	5.990814811491813
7.538118294797583e21	19.238264283981373	0.005685961105495657	0.49715567348875617	0.000016393043663047516	1.953380807732596e-8	6.046377403034837
7.607389094290639e21	18.99504948527309	0.005694705877559211	0.4971513092563312	0.000017904004696927763	1.983002990958487e-8	6.101939995762258
7.676659894914013e21	18.75778479967039	0.005702460369374993	0.49714743780054427	0.00001951660923951706	2.014645629847643e-8	6.157502589396317
7.74593069633434e21	18.52966007736272	0.005708814585704576	0.4971442640939324	0.000021200363544577438	2.0477134353114184e-8	6.2130651836696185
7.815201498219287e21	18.31215638173813	0.0057141289228535225	0.4971416080389524	0.0000229300090589882	2.081741369105732e-8	6.268627778315593
7.884472300251375e21	18.097744379363746	0.0057184922791489595	0.4971394253359434	0.0000247516134612345	2.117647669612316e-8	6.32419037307959
7.953743102132655e21	17.886272376225445	0.005722001770820257	0.4971376674100815	0.000026659916142069234	2.155421231718663e-8	6.379752967722625
8.02301390356325e21	17.678399697026403	0.005724695101145785	0.4971363154129411	0.000028641631331024743	2.1949410928289432e-8	6.435315562004161
8.092284704242707e21	17.48325699659139	0.005730572013421876	0.49713336929866725	0.00003061169531281787	2.2351608664281117e-8	6.490878155683204
8.16155550390412e21	17.289036043602287	0.005731611371358797	0.4971328403263932	0.000032649236208122776	2.2769803844856276e-8	6.546440748545666
8.230826302264054e21	17.097336766109002	0.005732283375914142	0.49713249291458916	0.000034744370189798654	2.3208823853353457e-8	6.602003340364203
8.300097099029106e21	16.90852249376363	0.005732375348599717	0.49713243336751567	0.00003688815872206466	2.3670180108392825e-8	6.657565930903475
8.369367893900283e21	16.73008761711846	0.005731787334363907	0.49713271211007215	0.00003899552103244525	2.4139920167407447e-8	6.713128519923656
8.438638686591747e21	16.556732730665896	0.005731138643167074	0.4971330190891022	0.00004111252017320996	2.463216280076976e-8	6.768691107195475
8.507909476873856e21	16.387455300858345	0.00572970012291203	0.49713371893471736	0.000043252916458791246	2.515144211194599e-8	6.8242536925347315
8.577180264444132e21	16.222736141336974	0.005727699851830816	0.4971346974210922	0.000045405448323924754	2.5702288800340544e-8	6.879816275698809
8.646451048994064e21	16.067082605244817	0.00572475240617401	0.49713614769493125	0.00004751448262563809	2.6276345930474193e-8	6.935378856440248
8.715721830260836e21	15.92097198567062	0.005721410482587433	0.4971377934733735	0.00004957050610603236	2.6875206512866294e-8	6.9909414345482395
8.784992608016329e21	15.780381128676217	0.005716708515754727	0.4971401171366259	0.0000516172079937006	2.751485080512544e-8	7.046504009839812
8.854263381952687e21	15.64594008363766	0.005712301175753051	0.49714229115971326	0.00005364457510242957	2.8200745969563632e-8	7.102066582068027
8.923534151758025e21	15.519403634540248	0.005707440229750766	0.4971446899684001	0.00005562901843940932	2.8931663580807334e-8	7.157629150982724
8.992804917161697e21	15.405354566582632	0.005701932260264887	0.49714741119233924	0.00005750867348350569	2.969068740359606e-8	7.213191716366812
9.062075678003663e21	15.297690008574142	0.005696011993939546	0.4971503364841668	0.00005935544430183303	3.0508142682569996e-8	7.268754278091926
9.131346433995233e21	15.196775954357443	0.005689649608542517	0.4971534808435179	0.00006116178732070869	3.1389282383177014e-8	7.324316835926502
9.200617184860127e21	15.102939810100741	0.0056831622565992525	0.49715668579618855	0.00006292076336552239	3.233968306341002e-8	7.379879389648936
9.269887930338067e21	15.020910412112107	0.0056760568510997545	0.4971601993581721	0.00006456363170421182	3.332943866897097e-8	7.435441939050457
9.339158670372216e21	14.945930211946148	0.005668392592219332	0.49716399102041176	0.00006614817320229932	3.439228142569062e-8	7.491004484085474
9.408429404776095e21	14.877360360540875	0.005660727388966974	0.4971677817793978	0.00006768036418145679	3.55405046868328e-8	7.546567024604411
9.47770013336329e21	14.81519216625734	0.005653028994471488	0.49717158799205075	0.00006915609691029271	3.6781361658307796e-8	7.6021295604577475
9.546970855977116e21	14.76179759152843	0.0056448533817188805	0.49717563287919936	0.00007053659303947219	3.809062760227332e-8	7.657692091519802
9.616241572626186e21	14.715897846643491	0.005636651108457272	0.4971796911318034	0.00007183503550198164	3.9480357454669874e-8	7.713254617797483
9.685512283317154e21	14.675397198374998	0.005628295328947729	0.4971838257647981	0.00007307715883600642	4.098218464038281e-8	7.76881713929613
9.75478298799904e21	14.64024571131806	0.00561997330563157	0.49718794344504186	0.00007426033177045079	4.26048913449574e-8	7.824379655974851
9.824053686663312e21	14.611170440709568	0.0056116366570996435	0.49719206908873814	0.0000753697043364414	4.4338272320749087e-8	7.8799421678268
9.893324379401723e21	14.589102483869143	0.005603346536931696	0.4971961730271377	0.00007638681016024936	4.61538668898305e-8	7.935504674925575
9.962595066432616e21	14.57128166823202	0.005595068745115645	0.49720027148631074	0.00007734964804967899	4.8114985436313874e-8	7.99106717744631
1.0031865747852107e22	14.557589582172278	0.0055868406962578405	0.4972043460532356	0.0000782570730188094	5.0232529623413115e-8	8.0466296754661
1.0101136423796922e22	14.547905968610776	0.005578781042155013	0.49720833766783185	0.00007910853247436227	5.2518115883729526e-8	8.102192169094614
1.017040709444148e22	14.544020829253334	0.00557067005286935	0.49721235756669596	0.00007987193673110468	5.488557944888758e-8	8.157754658471756
1.0239677760150142e22	14.543346159229428	0.005562728824746548	0.49721629410492285	0.00008058593964222693	5.743619319813191e-8	8.21331714388978
1.0308948421134971e22	14.545678398293514	0.005555037336093357	0.49722010743562095	0.00008125191488139894	6.018681910616949e-8	8.268879625518785
1.0378219077628823e22	14.550798062878894	0.005547287870525291	0.49722395160803307	0.00008187042471243926	6.315184999226934e-8	8.324442103545547
1.0447489729887876e22	14.559565259408583	0.0055396171128923736	0.4972277589077332	0.00008242645064892223	6.625727667268555e-8	8.380004578175546
1.0516760378257191e22	14.57101263170254	0.005532249773445225	0.4972314166085147	0.00008293383802098172	6.955523825269826e-8	8.43556704968556
1.0586031023032495e22	14.584414011420716	0.0055249378030921645	0.4972350485273178	0.00008340254991872426	7.310611775019496e-8	8.49112951831279
1.06553016644774e22	14.599650252105743	0.005517576478485847	0.49723870707637907	0.00008383368752590317	7.69273864171982e-8	8.546691984268685
1.0724572302862967e22	14.616934455216695	0.005510380231800206	0.4972422852054669	0.00008422252216032471	8.09731194906969e-8	8.602254447770665
1.079384293848269e22	14.636244905367665	0.005503462798683417	0.4972457260226878	0.00008456884236699672	8.520672402135485e-8	8.65781690905414
1.0863113571630282e22	14.656693682853764	0.0054965188625411025	0.49724918187140854	0.00008488589522610645	8.975731117872102e-8	8.713379368354703
1.0932384202551122e22	14.678208686768944	0.005489901010537654	0.4972524764083975	0.00008517492019865564	9.464597353916387e-8	8.768941825869172
1.1001654831487505e22	14.700678881458899	0.005483183816818564	0.4972558223615637	0.00008543662061576143	9.988299689984084e-8	8.824504281791894
1.107092545868001e22	14.724526924856722	0.005476728353691086	0.49725903917804504	0.00008566391791431938	1.052807189154267e-7	8.88006673631584
1.1140196084370314e22	14.748943747375842	0.005470373877798987	0.4972622070078668	0.0000858700876220005	1.1107547175216565e-7	8.93562918963486
1.1209466708767925e22	14.773792823668826	0.005463931418062572	0.49726542033011906	0.00008605614016242049	1.1729281301320915e-7	8.991191641917
1.1278737332078595e22	14.799068711298581	0.005457794669960302	0.49726848221691683	0.00008622314208386261	1.2395923742393392e-7	9.0467540933273
1.1320299705664706e22	14.814697778189657	0.005454065196559428	0.49727034364898826	0.00008630978534070454	1.2796857612033204e-7	9.080091563852402
1.1389570327635108e22	14.840606130871015	0.005448198034991454	0.4972732728277077	0.00008644606931487297	1.3523235159523483e-7	9.135654014187661
1.1458840949007153e22	14.866653518231637	0.005442351208912582	0.49727619313949445	0.00008656712580785547	1.4301629188398268e-7	9.191216464042977
1.1528111569960587e22	14.89303110074701	0.005436643453955745	0.4972790449674847	0.00008667034333967395	1.510776089609418e-7	9.246778913562519
1.1597382190638112e22	14.919454429193294	0.00543120499374244	0.49728176324880574	0.00008676046426171564	1.596366932473439e-7	9.302341362860755
1.1666652811198214e22	14.945727322160362	0.00542561225584181	0.4972845598472437	0.00008683927696909895	1.6880765887204566e-7	9.357903812064803
1.1735923431800398e22	14.971932742418257	0.005420518568694888	0.4972871080069963	0.00008690739517955488	1.7862911694252308e-7	9.413466261302606
1.1805194052598493e22	14.997990788342706	0.005415072405193568	0.4972898333593104	0.00008696420883784371	1.889263592294441e-7	9.46902871069755
1.1874464673722486e22	15.023949428364526	0.005410047193508247	0.4972923490496948	0.00008701094102894086	1.997094376869955e-7	9.5245911603539
1.1943735295281354e22	15.049611574215914	0.005405061964810263	0.49729484579391464	0.00008704958275996195	2.1125472966289465e-7	9.580153610359066
1.2013005917433255e22	15.074931451829022	0.00540004822610866	0.4972973578371271	0.00008708052950840995	2.2361179847390552e-7	9.635716060839908
1.2082276540311461e22	15.099960235600651	0.005395313798925664	0.4972997311270261	0.00008710396652783248	2.3672855896607672e-7	9.691278511903324
1.2151547164046154e22	15.124742399215966	0.005390665681896125	0.4973020618004911	0.00008711993553259268	2.502722875560012e-7	9.746840963653735
1.2220817788702093e22	15.149114911449807	0.00538622877167345	0.4973042878403858	0.0000871298762923028	2.6476237755073785e-7	9.802403416143083
1.2290088414423013e22	15.173057087584619	0.0053819166565185735	0.49730645245462396	0.00008713401179143311	2.802599304189877e-7	9.85796586948666
1.2359359041332364e22	15.19653233851782	0.00537764362181208	0.4973085985056298	0.00008713255662949496	2.968303340531242e-7	9.913528323783485
1.2428629669580858e22	15.219680145878726	0.0053735558106296315	0.49731065228605276	0.00008712588227387695	3.138700936705501e-7	9.969090779154447
1.2497900299222946e22	15.240886519090079	0.00536772274840929	0.49731357970959067	0.00008711437943602614	3.31999746287093e-7	10.024653235643221
1.2567170930365084e22	15.263023868686288	0.0053637950666655925	0.49731555522196763	0.00008709821636518969	3.5134911751749145e-7	10.080215693335195
1.2636441563133515e22	15.284634966802965	0.00535997412239441	0.49731747829063333	0.00008707747427469364	3.7200133237968825e-7	10.135778152331628
1.2705712197659141e22	15.305781564508617	0.0053562246091500305	0.4973193660961114	0.00008705281781652886	3.9348006367124335e-7	10.191340612737521
1.2774982834002034e22	15.326453928784607	0.005352626538287696	0.49732117874525744	0.00008702440268235061	4.159790634198872e-7	10.246903074601057
1.2844253472241073e22	15.346541276136579	0.005349109436591616	0.497322951800804	0.00008699192586422834	4.399609225423989e-7	10.302465537985505
1.2913524112498883e22	15.366061568327144	0.005345735571304038	0.4973246541078025	0.00008695543509186554	4.6549854407861963e-7	10.358028002989224
1.2982794754897415e22	15.385022395878897	0.005342395454847938	0.4973263401522435	0.00008691544135957256	4.923345506753707e-7	10.41359046971003
1.3052065399519494e22	15.403511465649016	0.005339174580044992	0.49732796677154484	0.0000868728207982079	5.200018812746124e-7	10.469152938214359
1.312133604639257e22	15.42139284488314	0.00533605862557786	0.49732954175979743	0.00008682648649614713	5.494065148213488e-7	10.524715408524228
1.3190606695631285e22	15.43864422966361	0.005333037209677752	0.4973310702821619	0.00008677646301712242	5.806186459500436e-7	10.580277880731593
1.3259877347346914e22	15.455269289358037	0.005330118176196213	0.4973325483849778	0.00008672278228280689	6.137057083049452e-7	10.635840354925708
1.3329148001645828e22	15.47145386430457	0.005327332289683654	0.49733395970069477	0.00008666770503387525	6.473035238436069e-7	10.691402831191892
1.3398418658499729e22	15.487006157833656	0.005324573448165914	0.4973353582288278	0.000086609188276411	6.82843803394477e-7	10.74696530950745
1.3467689318009138e22	15.501893705531067	0.005321829166619873	0.4973367501819254	0.0000865472120050696	7.204131345872166e-7	10.802527789953013
1.3536959980270105e22	15.516143454509693	0.005319258232169123	0.49733805611078424	0.00008648182917542976	7.600594258417607e-7	10.858090272605617
1.3606230645374162e22	15.529879888936554	0.0053167425388432575	0.49733933434139077	0.00008641496094231497	8.006478150519904e-7	10.913652757538683
1.3675501313309773e22	15.543045043571436	0.005314321582447352	0.4973405654836287	0.00008634571070664482	8.428235092739011e-7	10.969215244742959
1.3744771984115515e22	15.555549693077051	0.005312003374667551	0.4973417458136473	0.00008627326522890204	8.871743667167833e-7	11.024777734249387
1.3814042657869259e22	15.568814900844774	0.005312059118637444	0.49734173935078935	0.00008619759852316036	9.337255222811626e-7	11.080340226120427
1.3883313334597108e22	15.580100580931887	0.005309869780328068	0.49734285582110216	0.00008612020040374713	9.81726689809689e-7	11.135902720377018
1.3952584014351754e22	15.590908692356692	0.005307778710212787	0.49734392293775065	0.0000860418501335995	1.0306659578958695e-6	11.191465217061424
1.4021854697102143e22	15.60108249752602	0.005305841490364915	0.4973449135248518	0.0000859606309733291	1.0818316854118772e-6	11.247027716148738
1.4063417108624923e22	15.60678874048005	0.005304612836222015	0.49734554150090515	0.0000859096628492382	1.1141921119353801e-6	11.280365217103109
1.4132687796321791e22	15.616113163222957	0.005302751019421281	0.4973464942678353	0.00008582622840781275	1.1675011787400752e-6	11.335927720158027
1.4201958487054126e22	15.624794292185246	0.005300898355529747	0.4973474427525656	0.00008574020878908334	1.222995512812322e-6	11.391490225647715
1.4271229180862112e22	15.632850983924676	0.0052990457343147866	0.49734839144871057	0.00008565176153437584	1.280630507677335e-6	11.447052733604405
1.434049987777656e22	15.64033653365965	0.005297310907899612	0.49734928129275147	0.00008556141632241463	1.3400990757481694e-6	11.502615244052807
1.4409770577804434e22	15.647548714267975	0.005295606324261471	0.4973501552141136	0.00008547227118638393	1.399332235140415e-6	11.558177756998512
1.4479041280833581e22	15.6541969177645	0.00529401524162704	0.49735097249267424	0.0000853810786104962	1.4605513120343908e-6	11.613740272351556
1.4548311986879402e22	15.660273660442572	0.005292477630691962	0.49735176308467416	0.00008528802158836658	1.5236725415277536e-6	11.6693027901243
1.4617582695948562e22	15.665810683838766	0.0052910062574558474	0.49735252054601325	0.0000851932914341129	1.5886010118588223e-6	11.724865310322084
1.4686853408039213e22	15.671154893816096	0.005289573955075852	0.49735325763019067	0.00008510014492997622	1.6530580491622685e-6	11.780427832943426
1.47561241230343e22	15.676076040075856	0.005288208492911875	0.4973539610413134	0.00008500636015223252	1.7186023730697743e-6	11.835990357894437
1.4825394840899015e22	15.68052228245219	0.005286889868481117	0.49735464093859966	0.00008491131816164102	1.7856923842183704e-6	11.891552885147195
1.4894665561619825e22	15.684509240857938	0.005285621447627732	0.49735529558336034	0.0000848152236823141	1.8541989194963744e-6	11.947115414690847
1.4963936285175591e22	15.688297427412342	0.005284401174889717	0.4973559254844158	0.00008472030312575593	1.922497791488294e-6	12.00267794650844
1.5033207011473497e22	15.691894841997717	0.005283213225290673	0.49735653858918677	0.00008462653242741166	1.990577354712699e-6	12.05824048052552
1.5102477740425429e22	15.695104668779468	0.005282066367688195	0.4973571309417835	0.00008453210598867684	2.059761855382589e-6	12.113803016671413
1.5171748472002678e22	15.697966033564098	0.005280964559359686	0.49735770051238554	0.00008443726334529138	2.1298756230257256e-6	12.169365554923091
1.5241019206169453e22	15.700151609423108	0.005279204124792079	0.49735859895053686	0.00008434290277450763	2.200207050451134e-6	12.224928095251848
1.5310289942863856e22	15.702835128504338	0.005278142154484275	0.49735914719513336	0.00008425153656573306	2.2688594029842687e-6	12.280490637608033
1.5379560681952544e22	15.705235416589211	0.005277115542272429	0.49735967747958854	0.0000841600834491316	2.338130261041454e-6	12.336053181884687
1.544883142339645e22	15.707382338805175	0.005276117314275918	0.4973601932531164	0.00008406875563018089	2.407846297933746e-6	12.391615728050482
1.5518102167151192e22	15.709314369676443	0.005275161066797562	0.49736068768371894	0.00008397775764626245	2.47783542833106e-6	12.447178276069813
1.5587372913167744e22	15.711429533491165	0.005274213086423445	0.49736117699195287	0.00008389038366949813	2.5454754609596836e-6	12.502740825903357
1.5656643661309344e22	15.713395678535427	0.005273269597105789	0.497361663667086	0.00008380374192409326	2.613002068082391e-6	12.558303377441417
1.5725914411521806e22	15.715188105365868	0.005272356938684903	0.49736213458698697	0.0000837176237690125	2.6805608556081898e-6	12.61386593064053
1.5795185163758037e22	15.716842132265317	0.0052714746689865016	0.49736258995184	0.00008363219292327195	2.7480028564194155e-6	12.669428485462923
1.5864455917968049e22	15.71861559529286	0.005270586396569889	0.497363047583262	0.00008354954829404246	2.813605806157504e-6	12.724991041868499
1.5933726674049927e22	15.72042696279506	0.005269705454052256	0.49736350098281157	0.00008346891303204826	2.8779554905337704e-6	12.780553599775512
1.6002997431925043e22	15.72213179108475	0.005268842540856463	0.4973639450386004	0.00008338905577451112	2.9420252231633216e-6	12.836116159120895
1.6072268191547729e22	15.723750057858371	0.005267992482397673	0.4973643823228285	0.00008331010893091228	3.0056864637860334e-6	12.891678719868017
1.614153895287022e22	15.726179986853435	0.005268557513017839	0.49736411141966747	0.00008323304535510511	3.0680786375485155e-6	12.947241281978561
1.621080971581285e22	15.727516511201047	0.005267318566435799	0.4973647420297471	0.00008315912780983221	3.128234040919931e-6	13.002803845388632
1.6280080480290558e22	15.729286666085727	0.005266525787149028	0.49736514919494407	0.00008308596351889342	3.1879896057629146e-6	13.058366410029997
1.6349351246262998e22	15.730999892773946	0.005265724912989749	0.497365560104041	0.00008301376309511548	3.247192569479027e-6	13.1139289758703
1.6418622013687948e22	15.732670321150202	0.00526453060302548	0.4973661674759156	0.00008294271371601582	3.3057023840119035e-6	13.16949154287567
1.6487892782530809e22	15.734363367053147	0.005262921659619519	0.4973669813618886	0.00008287472390448561	3.36170722252941e-6	13.225054111018355
1.6557163552679209e22	15.736262751219655	0.005262122298615532	0.49736739023383647	0.00008280818659388333	3.4168108289078338e-6	13.280616680208224
1.6626434324102493e22	15.738110059212483	0.005261310762329749	0.4973678049307775	0.0000827425408797802	3.471332839399999e-6	13.336179250420686
1.66957050967646e22	15.739913502968594	0.005260505881410243	0.4973682160372982	0.00008267782640673495	3.5252262521918653e-6	13.391741821626818
1.6764975870627268e22	15.741884103345964	0.00525970614220675	0.4973686240670095	0.00008261569968557943	3.5770666546166116e-6	13.447304393795928
1.683424664562213e22	15.74390335777557	0.005258974866877104	0.4973689975362871	0.00008255510337569478	3.627739802949224e-6	13.502866966873178
1.6903517421703342e22	15.745812628862218	0.0052581125551503715	0.4973694363066153	0.00008249516427398745	3.6779480462866893e-6	13.558429540821797
1.6972788198842049e22	15.747717231151562	0.005257334087217867	0.49736983296187215	0.00008243615969755738	3.7275005489982205e-6	13.61399211561864
1.7042058977008708e22	15.749654535341193	0.00525654900665224	0.49737023258571667	0.00008237872763275252	3.7757892803938775e-6	13.669554691240009
1.7111329756156527e22	15.751674569260135	0.005255755172134694	0.4973706362238372	0.00008232322854913742	3.822504926102712e-6	13.725117267648374
1.7180600536232075e22	15.753622402139367	0.0052549769247703946	0.4973710319074768	0.00008226831872801633	3.868795686110228e-6	13.780679844800877
1.7249871317218357e22	15.755893911803858	0.005255362400285483	0.4973708454310681	0.00008221372963940877	3.914796400900884e-6	13.836242422683888
1.7319142099080173e22	15.75729770969199	0.005253535060032257	0.49737176544288486	0.00008216039968804778	3.95994049563304e-6	13.89180500126917
1.7388412881809512e22	15.759534939048988	0.005253515587971825	0.4973717809358619	0.00008210899355312699	4.003363527512622e-6	13.947367580550296
1.745768366534283e22	15.76143400649751	0.005252762394882597	0.49737216326479083	0.00008205819357530248	4.046381656551041e-6	14.002930160476302
1.7526954449673648e22	15.76307238824412	0.005252003337107226	0.49737254836673545	0.00008200745461513506	4.089326300241833e-6	14.058492741041988
1.7596225234780954e22	15.764731650484249	0.005251286853762795	0.497372912093571	0.00008195730428654881	4.1318523725355686e-6	14.114055322230499
1.7665496020648366e22	15.76679244239021	0.0052512894427714256	0.4973729159464824	0.00008190904688048366	4.172786501974672e-6	14.169617904028698
1.7734766807234753e22	15.768030896409758	0.005249839370062594	0.49737364607604023	0.00008186100020043968	4.213534775081789e-6	14.225180486403591
1.7804037594522686e22	15.769507933182213	0.005249122042970971	0.4973740097107827	0.00008181334032752563	4.254002226873285e-6	14.280743069341199
1.787330838249972e22	15.770849737093489	0.0052484423620214335	0.49737435443137884	0.00008176585542048198	4.294341725591964e-6	14.336305652831538
1.7942579171154014e22	15.772189790067335	0.005247811265599563	0.49737467467607804	0.000081719411360457	4.333810323238372e-6	14.391868236865115
1.8011849960460594e22	15.773545051540916	0.00524713065728443	0.4973750195208037	0.0000816740223122551	4.372409669743021e-6	14.447430821421895
1.8081120750395552e22	15.774717346397905	0.00524654978587225	0.4973753144173522	0.00008162865282171446	4.411001793484714e-6	14.5029934064827
1.8150391540950151e22	15.774824134738576	0.005243917552472608	0.4973766351334663	0.00008158369464246587	4.449371405078259e-6	14.558555992040521
1.8219662332117398e22	15.776738467283963	0.005245326300501021	0.49737593486248455	0.00008153867811060181	4.487617266834364e-6	14.614118578089755
1.8288933123887515e22	15.777711448824276	0.005244748543116006	0.49737622781941676	0.00008149543437689934	4.524450507271713e-6	14.669681164622554
1.8358203916230484e22	15.778582743951432	0.005244227054524873	0.4973764925718853	0.00008145242169015475	4.561111433918297e-6	14.725243751614842
1.8427474709125611e22	15.778419080665472	0.0052416579333755585	0.49737778126193877	0.00008141006299077809	4.597341022566449e-6	14.780806339050022
1.8496745502573087e22	15.779100923999462	0.0052410915765893195	0.4973780682795758	0.0000813679354820749	4.633295342833193e-6	14.836368926928241
1.8566016296553038e22	15.779908819095885	0.005240525675201418	0.49737835477510284	0.00008132828354677467	4.667133733597208e-6	14.891931515233564
1.8635287091033328e22	15.780783330158991	0.005239984147495056	0.4973786288487023	0.00008129059164247525	4.699299780817224e-6	14.94749410394021
1.8704557885972726e22	15.7806573949347	0.005239502677460456	0.49737887359704713	0.00008124567249679131	4.737764181402562e-6	15.003056693015111
1.8773828681468731e22	15.779322675645798	0.0052391187190118545	0.4973790704440383	0.00008119167626683305	4.7841427718173105e-6	15.058619282536473
1.8843099477639634e22	15.781646347193636	0.005238617358122048	0.49737932273986346	0.00008117017601872088	4.8023506243719716e-6	15.114181872599172
1.8912370274035504e22	15.783716357918168	0.005238107515570012	0.49737957936026933	0.00008114790468440672	4.821251129747107e-6	15.16974446284232
1.8981641070667807e22	15.785532305446194	0.005237614786057445	0.4973798275148228	0.00008112481056688154	4.840893962906918e-6	15.225307053275111
1.9050911867548715e22	15.787058015231016	0.005237107418987559	0.4973800830834546	0.00008110075129940303	4.861396040016423e-6	15.280869643907312
1.9120182664691263e22	15.788294575750443	0.005236649738398289	0.49738031391059717	0.00008107565858584868	4.882822204734726e-6	15.336432234749378
1.918945346210946e22	15.789216730037257	0.0052362177365451665	0.49738053200834126	0.0000810493798235003	4.905301955603486e-6	15.391994825812542
1.92587242598188e22	15.789834574731213	0.005235837106287887	0.49738072454116605	0.0000810217966642512	4.928942955869304e-6	15.447557417109232
1.932799505783623e22	15.790116257922778	0.005235481225303278	0.49738090483459746	0.00008099274059650106	4.953894079774073e-6	15.503120008653045
1.939726585618038e22	15.790039783785183	0.005235156290253304	0.4973810698041413	0.00008096201212280851	4.980330730489533e-6	15.558682600458921
1.946653665487162e22	15.789578563324383	0.005234863549732902	0.49738121884276953	0.00008092937757634395	5.00845951939755e-6	15.614245192543203
1.9508099134310727e22	15.789104958311375	0.005234689552790656	0.4973813075317866	0.00008090876835535709	5.026250162135052e-6	15.647582747973734
1.9577369933606547e22	15.787957645206864	0.005234460556045868	0.49738142500882093	0.00008087247600690617	5.057625093563364e-6	15.703145340542953
1.9646640733315515e22	15.786339399204284	0.005234276355648952	0.49738152031725885	0.00008083341929696607	5.091454395958309e-6	15.758707933443558
1.9715911533469452e22	15.78416755081449	0.005234168384786827	0.4973815777705555	0.00008079109042101306	5.128184459170664e-6	15.814270526701078
1.978518233410483e22	15.781371576462156	0.005234016318970147	0.49738165758593683	0.00008074490034803243	5.168347109749963e-6	15.869833120344765
1.9854453135264052e22	15.777884953189535	0.005233968452655271	0.497381685657599	0.00008069403914503283	5.212656991822654e-6	15.925395714408632
1.9923723936997887e22	15.773998963290339	0.00523389098828907	0.49738172867122205	0.00008064108727360631	5.258880181842281e-6	15.980958308933397
1.999299473932469e22	15.77279672274799	0.005233768792920506	0.49738179194343624	0.0000806127712778519	5.28354057624994e-6	16.03652090393379
2.0062265541953596e22	15.771247190585617	0.005233706365872245	0.4973818254543137	0.00008058297659521622	5.309536825447221e-6	16.0920834991765
2.0131536344901287e22	15.76934219011132	0.0052336513664083505	0.49738185538947577	0.00008055150604925398	5.337045199955152e-6	16.147646094674908
2.020080714818669e22	15.767019145003092	0.005233604520883582	0.4973818813967341	0.00008051810474376252	5.366288368243711e-6	16.2032086904442
2.02700779518306e22	15.764271300662399	0.0052335914458929485	0.49738189068504585	0.00008048254698663525	5.397474114427886e-6	16.258771286501048
2.033934875585627e22	15.761074372869576	0.005233630624920249	0.49738187403227885	0.0000804445421454113	5.430866673874719e-6	16.314333882864116
2.0408619560289446e22	15.757358042624556	0.005233623659839744	0.49738188066819994	0.00008040371308736285	5.466808364224134e-6	16.36989647955404
2.047789036515963e22	15.756159239572078	0.005233569134825135	0.4973819092531257	0.00008038595645037904	5.482414730829263e-6	16.425459076594496
2.0547161170213605e22	15.754777143298284	0.0052335713546212345	0.49738190947441996	0.00008036819962818594	5.498045757010829e-6	16.48102167378237
2.061643197545271e22	15.753158045268568	0.005233599285799771	0.49738189688743056	0.00008034996278735894	5.5141256584062344e-6	16.536584271118738
2.06857027808833e22	15.752519367134934	0.005233597819697805	0.49738189823315143	0.00008034172108559746	5.521387107547228e-6	16.592146868608697
2.0754973586399225e22	15.75211769919817	0.0052336069884069535	0.49738189399611266	0.00008033708968174304	5.525472254534984e-6	16.647709466167107
2.077229128779213e22	15.750484486661586	0.0052338346511778015	0.49738178025368346	0.00008033792296490603	5.524889344532761e-6	16.66160011556788
