# N(H) (cm^-2)	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
4.726326075226882e21	10.528268764511697	0.000017522949509491556	0.4999911075547186	5.709190472348497e-7	0.00009441902101584703	3.7910191990948996
4.828001951144342e21	10.50554997682011	0.000017550724325004326	0.49999108767958866	5.433164816465592e-7	0.00009444657992934278	3.8725741302513117
4.929677825836928e21	10.505463635851301	0.000017550046028696096	0.4999910812548659	5.151579059954957e-7	0.00009447468645625401	3.954129060425243
5.031353699154102e21	10.504801933422467	0.000017559259964590943	0.49999106898934953	4.862830870095214e-7	0.00009450349793608977	4.035683989495947
5.133029570914108e21	10.504183923843597	0.000017578833037460285	0.49999105044721737	4.5662523828544075e-7	0.00009453307790335034	4.1172389173176365
5.234705440893851e21	10.502402802726625	0.000017586554369768123	0.49999103645890863	4.261054337166132e-7	0.00009456349918019061	4.198793843711363
5.336381308813843e21	10.49959215362459	0.00001759982452902365	0.49999101793885364	3.946450819563527e-7	0.0000945948361215331	4.28034876845295
5.438057174317304e21	10.496388123964127	0.0000176233988118977	0.49999099196267094	3.6212897765457247e-7	0.00009462719569872132	4.36190369125622
5.53973303693579e21	10.492541136890491	0.000017651995279451032	0.49999096035950075	3.283994979861401e-7	0.00009466072183303772	4.443458611745432
5.641408896035082e21	10.487090553745178	0.000017690991215122858	0.4999909191610535	2.9325465694626737e-7	0.00009469559637640089	4.525013529411873
5.743084750721552e21	10.480102926161498	0.000017724164618722742	0.49999087433723727	2.5639598329334215e-7	0.00009473208116104182	4.60656844353876
5.844760599666056e21	10.471093272630872	0.000017785895699216907	0.4999908047682611	2.1737610613087034e-7	0.00009477056107456149	4.688123353059975
5.946436440740666e21	10.456578009481857	0.0000178544964070059	0.49999071309944426	1.754283439381433e-7	0.00009481166187893658	4.769678256268692
6.048112270148456e21	10.434703202211692	0.000017980089463838316	0.4999905531275984	1.2912550712498675e-7	0.00009485645719919934	4.851233150119373
6.149788079793689e21	10.430158504688894	0.00001806368715640128	0.49999045602610936	1.1090394789496975e-7	0.00009487380071604346	4.932788028118368
6.353139676551506e21	10.452726532023211	0.00001808691591077157	0.4999903939346671	9.759865126877761e-8	0.0000948863051556399	5.0958977660427625
6.759842828911417e21	10.489863975748971	0.000018215735301760747	0.49999017367100007	6.867065253129416e-8	0.00009491274002574164	5.422117208880257
7.573248879612561e21	10.479815280733813	0.000018971036716450825	0.499988684207242	1.1632286609426052e-8	0.00009495190449560863	6.07455589080509
9.200057362319606e21	10.659168741439705	0.00001849598491194816	0.4999878990190428	7.213851566340187e-10	0.0000949584049038172	7.379430352073995
1.2250317058931499e22	10.810193106930921	0.000015365490541548624	0.4999910847011118	6.219375918513222e-11	0.0000949694289017292	9.826064987100942
1.5300586620919115e22	10.882411195532491	0.000014747965000629299	0.4999916010191318	5.3470436452194506e-11	0.00009496725952899031	12.272707535214753
1.8350857447078466e22	10.947591851505603	0.000014672731110674098	0.4999916524768254	5.322303239796963e-11	0.00009496725827744513	14.719351097329552
2.140112835685752e22	10.999367298229677	0.000014637326080341018	0.4999916716774048	5.3375198442375126e-11	0.0000949674802991796	17.165994726516303
2.4451399275197667e22	11.040748345952096	0.00001461213452042479	0.49999168509741754	5.351067189766236e-11	0.00009496766791502194	19.612638362569964
2.750167019831445e22	11.07507851127279	0.000014589318248619202	0.49999169717124414	5.3625646683494604e-11	0.000094967824755383	22.059282002455
3.0551941125226577e22	11.103652406240395	0.000014570222257833688	0.49999170726859765	5.372129878795417e-11	0.00009496795370955823	24.505925645384306
3.360221205529264e22	11.127994784538139	0.000014553663548161444	0.49999171601436004	5.380282111636752e-11	0.00009496806254833628	26.952569290843403
3.665248298800397e22	11.148832551948495	0.000014543666531761389	0.49999172140874026	5.387250626137849e-11	0.00009496815477719745	29.39921293842429
3.9702753923009234e22	11.166530932684555	0.000014529760419706706	0.49999172870163056	5.3932175991650404e-11	0.00009496823322831748	31.845856587845166
4.275302486005589e22	11.182145806558653	0.00001451877051965794	0.49999173449375156	5.3984550612458026e-11	0.00009496830166058593	34.29250023890345
4.580329579876915e22	11.196290735014724	0.000014516167267152057	0.49999173605610203	5.4031042177699444e-11	0.00009496836202150693	36.739143891298525
4.885356673903256e22	11.207923802122654	0.000014502414936656921	0.4999917431611424	5.407121578599998e-11	0.00009496841402384371	39.18578754493699
5.19038376805957e22	11.218862418289827	0.000014499562089998242	0.4999917447876255	5.4106967704628675e-11	0.00009496846003808643	41.63243119961797
5.495410862331705e22	11.228058916051266	0.000014493576665733963	0.49999174795453455	5.4137923665218975e-11	0.00009496849976213738	44.079074855227965
5.678427118934274e22	11.229486178274538	0.000014489314655718396	0.4999917501197677	5.41438166728284e-11	0.00009496850733248127	45.5470610489091
5.983454213368192e22	11.240645187869301	0.00001448490139156883	0.499991752536714	5.4181432765922214e-11	0.00009496855536983563	47.99370470581677
6.288481307887714e22	11.247500759276665	0.000014480470646534898	0.4999917548811677	5.420443708345438e-11	0.00009496858466852729	50.44034836341107
6.593508402477434e22	11.253826133113414	0.000014480933983435173	0.499991754767689	5.422581466655287e-11	0.00009496861178801798	52.88699202156843
6.898535497136931e22	11.259001113369509	0.000014476996387641702	0.4999917568358214	5.4243516652933755e-11	0.00009496863423451983	55.33363568028549
7.203562591855437e22	11.263222085791897	0.000014470734098202853	0.49999176005740226	5.425948403975221e-11	0.00009496865446501405	57.780279339475854
7.508589686626385e22	11.267455125947807	0.00001446635484304915	0.4999917623174555	5.4271944058387534e-11	0.0000949686702263319	60.22692299908687
7.813616781445786e22	11.27087865441335	0.000014460750105634077	0.4999917651854503	5.428347866268437e-11	0.00009496868480514826	62.673566659086525
8.118643876305426e22	11.274615187025839	0.000014461110084986175	0.49999176506674736	5.429460914327703e-11	0.00009496869881127117	65.12021031940893
8.423670971197553e22	11.277444824711246	0.000014462797972048942	0.4999917642866383	5.430628679277333e-11	0.00009496871348092589	67.56685397999192
8.728698066125152e22	11.28022952638573	0.000014458744230534912	0.49999176637276266	5.431677266991059e-11	0.00009496872668159791	70.01349764085944
9.033725161080734e22	11.282194655030054	0.000014452967483433079	0.4999917692888538	5.432143574763641e-11	0.00009496873257656826	72.46014130195141
9.33875225606322e22	11.28437140509648	0.000014455195161278295	0.49999176821510444	5.432885594669233e-11	0.00009496874186110493	74.90678496325917
9.643779351072765e22	11.286584604826475	0.000014458041061989095	0.49999176684434565	5.433850836028329e-11	0.00009496875393244614	77.353428624784
9.948806446104875e22	11.28821118798825	0.000014454009538945164	0.4999917688794787	5.4341759265687515e-11	0.0000949687580370619	79.8000722864898
1.025383354114939e23	11.28906285415365	0.000014447155207786486	0.4999917723267311	5.434497731871978e-11	0.00009496876211632182	82.2467159482951
1.0558860636214996e23	11.29089214798418	0.000014452698399443392	0.4999917695799289	5.4349891420508005e-11	0.00009496876820920064	84.6933596102696
1.086388773129154e23	11.29166609497932	0.000014448093415819926	0.49999177190345284	5.435335408178982e-11	0.00009496877258852747	87.14000327233181
1.116891482638143e23	11.292418686620733	0.000014443964148304565	0.49999177398577904	5.4356316844731724e-11	0.00009496877632036227	89.58664693450108
1.1473941921483487e23	11.293757449792722	0.000014449489640146914	0.49999177124582717	5.436081090211347e-11	0.00009496878189220885	92.03329059676793
1.1778969016594278e23	11.294134213652843	0.000014444600874776379	0.49999177369953957	5.436219535468981e-11	0.0000949687836610028	94.47993425910484
1.2083996111716486e23	11.294825341072064	0.000014441286678550894	0.4999917753703198	5.436447642910003e-11	0.00009496878653295795	96.92657792153332
1.2389023206841917e23	11.29547201549808	0.000014444428218866366	0.4999917738088386	5.4366363680756574e-11	0.00009496878886602661	99.37322158398769
1.2694050301980914e23	11.29604420467866	0.000014446631901786854	0.499991772719636	5.436880345604351e-11	0.00009496879189241032	101.81986524655083
1.2877066559059781e23	11.29492078177539	0.000014443868449347722	0.499991774077628	5.4364317238804107e-11	0.00009496878631440338	103.28785144405238
1.3182093654201885e23	11.297012163200115	0.000014446150863777771	0.49999177297430286	5.43713457760964e-11	0.00009496879506888413	105.73449510664045
1.3487120749352635e23	11.297207966240588	0.000014445654827822344	0.4999917732269739	5.4372158545134565e-11	0.00009496879608732418	108.18113876929787
1.3792147844502726e23	11.297495641981461	0.000014446049628814325	0.4999917730296745	5.4372211266829943e-11	0.00009496879614759868	110.62778243195004
1.4097174939653555e23	11.297404695824042	0.000014445952215327279	0.499991773085931	5.437356403591715e-11	0.00009496879783884015	113.07442609460809
1.4402202034809302e23	11.29751132469392	0.000014440986009740724	0.49999177556750773	5.437297299472711e-11	0.00009496879714187209	115.5210697573056
1.4707229129964055e23	11.297613367284127	0.000014441736577472538	0.49999177520436283	5.43752341149824e-11	0.00009496879995441238	117.96771341999512
1.4890245387052239e23	11.296173293959196	0.00001444483128453015	0.49999177361881564	5.436854653577331e-11	0.00009496879157515406	119.43569961757142
1.5195272482206923e23	11.297744490273582	0.000014447875893651473	0.49999177212254137	5.437341638050078e-11	0.00009496879763666561	121.88234328026039
1.5500299577365425e23	11.29789322752994	0.00001443916441329474	0.49999177647995297	5.437316246624231e-11	0.00009496879738965763	124.32898694298
1.5805326672524303e23	11.29716667888162	0.000014440431119752383	0.4999917758504298	5.4373997825137614e-11	0.0000949687984105931	126.77563060570262
1.611035376768438e23	11.2968949948035	0.000014440269718929915	0.4999917759259952	5.437305670718056e-11	0.00009496879723736806	129.22227426843486
1.641538086284359e23	11.296975521792493	0.000014439966051171142	0.49999177607931106	5.4373306260433135e-11	0.00009496879755129568	131.66891793116014
1.672040795800113e23	11.297538713804668	0.000014443174998759726	0.49999177446882054	5.437235486995686e-11	0.00009496879635195862	134.11556159387203
1.702543505315806e23	11.297487230475806	0.00001444061653033032	0.49999177574711257	5.437201821587679e-11	0.00009496879595334456	136.56220525657903
1.733046214831333e23	11.297099773392283	0.000014443487608755792	0.4999917743119651	5.437227565170046e-11	0.00009496879624989524	139.00884891927274
1.7635489243467113e23	11.29638912138998	0.000014435789564316351	0.4999917781582926	5.437129740363555e-11	0.0000949687950903055	141.45549258195447
1.7940516338621095e23	11.297061635127188	0.000014444437948624391	0.4999917738422874	5.4373338426662406e-11	0.00009496879756673504	143.9021362446378
1.8245543433770702e23	11.297060949658555	0.000014444221670676932	0.49999177394696154	5.4372699538751014e-11	0.00009496879677132881	146.3487799072861
1.8550570528917745e23	11.296312824369782	0.000014442185157349336	0.49999177495306146	5.437034703216804e-11	0.00009496879385522421	148.79542356991377
1.8733586786005393e23	11.295672589379597	0.000014444607640030453	0.49999177372154185	5.4366876021027896e-11	0.00009496878949276301	150.26340976748577
1.903861388114741e23	11.295853293290074	0.000014438082329680157	0.4999917769956616	5.4368487097372207e-11	0.00009496879156752012	152.71005343007315
1.9343640976289934e23	11.295373468891382	0.000014433751788024231	0.4999917791496351	5.436615802889783e-11	0.00009496878869370555	155.1566970926646
1.964866807143321e23	11.295622839212879	0.000014448960780201005	0.4999917715479622	5.436782655470541e-11	0.00009496879061928849	157.60334075526205
1.9953695166570307e23	11.295039632984665	0.000014436816541293082	0.4999917776120359	5.436539777122231e-11	0.0000949687877231063	160.04998441780998
2.0258722261708217e23	11.29514798948103	0.000014437722775486369	0.4999917771664976	5.436683979841795e-11	0.00009496878951423268	162.49662808036442
2.0563749356845905e23	11.29513677685283	0.00001443769782978368	0.4999917771707545	5.436534564670124e-11	0.00009496878764914761	164.94327174291706
2.0746765613926224e23	11.294291371099808	0.000014436798482480394	0.4999917776070793	5.4362853946295796e-11	0.00009496878454727764	166.41125794043026
2.105179270905582e23	11.294270694584496	0.000014436675787551671	0.4999917776681019	5.436278735605072e-11	0.00009496878446507064	168.857901602918
2.135681980418326e23	11.294216182174717	0.000014437790862891908	0.49999177710522513	5.436188610935272e-11	0.00009496878333109539	171.30454526538847
2.16618468993194e23	11.294000873393488	0.000014437739087124861	0.4999917771293989	5.436156892088799e-11	0.0000949687829359548	173.7511889279287
2.1966873994443477e23	11.293931046001504	0.000014439698051859895	0.49999177614023727	5.435993396151195e-11	0.00009496878087789233	176.19783259037217
2.2271901089567516e23	11.294056186678905	0.000014437548264098691	0.499991777221082	5.436088509018316e-11	0.00009496878208203855	178.64447625281537
2.2576928184688357e23	11.293747902091036	0.00001444087153104838	0.4999917755566454	5.43605922337972e-11	0.00009496878168790775	181.0911199152329
2.2881955279804815e23	11.29324552086066	0.000014438433221663273	0.49999177677216117	5.435977848090896e-11	0.00009496878069069298	183.53776357761524
2.3186982374922495e23	11.292922122547129	0.000014433701332146777	0.4999917791290445	5.435782406371614e-11	0.00009496877828717845	185.9844072400074
2.3492009470038494e23	11.292876874008707	0.000014438091683081037	0.49999177693888175	5.435902311074721e-11	0.00009496877974936646	188.43105090238612
2.3797036565150335e23	11.29295684896013	0.000014441420412894416	0.4999917752650181	5.435755800202524e-11	0.00009496877788320296	190.87769456473146
2.4102063660258217e23	11.292521182901185	0.0000144377838489654	0.4999917770763064	5.4355994259516396e-11	0.00009496877597047665	193.32433822704502
2.4407090755378924e23	11.29243143445837	0.000014437791380143838	0.49999177707120196	5.43557525606609e-11	0.00009496877566810972	195.77098188946147
2.4712117850485538e23	11.29218127820056	0.000014435173411066612	0.49999177837088177	5.43538978615139e-11	0.00009496877336870995	198.2176255517649
2.5017144945587598e23	11.291759441580716	0.000014434401345145168	0.49999177875686796	5.435383595241879e-11	0.00009496877329866309	200.66426921403175
2.5322172040686504e23	11.291711343583584	0.000014434184515276355	0.4999917788645382	5.4353691181368464e-11	0.00009496877311844222	203.11091287627337
2.5627199135789944e23	11.291878581513156	0.000014437043216667916	0.49999177743700096	5.4354196934228043e-11	0.00009496877373061432	205.55755653855127
2.5932226230894353e23	11.291691160949977	0.00001443703992160993	0.49999177743449874	5.435344915209847e-11	0.00009496877279441142	208.004200200837
2.6237253326003426e23	11.291285416180736	0.000014438277945613514	0.49999177681719176	5.435384670611628e-11	0.00009496877327736119	210.45084386316015
2.6542280421103684e23	11.290963846922509	0.000014435473407438642	0.4999917782071412	5.435142175528462e-11	0.00009496877027042081	212.8974875254126
2.6847307516200957e23	11.29120692022795	0.000014440746772294974	0.49999177557698027	5.435293564503702e-11	0.00009496877212376121	215.34413118764104
2.7152334611299547e23	11.29121523018947	0.00001443954656611828	0.4999917761781807	5.435305842723517e-11	0.00009496877228707838	217.79077484988014
2.7457361706397373e23	11.2907190386791	0.000014439788799530691	0.49999177604384626	5.4350671767049524e-11	0.00009496876930134237	220.23741851211304
2.7762388801491437e23	11.291157733341537	0.000014440777401273742	0.4999917755556524	5.4351846914363243e-11	0.00009496877076176926	222.68406217431578
2.8067415896589495e23	11.290509994656565	0.000014435055163710581	0.49999177841653375	5.435145020219961e-11	0.00009496877030828369	225.13070583655056
2.8372442991685378e23	11.290535217650035	0.00001443425887887835	0.4999917788054735	5.43497161293477e-11	0.00009496876814921344	227.5773494987679
2.8677470086780932e23	11.290439767343743	0.000014434257929010416	0.499991778804153	5.434939458745063e-11	0.00009496876774598754	230.02399316098257
2.8982497181874137e23	11.290984017496656	0.00001443953036392934	0.4999917761692227	5.4349957595480085e-11	0.00009496876841051054	232.47063682317844
2.9287524276967084e23	11.290762434212898	0.000014440869704923564	0.49999177549973967	5.4350082116228344e-11	0.00009496876855351165	234.91728048537223
2.9592551372060474e23	11.290765803128574	0.00001444085347534705	0.4999917755079172	5.435009242018314e-11	0.00009496876856654285	237.36392414756958
2.989757846715451e23	11.29014141264618	0.000014441989747066347	0.4999917749389024	5.435013295498041e-11	0.00009496876858245243	239.8105678097721
3.0202605562249814e23	11.290937007247093	0.000014438902914128196	0.4999917764838726	5.4350086083275396e-11	0.00009496876857610811	242.2572114719848
3.035511910979594e23	11.290333694227693	0.000014433727394486165	0.4999917790678654	5.434907225896341e-11	0.00009496876734878495	243.48053330307891
3.043137588356967e23	11.29044578137643	0.000014434785560013162	0.4999917785410278	5.43495491783924e-11	0.00009496876793601417	244.0921942186313
3.0469504270456256e23	11.29045081071108	0.000014434782860275865	0.49999177854247234	5.4349566166775257e-11	0.00009496876795729303	244.39802467640524
3.050067218221695e23	11.290784251008889	0.00001444384771336374	0.4999917740216404	5.435226239179156e-11	0.00009496877125301347	244.64802467640487
