# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.472646557100754e-6	0.00001006653777797383
2.5644739086700684e21	41.42780521130562	8.034740449366992e-22	1.933695084067585e-24	3.3141756168216445e-23	-1.6084903263138822e-24	-4.68117657997138e-22	-3.789124236537237e-22	0.	-4.3324865796065755e-28
2.6337448312012365e21	40.93346438035369	7.921411710137103e-22	1.537824332366158e-24	2.736858299668926e-23	-1.623980899546121e-24	-4.645116880449124e-22	-3.636174354775608e-22	0.	-4.881995559644331e-28
2.703015758414911e21	40.471537421263754	7.80748689236626e-22	1.2238951016111736e-24	2.2581984186271607e-23	-1.6325270096193675e-24	-4.6041938770970665e-22	-3.500623352033012e-22	0.	-5.515363735725146e-28
2.772286689514539e21	40.05019880610704	7.694744155787088e-22	9.75682197832734e-25	1.8640975038609935e-23	-1.6347982460994525e-24	-4.559419554533167e-22	-3.3820457430284133e-22	0.	-6.213619584318065e-28
2.841557623840171e21	39.65947566127777	7.580499351417489e-22	7.793170775699707e-25	1.541331274424088e-23	-1.6289046785225008e-24	-4.5062536734867745e-22	-3.2784910842096903e-22	0.	-7.012329358018802e-28
2.9108285608931177e21	39.295722332149744	7.461728538999608e-22	6.238594704331674e-25	1.2779693610956113e-23	-1.6148614953184802e-24	-4.44374938681612e-22	-3.1881922140072195e-22	0.	-7.935772317402146e-28
2.9800995002763004e21	38.95773217664659	7.336763519537893e-22	5.005486435240735e-25	1.0632605273745701e-23	-1.5924565145179246e-24	-4.370348998895366e-22	-3.109033099805304e-22	0.	-9.005365494179995e-28
3.049370441661643e21	38.649210817337035	7.206553597789997e-22	4.0255822880429264e-25	8.88427353559843e-24	-1.5631750406539461e-24	-4.287893819425573e-22	-3.0395165398401726e-22	0.	-1.0212203540041597e-27
3.090933007411058e21	38.477719776034355	7.12605197277727e-22	3.5360498847516853e-25	7.994370502703572e-24	-1.5432792430238951e-24	-4.234044911914516e-22	-3.0015477523800173e-22	0.	-1.1004209836198836e-27
3.160203951389702e21	38.20400188939273	6.980401871880887e-22	2.852166803869671e-25	6.73238756097498e-24	-1.5005005115574623e-24	-4.1308987816018487e-22	-2.9430337293974057e-22	0.	-1.2534350198094284e-27
3.229474896689262e21	37.95534183549881	6.826260194968809e-22	2.3040988168601455e-25	5.702734906582842e-24	-1.452607256056813e-24	-4.0172908653453707e-22	-2.8896119270900354e-22	0.	-1.4269301797460656e-27
3.298745843088569e21	37.7285428583622	6.662346453383936e-22	1.863367878571077e-25	4.8644372960405465e-24	-1.3989451408587045e-24	-3.892194648512844e-22	-2.8400140482272953e-22	0.	-1.6247798196535448e-27
3.368016790383858e21	37.518289978504185	6.483613270532989e-22	1.507605084867946e-25	4.1751534442071114e-24	-1.3389210216434695e-24	-3.7528282587651953e-22	-2.7924125925131667e-22	0.	-1.856076891548048e-27
3.437287738396212e21	37.32355202990771	6.289007226473729e-22	1.2198460443487289e-25	3.612306280994236e-24	-1.273069244962092e-24	-3.5987906520372063e-22	-2.74580653399035e-22	0.	-2.126879541061752e-27
3.5065586869377476e21	37.14473153549432	6.080472888389035e-22	9.869198509107155e-26	3.1469273312057396e-24	-1.2027246450834116e-24	-3.431472373423283e-22	-2.699228215707177e-22	0.	-2.4404093276287026e-27
3.5758296358196845e21	36.98301942545176	5.863400739055985e-22	7.987511872815101e-26	2.7635427985850202e-24	-1.1308836558331671e-24	-3.2565626642661943e-22	-2.6527998083442847e-22	0.	-2.7937128414453168e-27
3.6451005848536964e21	36.83318516892194	5.630000895667165e-22	6.462154690573117e-26	2.4464156907418505e-24	-1.055484196125401e-24	-3.068045029989322e-22	-2.604559582793115e-22	0.	-3.207457730208315e-27
3.68666315421976e21	36.747075313329695	5.478027002619415e-22	5.687160746702864e-26	2.2819005217264676e-24	-1.0078821995910909e-24	-2.945297369284664e-22	-2.5736838049378643e-22	0.	-3.497559718169952e-27
3.7559341030638354e21	36.61772371554375	5.22740789213248e-22	4.601502987253567e-26	2.046722381240635e-24	-9.311321846118965e-25	-2.7438814281455367e-22	-2.5222157263848435e-22	0.	-4.0149465815400736e-27
3.825205051508462e21	36.497167973816396	4.963093823948774e-22	3.721935535673765e-26	1.8497231290717147e-24	-8.537673645160793e-25	-2.5328708745787043e-22	-2.467157502777908e-22	0.	-4.620404035115889e-27
3.8944759992914815e21	36.3849280257225	4.687052454958011e-22	3.009767610795947e-26	1.684209517481715e-24	-7.766442125701741e-25	-2.314698745864864e-22	-2.4079454430685096e-22	0.	-5.328891956982448e-27
3.963746946106594e21	36.280702166020866	4.401828679849165e-22	2.4335721843473467e-26	1.5444237699832587e-24	-7.008862374519505e-25	-2.0923268112044586e-22	-2.3440749639281565e-22	0.	-6.157662577209638e-27
4.03301789159075e21	36.18707041668892	4.123212309351279e-22	1.9706278058385755e-26	1.425815944335269e-24	-6.3075063105485455e-25	-1.8789785715368869e-22	-2.27800126536618e-22	-1.2359305277267753e-27	-7.080894124338524e-27
4.102288835402502e21	36.09998632788658	3.84149789461047e-22	1.5963816564198834e-26	1.3253197929964521e-24	-5.6348478926792805e-25	-1.6676792111885424e-22	-2.2069924688971297e-22	-1.4167838724706806e-27	-8.15377119522616e-27
4.1715597770585816e21	36.01838232004642	3.5591786707393286e-22	1.2939742783009673e-26	1.23910510971679e-24	-4.9965173677137435e-25	-1.4612437838854636e-22	-2.1306662442905346e-22	-1.6127479917193507e-27	-9.402384962709087e-27
4.2408307159627837e21	35.94167430967092	3.279460761144426e-22	1.049818244935394e-26	1.1647318564864215e-24	-4.398164144320225e-25	-1.2629478483365522e-22	-2.04891448414231e-22	-1.822609074945369e-27	-1.0854036721647534e-26
4.310101651377982e21	35.871833693206305	3.013969025824391e-22	8.538536929268458e-27	1.1007347663634997e-24	-3.860887282217912e-25	-1.0816157637582058e-22	-1.964495670718968e-22	-2.0505268099388993e-27	-1.2482252039174848e-26
4.3793725825451337e21	35.80630229306221	2.760006063643047e-22	6.960972204866819e-27	1.0452001027653675e-24	-3.3736343949585093e-25	-9.154801251540143e-23	-1.8764657198358882e-22	-2.294956003648778e-27	-1.433238406446796e-26
4.4486435084753143e21	35.74489728587866	2.515364321342948e-22	5.687513835815731e-27	9.965076903062005e-25	-2.9282084082578696e-25	-7.633522776512952e-23	-1.7837928733768185e-22	-2.5523577525760572e-27	-1.6464676395906342e-26
4.5179144278443263e21	35.6873216778338	2.2821070862887097e-22	4.659931634736772e-27	9.535390610720611e-25	-2.5249875328517675e-25	-6.267646832750442e-23	-1.686987282381519e-22	-2.8205395007912702e-27	-1.8915915422466917e-26
4.5871853389911446e21	35.63283254718781	2.0653805810704527e-22	3.833387265775432e-27	9.15592565583872e-25	-2.169110477340623e-25	-5.084939856544112e-23	-1.588417296076003e-22	-3.103601203605576e-27	-2.167591768240201e-26
4.6564562400281085e21	35.58245426845551	1.8677423807489806e-22	3.1695552737235012e-27	8.820063138376875e-25	-1.8604357722759795e-25	-4.0897443740412646e-23	-1.4901853273574445e-22	-3.409644299160384e-27	-2.4730107302631648e-26
4.725727128864669e21	35.53438108482956	1.6828656631203347e-22	2.63264757870786e-27	8.515753320886907e-25	-1.585371254131542e-25	-3.239936371815078e-23	-1.3901786568683476e-22	-3.728122776089125e-27	-2.820547089409352e-26
4.794998002584453e21	35.48844499361515	1.511234478892579e-22	2.1982258335611654e-27	8.236754680145971e-25	-1.3422114674636248e-25	-2.529314145663935e-23	-1.289495263154362e-22	-4.042233492294243e-27	-3.2148493002232105e-26
4.864268857722428e21	35.44469987434149	1.3533615186441595e-22	1.846660732789774e-27	7.977954179600302e-25	-1.129286518770406e-25	-1.9485912932641568e-23	-1.1895714475366413e-22	-4.339715215592388e-27	-3.65973687736066e-26
4.933539690381902e21	35.40473017191887	1.2145373296671286e-22	1.5641070801884713e-27	7.740941220207398e-25	-9.510190474976806e-26	-1.50004786240553e-23	-1.0954673487719793e-22	-4.6325117235331444e-27	-4.138847674471331e-26
5.002810497627076e21	35.365867172002794	1.0869851020232591e-22	1.3342710263316843e-27	7.51517218898652e-25	-7.947100585994996e-26	-1.1414061920049697e-23	-1.003632898678894e-22	-4.8985361656045885e-27	-4.677120801170498e-26
5.072081275552438e21	35.32836416924	9.704207105017316e-23	1.1470380112378908e-27	7.2929488454337115e-25	-6.584303099010644e-26	-8.596790854737294e-24	-9.150787343602519e-23	-5.10996964645058e-27	-5.279872310219686e-26
5.141352020923182e21	35.29240864254535	8.644100431660099e-23	9.94230821933939e-28	7.085562196427441e-25	-5.400766359612897e-26	-6.418535033263239e-24	-8.306776023083899e-23	-5.267473915574069e-27	-5.952539513094161e-26
5.210622732027405e21	35.25787234246731	7.715537482417334e-23	8.701744965835679e-28	6.896956754861409e-25	-4.409365649384147e-26	-4.808100220472442e-24	-7.537467846332819e-23	-5.3684026789902916e-27	-6.673035878284825e-26
5.279893410441496e21	35.22511388218403	6.881426521423142e-23	7.685091770116052e-28	6.716405756768033e-25	-3.554903455009488e-26	-3.591513862888081e-24	-6.823204737923562e-23	-5.403008438795921e-27	-7.460577778855537e-26
5.349164059151912e21	35.193600235462185	6.125604840668838e-23	6.84712573766458e-28	6.549676479405548e-25	-2.8097837236117285e-26	-2.669325130146588e-24	-6.157732840336118e-23	-5.3813177876564476e-27	-8.327910257424718e-26
5.418434682983589e21	35.16302952058613	5.443257696655516e-23	6.154339618203109e-28	6.398089344623146e-25	-2.1607953185312536e-26	-1.9765612580131322e-24	-5.542779728349484e-23	-5.30239019888787e-27	-9.27975012031459e-26
5.48770528842593e21	35.13309776234627	4.8412373587018244e-23	5.582635466435236e-28	6.26718490696744e-25	-1.6068233796115407e-26	-1.4691208251246071e-24	-4.9896785811763865e-23	-5.190016379432411e-27	-1.0299340397167127e-25
5.5569758828752e21	35.10449132323265	4.3115733714203393e-23	5.109275445373845e-28	6.156019974101513e-25	-1.1335400560816216e-26	-1.0979102560707296e-24	-4.4953720753335327e-23	-5.056901349520748e-27	-1.1385589996732432e-25
5.626246473102627e21	35.07695475411415	3.833607880040493e-23	4.712875150702155e-28	6.060326849761783e-25	-7.16929315876256e-27	-8.191769180799566e-25	-4.0435228127969156e-23	-4.898852824988213e-27	-1.2572921014231568e-25
5.695517064754155e21	35.05029176709056	3.4035977806338566e-23	4.3796212253174515e-28	5.978636610389244e-25	-3.5017518112240734e-27	-6.10782396192201e-25	-3.6325818842951345e-23	-4.728251250989305e-27	-1.3870979585338392e-25
5.764787662391546e21	35.02419682633877	3.0203324090918344e-23	4.0989002976107305e-28	5.909371136085895e-25	-2.9344890796795997e-28	-4.564098422782325e-25	-3.2629558667214023e-23	-4.554653971191037e-27	-1.5280508394694444e-25
5.834058269318872e21	34.99883519810439	2.6890400699342215e-23	3.8637555857692663e-28	5.851861746606448e-25	2.435047305383222e-27	-3.4506956956453057e-25	-2.9410007545881866e-23	-4.39127796980745e-27	-1.6762927808007558e-25
5.903328887334197e21	34.974007461130626	2.3905148622570548e-23	3.6630856171083464e-28	5.801800933100887e-25	4.8650080613203445e-27	-2.609697794062784e-25	-2.6489953288436625e-23	-4.227553664326878e-27	-1.8387167146115635e-25
5.972599517766144e21	34.94971570387482	2.122247928346861e-23	3.4910654482635675e-28	5.757913962847035e-25	7.028785715658412e-27	-1.9757451414875153e-25	-2.3850602139134407e-23	-4.066749248989154e-27	-2.0167486396262423e-25
6.041870161302796e21	34.92592486232519	1.881759640107147e-23	3.3429219454055482e-28	5.719032481084207e-25	8.955946816683452e-27	-1.4984204895490109e-25	-2.1471949283865224e-23	-3.9113280799362726e-27	-2.2119460111135944e-25
6.111140818143712e21	34.90213375985623	1.674326710418728e-23	3.216770256730687e-28	5.685438672308799e-25	1.0609405046542444e-26	-1.1510486762251487e-25	-1.9410088786475464e-23	-3.7728272294188544e-27	-2.4175508435489e-25
6.180411487642477e21	34.879481475949284	1.4888481419169975e-23	3.1072030691755557e-28	5.654914600819393e-25	1.2084413754737604e-26	-8.873489253732432e-26	-1.755770370415377e-23	-3.642272256214606e-27	-2.6415560927720994e-25
6.249682169399666e21	34.857563028544185	1.3221763421404083e-23	3.011293622260555e-28	5.626892220394121e-25	1.34118462993806e-26	-6.856591657036516e-26	-1.5885133801795745e-23	-3.518461248358295e-27	-2.8872241805726924e-25
6.318952862949891e21	34.83607289862633	1.1727582187588303e-23	2.9269523583125974e-28	5.6007651641698765e-25	1.4605490205770622e-26	-5.313967001915539e-26	-1.437806146642928e-23	-3.4023712036929394e-27	-3.15653414561434e-25
6.388223567717449e21	34.81458380866051	1.0421877378581499e-23	2.853414654608703e-28	5.578367313472434e-25	1.5651905299511792e-26	-4.158913761477247e-26	-1.305408378472257e-23	-3.297689553712776e-27	-3.444031338356251e-25
6.457494282820964e21	34.79373419141769	9.271861619560455e-24	2.788761144955665e-28	5.55604229093763e-25	1.6577823728505493e-26	-3.281252299253992e-26	-1.1880733496203781e-23	-3.2029474264064127e-27	-3.752373353976356e-25
6.526765007459976e21	34.77301256895065	8.238003395357501e-24	2.7309857084141837e-28	5.534845568733279e-25	1.7417329908526813e-26	-2.597303491090121e-26	-1.081855113405204e-23	-3.115663545580999e-27	-4.089740140659008e-25
6.59603574104086e21	34.752465355873106	7.310672404079006e-24	2.6791522165110135e-28	5.514484326857542e-25	1.8176957859728126e-26	-2.0639214433091928e-26	-9.858444399033554e-24	-3.0361033209744842e-27	-4.458456635551231e-25
6.665306482979928e21	34.732511200904845	6.489338794708921e-24	2.6327870009466956e-28	5.494976106634043e-25	1.8856491672146683e-26	-1.6512756204675847e-26	-9.000238078404927e-24	-2.9651341436501695e-27	-4.856124674711507e-25
6.734577232562753e21	34.713266388833524	5.776672112706819e-24	2.59166296460067e-28	5.46834535259207e-25	1.945376751787045e-26	-1.3359037177632813e-26	-8.246350445245823e-24	-2.903619337704917e-27	-5.274215105640262e-25
6.803847988986743e21	34.69407970136404	5.135574716740679e-24	2.5543020421259637e-28	5.454510356670105e-25	1.9997919998384328e-26	-1.0854098422521649e-26	-7.561722435252616e-24	-2.8488774952074575e-27	-5.729352095921474e-25
6.873118751709736e21	34.6748935303092	4.5601174494089056e-24	2.5201189992539502e-28	5.436551958769405e-25	2.0494516422937813e-26	-8.852706513797622e-27	-6.93761841124455e-24	-2.8005007597266573e-27	-6.223099229533225e-25
6.942389520236945e21	34.65572881905082	4.044526358953437e-24	2.4887517582640074e-28	5.4185459576788955e-25	2.094728804611193e-26	-7.250571674162434e-27	-6.368855442516758e-24	-2.758398833234411e-27	-6.757543181308168e-25
7.011660294062254e21	34.63807806646824	3.6017783778670756e-24	2.4607809953287213e-28	5.401367564947966e-25	2.134220440635427e-26	-6.012993364691902e-27	-5.870924683298038e-24	-2.723893426177328e-27	-7.3087691563801465e-25
7.080931072494949e21	34.619879631996156	3.2040733056867217e-24	2.434873188708482e-28	5.383906342603036e-25	2.1707045958654219e-26	-5.004856732714295e-27	-5.4136777220572516e-24	-2.6946003332183626e-27	-7.900549282655279e-25
7.150201855094039e21	34.601775592267515	2.8467715324966416e-24	2.410743225316386e-28	5.366154848770671e-25	2.2042186809800685e-26	-4.1791915894565005e-27	-4.9923369689521984e-24	-2.6702262322081747e-27	-8.53483509013029e-25
7.191764326904586e21	34.591183509767056	2.6516231185673897e-24	2.3971200445884747e-28	5.356818096074239e-25	2.2217538469326945e-26	-3.759512935322115e-27	-4.757122099623018e-24	-2.6579922230245565e-27	-8.932966876293458e-25
7.261035115275614e21	34.57353175592422	2.359172513843127e-24	2.3758619591697903e-28	5.33762812531405e-25	2.251609979183857e-26	-3.1690365183558392e-27	-4.39530544513928e-24	-2.641348428810359e-27	-9.615505369893367e-25
7.330305906619229e21	34.55618956851959	2.0963906886985794e-24	2.3558141298049564e-28	5.3192823505630785e-25	2.2782818205060706e-26	-2.6775703071606716e-27	-4.059099540657655e-24	-2.6286823809398623e-27	-1.0338923348789591e-24
7.399576700580165e21	34.53930554073304	1.8607566002868877e-24	2.3368139377904017e-28	5.300357222844612e-25	2.3031524842595418e-26	-2.2668384440719977e-27	-3.745983148188907e-24	-2.6192904905817076e-27	-1.1101297570334266e-24
7.468847496781136e21	34.5224209985733	1.655831563352805e-24	2.3192065381311746e-28	5.2815334003694925e-25	2.3256594530695593e-26	-1.9319836718826388e-27	-3.4623860589481516e-24	-2.6134812252328987e-27	-1.1874717459108966e-24
7.538118294797583e21	34.50614867991209	1.4741965613042157e-24	2.30254351304985e-28	5.262302829951141e-25	2.3464721326716507e-26	-1.6518219924373927e-27	-3.1999224944076317e-24	-2.610647987062806e-27	-1.2668478223581067e-24
7.607389094290639e21	34.490031862437725	1.3108519889827755e-24	2.286477325101597e-28	5.2423140033213875e-25	2.366212614729267e-26	-1.412715094950145e-27	-2.9527707506516473e-24	-2.610394224526048e-27	-1.3490760782600407e-24
7.676659894914013e21	34.47391555839776	1.164261535485164e-24	2.270922662416651e-28	5.221767295786987e-25	2.3849128197317128e-26	-1.2082127358190063e-27	-2.7199277687253786e-24	-2.6124689543547833e-27	-1.4336434979164247e-24
7.74593069633434e21	34.4577982262373	1.034994232099309e-24	2.2560392264438025e-28	5.20071002973807e-25	2.4023094311831847e-26	-1.0357126901222449e-27	-2.5040827021497124e-24	-2.6165827069203166e-27	-1.5184448394737422e-24
7.815201498219287e21	34.44236324644089	9.220812418900662e-25	2.2418925998785783e-28	5.179696783965602e-25	2.4183326208550014e-26	-8.910994325322412e-28	-2.3059293763295413e-24	-2.6224056244138836e-27	-1.6018715384738388e-24
7.884472300251375e21	34.42656459128857	8.204419453382816e-25	2.228001673687938e-28	5.157906782380418e-25	2.433761396977897e-26	-7.656550738595501e-28	-2.11832291217038e-24	-2.6298006037178966e-27	-1.685916157033237e-24
7.953743102132655e21	34.41088234424591	7.291595237973893e-25	2.2143360784255942e-28	5.135461005738899e-25	2.448465975846844e-26	-6.569377116491259e-28	-1.941104182424818e-24	-2.6386542177407773e-27	-1.769839951237261e-24
8.02301390356325e21	34.39629943555594	6.476023637280981e-25	2.2009192179079998e-28	5.112477409330862e-25	2.4624806876140488e-26	-5.631496310165342e-28	-1.774708768195439e-24	-2.6488700741792444e-27	-1.852589191926335e-24
8.092284704242707e21	34.38096584534645	5.773214777591416e-25	2.188315329228844e-28	5.093650968290501e-25	2.4752774471395277e-26	-4.857313383093447e-28	-1.625296955685705e-24	-2.6608434475530207e-27	-1.930494267654222e-24
8.16155550390412e21	34.36613567060232	5.140291229300495e-25	2.1757664699048447e-28	5.070439096687046e-25	2.4875250666258924e-26	-4.178855919928882e-28	-1.483951025783921e-24	-2.6735042129203855e-27	-2.006396310106934e-24
8.230826302264054e21	34.35155276364088	4.571397670011682e-25	2.163369068476556e-28	5.047003737144259e-25	2.499293966037752e-26	-3.5903402633017265e-28	-1.3514332057610899e-24	-2.687643644636438e-27	-2.079835607598511e-24
8.300097099029106e21	34.33697164881975	4.060899177974818e-25	2.1511381127641274e-28	5.023222901770231e-25	2.5105318747536656e-26	-3.081545747969371e-28	-1.2277251110964457e-24	-2.7034335911026293e-27	-2.1502533981047682e-24
8.369367893900283e21	34.322390022039414	3.618298596910045e-25	2.139546201410363e-28	5.000006496284639e-25	2.5207082741127148e-26	-2.658853023468571e-28	-1.1168272842907684e-24	-2.7207473370138323e-27	-2.2146894956415656e-24
8.438638686591747e21	34.308397184848786	3.2237740939025357e-25	2.1283289900927197e-28	4.9773799643955295e-25	2.5301533353289815e-26	-2.299100979313551e-28	-1.0151693161626546e-24	-2.7403831215564366e-27	-2.2752103256298952e-24
8.507909476873856e21	34.294583791583776	2.8687662132428656e-25	2.117263695138552e-28	4.954259183205611e-25	2.53920072585549e-26	-1.9868691289885766e-28	-9.20703537845803e-25	-2.762098707432771e-27	-2.3318594737972748e-24
8.577180264444132e21	34.280768353819845	2.549971777762364e-25	2.1064650141960508e-28	4.931107220116043e-25	2.5476912639859178e-26	-1.718880269458848e-28	-8.337332876769858e-25	-2.7866951702166768e-27	-2.3846519860915185e-24
8.646451048994064e21	34.26695393884182	2.269860112203753e-25	2.0962267458047706e-28	4.9082202356742595e-25	2.5553463547155453e-26	-1.4949553499201476e-28	-7.558018558261398e-25	-2.8142108683251188e-27	-2.4323045098360386e-24
8.715721830260836e21	34.25379843819141	2.023676097336625e-25	2.0865835880357445e-28	4.886162963664762e-25	2.5621828072248362e-26	-1.3081855440830064e-28	-6.862328548841783e-25	-2.8449627472479158e-27	-2.4750688354774514e-24
8.784992608016329e21	34.240751490712164	1.8019530401677002e-25	2.07723445330084e-28	4.863491821043082e-25	2.5686028522976113e-26	-1.147256842617667e-28	-6.224486136058588e-25	-2.879605403853271e-27	-2.514182461806746e-24
8.854263381952687e21	34.22770505306125	1.6026845616418772e-25	2.0683077400596332e-28	4.841904236702143e-25	2.574444803227201e-26	-1.0103150023217313e-28	-5.645103805218007e-25	-2.91908487909762e-27	-2.5500721125661842e-24
8.923534151758025e21	34.214657595753664	1.4251973946145927e-25	2.059877762130393e-28	4.82093172846388e-25	2.5796622488907554e-26	-8.946153160484635e-29	-5.12384434624899e-25	-2.9635050697729854e-27	-2.5823741998330128e-24
8.992804917161697e21	34.20161064726115	1.2714748051233298e-25	2.0522538616320196e-28	4.801059094783996e-25	2.5840417602459634e-26	-8.003751220461799e-29	-4.67064594512609e-25	-3.0123043663213813e-27	-2.6103449660763663e-24
9.062075678003663e21	34.188563699781895	1.1328734931617415e-25	2.0450357946877183e-28	4.7816684473396025e-25	2.587949449341716e-26	-7.194553368139532e-29	-4.258575276816755e-25	-3.0671198663785877e-27	-2.635747923243885e-24
9.131346433995233e21	34.175779453635215	1.0081890263299634e-25	2.03825114939562e-28	4.76279808414732e-25	2.5913886588565753e-26	-6.501715712350012e-29	-3.8851165675608366e-25	-3.1285442895745996e-27	-2.658719934248523e-24
9.200617184860127e21	34.1635001013428	8.962615122519584e-26	2.031925189266456e-28	4.744762778190311e-25	2.594400854534644e-26	-5.910375017614652e-29	-3.5476798051523345e-25	-3.197205011809934e-27	-2.6794350265184002e-24
9.269887930338067e21	34.15122151184082	7.994831732533084e-26	2.026379983834592e-28	4.727812023894007e-25	2.5968077225616874e-26	-5.432406584792973e-29	-3.256171812886377e-25	-3.271507639308155e-27	-2.6971700265012495e-24
9.339158670372216e21	34.13894203186035	7.127697634690577e-26	2.0212998348518565e-28	4.711363062082212e-25	2.5988029393807565e-26	-5.025370849181196e-29	-2.993452501608499e-25	-3.3535715693629106e-27	-2.7130689675283164e-24
9.408429404776095e21	34.12699715915322	6.347000239074948e-26	2.0166443117951332e-28	4.695798636480288e-25	2.600434165329756e-26	-4.6767004623924915e-29	-2.75530486313713e-25	-3.444443974507491e-27	-2.727451213550775e-24
9.47770013336329e21	34.11538230872899	5.645375278817364e-26	2.0124150792681334e-28	4.681085781661627e-25	2.601761526952778e-26	-4.3790316692238965e-29	-2.5397282048568013e-25	-3.544855754902446e-27	-2.7404308542100638e-24
9.546970855977116e21	34.10310359096527	5.0308503188862646e-26	2.0087760302782307e-28	4.66719376940385e-25	2.602687440915884e-26	-4.136710854085492e-29	-2.350597201712776e-25	-3.653301739329845e-27	-2.7517164120519193e-24
9.616241572626186e21	34.09146010404825	4.4877600038117624e-26	2.0056425892443442e-28	4.654350355569481e-25	2.603152295466919e-26	-3.937841333813454e-29	-2.18284095031048e-25	-3.770700895204994e-27	-2.76166370581538e-24
9.685512283317154e21	34.079947075277566	3.998397127409736e-26	2.0028740563412086e-28	4.64212162409972e-25	2.603437032312531e-26	-3.7693466240207453e-29	-2.030257490987571e-25	-3.899501682762041e-27	-2.7706818085888817e-24
9.75478298799904e21	34.06860649882257	3.558348211687503e-26	2.000468245332467e-28	4.630671121135658e-25	2.60348300631424e-26	-3.628236339180047e-29	-1.8917360745117505e-25	-4.040602595282563e-27	-2.778847129925502e-24
9.824053686663312e21	34.057862461328504	3.167737876350438e-26	1.9984759312438976e-28	4.6200600631391535e-25	2.6032692641494577e-26	-3.515008697464243e-29	-1.767988598864788e-25	-4.193416792261409e-27	-2.7860978537194345e-24
9.893324379401723e21	34.04641205322743	2.827414980145884e-26	1.996961849909897e-28	4.610456753705235e-25	2.6028165164690215e-26	-3.4311097835799527e-29	-1.6601390674946586e-25	-4.3558012742500595e-27	-2.792350225353622e-24
9.962595066432616e21	34.03537438547612	2.5204735282507328e-26	1.9957380829666172e-28	4.601483230059158e-25	2.6020774921733707e-26	-3.364613044414685e-29	-1.5617742340772707e-25	-4.532865803820364e-27	-2.798032840157816e-24
1.0031865747852107e22	34.024628825545314	2.24423264407764e-26	1.9947968895315367e-28	4.593120234889946e-25	2.6012091584921026e-26	-3.314255220401121e-29	-1.4722791728580126e-25	-4.72571995651835e-27	-2.8031764853980744e-24
1.0101136423796922e22	34.013884755536914	1.9961120894592962e-26	1.9941303481131074e-28	4.585450637068177e-25	2.600202087805332e-26	-3.278993140791363e-29	-1.391073576179809e-25	-4.9355566680275664e-27	-2.8078233468873442e-24
1.017040709444148e22	34.00313973474503	1.782316251736631e-26	1.9938613098983485e-28	4.578550398363984e-25	2.5989392958714656e-26	-3.264844120336726e-29	-1.3215180869678152e-25	-5.15529475438415e-27	-2.811712096064587e-24
1.0239677760150142e22	33.992395189762114	1.5896695248409832e-26	1.993812522720373e-28	4.572237696247479e-25	2.597534803270974e-26	-3.262260758968637e-29	-1.2582503265897827e-25	-5.393516513648544e-27	-2.815221251386892e-24
1.0308948421134971e22	33.981961313009265	1.4161566875410982e-26	1.9939699644556635e-28	4.5665481276191645e-25	2.595997414326968e-26	-3.270485632830221e-29	-1.2007755429228335e-25	-5.6518888315774475e-27	-2.8183815050177396e-24
1.0378219077628823e22	33.97190685883909	1.2601845532509609e-26	1.9943185746495635e-28	4.561187584862883e-25	2.594377580977204e-26	-3.288796295326024e-29	-1.148719758482078e-25	-5.931848436569958e-27	-2.8211785265689405e-24
1.0447489729887876e22	33.961161553978926	1.12401275360869e-26	1.9949173035256284e-28	4.556384006909137e-25	2.5926452952417427e-26	-3.3204778103390855e-29	-1.1036582358807405e-25	-6.2271386558522214e-27	-2.8235252148315578e-24
1.0516760378257191e22	33.95103007978201	1.0030234925691871e-26	1.9956992042829196e-28	4.552216374304425e-25	2.590699178729895e-26	-3.3622960261276675e-29	-1.0637573291570312e-25	-6.542394204021163e-27	-2.825538601844817e-24
1.0586031023032495e22	33.94105300229788	8.939702370013431e-27	1.9966146433857665e-28	4.548341162736615e-25	2.5887446276339304e-26	-3.411864542296318e-29	-1.0277185176087477e-25	-6.883107674426251e-27	-2.827283542961821e-24
1.06553016644774e22	33.93107491314411	7.958727417976245e-27	1.9976554278342862e-28	4.544667359839575e-25	2.5867244608090217e-26	-3.469017490942288e-29	-9.953503575947827e-26	-7.251079989704333e-27	-2.8287744635498212e-24
1.0724572302862967e22	33.921098846554756	7.091089969061818e-27	1.9988356428952768e-28	4.541403893337066e-25	2.5846069668521957e-26	-3.5348880696707204e-29	-9.671531061815015e-26	-7.642370858917339e-27	-2.8299708966615212e-24
1.079384293848269e22	33.91180470991135	6.330993213147943e-27	2.0001535801824835e-28	4.538640004493123e-25	2.5823919746501922e-26	-3.60979358187479e-29	-9.431402639508483e-26	-8.053781953833171e-27	-2.8308820975260052e-24
1.0863113571630282e22	33.90214570173622	5.64536178221856e-27	2.001548435086468e-28	4.535981419730096e-25	2.580209728348236e-26	-3.690633507049809e-29	-9.217543383303969e-26	-8.49714111481368e-27	-2.831584520336628e-24
1.0932384202551122e22	33.89238498432935	5.028099761847226e-27	2.0030150061746443e-28	4.533738175829582e-25	2.5779223950545557e-26	-3.777400678014444e-29	-9.028809539885181e-26	-8.974639499271894e-27	-2.8320997206613512e-24
