# N(H) (cm^-2)	Tdust[K]	PEheating	H2 vib deexc.	H2 form	dust-gas coll.	OI cooling	CII  cooling	CO  cooling	CI  cooling
2.4726462065260966e-10	9.910408820067411e-10
2.0970122361285905e15	20.455393992125984	2.651536706536008e-22	9.162113077827113e-24	1.6915186243169258e-22	-2.5595020708420086e-25	-4.9397229955844697e-23	-4.337997938093614e-22	0.	-4.0307040442574334e-26
4.1940255061268895e15	20.455139166414735	2.6514313142162634e-22	9.03547687881213e-24	1.691510472995742e-22	-2.5597673238750535e-25	-4.940608138834847e-23	-4.338156889356376e-22	0.	-4.0301798504605226e-26
8.388052132971897e15	20.454999390393496	2.6512284023782767e-22	8.826074134629195e-24	1.6915028726121318e-22	-2.5603586950203103e-25	-4.9425864317433577e-23	-4.338523621409968e-22	0.	-4.0292574590065164e-26
1.6776105702720182e16	20.455	2.6508251454312633e-22	8.48588190163758e-24	1.6915061748921718e-22	-2.561755246573766e-25	-4.947316034104829e-23	-4.339425981902859e-22	0.	-4.0275792479316593e-26
3.3552214064775104e16	20.45414293599129	2.6500247309396015e-22	7.946932955938155e-24	1.6915637241427096e-22	-2.565421398317861e-25	-4.9597872807220275e-23	-4.34186048739418e-22	0.	-4.024168604021661e-26
6.710443635512933e16	20.451849789515137	2.648270783307897e-22	7.145018960266591e-24	1.6918262319167648e-22	-2.576635397901413e-25	-4.997894629247617e-23	-4.3493767472208625e-22	0.	-4.015483851487299e-26
1.3420892422380702e17	20.448627526909114	2.642878309799592e-22	6.2785582329817694e-24	1.6919832484430682e-22	-2.6178457315207224e-25	-5.1385272397191814e-23	-4.375997845123994e-22	0.	-3.9734232783043235e-26
2.2368188562434125e17	20.444629157304767	2.625187256933476e-22	6.4499951238233e-24	1.6755136700196276e-22	-2.6295971420204014e-25	-5.1759328738149456e-23	-4.366732690577074e-22	0.	-3.7646749647522537e-26
3.42981016251358e17	20.439538390755654	2.566762117729718e-22	6.82074283040057e-24	1.5402709526487737e-22	-2.5101894549268904e-25	-4.751675922443313e-23	-4.149159450063643e-22	0.	-3.160200314809504e-26
3.474548217755508e17	20.4393474868536	2.5650815425641393e-22	6.821434893810124e-24	1.5333857462143122e-22	-2.506105133910104e-25	-4.7365577403505446e-23	-4.139019911284877e-22	0.	-3.147011335412047e-26
3.564024417948562e17	20.43896567940712	2.5618195102022356e-22	6.82150725901147e-24	1.519023798251723e-22	-2.4975026856324483e-25	-4.706001423888171e-23	-4.1180269214866373e-22	0.	-3.122095688003918e-26
3.5752089505737754e17	20.438917953252794	2.5614529605151776e-22	6.821254287830024e-24	1.5173378459695292e-22	-2.496529635789299e-25	-4.702501973962671e-23	-4.115571382342688e-22	0.	-3.119372398751081e-26
3.597578020589007e17	20.438822501659395	2.5607117143474575e-22	6.820725978069002e-24	1.5138655557577072e-22	-2.4945151881997345e-25	-4.6953476013167247e-23	-4.11052309046929e-22	0.	-3.1138923017189796e-26
3.6423161799694374e17	20.43863159775734	2.5591946640446834e-22	6.8196327950603e-24	1.5065025447672427e-22	-2.4903132324793107e-25	-4.6804254655957816e-23	-4.0998475701002146e-22	0.	-3.102792564983529e-26
3.6479084517289254e17	20.438607734680176	2.5590016385863954e-22	6.819495386134082e-24	1.5055410317661054e-22	-2.489777883722978e-25	-4.678502680273359e-23	-4.0984558984341344e-22	0.	-3.1013917083929413e-26
3.6590929964894214e17	20.438560008883478	2.558613429907506e-22	6.819213030517135e-24	1.5035871835419384e-22	-2.4886817479660996e-25	-4.67461029984615e-23	-4.0956309520432426e-22	0.	-3.098582158440901e-26
3.6604910647011046e17	20.438554043293003	2.5585646918590775e-22	6.819177420667816e-24	1.503340312213821e-22	-2.488545068763182e-25	-4.6741195843401127e-23	-4.0952739180842854e-22	0.	-3.0982301620279585e-26
3.663287201202585e17	20.43854211175442	2.5584670771207363e-22	6.819106447827561e-24	1.5028443091190642e-22	-2.4882678074952723e-25	-4.67313509708859e-23	-4.094557138739556e-22	0.	-3.0975256852604e-26
3.663986235344223e17	20.438539128780366	2.558442670680533e-22	6.819087416914564e-24	1.502719955651754e-22	-2.4881983263532044e-25	-4.6728872153187815e-23	-4.094377164076811e-22	0.	-3.0973496093423576e-26
3.6653843036470637e17	20.438533163189888	2.558393732719602e-22	6.819052896037e-24	1.5024706946162449e-22	-2.488059705628045e-25	-4.6723948915732866e-23	-4.0940173713067577e-22	0.	-3.096996824055725e-26
3.6681804403310784e17	20.438521231651308	2.5582957749777136e-22	6.818980952533647e-24	1.5019702552830438e-22	-2.4877808616541326e-25	-4.671404754515329e-23	-4.0932945911224103e-22	0.	-3.096291085309163e-26
3.6737727140130854e17	20.438497368574144	2.5580993095194415e-22	6.818836011151642e-24	1.500961568841052e-22	-2.4872195421707042e-25	-4.6694117283339923e-23	-4.0918379155899405e-22	0.	-3.094877636437036e-26
3.684957262637864e17	20.438449642777446	2.557703972172452e-22	6.818544646233414e-24	1.4989126180960454e-22	-2.4860855291182135e-25	-4.6653851142985276e-23	-4.088881747224557e-22	0.	-3.0920419313049106e-26
3.7073263649701094e17	20.438354190826416	2.556903856948946e-22	6.817948073456386e-24	1.494683389226651e-22	-2.483765284215129e-25	-4.657146985690656e-23	-4.0827879397378052e-22	0.	-3.086337318881625e-26
3.752064589622532e17	20.438163286924365	2.5554017894652383e-22	6.816076537850129e-24	1.4864777649873043e-22	-2.479329523389416e-25	-4.6414010872300283e-23	-4.0709864469912186e-22	0.	-3.0758252617690507e-26
3.841541107826887e17	20.437781479477884	2.5527556895684807e-22	6.80941317576668e-24	1.4711396549015316e-22	-2.4712553753618044e-25	-4.612752686625543e-23	-4.0489932966524506e-22	0.	-3.0579654956510367e-26
4.020494396298489e17	20.437017864584924	2.547795524235281e-22	6.788191224911138e-24	1.438493891765074e-22	-2.454983836888722e-25	-4.5550660436165584e-23	-4.002458552984461e-22	-1.5026335878394691e-27	-3.0262840013059814e-26
4.3784018247010605e17	20.435658646300435	2.539647692303571e-22	6.697804692815463e-24	1.3708140642179114e-22	-2.4248545733974457e-25	-4.448340757187743e-23	-3.9069303934133875e-22	-1.719525640876297e-27	-2.979613066084114e-26
5.0942189981059654e17	20.432943266391753	2.529482758618488e-22	6.3697594137633444e-24	1.257246690050055e-22	-2.384202464898765e-25	-4.30392243278246e-23	-3.748665620967023e-22	-1.948895123203376e-27	-2.932217640522597e-26
6.525857668539962e17	20.42763671776652	2.519103500140796e-22	5.6527305561876515e-24	1.1192519914418297e-22	-2.350155230267683e-25	-4.18034565135273e-23	-3.5582073294568813e-22	-2.054560552301839e-27	-2.8946049827567116e-26
6.883767782398772e17	20.426392916888	2.517311490185939e-22	5.494625663672739e-24	1.095953417336091e-22	-2.3463254645487456e-25	-4.1652692385902987e-23	-3.5262104849259886e-22	-2.058765708700691e-27	-2.8888188314117096e-26
7.599588425531064e17	20.42390379321575	2.5135595072994017e-22	5.1438967201346415e-24	1.0430799982039318e-22	-2.3387658270072862e-25	-4.1359038574612046e-23	-3.4535078446419594e-22	-2.0531064488402636e-27	-2.8755723945478603e-26
9.0312310177305e17	20.418926155030725	2.50785307996148e-22	4.6438624529799325e-24	9.748958613604917e-23	-2.332944496865183e-25	-4.110478635286376e-23	-3.359815986872734e-22	-2.026576086739546e-27	-2.858428343801628e-26
1.1894519050409405e18	20.408697268247604	2.499014707993762e-22	4.003468921036305e-24	8.881656832720638e-23	-2.331378151622031e-25	-4.0963342769428205e-23	-3.2399967838290875e-22	-1.9644657690315007e-27	-2.83636881647766e-26
1.7621101863733934e18	20.38943989670277	2.4845540518876455e-22	3.2479237332083504e-24	7.752849406479065e-23	-2.33708188871112e-25	-4.101551676447968e-23	-3.0808303941299446e-22	-1.8399096490520157e-27	-2.807529626559675e-26
2.9074282163935903e18	20.355028031885624	2.461132326601548e-22	2.481785751373207e-24	6.425065922297053e-23	-2.3519230134588832e-25	-4.1316913316852374e-23	-2.88543556311867e-22	-1.6451727450276883e-27	-2.774899808092916e-26
5.198067135951669e18	20.291527020186184	2.423477091907118e-22	1.7954064386272815e-24	5.034891722770213e-23	-2.37224230453706e-25	-4.175784029898542e-23	-2.666467357359027e-22	-1.4087832179126384e-27	-2.747867816751525e-26
9.779349928900887e18	20.180600491762164	2.362893953246234e-22	1.2364637924328954e-24	3.7356103747055577e-23	-2.3820956083756835e-25	-4.18518097249033e-23	-2.439466560552568e-22	-1.1809184518168714e-27	-2.746626652472475e-26
1.6706430113242403e19	20.03314529573917	2.2866900842196494e-22	8.60564645303789e-25	2.76272140233836e-23	-2.3664343568907336e-25	-4.1158832372384146e-23	-2.2462967091736812e-22	-1.0201306856883619e-27	-2.783283262031378e-26
2.3633513221955006e19	19.899019284546373	2.220993073719892e-22	6.769762362510389e-25	2.255378502209298e-23	-2.331775936935485e-25	-3.991830261383926e-23	-2.1284316222544765e-22	-9.486284094543908e-28	-2.841806771635842e-26
3.0560597793268208e19	19.776978233337402	2.163050203699829e-22	5.63000512073665e-25	1.927869435360125e-23	-2.2911518019054694e-25	-3.854750526398161e-23	-2.0424358816892752e-22	-9.112291407064696e-28	-2.9062724002327503e-26
3.748768325117909e19	19.658023441046478	2.107035361621908e-22	4.83219375702612e-25	1.6938005645831753e-23	-2.243924506197676e-25	-3.702034211610866e-23	-1.971956096304709e-22	-8.907589641814915e-28	-2.97974544902669e-26
4.4414769255510606e19	19.549432705521582	2.057779333940829e-22	4.2373482779349145e-25	1.5152589288094337e-23	-2.2001989809484724e-25	-3.5621427987357584e-23	-1.9140203067509304e-22	-8.806103241807166e-28	-3.049828256139452e-26
5.13418556526969e19	19.44084036397934	2.0082625187000592e-22	3.769044190522228e-25	1.373028259229406e-23	-2.1520677991919213e-25	-3.412586156964775e-23	-1.8614165339409751e-22	-8.764656878994963e-28	-3.1276936412120644e-26
5.826894228429571e19	19.33809635835886	1.9626160116716214e-22	3.3906035402957974e-25	1.256284400666767e-23	-2.1065857940023433e-25	-3.2726381893550623e-23	-1.814964928808354e-22	-8.769510260920387e-28	-3.2041655560522745e-26
6.519602907735302e19	19.240895629882814	1.920685919770451e-22	3.077388142151983e-25	1.15822713520917e-23	-2.0640445775933736e-25	-3.1433379276645526e-23	-1.7735401095278654e-22	-8.809235455220704e-28	-3.278309806213036e-26
7.212311598386704e19	19.143694618225098	1.8784888564221371e-22	2.81134126568818e-25	1.0743333926081799e-23	-2.0195730521721263e-25	-3.0109037985039827e-23	-1.7339663969445986e-22	-8.870593061824804e-28	-3.3579269659518326e-26
7.905020293002733e19	19.046493606567385	1.8360017438522292e-22	2.5819163245364836e-25	1.0015368160831306e-23	-1.973684827648034e-25	-2.8764505512458534e-23	-1.6957167312922432e-22	-8.948082638116365e-28	-3.443072502592415e-26
8.597728985289602e19	18.955276344917717	1.7978130092184568e-22	2.383704069844984e-25	9.37675050792957e-24	-1.9327408419580365e-25	-2.757241804538263e-23	-1.661372218360322e-22	-9.045891092831256e-28	-3.5228045477311365e-26
9.290437675055104e19	18.86870654594898	1.762979663022144e-22	2.2104386204712486e-25	8.810830434166422e-24	-1.8954302064031768e-25	-2.649818256307297e-23	-1.6301264929404956e-22	-9.16065542276291e-28	-3.598401018483112e-26
9.983146361884757e19	18.782136884748937	1.7279424365735155e-22	2.0563344997823152e-25	8.304900447362795e-24	-1.857211158315595e-25	-2.541817886493569e-23	-1.5994990943135253e-22	-9.284339366085131e-28	-3.6782173098072233e-26
1.067585504172887e20	18.695567223548892	1.6926940463616141e-22	1.9182629732507949e-25	7.849472477546619e-24	-1.8183443686082235e-25	-2.433651508189512e-23	-1.5693190654223455e-22	-9.414987658270075e-28	-3.7624055302788366e-26
1.1368563710832162e20	18.608997592926023	1.6572285656572203e-22	1.7937682177506654e-25	7.43702467629825e-24	-1.7789245263348395e-25	-2.3256726690308562e-23	-1.539449007854457e-22	-9.551098411721015e-28	-3.8511596211169695e-26
1.2061272365632112e20	18.52242793172598	1.6215410415974345e-22	1.6808931955109895e-25	7.06149297322509e-24	-1.7390332226862082e-25	-2.218196656282969e-23	-1.5097761581475333e-22	-9.691357380526036e-28	-3.944711897825507e-26
1.2753981002683384e20	18.442343836814167	1.590773654240597e-22	1.5797314935928816e-25	6.718410524909683e-24	-1.705351523207358e-25	-2.1278117901437972e-23	-1.4837211866686031e-22	-9.84713070095004e-28	-4.0279529632331364e-26
1.3446689625682225e20	18.365955121159555	1.5627897877327757e-22	1.4880899101863568e-25	6.403383481408565e-24	-1.6749058375586133e-25	-2.047126179390692e-23	-1.4598346609081194e-22	-1.00139991738508e-27	-4.106108071897745e-26
1.4139398235970952e20	18.28956737494469	1.534671677388973e-22	1.4039232233677876e-25	6.112859976024971e-24	-1.6440577202616034e-25	-1.9668695994837676e-23	-1.4360824188970436e-22	-1.0184494713696004e-27	-4.1877284218360106e-26
1.483210683107139e20	18.213178526580336	1.5064173157542922e-22	1.3263559399632429e-25	5.844107316268554e-24	-1.6129562544538454e-25	-1.8871869123367615e-23	-1.4124127574421632e-22	-1.0357932946338248e-27	-4.2729713264401936e-26
1.5524815408556835e20	18.136790209054947	1.4780249548345582e-22	1.2546486713917084e-25	5.5947158038546906e-24	-1.5816353469028505e-25	-1.8082126239138867e-23	-1.3887806189879207e-22	-1.0533638329140765e-27	-4.3620126256664584e-26
1.621752396602135e20	18.060401932001113	1.4494931649284512e-22	1.1881719871713453e-25	5.362683263796502e-24	-1.550122504286462e-25	-1.7300643553240846e-23	-1.365146222706187e-22	-1.0710955006963865e-27	-4.45504966753945e-26
1.6910232501062507e20	17.984013614475728	1.4208206671531082e-22	1.1263866611212497e-25	5.146237867370997e-24	-1.5184443511330816e-25	-1.6528556821600692e-23	-1.3414746177156564e-22	-1.0901560508040896e-27	-4.552299937222277e-26
1.7602941011259284e20	17.907625337421894	1.3920063446158713e-22	1.0688273164454655e-25	4.943857600172463e-24	-1.4866259653810969e-25	-1.5766946640588647e-23	-1.317735608210067e-22	-1.108850358190666e-27	-4.6540038387544275e-26
1.829564949415636e20	17.83123701989651	1.3630493248423644e-22	1.0150894236541028e-25	4.754256776100763e-24	-1.4546867213508377e-25	-1.5016747429611718e-23	-1.2939009141214708e-22	-1.1275458803644794e-27	-4.760427168571712e-26
1.8988357947252212e20	17.762059140607715	1.3398159688057797e-22	9.661271190022656e-26	4.576695625685123e-24	-1.4298314836768263e-25	-1.443250410440628e-23	-1.2742783135904327e-22	-1.1483504916592974e-27	-4.848085009827164e-26
1.968106637852465e20	17.695308839827778	1.3184739835000685e-22	9.206644820227654e-26	4.4097548337945454e-24	-1.4070888189777035e-25	-1.390657514971882e-23	-1.2560975682118973e-22	-1.1700655731450577e-27	-4.930905501460477e-26
2.0373774789756594e20	17.62855735129118	1.2970567333185906e-22	8.77983899548145e-26	4.2524664918160975e-24	-1.3841899466488734e-25	-1.3386818898051093e-23	-1.2379023495245916e-22	-1.1919731630085657e-27	-5.0167231049177776e-26
2.1066483179282376e20	17.561807176589966	1.2755638084048342e-22	8.378523144460506e-26	4.1040851317819174e-24	-1.3612154856856348e-25	-1.2873676292880341e-23	-1.2196780024670427e-22	-1.2140260937138774e-27	-5.105673797988236e-26
2.1759191545446243e20	17.495057001888753	1.2539948356100717e-22	8.000625965718257e-26	3.963868083368153e-24	-1.3381759371686466e-25	-1.2367575166578415e-23	-1.201410738481656e-22	-1.2361786780876322e-27	-5.197903219700546e-26
2.2451899886583067e20	17.42830632287264	1.2323495233586653e-22	7.644293645248621e-26	3.8312232612558224e-24	-1.3150801524019742e-25	-1.1868898329619756e-23	-1.1830886475810781e-22	-1.2583859815627312e-27	-5.293570747303263e-26
2.314460820101692e20	17.361555086493492	1.2106275969714716e-22	7.307867661570603e-26	3.705550204188976e-24	-1.2919373851978915e-25	-1.1378028341115832e-23	-1.164700389098967e-22	-1.2805974867180622e-27	-5.392846609042664e-26
2.3837316487056287e20	17.29480440747738	1.188828852630606e-22	6.989856290121222e-26	3.5863595858836166e-24	-1.2687552112066232e-25	-1.0895305863342991e-23	-1.146235801118903e-22	-1.3027616287829293e-27	-5.495916150335783e-26
2.4530024742993025e20	17.228053675413133	1.1669531037516099e-22	6.688914067884127e-26	3.473171809515915e-24	-1.2455416056779466e-25	-1.0421071216396881e-23	-1.1276855533383074e-22	-1.3248222880574498e-27	-5.602978411851732e-26
2.5222732967100652e20	17.16130299639702	1.1450002151643924e-22	6.403823418442267e-26	3.3655723142768696e-24	-1.2223035144145253e-25	-9.955635012730276e-24	-1.1090410467840196e-22	-1.3467204509734272e-27	-5.714249028608253e-26
2.5915441157633622e20	17.094552317380906	1.1229708974733698e-22	6.133505951512237e-26	3.2653680144931247e-24	-1.1990152317527365e-25	-9.498707927846505e-24	-1.0903063914511892e-22	-1.3684771764729e-27	-5.830035398397049e-26
2.6608149312627553e20	17.02780158531666	1.1008631913212218e-22	5.876893343703853e-26	3.1670155444638173e-24	-1.175756651569651e-25	-9.051912642462733e-24	-1.0714432373162794e-22	-1.389822089302635e-27	-5.950414636111326e-26
2.730085743046693e20	16.961050906300546	1.0786786250980178e-22	5.633099928467214e-26	3.0739738160621855e-24	-1.1524681513744312e-25	-8.614331124938458e-24	-1.0524592777318988e-22	-1.4111754094914075e-27	-6.075781167254846e-26
2.7993565509714117e20	16.898201055224984	1.0594415696591701e-22	5.405542108851061e-26	2.981716208974551e-24	-1.1326474119366214e-25	-8.245196743901809e-24	-1.0357319204197207e-22	-1.4344903840906833e-27	-6.187732143276261e-26
2.8686273555754834e20	16.84085001488775	1.0444219625864547e-22	5.19514345930901e-26	2.897644663634743e-24	-1.1176728410249532e-25	-7.965748619254104e-24	-1.0224926287389463e-22	-1.4611685604919394e-27	-6.277191999278986e-26
2.9378981578579404e20	16.78350004194677	1.0293670036974069e-22	4.994646611087057e-26	2.8131153149622464e-24	-1.1025550163835366e-25	-7.690896332562412e-24	-1.0091784950978426e-22	-1.4878766419327592e-27	-6.368822023253979e-26
3.0071689576887104e20	16.726148942843082	1.0142795055956132e-22	4.8035485408893094e-26	2.736257472147081e-24	-1.0873509216091712e-25	-7.419199238829063e-24	-9.958412452689446e-23	-1.5146634089841516e-27	-6.463654804006391e-26
3.076439754941469e20	16.66879885236919	9.991575967482037e-23	4.621262947705663e-26	2.6627148195889572e-24	-1.0721353268353292e-25	-7.151957727064972e-24	-9.824668699467905e-23	-1.541481292447415e-27	-6.561345811382289e-26
3.1457105495230736e20	16.611447988331317	9.840012619939242e-23	4.447269651649931e-26	2.592289685781507e-24	-1.0569105293636412e-25	-6.889258323411636e-24	-9.690519403899231e-23	-1.5682944903297477e-27	-6.662014500581234e-26
3.2149813413123706e20	16.554097897857428	9.688122672352065e-23	4.281140516547904e-26	2.5304440772799852e-24	-1.041610560902219e-25	-6.630130606982166e-24	-9.556227463470963e-23	-1.5951316930599527e-27	-6.76634386174376e-26
3.284252130175232e20	16.49674679875374	9.535869626349859e-23	4.122322743812838e-26	2.465604112856143e-24	-1.0263781981709667e-25	-6.376837807649219e-24	-9.421177742893729e-23	-1.6218162400733337e-27	-6.87335412293953e-26
3.353522916099605e20	16.43939569965005	9.3832725157286e-23	3.970456496767281e-26	2.4033995457964303e-24	-1.0111428807597925e-25	-6.128312945681194e-24	-9.285638320133142e-23	-1.6483814481453916e-27	-6.983748442079158e-26
3.422793699000707e20	16.38204560917616	9.230331571673116e-23	3.825157716578646e-26	2.343680063732927e-24	-9.95906368823793e-26	-5.8846219285590076e-24	-9.149583000223585e-23	-1.67478553389733e-27	-7.097679653559904e-26
3.4920644787962977e20	16.324694980204107	9.077047077210637e-23	3.6860691760932786e-26	2.28631445178508e-24	-9.806706576842656e-26	-5.6458309928502784e-24	-9.012991331945462e-23	-1.7009865852022734e-27	-7.215311124016989e-26
3.561335255407572e20	16.26734441959858	8.923419491973659e-23	3.552857908734214e-26	2.2311821139954394e-24	-9.654370371864112e-26	-5.411992305947612e-24	-8.875839789766439e-23	-1.7269328465480583e-27	-7.336816823187698e-26
3.630606028759143e20	16.209993790626527	8.769449285596137e-23	3.4252141227185924e-26	2.178166323235768e-24	-9.502071827261542e-26	-5.183161410933271e-24	-8.738109969324152e-23	-1.7525960441750612e-27	-7.462382466894931e-26
3.69987679877983e20	16.152643161654474	8.615137078809322e-23	3.3028474550079715e-26	2.127164373051661e-24	-9.34982215789595e-26	-4.9593829792874345e-24	-8.599782213708613e-23	-1.7779226450229643e-27	-7.592206473997357e-26
3.769147565402942e20	16.095292601048946	8.460483516710509e-23	3.185487320268241e-26	2.0780647490261393e-24	-9.197635224073698e-26	-4.740702491059635e-24	-8.460839046870388e-23	-1.8028667157359944e-27	-7.726500414591777e-26
3.8384183285670923e20	16.037941972076894	8.305489336586431e-23	3.0728801932165445e-26	2.0307828935921107e-24	-9.04552506230999e-26	-4.527162453297591e-24	-8.321267966549768e-23	-1.8273838274900993e-27	-7.865491919738394e-26
3.907689088215996e20	15.980591411471368	8.150155450366033e-23	2.964789415069309e-26	1.985296304180561e-24	-8.893501431053442e-26	-4.318796614345784e-24	-8.18106213485561e-23	-1.8514323803339578e-27	-8.009428028252224e-26
3.976959844300492e20	15.923240782499313	7.994482668030369e-23	2.8609901841792794e-26	1.941386651718869e-24	-8.741574321022034e-26	-4.115636463532993e-24	-8.040191524219057e-23	-1.874960801674916e-27	-8.158562227068812e-26
4.0462305967794074e20	15.865890221893787	7.838472043224941e-23	2.761274095876345e-26	1.899037002694283e-24	-8.589754356577427e-26	-3.917710752902705e-24	-7.898653459047377e-23	-1.8979302672107836e-27	-8.313178636448846e-26
4.115501345619008e20	15.808539592921734	7.682124734421452e-23	2.665450794711173e-26	1.8581885580883416e-24	-8.438045851153023e-26	-3.7250378516470065e-24	-7.756436129625466e-23	-1.920343602384767e-27	-8.473579830275208e-26
4.1847720907936524e20	15.755112250890583	7.551504810867823e-23	2.5758922927745505e-26	1.8191958337123634e-24	-8.314247488104035e-26	-3.568709054359676e-24	-7.636537330819068e-23	-1.9472506949407723e-27	-8.61157821935569e-26
4.323313576195101e20	15.659311982095241	7.36320620687407e-23	2.4126674614841815e-26	1.7456703205941652e-24	-8.129883095180488e-26	-3.3510466964187066e-24	-7.460737272565517e-23	-2.0140749840503394e-27	-8.816595066302612e-26
4.6003965352702175e20	15.467709510564806	6.985194223009297e-23	2.1207446355877986e-26	1.6137565153060023e-24	-7.758648345691828e-26	-2.9377926126066676e-24	-7.107402593948622e-23	-2.149740458038032e-27	-9.2571723433915e-26
5.154562403184536e20	15.0845055077672	6.223569369653909e-23	1.6485749580810484e-26	1.3960450719176663e-24	-7.017509247180271e-26	-2.2003663100810693e-24	-6.391870428984442e-23	-2.42842077153645e-27	-1.0282852232047744e-25
5.8472695931948925e20	14.605500482857227	5.2612835689280425e-23	1.2154038317423701e-26	1.1893866586459026e-24	-6.12684633053138e-26	-1.4452721165864982e-24	-5.478471988613756e-23	-2.7882960624275423e-27	-1.1930272210486758e-25
6.539976629564273e20	14.137047092199325	4.413945627774637e-23	9.084768126013152e-27	1.037503074109641e-24	-5.382372563320729e-26	-9.339487610114012e-25	-4.662066456774131e-23	-3.2217823700174233e-27	-1.3862981907801874e-25
