NH	T	H	H2	C	CO
1172000027750000000000	144.9	0.9998554917	1.47293443272142E-008	2.76087710030132E-010	1.06995237135908E-016
1175000027800000000000	144.6	0.9998569913	1.48093629780653E-008	2.76788094012726E-010	1.07695367504229E-016
1179000027860000000000	144.2	0.9998588909	1.48893878244574E-008	2.77888574641821E-010	1.0859553510652E-016
1184000027930000000000	143.7	0.9998612904	0.000000015	2.79489179579207E-010	1.09795749258665E-016
1191000028040000000000	143	0.9998641897	1.51394577782002E-008	2.81689911236392E-010	1.1129601391768E-016
1200000028170000000000	142.3	0.9998677889	1.53295061549005E-008	2.84390838255297E-010	1.13396346899264E-016
1211000028350000000000	141.3	0.9998724879	1.55895710437549E-008	2.87792081231088E-010	1.16096805527899E-016
1226000028590000000000	140	0.9998781867	1.59196526981303E-008	2.92793612437974E-010	1.19697388691344E-016
1246000028910000000000	138.5	0.9998852853	1.6379758949243E-008	2.99395593980669E-010	1.24598166366036E-016
1271000029340000000000	136.6	0.9998937837	0.000000017	3.0839808268912E-010	1.31099184956367E-016
1302000029890000000000	134.4	0.9999036318	1.78800649425415E-008	3.20101162645835E-010	1.39900508135434E-016
1333000030480000000000	132.2	0.9999134698	0.000000019	3.34104500708365E-010	1.50202023365449E-016
1363000031100000000000	130.3	0.9999218381	2.02304418281965E-008	3.49707637534371E-010	1.61103518463789E-016
1397000031830000000000	128.5	0.9999293864	2.1490631577641E-008	3.67610803533776E-010	1.73305093178464E-016
1438000032770000000000	126.9	0.9999368345	2.31408524363415E-008	3.90014366904632E-010	1.88406940320084E-016
1485000033950000000000	125.2	0.9999441822	2.53411196887575E-008	4.19818549539873E-010	2.07709177559389E-016
1538000035470000000000	123.7	0.9999510741	2.82786163759399E-008	4.5817758215897E-010	2.32188639409238E-016
1590000037130000000000	122.5	0.9999568797	3.21986115250341E-008	5.03778275972428E-010	2.60988745591115E-016
1632000038680000000000	121.8	0.9999610651	3.64485808216553E-008	5.48478644188694E-010	2.89388732230097E-016
1669000040150000000000	121.3	0.9999638011	4.02285437174649E-008	5.91378591958954E-010	3.15588575620977E-016
1708000041850000000000	121	0.9999659972	0.000000044	6.35478391192786E-010	3.42588350625725E-016
1753000044060000000000	120.8	0.9999679022	4.88784310571069E-008	6.90277842854355E-010	3.7548794725744E-016
1798000046580000000000	120.5	0.9999695553	5.55883075811786E-008	7.5677695947897E-010	4.14787371553748E-016
1836000048950000000000	120.4	0.9999709278	6.30581667061359E-008	8.22276093917785E-010	4.54386789585603E-016
1867000051160000000000	120.2	0.999971741	6.97580286548522E-008	8.8307504451118E-010	4.90386141805325E-016
1900000053670000000000	120.1	0.9999725946	7.61279136285025E-008	9.43674137543909E-010	5.26585568327458E-016
1940000056980000000000	120	0.9999732667	0.000000084	0.000000001	5.70384751328354E-016
1982000060990000000000	119.9	0.9999739351	9.55875084551955E-008	1.10797112007905E-009	6.24483722463329E-016
2016000064770000000000	119.9	0.9999744018	1.08897212351151E-007	1.2009692565081E-009	6.80182588073946E-016
2045000068210000000000	119.9	0.9999746894	1.21196932360206E-007	1.28296752655234E-009	7.29981523291668E-016
2073000071890000000000	119.9	0.999974919	1.31596699344226E-007	1.35896591496051E-009	7.76980512085588E-016
2108000076990000000000	119.7	0.9999752165	1.44096428699702E-007	1.45696389046124E-009	8.33979330572873E-016
2149000083640000000000	119.7	0.9999753875	1.63095985702194E-007	1.57996111225915E-009	9.08277644471509E-016
2184000090220000000000	119.6	0.9999756523	1.88295415326739E-007	1.71295829237761E-009	9.90175890900356E-016
2210000095740000000000	119.5	0.9999757497	2.10894885609219E-007	1.82895564617952E-009	1.06197424616875E-015
2234000101300000000000	119.4	0.9999758216	0.000000229	1.93095331147988E-009	1.1239728234611E-015
2265000109000000000000	119.3	0.9999759608	2.49793995002319E-007	0.000000002	1.19697122505114E-015
2302000119400000000000	119	0.9999760897	2.80893283588785E-007	2.20794720599515E-009	1.2939690600352E-015
2336000130300000000000	118.9	0.9999761473	3.23292288412057E-007	2.38094320664741E-009	1.40296653461836E-015
2361000139500000000000	118.7	0.9999763066	0.000000364	2.53693988974625E-009	1.50296438876177E-015
2384000148600000000000	118.7	0.9999763545	3.96090634001259E-007	2.67193681911478E-009	1.58696247452663E-015
2412000160700000000000	118.6	0.9999763707	4.29889841746029E-007	2.82393327073921E-009	1.6809602790767E-015
2448000178000000000000	118.6	0.9999763786	0.000000482	0.000000003	1.80795729243284E-015
2481000196500000000000	118.5	0.9999763715	5.59086789282348E-007	3.25892299458267E-009	1.95795373531539E-015
2505000211700000000000	118.4	0.9999763893	6.31285094538247E-007	3.46491818877717E-009	2.09095062993739E-015
2526000226200000000000	118.4	0.9999763798	6.90783683136777E-007	3.63591411679983E-009	2.2009480118472E-015
2551000244500000000000	118.2	0.9999763394	7.51182226127111E-007	3.82290954537266E-009	2.31694517829675E-015
2581000270100000000000	118.1	0.999976379	8.41580120531025E-007	4.05690416943247E-009	2.46894167964722E-015
2609000297200000000000	117.8	0.9999762799	9.60677212064056E-007	4.32589738668586E-009	2.63993737883742E-015
2632000322300000000000	117.7	0.9999762036	0.000001097	4.56989125029792E-009	2.80193332239273E-015
2650000344500000000000	117.5	0.9999760996	0.000001211	4.78288568424926E-009	2.93592982834117E-015
2670000370300000000000	117.4	0.9999760666	0.000001324	0.000000005	3.06592662011227E-015
2693000403600000000000	117.2	0.9999759886	0.000001462	5.22087463635823E-009	3.21592277926222E-015
2717000444000000000000	117	0.9999758236	0.000001667	5.49586712642049E-009	3.39791784854018E-015
2737000481500000000000	116.8	0.9999756596	0.000001911	5.76585965321018E-009	3.57291303172389E-015
2752000514800000000000	116.7	0.9999754846	2.1559471447998E-006	0.000000006	3.7229087291696E-015
2766000546900000000000	116.6	0.9999753326	2.36794158761692E-006	6.18084753085311E-009	3.84690510454488E-015
2781000586400000000000	116.5	0.9999751476	2.60293530924876E-006	6.37584154121018E-009	3.9759011869278E-015
2798000635400000000000	116.5	0.9999748766	2.91392679050332E-006	6.59983418576592E-009	4.1248963661037E-015
2813000687600000000000	116.4	0.9999745266	3.31391558131448E-006	6.83782581322523E-009	4.28089094858397E-015
2826000736900000000000	116.3	0.9999740947	3.7859019224248E-006	7.05081734152595E-009	4.42888526529832E-015
2837000781200000000000	116.3	0.9999736737	4.23688845543764E-006	7.23080963447475E-009	4.55088018897726E-015
2847000826800000000000	116.2	0.9999732937	4.64687589588545E-006	7.39080261383459E-009	4.65687562882258E-015
2858000883700000000000	116.2	0.9999728937	5.10686156830347E-006	7.5637949682098E-009	4.76987070311485E-015
2870000954600000000000	116.1	0.9999722888	5.74184088210548E-006	7.75778501626163E-009	4.90286413182918E-015
2881001028000000000000	116	0.9999714728	6.56781263344119E-006	0.000000008	5.04085619445448E-015
2890001094000000000000	116	0.9999706389	7.45178120080038E-006	8.13176123522661E-009	5.16084846716731E-015
2898001156000000000000	115.9	0.9999698069	8.29374957852523E-006	8.28174994084229E-009	5.26584100319675E-015
2905001223000000000000	115.9	0.999969077	9.07371940430114E-006	8.41173987535609E-009	5.3548344071008E-015
2914001309000000000000	115.8	0.999968141	1.00096810915604E-005	8.56472712779371E-009	5.45882608180103E-015
2923001412000000000000	115.7	0.9999669711	1.12196294156404E-005	8.73171159156613E-009	5.57281592988984E-015
2931001522000000000000	115.6	0.9999654312	1.28095571736085E-005	8.90469216479186E-009	5.69680306151816E-015
2938001621000000000000	115.6	0.9999638477	1.44209207757915E-005	9.05457813481391E-009	5.79837022593893E-015
2944001719000000000000	115.5	0.9999623077	0.000015991	9.18257216607167E-009	5.89036702876956E-015
2951001830000000000000	115.5	0.9999607376	1.75810678740627E-005	9.30956546300622E-009	5.97836312577626E-015
2958001964000000000000	115.4	0.9999589276	1.94311450773794E-005	9.44655668558548E-009	6.07335790298122E-015
2965002122000000000000	115.3	0.9999565575	2.18212342090069E-005	9.59254255420687E-009	6.17834944744475E-015
2971002287000000000000	115.3	0.9999535975	2.4811329887282E-005	9.741522145587E-009	6.28933710846901E-015
2977002440000000000000	115.2	0.9999506575	2.77914079127249E-005	9.86649983688173E-009	6.37732307518699E-015
2982002598000000000000	115.2	0.9999476175	3.08214677182927E-005	0.00000001	6.46530787796115E-015
2987002775000000000000	115.1	0.9999445275	3.39515118608232E-005	1.01004497730284E-008	6.54329137276483E-015
2993002989000000000000	115	0.9999406676	3.78215382019587E-005	1.02204156643051E-008	6.63526985642506E-015
2998003224000000000000	115	0.9999360977	4.24415321393102E-005	1.03503736484887E-008	6.72124263685919E-015
3004003468000000000000	114.9	0.9999305879	4.79814677530986E-005	1.04703202870976E-008	6.81020832427264E-015
3008003705000000000000	114.9	0.9999245981	5.39913281866734E-005	1.05802602744028E-008	6.89016949816965E-015
3012003943000000000000	114.8	0.9999184785	6.01411114077388E-005	1.0670197185244E-008	6.96012862317695E-015
3016004200000000000000	114.8	0.9999120201	6.66274642748227E-005	1.07612055778609E-008	7.02678721097124E-015
3020004494000000000000	114.8	0.99990474	7.39377449787865E-005	1.08611377041745E-008	7.09274296482556E-015
3024004826000000000000	114.7	0.99989594	8.2767941583995E-005	0.000000011	7.15968697196496E-015
3028005178000000000000	114.7	0.9998854602	0.000093278	1.10509445242285E-008	7.22661765901132E-015
3030005416000000000000	114.6	0.9998734907	0.0001053077	1.11208173800774E-008	7.28553548685828E-015
3031005570000000000000	114.6	0.9998656312	0.0001132074	1.11607325904872E-008	7.31548018811955E-015
3032005682000000000000	114.6	0.9998604176	0.000118419	1.11917956116879E-008	7.33317653484325E-015
3033005815000000000000	114.6	0.9998566175	0.0001222191	1.12117562094927E-008	7.34915117103943E-015
3035005996000000000000	114.6	0.9998515275	0.0001273193	1.12417036801927E-008	7.37211724436838E-015
3036006236000000000000	114.5	0.9998451475	0.0001337194	1.12816377553529E-008	7.39507354282621E-015
3038006501000000000000	114.5	0.9998363777	0.0001425194	1.1331545622823E-008	7.42701304457928E-015
3040006730000000000000	114.5	0.9998262981	0.0001526193	1.13714364398511E-008	7.45594183457254E-015
3041006910000000000000	114.5	0.9998173086	0.000161619	1.14013377189546E-008	7.48087773138422E-015
3042007079000000000000	114.5	0.9998103001	0.0001686355	1.14324046920029E-008	7.49957746112317E-015
3043007291000000000000	114.5	0.99980361	0.0001753357	1.14523322674663E-008	7.51853114886847E-015
3045007581000000000000	114.4	0.99979504	0.0001839359	1.14922419065511E-008	7.54347158043591E-015
3046007910000000000000	114.4	0.9997841002	0.0001949359	1.15321235252259E-008	7.56639327565778E-015
3048008223000000000000	114.4	0.9997701209	0.0002089356	1.15719690862597E-008	7.59729275533525E-015
3049008470000000000000	114.4	0.9997573975	0.0002216571	1.16029873051116E-008	7.62196235042674E-015
3050008699000000000000	114.4	0.9997469175	0.0002321573	1.1632873086995E-008	7.64388788743044E-015
3051008966000000000000	114.3	0.9997375276	0.0002415574	1.16527685812872E-008	7.66282060954862E-015
3052009329000000000000	114.3	0.999726868	0.0002522572	1.16826511440241E-008	7.68274344496997E-015
3054009794000000000000	114.3	0.9997117701	0.0002673834	1.17336592589765E-008	7.71240519068277E-015
3056010250000000000000	114.3	0.99969181	0.0002873839	1.17634337463105E-008	7.74726142561013E-015
3057010590000000000000	114.2	0.9996732907	0.0003059836	1.18032267661333E-008	7.77312501691713E-015
3058010900000000000000	114.2	0.9996584675	0.000320815	1.1824240054241E-008	7.79679585302494E-015
3059011260000000000000	114.2	0.9996462675	0.0003330154	1.18541061438272E-008	7.81370658982565E-015
3060011740000000000000	114.2	0.9996309878	0.0003483153	1.18839348896813E-008	7.84059609977459E-015
3062012340000000000000	114.2	0.9996106801	0.0003686515	1.19248992255978E-008	7.87323463971938E-015
3064012940000000000000	114.1	0.9995867201	0.0003927519	0.000000012	7.9060586959883E-015
3065013480000000000000	114.1	0.9995619976	0.000417493	0.000000012	7.93766879051498E-015
3066013980000000000000	114	0.9995410175	0.0004384935	0.000000012	7.96351366149772E-015
3067014570000000000000	114.1	0.9995202583	0.0004592931	1.20650728805434E-008	7.99336088851919E-015
3069015280000000000000	114	0.9994982299	0.0004813399	1.21060346161355E-008	8.0229993046934E-015
3070016160000000000000	114	0.9994698208	0.0005098397	1.21357046306757E-008	8.06479101631304E-015
3072016980000000000000	113.9	0.9994373275	0.0005423916	1.21765464766823E-008	8.10135553177455E-015
3073017680000000000000	114	0.9994051298	0.0005746479	1.22073914534512E-008	8.14393106882286E-015
3074018320000000000000	113.9	0.9993807301	0.0005990481	1.22471166770299E-008	8.17074793992041E-015
3075019110000000000000	113.9	0.9993573073	0.0006225094	1.2278075658703E-008	8.20639759388943E-015
3077020180000000000000	113.8	0.9993292476	0.0006506097	1.2317756121497E-008	8.24519174988915E-015
3079021460000000000000	113.8	0.9992948797	0.0006850764	1.23585937953675E-008	8.28976445350803E-015
3081022790000000000000	113.8	0.9992505771	0.0007294479	1.24093211374792E-008	8.35027222347794E-015
3082023900000000000000	113.7	0.9992089296	0.0007712244	1.24500792106265E-008	8.40480427739885E-015
3084024950000000000000	113.7	0.9991739801	0.0008062245	1.24796669996513E-008	8.44954518669251E-015
3085026170000000000000	113.6	0.9991454269	0.0008348064	1.25306027695334E-008	8.49018396916551E-015
3087027840000000000000	113.7	0.9991071093	0.0008731928	1.25614047506012E-008	8.54876159162427E-015
3089029790000000000000	113.6	0.9990576167	0.0009227845	1.26220985338867E-008	8.6262684508355E-015
3091031660000000000000	113.5	0.999004949	0.0009754813	1.26727481510025E-008	8.69975151503655E-015
3093033430000000000000	113.5	0.9989594264	0.0010210829	1.27234936467172E-008	8.76930010584125E-015
3095035430000000000000	113.5	0.9989185273	0.0010620829	1.27630135515075E-008	8.8310043569725E-015
3097038060000000000000	113.3	0.9988715394	0.0011091899	1.28337674240041E-008	8.91155987585682E-015
3100041280000000000000	113.4	0.9988103784	0.0011704183	1.2895627178928E-008	9.0149244657661E-015
3102044490000000000000	113.2	0.9987423856	0.0012385407	0.000000013	9.13135895397079E-015
3105047460000000000000	113.2	0.9986803482	0.0013006675	0.000000013	9.23684200091886E-015
3107050580000000000000	113.2	0.9986422951	0.0013387995	1.30976047524999E-008	9.30050098938986E-015
3110054810000000000000	113.1	0.9985832075	0.0013979364	1.31782541222625E-008	9.41804559421574E-015
3113060070000000000000	113.1	0.9985031066	0.0014782253	1.32599610149134E-008	9.58242499929694E-015
3117064960000000000000	113	0.9984300341	0.0015513774	1.33604741249681E-008	9.72790743446888E-015
3120070360000000000000	112.9	0.998346883	0.0016346966	1.34521908685787E-008	9.90533994783134E-015
3123075700000000000000	112.9	0.9982887852	0.0016928638	1.35429102704463E-008	1.00369793572391E-014
3127082900000000000000	112.9	0.9982237027	0.0017580357	1.36435592888732E-008	1.01976089251637E-014
3132092760000000000000	112.7	0.9981315414	0.0018503954	1.37852956038742E-008	1.04191187703701E-014
3138102900000000000000	112.7	0.9980332703	0.0019487749	1.3947016486696E-008	1.06706699413299E-014
3143113300000000000000	112.6	0.9979279793	0.0020541745	1.40886307745738E-008	1.09522570672896E-014
3147123800000000000000	112.6	0.9978024793	0.0021798116	1.4241435547928E-008	1.12849095193293E-014
3152133200000000000000	112.4	0.997682318	0.0023002621	1.43728796870296E-008	1.15764825931097E-014
3155142200000000000000	112.4	0.9975869362	0.0023957323	1.44946815695383E-008	1.18283016957504E-014
3160153800000000000000	112.3	0.9974945643	0.0024882226	1.46265785865266E-008	1.20902356239555E-014
3166169600000000000000	112.3	0.9973871825	0.0025957332	1.47883604153831E-008	1.23821187206767E-014
3173189700000000000000	112.1	0.9971723985	0.0028108148	0.000000015	1.29159095867878E-014
3178203900000000000000	112.1	0.9968285764	0.0031549018	1.51776354642336E-008	1.37130387836135E-014
3180213300000000000000	112	0.9965067877	0.0034768865	1.52822458724315E-008	1.44594328970281E-014
3182219300000000000000	111.9	0.9962419545	0.0037420554	1.53275714312257E-008	1.50063649572249E-014
3183223200000000000000	111.7	0.9959723961	0.0040120017	1.53713078464934E-008	1.55620686884813E-014
3184225700000000000000	111.7	0.9958462757	0.0041382298	1.53940943895776E-008	1.58359340198068E-014
3184228600000000000000	111.6	0.9957609064	0.004223649	1.54244529274919E-008	1.60370125815134E-014
3185232400000000000000	111.6	0.9956511416	0.0043335028	1.54459497260046E-008	1.62895516616252E-014
3186237700000000000000	111.6	0.9954864984	0.004498273	1.54697195508606E-008	1.66851975155711E-014
3187242700000000000000	111.5	0.9952808256	0.0047041236	1.55029104981309E-008	1.71607071489356E-014
3188247000000000000000	111.5	0.9950500431	0.0049350543	1.55256747782338E-008	1.77264014943718E-014
3189250200000000000000	111.4	0.9948711667	0.005114068	1.55492593954088E-008	1.81424778336864E-014
3189253700000000000000	111.3	0.9947187721	0.0052666313	1.55716965947504E-008	1.84869916318567E-014
3190258000000000000000	111.3	0.994562242	0.0054232397	1.55840221906824E-008	1.8891856578253E-014
3191263500000000000000	111.2	0.9943641935	0.0056214562	1.56173907016711E-008	1.93683802262836E-014
3192269600000000000000	111.2	0.9941074565	0.0058783406	1.56313162739143E-008	2.00370540654036E-014
3193274800000000000000	111.1	0.9938230932	0.006162971	1.56665238031297E-008	2.06773965417029E-014
3194279100000000000000	111	0.9935847514	0.0064014915	1.56892396180331E-008	2.12645050114843E-014
3194283500000000000000	111	0.9933912456	0.0065950952	1.57026075901151E-008	2.17823351442366E-014
3195289500000000000000	111	0.9931916786	0.0067947802	1.57259544040953E-008	2.23103168754643E-014
3196297400000000000000	110.9	0.9929283262	0.0070582501	1.57599678549021E-008	2.30407708958569E-014
3198306100000000000000	110.8	0.9925705395	0.0074163243	1.57957028918547E-008	2.38849563498645E-014
3199313400000000000000	110.8	0.9921986279	0.0077884317	1.58227714150528E-008	2.48830717348824E-014
