#depth			Te			Htot		hden		eden		2H_2/H		HI		HII			HeI			HeII		HeIII			CO/C		C1			C2			C3			C4				O1			O2			O3				O4				O5				O6				H2O/O			AV(point)	AV(extend)
2.64488e+13	3.2197	-15.763	5.5000	2.6478	-6.5795	-0.0005	-2.9024	-0.0000	-6.8022	-14.2878	-8.5602	-4.3302	-0.0000	-9.2214	-35.9298	-0.0004	-3.0400	-14.9142	-35.9298	-35.9298	-35.9298	-14.5151	5.43e-03	4.07e-03
2.76568e+13	3.2159	-15.766	5.5000	2.6440	-6.5756	-0.0005	-2.9072	-0.0000	-6.8012	-14.2859	-8.5627	-4.3313	-0.0000	-9.2211	-35.9298	-0.0004	-3.0452	-14.9189	-35.9298	-35.9298	-35.9298	-14.5207	5.66e-03	4.24e-03
2.89806e+13	3.1998	-15.773	5.5000	2.6291	-6.5602	-0.0005	-2.9243	-0.0000	-6.7980	-14.2797	-8.5766	-4.3355	-0.0000	-9.2199	-35.9298	-0.0004	-3.0641	-14.9360	-35.9298	-35.9298	-35.9298	-14.5497	5.96e-03	4.47e-03
3.04097e+13	3.1796	-15.779	5.5000	2.6130	-6.5424	-0.0005	-2.9426	-0.0000	-6.7953	-14.2748	-8.5945	-4.3381	-0.0000	-9.2187	-35.9298	-0.0004	-3.0846	-14.9551	-35.9298	-35.9298	-35.9298	-14.5880	6.24e-03	4.67e-03
3.17102e+13	3.1637	-15.785	5.5000	2.5990	-6.5266	-0.0005	-2.9582	-0.0000	-6.7927	-14.2698	-8.6075	-4.3415	-0.0000	-9.2177	-35.9298	-0.0003	-3.1021	-14.9726	-35.9298	-35.9298	-35.9298	-14.6153	6.49e-03	4.86e-03
3.28936e+13	3.1598	-15.788	5.5000	2.5944	-6.5230	-0.0005	-2.9634	-0.0000	-6.7915	-14.2675	-8.6107	-4.3431	-0.0000	-9.2174	-35.9298	-0.0003	-3.1078	-14.9782	-35.9298	-35.9298	-35.9298	-14.6225	6.71e-03	5.03e-03
3.41904e+13	3.1439	-15.794	5.5000	2.5809	-6.5070	-0.0005	-2.9789	-0.0000	-6.7891	-14.2629	-8.6234	-4.3459	-0.0000	-9.2164	-35.9298	-0.0003	-3.1252	-14.9959	-35.9298	-35.9298	-35.9298	-14.6495	7.01e-03	5.25e-03
3.55904e+13	3.1400	-15.797	5.5000	2.5760	-6.5032	-0.0005	-2.9844	-0.0000	-6.7878	-14.2602	-8.6262	-4.3478	-0.0000	-9.2161	-35.9298	-0.0003	-3.1312	-15.0019	-35.9298	-35.9298	-35.9298	-14.6559	7.27e-03	5.45e-03
3.71246e+13	3.1362	-15.798	5.5000	2.5731	-6.4994	-0.0004	-2.9881	-0.0000	-6.7874	-14.2594	-8.6286	-4.3478	-0.0000	-9.2158	-35.9298	-0.0003	-3.1354	-15.0061	-35.9298	-35.9298	-35.9298	-14.6617	7.62e-03	5.71e-03
3.91189e+13	3.1117	-15.807	5.5000	2.5525	-6.4762	-0.0004	-3.0115	-0.0000	-6.7839	-14.2528	-8.6487	-4.3516	-0.0000	-9.2144	-35.9298	-0.0003	-3.1618	-15.0331	-35.9298	-35.9298	-35.9298	-14.7057	8.07e-03	6.05e-03
4.12720e+13	3.0873	-15.817	5.5000	2.5301	-6.4523	-0.0004	-3.0367	-0.0000	-6.7796	-14.2444	-8.6676	-4.3574	-0.0000	-9.2129	-35.9298	-0.0003	-3.1903	-15.0620	-35.9298	-35.9298	-35.9298	-14.7477	8.49e-03	6.36e-03
4.32313e+13	3.0713	-15.823	5.5000	2.5171	-6.4362	-0.0004	-3.0532	-0.0000	-6.7775	-14.2405	-8.6792	-4.3591	-0.0000	-9.2120	-35.9298	-0.0003	-3.2091	-15.0810	-35.9298	-35.9298	-35.9298	-14.7741	8.86e-03	6.64e-03
4.50142e+13	3.0574	-15.829	5.5000	2.5043	-6.4215	-0.0004	-3.0673	-0.0000	-6.7751	-14.2358	-8.6890	-4.3622	-0.0000	-9.2111	-35.9298	-0.0003	-3.2251	-15.0973	-35.9298	-35.9298	-35.9298	-14.7962	9.20e-03	6.89e-03
4.66367e+13	3.0534	-15.830	5.5000	2.5015	-6.4177	-0.0004	-3.0714	-0.0000	-6.7748	-14.2352	-8.6914	-4.3619	-0.0000	-9.2109	-35.9298	-0.0003	-3.2298	-15.1021	-35.9298	-35.9298	-35.9298	-14.8024	9.51e-03	7.13e-03
4.84146e+13	3.0394	-15.835	5.5000	2.4896	-6.4051	-0.0004	-3.0855	-0.0000	-6.7728	-14.2313	-8.7022	-4.3639	-0.0000	-9.2101	-35.9298	-0.0002	-3.2459	-15.1185	-35.9298	-35.9298	-35.9298	-14.8278	9.92e-03	7.43e-03
5.03340e+13	3.0356	-15.837	5.5000	2.4855	-6.3997	-0.0004	-3.0907	-0.0000	-6.7719	-14.2297	-8.7034	-4.3648	-0.0000	-9.2099	-35.9298	-0.0002	-3.2517	-15.1244	-35.9298	-35.9298	-35.9298	-14.8311	1.03e-02	7.70e-03
5.24373e+13	3.0199	-15.843	5.5000	2.4717	-6.3855	-0.0003	-3.1068	-0.0000	-6.7695	-14.2249	-8.7150	-4.3675	-0.0000	-9.2090	-35.9298	-0.0002	-3.2702	-15.1433	-35.9298	-35.9298	-35.9298	-14.8590	1.08e-02	8.06e-03
5.47080e+13	3.0068	-15.848	5.5000	2.4605	-6.3721	-0.0003	-3.1202	-0.0000	-6.7677	-14.2214	-8.7230	-4.3692	-0.0000	-9.2083	-35.9298	-0.0002	-3.2856	-15.1590	-35.9298	-35.9298	-35.9298	-14.8790	1.12e-02	8.39e-03
5.67743e+13	3.0031	-15.851	5.5000	2.4561	-6.3697	-0.0003	-3.1255	-0.0000	-6.7666	-14.2192	-8.7257	-4.3705	-0.0000	-9.2081	-35.9298	-0.0002	-3.2916	-15.1650	-35.9298	-35.9298	-35.9298	-14.8865	1.16e-02	8.68e-03
5.90385e+13	2.9903	-15.857	5.5000	2.4440	-6.3557	-0.0003	-3.1393	-0.0000	-6.7644	-14.2149	-8.7328	-4.3732	-0.0000	-9.2074	-35.9298	-0.0002	-3.3074	-15.1812	-35.9298	-35.9298	-35.9298	-14.9047	1.21e-02	9.07e-03
6.14829e+13	2.9790	-15.860	5.5000	2.4349	-6.3449	-0.0003	-3.1511	-0.0000	-6.7631	-14.2124	-8.7395	-4.3739	-0.0000	-9.2068	-35.9298	-0.0002	-3.3210	-15.1951	-35.9298	-35.9298	-35.9298	-14.9226	1.26e-02	9.42e-03
6.37074e+13	2.9750	-15.863	5.5000	2.4306	-6.3427	-0.0003	-3.1564	-0.0000	-6.7621	-14.2105	-8.7423	-4.3748	-0.0000	-9.2066	-35.9298	-0.0002	-3.3270	-15.2012	-35.9298	-35.9298	-35.9298	-14.9309	1.30e-02	9.73e-03
6.61449e+13	2.9710	-15.864	5.5000	2.4268	-6.3364	-0.0003	-3.1610	-0.0000	-6.7614	-14.2091	-8.7425	-4.3751	-0.0000	-9.2063	-35.9298	-0.0002	-3.3323	-15.2065	-35.9298	-35.9298	-35.9298	-14.9325	1.35e-02	1.01e-02
6.93137e+13	2.9568	-15.871	5.5000	2.4130	-6.3242	-0.0003	-3.1770	-0.0000	-6.7589	-14.2041	-8.7513	-4.3782	-0.0000	-9.2056	-35.9298	-0.0002	-3.3507	-15.2253	-35.9298	-35.9298	-35.9298	-14.9568	1.43e-02	1.07e-02
7.27346e+13	2.9526	-15.873	5.5000	2.4093	-6.3192	-0.0003	-3.1824	-0.0000	-6.7583	-14.2029	-8.7521	-4.3780	-0.0000	-9.2054	-35.9298	-0.0002	-3.3568	-15.2315	-35.9298	-35.9298	-35.9298	-14.9608	1.49e-02	1.12e-02
7.64833e+13	2.9364	-15.880	5.5000	2.3945	-6.3031	-0.0003	-3.2007	-0.0000	-6.7557	-14.1978	-8.7599	-4.3806	-0.0000	-9.2046	-35.9298	-0.0002	-3.3780	-15.2532	-35.9298	-35.9298	-35.9298	-14.9838	1.58e-02	1.18e-02
8.05303e+13	2.9233	-15.886	5.5000	2.3821	-6.2903	-0.0003	-3.2154	-0.0000	-6.7535	-14.1935	-8.7657	-4.3827	-0.0000	-9.2039	-35.9298	-0.0002	-3.3950	-15.2706	-35.9298	-35.9298	-35.9298	-15.0021	1.65e-02	1.24e-02
8.42131e+13	2.9194	-15.888	5.5000	2.3782	-6.2877	-0.0003	-3.2207	-0.0000	-6.7528	-14.1921	-8.7671	-4.3827	-0.0000	-9.2037	-35.9298	-0.0002	-3.4011	-15.2767	-35.9298	-35.9298	-35.9298	-15.0086	1.72e-02	1.29e-02
8.82486e+13	2.9065	-15.894	5.5000	2.3664	-6.2742	-0.0003	-3.2359	-0.0000	-6.7508	-14.1881	-8.7717	-4.3844	-0.0000	-9.2031	-35.9298	-0.0002	-3.4187	-15.2947	-35.9298	-35.9298	-35.9298	-15.0245	1.82e-02	1.36e-02
9.26053e+13	2.9028	-15.896	5.5000	2.3623	-6.2727	-0.0002	-3.2411	-0.0000	-6.7500	-14.1864	-8.7731	-4.3846	-0.0000	-9.2029	-35.9298	-0.0002	-3.4246	-15.3008	-35.9298	-35.9298	-35.9298	-15.0316	1.90e-02	1.42e-02
9.73794e+13	2.8888	-15.902	5.5000	2.3495	-6.2569	-0.0002	-3.2574	-0.0000	-6.7478	-14.1822	-8.7768	-4.3861	-0.0000	-9.2023	-35.9298	-0.0002	-3.4436	-15.3201	-35.9298	-35.9298	-35.9298	-15.0461	2.01e-02	1.50e-02
