     200   number of z grid-points
          13          12   important heating & cooling processes
      32   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 6.59947E+20 7.07584E+01 8.85188E+02 1.60759E+05 7.75990E+04 3.11391E+01 9.40841E+01 2.71014E+01 1.18802E+00 3.70360E-02 1.88708E-02 4.95891E-08 6.50624E-01 1.99187E-02
 7.07391E+20 6.92735E+01 7.80525E+02 1.37722E+05 8.91192E+04 3.06917E+01 9.43726E+01 2.69639E+01 1.33933E+00 2.97781E-02 2.08157E-02 7.79373E-08 3.81724E-01 1.01499E-02
 7.58246E+20 6.77704E+01 6.76468E+02 1.14620E+05 1.00673E+05 3.03907E+01 9.45852E+01 2.68586E+01 1.46178E+00 2.19162E-02 2.22097E-02 1.22606E-07 1.84806E-01 4.07009E-03
 8.12758E+20 6.63372E+01 5.84702E+02 9.38071E+04 1.11082E+05 3.01636E+01 9.46993E+01 2.67444E+01 1.59000E+00 1.65744E-02 2.32848E-02 1.85729E-07 7.95982E-02 1.57299E-03
 8.71188E+20 6.48423E+01 5.07266E+02 7.54641E+04 1.20257E+05 2.99564E+01 9.47505E+01 2.66060E+01 1.73804E+00 1.38657E-02 2.42355E-02 2.69969E-07 3.24953E-02 7.28212E-04
 9.33819E+20 6.32822E+01 4.41954E+02 5.91678E+04 1.28407E+05 2.97599E+01 9.47713E+01 2.64567E+01 1.89410E+00 1.28963E-02 2.50025E-02 3.75882E-07 1.32477E-02 4.34030E-04
 1.00095E+21 6.17055E+01 3.83988E+02 4.47756E+04 1.35606E+05 2.95846E+01 9.47793E+01 2.63162E+01 2.03949E+00 1.28465E-02 2.54590E-02 4.99687E-07 5.60071E-03 2.98115E-04
 1.07291E+21 6.01169E+01 3.31373E+02 3.25292E+04 1.41731E+05 2.94356E+01 9.47818E+01 2.61936E+01 2.16577E+00 1.33318E-02 2.54410E-02 6.29244E-07 2.74726E-03 2.10810E-04
 1.15005E+21 5.85319E+01 2.84034E+02 2.27035E+04 1.46645E+05 2.92995E+01 9.47822E+01 2.60774E+01 2.28449E+00 1.42021E-02 2.47766E-02 7.46307E-07 1.66321E-03 1.44618E-04
 1.23272E+21 5.69584E+01 2.43569E+02 1.53188E+04 1.50339E+05 2.91328E+01 9.47815E+01 2.59253E+01 2.43800E+00 1.54958E-02 2.33742E-02 8.36697E-07 1.15021E-03 9.48934E-05
 1.32135E+21 5.54198E+01 2.11335E+02 1.00581E+04 1.52970E+05 2.88585E+01 9.47800E+01 2.56617E+01 2.70174E+00 1.73308E-02 2.13183E-02 8.79833E-07 8.41717E-04 5.99666E-05
 1.41634E+21 5.42801E+01 1.84089E+02 6.45011E+03 1.54774E+05 2.83667E+01 9.47777E+01 2.51779E+01 3.18472E+00 1.98471E-02 1.88542E-02 8.89283E-07 6.41026E-04 3.66298E-05
 1.51816E+21 5.30341E+01 1.61169E+02 4.03541E+03 1.55982E+05 2.74969E+01 9.47744E+01 2.43144E+01 4.04631E+00 2.33198E-02 1.62411E-02 8.81115E-07 5.13399E-04 2.18631E-05
 1.62730E+21 5.17365E+01 1.42516E+02 2.46021E+03 1.56770E+05 2.60428E+01 9.47696E+01 2.28655E+01 5.49231E+00 2.82501E-02 1.36836E-02 8.71117E-07 4.36085E-04 1.31451E-05
 1.74429E+21 5.05367E+01 1.27105E+02 1.45904E+03 1.57270E+05 2.37937E+01 9.47625E+01 2.06212E+01 7.73288E+00 3.54066E-02 1.13275E-02 8.78928E-07 3.91662E-04 8.44680E-06
 1.86969E+21 4.94574E+01 1.13578E+02 8.40590E+02 1.57580E+05 2.06476E+01 9.47521E+01 1.74797E+01 1.08695E+01 4.58171E-02 9.23576E-03 9.29288E-07 3.68226E-04 6.34816E-06
 2.00411E+21 4.84675E+01 1.01560E+02 4.70037E+02 1.57765E+05 1.67804E+01 9.47366E+01 1.36174E+01 1.47240E+01 6.13484E-02 7.39935E-03 1.05110E-06 3.58610E-04 6.05932E-06
 2.14818E+21 4.76268E+01 9.09063E+01 2.55237E+02 1.57872E+05 1.27018E+01 9.47127E+01 9.54503E+00 1.87817E+01 8.52561E-02 5.77881E-03 1.28086E-06 3.57986E-04 7.36756E-06
 2.30262E+21 4.74648E+01 8.17886E+01 1.34988E+02 1.57932E+05 9.06139E+00 9.46755E+01 5.91434E+00 2.23837E+01 1.22582E-01 4.34868E-03 1.64664E-06 3.63427E-04 1.07718E-05
 2.46816E+21 4.68840E+01 7.38737E+01 6.92235E+01 1.57965E+05 6.30811E+00 9.46157E+01 3.18030E+00 2.50648E+01 1.82493E-01 3.11837E-03 2.11356E-06 3.74213E-04 1.75763E-05
 2.64560E+21 4.64159E+01 6.74253E+01 3.48943E+01 1.57983E+05 4.53118E+00 9.45048E+01 1.44816E+00 2.66906E+01 2.93486E-01 2.13114E-03 2.46609E-06 3.93123E-04 2.99086E-05
 2.83579E+21 4.60893E+01 6.23092E+01 1.81903E+01 1.57991E+05 3.51363E+00 9.42583E+01 5.44670E-01 2.73503E+01 5.40057E-01 1.44472E-03 2.45680E-06 4.24325E-04 5.03202E-05
 3.03966E+21 4.58423E+01 5.78072E+01 1.08303E+01 1.57995E+05 2.86979E+00 9.35995E+01 1.70360E-01 2.70672E+01 1.19872E+00 1.06588E-03 2.34055E-06 4.77881E-04 8.38164E-05
 3.25819E+21 4.56127E+01 5.26936E+01 7.73303E+00 1.57996E+05 2.26584E+00 9.13130E+01 4.56976E-02 2.49063E+01 3.48451E+00 8.79533E-04 2.78457E-06 5.80556E-04 1.43727E-04
 3.49242E+21 4.54495E+01 4.54094E+01 6.05657E+00 1.57997E+05 1.65664E+00 8.38300E+01 9.70163E-03 1.74610E+01 1.09658E+01 6.50519E-04 4.10430E-06 7.67827E-04 2.50275E-04
 3.74350E+21 4.53240E+01 3.91777E+01 4.73093E+00 1.57998E+05 1.21436E+00 7.28189E+01 1.49974E-03 6.46078E+00 2.19752E+01 2.77428E-04 4.29122E-06 1.06366E-03 4.30344E-04
 4.01262E+21 4.52077E+01 3.74105E+01 4.30739E+00 1.57998E+05 9.76184E-01 6.91962E+01 5.35494E-04 2.84286E+00 2.55941E+01 1.30310E-04 5.27040E-06 1.37036E-03 7.85094E-04
 4.30110E+21 4.51112E+01 3.66554E+01 4.23561E+00 1.57998E+05 8.21016E-01 6.82536E+01 3.69030E-04 1.90771E+00 2.65276E+01 8.66666E-05 1.00306E-05 1.67690E-03 1.46948E-03
 4.61031E+21 4.50378E+01 3.60270E+01 4.27438E+00 1.57998E+05 6.66827E-01 6.76963E+01 3.01907E-04 1.36738E+00 2.70644E+01 6.11004E-05 2.35623E-05 2.14535E-03 2.87870E-03
 4.94175E+21 4.50070E+01 3.54478E+01 4.44223E+00 1.57998E+05 4.93570E-01 6.71938E+01 2.61256E-04 9.11274E-01 2.75152E+01 4.22562E-05 6.49008E-05 3.04750E-03 6.13408E-03
 5.29702E+21 4.49273E+01 3.47246E+01 4.79867E+00 1.57998E+05 3.27478E-01 6.66948E+01 2.37001E-04 5.53614E-01 2.78665E+01 2.82771E-05 2.00558E-04 4.55768E-03 1.44525E-02
 5.67783E+21 4.48126E+01 3.38956E+01 5.15799E+00 1.57997E+05 1.96700E-01 6.60067E+01 2.25316E-04 2.65509E-01 2.81503E+01 1.61147E-05 5.44076E-04 6.29863E-03 3.66544E-02
 6.08601E+21 4.47745E+01 3.36429E+01 4.95625E+00 1.57997E+05 1.18153E-01 6.49850E+01 2.12985E-04 8.12753E-02 2.83322E+01 6.91779E-06 8.68754E-04 6.71316E-03 9.06596E-02
 6.52355E+21 4.46668E+01 3.36050E+01 4.62599E+00 1.57997E+05 9.00009E-02 6.30861E+01 1.85528E-04 2.51128E-02 2.83796E+01 3.58435E-06 8.87382E-04 6.40542E-03 2.08675E-01
 6.99253E+21 4.45654E+01 3.33125E+01 4.45087E+00 1.57997E+05 7.87951E-02 5.85806E+01 1.45276E-04 8.19633E-03 2.83847E+01 2.29381E-06 7.51347E-04 6.47173E-03 4.53160E-01
 7.49523E+21 4.45246E+01 3.28980E+01 4.29835E+00 1.57997E+05 7.19720E-02 4.91082E+01 9.95367E-05 2.87038E-03 2.83747E+01 1.64867E-06 5.88695E-04 7.06700E-03 8.49870E-01
 8.03408E+21 4.45286E+01 3.27347E+01 4.06314E+00 1.57997E+05 6.84183E-02 3.61800E+01 6.73428E-05 1.34249E-03 2.83608E+01 1.39935E-06 4.53860E-04 8.20298E-03 1.18435E+00
 8.61166E+21 4.44342E+01 3.28770E+01 3.84412E+00 1.57997E+05 6.71423E-02 2.68936E+01 5.35188E-05 9.30382E-04 2.83516E+01 1.38423E-06 3.83665E-04 9.40985E-03 1.26662E+00
 9.23076E+21 4.44146E+01 3.31950E+01 3.72912E+00 1.57997E+05 6.68829E-02 2.29546E+01 4.90150E-05 8.18248E-04 2.83478E+01 1.40868E-06 3.56330E-04 1.01245E-02 1.25727E+00
 9.89437E+21 4.43202E+01 3.35161E+01 3.67890E+00 1.57997E+05 6.69492E-02 2.16783E+01 4.77081E-05 7.88124E-04 2.83464E+01 1.42006E-06 3.46379E-04 1.04035E-02 1.24951E+00
 1.06057E+22 4.41919E+01 3.38192E+01 3.65343E+00 1.57997E+05 6.71199E-02 2.13172E+01 4.73737E-05 7.81244E-04 2.83458E+01 1.42386E-06 3.42036E-04 1.04913E-02 1.24708E+00
 1.13681E+22 4.40705E+01 3.41039E+01 3.63638E+00 1.57997E+05 6.73149E-02 2.12211E+01 4.73103E-05 7.80668E-04 2.83454E+01 1.42533E-06 3.39355E-04 1.05185E-02 1.24601E+00
 1.21854E+22 4.40578E+01 3.44231E+01 3.62250E+00 1.57997E+05 6.75440E-02 2.11922E+01 4.73201E-05 7.81905E-04 2.83451E+01 1.42633E-06 3.36816E-04 1.05301E-02 1.24494E+00
 1.30614E+22 4.40760E+01 3.47237E+01 3.61071E+00 1.57997E+05 6.77615E-02 2.11801E+01 4.73444E-05 7.83421E-04 2.83448E+01 1.42714E-06 3.34535E-04 1.05374E-02 1.24392E+00
 1.40005E+22 4.41498E+01 3.50487E+01 3.59950E+00 1.57997E+05 6.79963E-02 2.11710E+01 4.73744E-05 7.85144E-04 2.83445E+01 1.42796E-06 3.32123E-04 1.05441E-02 1.24281E+00
 1.50070E+22 4.41763E+01 3.53328E+01 3.58900E+00 1.57997E+05 6.82005E-02 2.11637E+01 4.74008E-05 7.86653E-04 2.83442E+01 1.42864E-06 3.30047E-04 1.05498E-02 1.24184E+00
 1.60858E+22 4.40836E+01 3.55528E+01 3.57843E+00 1.57997E+05 6.83578E-02 2.11581E+01 4.74211E-05 7.87818E-04 2.83440E+01 1.42916E-06 3.28459E-04 1.05541E-02 1.24109E+00
 1.72423E+22 4.40601E+01 3.57964E+01 3.56861E+00 1.57997E+05 6.85312E-02 2.11520E+01 4.74434E-05 7.89103E-04 2.83437E+01 1.42971E-06 3.26721E-04 1.05589E-02 1.24027E+00
 1.84818E+22 4.37792E+01 3.59297E+01 3.55732E+00 1.57997E+05 6.86255E-02 2.11486E+01 4.74553E-05 7.89800E-04 2.83435E+01 1.43001E-06 3.25780E-04 1.05615E-02 1.23982E+00
 1.98105E+22 4.37280E+01 3.61422E+01 3.54823E+00 1.57997E+05 6.87755E-02 2.11434E+01 4.74744E-05 7.90913E-04 2.83433E+01 1.43047E-06 3.24290E-04 1.05657E-02 1.23911E+00
 2.12347E+22 4.38873E+01 3.64465E+01 3.54050E+00 1.57997E+05 6.89892E-02 2.11360E+01 4.75016E-05 7.92501E-04 2.83430E+01 1.43110E-06 3.22181E-04 1.05714E-02 1.23810E+00
 2.27613E+22 4.42149E+01 3.68418E+01 3.53333E+00 1.57997E+05 6.92648E-02 2.11266E+01 4.75365E-05 7.94553E-04 2.83427E+01 1.43188E-06 3.19487E-04 1.05788E-02 1.23681E+00
 2.43977E+22 4.41936E+01 3.70596E+01 3.52501E+00 1.57997E+05 6.94156E-02 2.11214E+01 4.75554E-05 7.95675E-04 2.83425E+01 1.43230E-06 3.18024E-04 1.05829E-02 1.23610E+00
 2.61516E+22 4.42344E+01 3.73020E+01 3.51727E+00 1.57997E+05 6.95827E-02 2.11157E+01 4.75763E-05 7.96919E-04 2.83423E+01 1.43275E-06 3.16413E-04 1.05874E-02 1.23532E+00
 2.80317E+22 4.41278E+01 3.74642E+01 3.50920E+00 1.57997E+05 6.96939E-02 2.11119E+01 4.75900E-05 7.97747E-04 2.83421E+01 1.43304E-06 3.15347E-04 1.05904E-02 1.23480E+00
 3.00469E+22 4.36633E+01 3.74221E+01 3.50054E+00 1.57997E+05 6.96649E-02 2.11127E+01 4.75861E-05 7.97527E-04 2.83420E+01 1.43298E-06 3.15625E-04 1.05897E-02 1.23493E+00
 3.22071E+22 4.35995E+01 3.75848E+01 3.49346E+00 1.57997E+05 6.97763E-02 2.11089E+01 4.75999E-05 7.98356E-04 2.83419E+01 1.43327E-06 3.14561E-04 1.05927E-02 1.23440E+00
 3.45225E+22 4.38691E+01 3.79248E+01 3.48755E+00 1.57997E+05 7.00078E-02 2.11011E+01 4.76286E-05 8.00086E-04 2.83416E+01 1.43385E-06 3.12360E-04 1.05989E-02 1.23333E+00
 3.70043E+22 4.41339E+01 3.82797E+01 3.48117E+00 1.57997E+05 7.02478E-02 2.10931E+01 4.76581E-05 8.01879E-04 2.83413E+01 1.43441E-06 3.10100E-04 1.06052E-02 1.23222E+00
 3.96646E+22 4.43445E+01 3.86140E+01 3.47446E+00 1.57997E+05 7.04722E-02 2.10856E+01 4.76855E-05 8.03558E-04 2.83410E+01 1.43492E-06 3.08004E-04 1.06111E-02 1.23118E+00
 4.25162E+22 4.43727E+01 3.88061E+01 3.46866E+00 1.57997E+05 7.06004E-02 2.10813E+01 4.77010E-05 8.04518E-04 2.83408E+01 1.43521E-06 3.06815E-04 1.06145E-02 1.23059E+00
 4.55727E+22 4.40358E+01 3.88012E+01 3.46157E+00 1.57997E+05 7.05971E-02 2.10813E+01 4.77004E-05 8.04490E-04 2.83407E+01 1.43522E-06 3.06846E-04 1.06145E-02 1.23059E+00
 4.88490E+22 4.38540E+01 3.88849E+01 3.45489E+00 1.57997E+05 7.06527E-02 2.10794E+01 4.77070E-05 8.04905E-04 2.83406E+01 1.43535E-06 3.06332E-04 1.06160E-02 1.23033E+00
 5.23608E+22 4.37063E+01 3.89578E+01 3.44933E+00 1.57997E+05 7.07012E-02 2.10777E+01 4.77128E-05 8.05266E-04 2.83405E+01 1.43546E-06 3.05885E-04 1.06173E-02 1.23011E+00
 5.61251E+22 4.38216E+01 3.92004E+01 3.44387E+00 1.57997E+05 7.08620E-02 2.10724E+01 4.77321E-05 8.06471E-04 2.83403E+01 1.43580E-06 3.04407E-04 1.06215E-02 1.22936E+00
 6.01600E+22 4.39990E+01 3.94936E+01 3.43817E+00 1.57997E+05 7.10553E-02 2.10660E+01 4.77553E-05 8.07921E-04 2.83400E+01 1.43619E-06 3.02642E-04 1.06265E-02 1.22847E+00
 6.44850E+22 4.43695E+01 3.99003E+01 3.43308E+00 1.57997E+05 7.13215E-02 2.10573E+01 4.77871E-05 8.09921E-04 2.83397E+01 1.43669E-06 3.00230E-04 1.06334E-02 1.22725E+00
 6.91209E+22 4.42432E+01 3.99751E+01 3.42803E+00 1.57997E+05 7.13702E-02 2.10557E+01 4.77928E-05 8.10286E-04 2.83396E+01 1.43679E-06 2.99792E-04 1.06347E-02 1.22703E+00
 7.40901E+22 4.42499E+01 4.01489E+01 3.42271E+00 1.57997E+05 7.14832E-02 2.10519E+01 4.78061E-05 8.11134E-04 2.83394E+01 1.43700E-06 2.98779E-04 1.06376E-02 1.22651E+00
 7.94165E+22 4.41388E+01 4.02481E+01 3.41725E+00 1.57997E+05 7.15474E-02 2.10498E+01 4.78136E-05 8.11616E-04 2.83393E+01 1.43713E-06 2.98204E-04 1.06393E-02 1.22621E+00
 8.51259E+22 4.36191E+01 4.00358E+01 3.41289E+00 1.57997E+05 7.14095E-02 2.10541E+01 4.77971E-05 8.10576E-04 2.83394E+01 1.43690E-06 2.99440E-04 1.06359E-02 1.22683E+00
 9.12457E+22 4.38079E+01 4.03227E+01 3.40793E+00 1.57997E+05 7.15956E-02 2.10481E+01 4.78190E-05 8.11975E-04 2.83392E+01 1.43724E-06 2.97775E-04 1.06407E-02 1.22598E+00
 9.78055E+22 4.40437E+01 4.06369E+01 3.40322E+00 1.57997E+05 7.17982E-02 2.10415E+01 4.78429E-05 8.13500E-04 2.83389E+01 1.43758E-06 2.95975E-04 1.06459E-02 1.22506E+00
 1.04837E+23 4.42827E+01 4.09663E+01 3.39821E+00 1.57997E+05 7.20092E-02 2.10347E+01 4.78675E-05 8.15090E-04 2.83386E+01 1.43792E-06 2.94114E-04 1.06513E-02 1.22410E+00
 1.12374E+23 4.43956E+01 4.11830E+01 3.39405E+00 1.57997E+05 7.21472E-02 2.10302E+01 4.78836E-05 8.16130E-04 2.83384E+01 1.43814E-06 2.92904E-04 1.06548E-02 1.22347E+00
 1.20452E+23 4.45394E+01 4.14265E+01 3.38978E+00 1.57997E+05 7.23017E-02 2.10253E+01 4.79014E-05 8.17296E-04 2.83382E+01 1.43837E-06 2.91558E-04 1.06587E-02 1.22276E+00
 1.29112E+23 4.42395E+01 4.13243E+01 3.38654E+00 1.57997E+05 7.22369E-02 2.10273E+01 4.78938E-05 8.16805E-04 2.83382E+01 1.43829E-06 2.92122E-04 1.06571E-02 1.22305E+00
 1.38394E+23 4.40896E+01 4.13398E+01 3.38294E+00 1.57997E+05 7.22467E-02 2.10269E+01 4.78948E-05 8.16877E-04 2.83382E+01 1.43832E-06 2.92037E-04 1.06574E-02 1.22301E+00
 1.48343E+23 4.36134E+01 4.10702E+01 3.38105E+00 1.57997E+05 7.20752E-02 2.10323E+01 4.78748E-05 8.15581E-04 2.83384E+01 1.43807E-06 2.93536E-04 1.06531E-02 1.22378E+00
 1.59008E+23 4.37419E+01 4.12745E+01 3.37762E+00 1.57997E+05 7.22052E-02 2.10281E+01 4.78898E-05 8.16561E-04 2.83382E+01 1.43828E-06 2.92399E-04 1.06564E-02 1.22319E+00

      heat_1      heat_2      heat_3      heat_4      heat_5      heat_6      heat_7      heat_8      heat_9     heat_10     heat_11     heat_12     heat_13      cool_1      cool_2      cool_3      cool_4      cool_5      cool_6      cool_7      cool_8      cool_9     cool_10     cool_11     cool_12
 2.14425E-17 1.39468E-18 1.92810E-18 1.06494E-18 0.00000E+00 4.11239E-20 3.47551E-22 1.37411E-19 4.37330E-29 4.35145E-17 9.25397E-26 6.83580E-19 7.88418E-28 2.80582E-19 2.01087E-17 3.72539E-17 9.58572E-26 2.06955E-19 7.39015E-19 1.16878E-23 8.82245E-23 4.31250E-18 6.87621E-18 1.09826E-26 1.80718E-24
 2.14182E-17 1.39904E-18 1.92813E-18 1.06550E-18 0.00000E+00 4.11570E-20 3.47551E-22 1.87685E-19 4.64969E-29 4.34868E-17 1.07107E-25 6.84108E-19 9.28453E-28 2.82838E-19 2.00991E-17 3.72916E-17 9.65626E-26 2.07232E-19 7.41866E-19 1.17545E-23 8.92144E-23 4.30642E-18 6.86816E-18 1.11664E-26 1.83134E-24
 2.14171E-17 1.40043E-18 1.92806E-18 1.06570E-18 0.00000E+00 4.11588E-20 3.47551E-22 1.83521E-19 4.64530E-29 4.34866E-17 1.06569E-25 6.84251E-19 9.24210E-28 2.82742E-19 2.00959E-17 3.72879E-17 9.65862E-26 2.07261E-19 7.42041E-19 1.17585E-23 8.91985E-23 4.30717E-18 6.86713E-18 1.11652E-26 1.83100E-24
 2.14158E-17 1.40182E-18 1.92799E-18 1.06591E-18 0.00000E+00 4.11607E-20 3.47551E-22 1.74401E-19 4.58490E-29 4.34863E-17 1.03409E-25 6.84399E-19 8.92260E-28 2.82239E-19 2.00927E-17 3.72800E-17 9.66137E-26 2.07293E-19 7.42224E-19 1.17590E-23 8.91009E-23 4.30933E-18 6.86607E-18 1.11385E-26 1.82635E-24
 2.14144E-17 1.40322E-18 1.92792E-18 1.06611E-18 0.00000E+00 4.11628E-20 3.47551E-22 1.70513E-19 4.58146E-29 4.34857E-17 1.02940E-25 6.84545E-19 8.88600E-28 2.82154E-19 2.00895E-17 3.72765E-17 9.66427E-26 2.07325E-19 7.42415E-19 1.17635E-23 8.90904E-23 4.31009E-18 6.86498E-18 1.11385E-26 1.82613E-24
 2.14128E-17 1.40461E-18 1.92785E-18 1.06631E-18 0.00000E+00 4.11651E-20 3.47551E-22 1.62600E-19 4.54837E-29 4.34849E-17 1.00935E-25 6.84695E-19 8.69511E-28 2.81826E-19 2.00863E-17 3.72696E-17 9.66753E-26 2.07359E-19 7.42616E-19 1.17662E-23 8.90290E-23 4.31184E-18 6.86385E-18 1.11244E-26 1.82358E-24
 2.14112E-17 1.40602E-18 1.92778E-18 1.06652E-18 0.00000E+00 4.11676E-20 3.47551E-22 1.50260E-19 4.46988E-29 4.34840E-17 9.66618E-26 6.84849E-19 8.26751E-28 2.81147E-19 2.00832E-17 3.72589E-17 9.67121E-26 2.07395E-19 7.42828E-19 1.17660E-23 8.88971E-23 4.31484E-18 6.86268E-18 1.10887E-26 1.81740E-24
 2.14093E-17 1.40742E-18 1.92772E-18 1.06673E-18 0.00000E+00 4.11704E-20 3.47551E-22 1.45446E-19 4.46465E-29 4.34827E-17 9.59877E-26 6.85000E-19 8.21377E-28 2.81025E-19 2.00800E-17 3.72546E-17 9.67506E-26 2.07432E-19 7.43046E-19 1.17711E-23 8.88827E-23 4.31590E-18 6.86146E-18 1.10882E-26 1.81703E-24
 2.14059E-17 1.40607E-18 1.92785E-18 1.06651E-18 0.00000E+00 4.11751E-20 3.47551E-22 1.70400E-19 4.46992E-29 4.34767E-17 9.82930E-26 6.84869E-19 8.34848E-28 2.81428E-19 2.00831E-17 3.72743E-17 9.68221E-26 2.07444E-19 7.43223E-19 1.17763E-23 8.90588E-23 4.31299E-18 6.86135E-18 1.11083E-26 1.81859E-24
 2.14037E-17 1.40748E-18 1.92779E-18 1.06668E-18 0.00000E+00 4.11785E-20 3.47551E-22 1.86218E-19 4.62119E-29 4.34750E-17 1.06265E-25 6.85006E-19 9.15573E-28 2.82675E-19 2.00799E-17 3.72873E-17 9.68646E-26 2.07482E-19 7.43456E-19 1.17937E-23 8.93402E-23 4.30891E-18 6.86004E-18 1.11888E-26 1.83108E-24
 2.14013E-17 1.40889E-18 1.92773E-18 1.06689E-18 0.00000E+00 4.11821E-20 3.47551E-22 1.81078E-19 4.65138E-29 4.34730E-17 1.06287E-25 6.85161E-19 9.20909E-28 2.82630E-19 2.00767E-17 3.72827E-17 9.69140E-26 2.07525E-19 7.43706E-19 1.18012E-23 8.93431E-23 4.31004E-18 6.85868E-18 1.11996E-26 1.83301E-24
 2.13986E-17 1.41030E-18 1.92768E-18 1.06710E-18 0.00000E+00 4.11860E-20 3.47551E-22 1.72349E-19 4.59352E-29 4.34706E-17 1.03245E-25 6.85320E-19 8.90127E-28 2.82145E-19 2.00736E-17 3.72750E-17 9.69701E-26 2.07571E-19 7.43969E-19 1.18044E-23 8.92645E-23 4.31242E-18 6.85726E-18 1.11773E-26 1.82874E-24
 2.13958E-17 1.41172E-18 1.92763E-18 1.06730E-18 0.00000E+00 4.11903E-20 3.47551E-22 1.67831E-19 4.59083E-29 4.34680E-17 1.02708E-25 6.85478E-19 8.86048E-28 2.82044E-19 2.00704E-17 3.72708E-17 9.70296E-26 2.07618E-19 7.44242E-19 1.18115E-23 8.92657E-23 4.31361E-18 6.85578E-18 1.11804E-26 1.82871E-24
 2.13927E-17 1.41314E-18 1.92758E-18 1.06751E-18 0.00000E+00 4.11950E-20 3.47551E-22 1.59540E-19 4.55518E-29 4.34650E-17 1.00484E-25 6.85642E-19 8.64810E-28 2.81679E-19 2.00672E-17 3.72634E-17 9.70951E-26 2.07669E-19 7.44529E-19 1.18168E-23 8.92138E-23 4.31583E-18 6.85424E-18 1.11681E-26 1.82611E-24
 2.13906E-17 1.41734E-18 1.92734E-18 1.06810E-18 0.00000E+00 4.11984E-20 3.47551E-22 1.50767E-19 4.51383E-29 4.34662E-17 9.80327E-26 6.86058E-19 8.40624E-28 2.81275E-19 2.00576E-17 3.72553E-17 9.71365E-26 2.07744E-19 7.44864E-19 1.18250E-23 8.91374E-23 4.31763E-18 6.85149E-18 1.11511E-26 1.82291E-24
 2.13870E-17 1.41878E-18 1.92730E-18 1.06831E-18 0.00000E+00 4.12038E-20 3.47551E-22 1.42503E-19 4.47118E-29 4.34624E-17 9.55243E-26 6.86226E-19 8.15890E-28 2.80870E-19 2.00545E-17 3.72479E-17 9.72137E-26 2.07800E-19 7.45177E-19 1.18309E-23 8.90847E-23 4.32005E-18 6.84981E-18 1.11369E-26 1.81979E-24
 2.13817E-17 1.41744E-18 1.92746E-18 1.06810E-18 0.00000E+00 4.12115E-20 3.47551E-22 1.68037E-19 4.48467E-29 4.34536E-17 9.82129E-26 6.86111E-19 8.33426E-28 2.81326E-19 2.00576E-17 3.72678E-17 9.73256E-26 2.07832E-19 7.45452E-19 1.18402E-23 8.92931E-23 4.31738E-18 6.84919E-18 1.11655E-26 1.82227E-24
 2.13775E-17 1.41888E-18 1.92743E-18 1.06828E-18 0.00000E+00 4.12179E-20 3.47551E-22 1.85535E-19 4.69565E-29 4.34489E-17 1.08071E-25 6.86264E-19 9.37304E-28 2.82821E-19 2.00544E-17 3.72822E-17 9.74100E-26 2.07892E-19 7.45780E-19 1.18644E-23 8.96441E-23 4.31315E-18 6.84734E-18 1.12726E-26 1.83913E-24
 2.13729E-17 1.42032E-18 1.92740E-18 1.06849E-18 0.00000E+00 4.12248E-20 3.47551E-22 1.78769E-19 4.67102E-29 4.34438E-17 1.06261E-25 6.86438E-19 9.20172E-28 2.82517E-19 2.00513E-17 3.72759E-17 9.75072E-26 2.07958E-19 7.46133E-19 1.18731E-23 8.96234E-23 4.31539E-18 6.84540E-18 1.12678E-26 1.83746E-24
 2.13693E-17 1.42456E-18 1.92719E-18 1.06908E-18 0.00000E+00 4.12306E-20 3.47551E-22 1.72466E-19 4.64159E-29 4.34426E-17 1.04541E-25 6.86866E-19 9.02860E-28 2.82226E-19 2.00417E-17 3.72696E-17 9.75826E-26 2.08050E-19 7.46535E-19 1.18854E-23 8.95910E-23 4.31702E-18 6.84223E-18 1.12611E-26 1.83550E-24
 2.13640E-17 1.42602E-18 1.92717E-18 1.06931E-18 0.00000E+00 4.12387E-20 3.47551E-22 1.60806E-19 4.57821E-29 4.34364E-17 1.00885E-25 6.87052E-19 8.66907E-28 2.81638E-19 2.00386E-17 3.72591E-17 9.76971E-26 2.08126E-19 7.46923E-19 1.18930E-23 8.95165E-23 4.32058E-18 6.84009E-18 1.12407E-26 1.83101E-24
 2.13596E-17 1.43029E-18 1.92697E-18 1.06989E-18 0.00000E+00 4.12458E-20 3.47551E-22 1.56372E-19 4.57677E-29 4.34341E-17 1.00371E-25 6.87485E-19 8.62681E-28 2.81528E-19 2.00290E-17 3.72544E-17 9.77892E-26 2.08226E-19 7.47359E-19 1.19086E-23 8.95292E-23 4.32183E-18 6.83671E-18 1.12483E-26 1.83126E-24
 2.13534E-17 1.43177E-18 1.92697E-18 1.07012E-18 0.00000E+00 4.12552E-20 3.47551E-22 1.47880E-19 4.54037E-29 4.34266E-17 9.80054E-26 6.87676E-19 8.39901E-28 2.81139E-19 2.00259E-17 3.72465E-17 9.79217E-26 2.08311E-19 7.47782E-19 1.19196E-23 8.95068E-23 4.32483E-18 6.83434E-18 1.12423E-26 1.82893E-24
