# NH                 T_gas  H            H2           C            CO
  2.0305e+15      71.6313   9.9987e-01   6.2380e-05   4.5962e-06   2.0953e-11
  2.1069e+15      71.6320   9.9987e-01   6.2381e-05   4.5962e-06   2.0955e-11
  2.1861e+15      71.6320   9.9987e-01   6.2382e-05   4.5962e-06   2.0958e-11
  2.2683e+15      71.6320   9.9987e-01   6.2384e-05   4.5962e-06   2.0960e-11
  2.3536e+15      71.6320   9.9987e-01   6.2385e-05   4.5962e-06   2.0962e-11
  2.4421e+15      71.6320   9.9987e-01   6.2386e-05   4.5962e-06   2.0964e-11
  2.5340e+15      71.6320   9.9987e-01   6.2388e-05   4.5962e-06   2.0966e-11
  2.6293e+15      71.6320   9.9987e-01   6.2389e-05   4.5962e-06   2.0968e-11
  2.7281e+15      71.6320   9.9987e-01   6.2391e-05   4.5962e-06   2.0970e-11
  2.8307e+15      71.6320   9.9987e-01   6.2392e-05   4.5962e-06   2.0973e-11
  2.9372e+15      71.6320   9.9987e-01   6.2394e-05   4.5962e-06   2.0975e-11
  3.0476e+15      71.6320   9.9987e-01   6.2396e-05   4.5962e-06   2.0977e-11
  3.1622e+15      71.6320   9.9987e-01   6.2397e-05   4.5962e-06   2.0979e-11
  3.2812e+15      71.6320   9.9987e-01   6.2399e-05   4.5962e-06   2.0981e-11
  3.4045e+15      71.6320   9.9987e-01   6.2401e-05   4.5962e-06   2.0983e-11
  3.5326e+15      71.6320   9.9987e-01   6.2403e-05   4.5962e-06   2.0985e-11
  3.6654e+15      71.6320   9.9987e-01   6.2405e-05   4.5962e-06   2.0987e-11
  3.8032e+15      71.6320   9.9987e-01   6.2407e-05   4.5962e-06   2.0990e-11
  3.9463e+15      71.6320   9.9987e-01   6.2409e-05   4.5962e-06   2.0992e-11
  4.0947e+15      71.6320   9.9987e-01   6.2412e-05   4.5962e-06   2.0994e-11
  4.2486e+15      71.6320   9.9987e-01   6.2414e-05   4.5962e-06   2.0996e-11
  4.4084e+15      71.6320   9.9987e-01   6.2416e-05   4.5962e-06   2.0998e-11
  4.5742e+15      71.6320   9.9987e-01   6.2419e-05   4.5963e-06   2.1000e-11
  4.7462e+15      71.6320   9.9987e-01   6.2422e-05   4.5963e-06   2.1002e-11
  4.9247e+15      71.6320   9.9987e-01   6.2424e-05   4.5963e-06   2.1005e-11
  5.1099e+15      71.6320   9.9987e-01   6.2427e-05   4.5963e-06   2.1007e-11
  5.3020e+15      71.6310   9.9987e-01   6.2430e-05   4.5963e-06   2.1009e-11
  5.5014e+15      71.6320   9.9987e-01   6.2433e-05   4.5963e-06   2.1011e-11
  5.7083e+15      71.6320   9.9987e-01   6.2436e-05   4.5963e-06   2.1013e-11
  5.9230e+15      71.6319   9.9987e-01   6.2440e-05   4.5963e-06   2.1015e-11
  6.1457e+15      71.6319   9.9987e-01   6.2443e-05   4.5963e-06   2.1018e-11
  6.3768e+15      71.6319   9.9987e-01   6.2447e-05   4.5963e-06   2.1020e-11
  6.6166e+15      71.6310   9.9987e-01   6.2450e-05   4.5963e-06   2.1022e-11
  6.8654e+15      71.6319   9.9987e-01   6.2454e-05   4.5963e-06   2.1024e-11
  7.1236e+15      71.6319   9.9987e-01   6.2458e-05   4.5963e-06   2.1026e-11
  7.3915e+15      71.6319   9.9987e-01   6.2462e-05   4.5963e-06   2.1028e-11
  7.6694e+15      71.6319   9.9987e-01   6.2466e-05   4.5963e-06   2.1030e-11
  7.9579e+15      71.6313   9.9987e-01   6.2479e-05   4.5954e-06   2.1030e-11
  8.2571e+15      71.6305   9.9987e-01   6.2477e-05   4.5962e-06   2.1034e-11
  8.5676e+15      71.6319   9.9987e-01   6.2480e-05   4.5964e-06   2.1037e-11
  8.8898e+15      71.6309   9.9987e-01   6.2485e-05   4.5964e-06   2.1039e-11
  9.2241e+15      71.6319   9.9987e-01   6.2490e-05   4.5964e-06   2.1041e-11
  9.5710e+15      71.6314   9.9987e-01   6.2495e-05   4.5964e-06   2.1043e-11
  9.9309e+15      71.6319   9.9987e-01   6.2501e-05   4.5964e-06   2.1046e-11
  1.0304e+16      71.6318   9.9987e-01   6.2507e-05   4.5964e-06   2.1048e-11
  1.0692e+16      71.6318   9.9987e-01   6.2513e-05   4.5964e-06   2.1050e-11
  1.1094e+16      71.6318   9.9987e-01   6.2519e-05   4.5964e-06   2.1052e-11
  1.1511e+16      71.6318   9.9987e-01   6.2525e-05   4.5964e-06   2.1054e-11
  1.1944e+16      71.6318   9.9987e-01   6.2532e-05   4.5964e-06   2.1056e-11
  1.2393e+16      71.6318   9.9987e-01   6.2539e-05   4.5965e-06   2.1059e-11
  1.2859e+16      71.6318   9.9987e-01   6.2546e-05   4.5965e-06   2.1061e-11
  1.3343e+16      71.6318   9.9987e-01   6.2553e-05   4.5965e-06   2.1063e-11
  1.3844e+16      71.6317   9.9987e-01   6.2561e-05   4.5965e-06   2.1065e-11
  1.4365e+16      71.6317   9.9987e-01   6.2569e-05   4.5965e-06   2.1067e-11
  1.4905e+16      71.6317   9.9987e-01   6.2577e-05   4.5965e-06   2.1070e-11
  1.5466e+16      71.6317   9.9987e-01   6.2586e-05   4.5965e-06   2.1072e-11
  1.6047e+16      71.6317   9.9987e-01   6.2595e-05   4.5965e-06   2.1074e-11
  1.6651e+16      71.6317   9.9987e-01   6.2604e-05   4.5965e-06   2.1076e-11
  1.7277e+16      71.6316   9.9987e-01   6.2614e-05   4.5965e-06   2.1078e-11
  1.7927e+16      71.6316   9.9987e-01   6.2623e-05   4.5966e-06   2.1081e-11
  1.8601e+16      71.6316   9.9987e-01   6.2634e-05   4.5966e-06   2.1083e-11
  1.9300e+16      71.6316   9.9987e-01   6.2645e-05   4.5966e-06   2.1085e-11
  2.0026e+16      71.6316   9.9987e-01   6.2656e-05   4.5966e-06   2.1087e-11
  2.0779e+16      71.6316   9.9987e-01   6.2667e-05   4.5966e-06   2.1089e-11
  2.1561e+16      71.6316   9.9987e-01   6.2679e-05   4.5966e-06   2.1092e-11
  2.2371e+16      71.6315   9.9987e-01   6.2692e-05   4.5967e-06   2.1094e-11
  2.3213e+16      71.6311   9.9987e-01   6.2706e-05   4.5966e-06   2.1096e-11
  2.4086e+16      71.6315   9.9987e-01   6.2718e-05   4.5967e-06   2.1098e-11
  2.4991e+16      71.6315   9.9987e-01   6.2732e-05   4.5967e-06   2.1100e-11
  2.5931e+16      71.6315   9.9987e-01   6.2747e-05   4.5967e-06   2.1103e-11
  2.6906e+16      71.6314   9.9987e-01   6.2761e-05   4.5967e-06   2.1105e-11
  2.7918e+16      71.6314   9.9987e-01   6.2777e-05   4.5967e-06   2.1107e-11
  2.8968e+16      71.6314   9.9987e-01   6.2793e-05   4.5968e-06   2.1109e-11
  3.0057e+16      71.6313   9.9987e-01   6.2810e-05   4.5968e-06   2.1112e-11
  3.1188e+16      71.6313   9.9987e-01   6.2828e-05   4.5968e-06   2.1114e-11
  3.2360e+16      71.6313   9.9987e-01   6.2846e-05   4.5968e-06   2.1116e-11
  3.3577e+16      71.6312   9.9987e-01   6.2864e-05   4.5968e-06   2.1118e-11
  3.4840e+16      71.6312   9.9987e-01   6.2884e-05   4.5969e-06   2.1121e-11
  3.6150e+16      71.6302   9.9987e-01   6.2904e-05   4.5969e-06   2.1123e-11
  3.7510e+16      71.6312   9.9987e-01   6.2925e-05   4.5969e-06   2.1125e-11
  3.8920e+16      71.6311   9.9987e-01   6.2947e-05   4.5969e-06   2.1127e-11
  4.0384e+16      71.6311   9.9987e-01   6.2970e-05   4.5970e-06   2.1130e-11
  4.1902e+16      71.6310   9.9987e-01   6.2993e-05   4.5970e-06   2.1132e-11
  4.3478e+16      71.6310   9.9987e-01   6.3018e-05   4.5970e-06   2.1134e-11
  4.5113e+16      71.6304   9.9987e-01   6.3043e-05   4.5971e-06   2.1137e-11
  4.6810e+16      71.6309   9.9987e-01   6.3069e-05   4.5971e-06   2.1139e-11
  4.8570e+16      71.6300   9.9987e-01   6.3096e-05   4.5971e-06   2.1141e-11
  5.0396e+16      71.6308   9.9987e-01   6.3125e-05   4.5971e-06   2.1144e-11
  5.2292e+16      71.6308   9.9987e-01   6.3154e-05   4.5971e-06   2.1146e-11
  5.4258e+16      71.6307   9.9987e-01   6.3185e-05   4.5972e-06   2.1148e-11
  5.6298e+16      71.6307   9.9987e-01   6.3217e-05   4.5972e-06   2.1150e-11
  5.8415e+16      71.6306   9.9987e-01   6.3250e-05   4.5972e-06   2.1153e-11
  6.0612e+16      71.6305   9.9987e-01   6.3284e-05   4.5973e-06   2.1155e-11
  6.2891e+16      71.6305   9.9987e-01   6.3319e-05   4.5973e-06   2.1158e-11
  6.5256e+16      71.6300   9.9987e-01   6.3358e-05   4.5972e-06   2.1159e-11
  6.7710e+16      71.6304   9.9987e-01   6.3395e-05   4.5974e-06   2.1162e-11
  7.0257e+16      71.6303   9.9987e-01   6.3435e-05   4.5974e-06   2.1165e-11
  7.2899e+16      71.6302   9.9987e-01   6.3476e-05   4.5974e-06   2.1167e-11
  7.5640e+16      71.6295   9.9987e-01   6.3519e-05   4.5975e-06   2.1170e-11
  7.8484e+16      71.6301   9.9987e-01   6.3563e-05   4.5975e-06   2.1172e-11
  8.1436e+16      71.6300   9.9987e-01   6.3610e-05   4.5976e-06   2.1174e-11
  8.4498e+16      71.6299   9.9987e-01   6.3658e-05   4.5976e-06   2.1177e-11
  8.7676e+16      71.6298   9.9987e-01   6.3708e-05   4.5976e-06   2.1179e-11
  9.0973e+16      71.6298   9.9987e-01   6.3760e-05   4.5977e-06   2.1182e-11
  9.4394e+16      71.6297   9.9987e-01   6.3814e-05   4.5977e-06   2.1184e-11
  9.7944e+16      71.6296   9.9987e-01   6.3870e-05   4.5978e-06   2.1187e-11
  1.0163e+17      71.6295   9.9987e-01   6.3928e-05   4.5978e-06   2.1189e-11
  1.0545e+17      71.6294   9.9987e-01   6.3989e-05   4.5979e-06   2.1192e-11
  1.0941e+17      71.6293   9.9987e-01   6.4052e-05   4.5979e-06   2.1194e-11
  1.1353e+17      71.6291   9.9987e-01   6.4117e-05   4.5980e-06   2.1197e-11
  1.1780e+17      71.6290   9.9987e-01   6.4185e-05   4.5980e-06   2.1199e-11
  1.2223e+17      71.6287   9.9987e-01   6.4256e-05   4.5980e-06   2.1201e-11
  1.2682e+17      71.6288   9.9987e-01   6.4329e-05   4.5982e-06   2.1204e-11
  1.3159e+17      71.6287   9.9987e-01   6.4405e-05   4.5982e-06   2.1207e-11
  1.3654e+17      71.6285   9.9987e-01   6.4484e-05   4.5983e-06   2.1209e-11
  1.4168e+17      71.6279   9.9987e-01   6.4568e-05   4.5982e-06   2.1212e-11
  1.4700e+17      71.6283   9.9987e-01   6.4653e-05   4.5984e-06   2.1215e-11
  1.5253e+17      71.6231   9.9987e-01   6.4892e-05   4.5822e-06   2.1171e-11
  1.5827e+17      71.6280   9.9987e-01   6.4834e-05   4.5986e-06   2.1220e-11
  1.6422e+17      71.6278   9.9987e-01   6.4931e-05   4.5986e-06   2.1223e-11
  1.7040e+17      71.6276   9.9987e-01   6.5031e-05   4.5987e-06   2.1225e-11
  1.7680e+17      71.6269   9.9987e-01   6.5135e-05   4.5988e-06   2.1228e-11
  1.8345e+17      71.6271   9.9987e-01   6.5243e-05   4.5989e-06   2.1231e-11
  1.9035e+17      71.6271   9.9987e-01   6.5356e-05   4.5990e-06   2.1234e-11
  1.9751e+17      71.6269   9.9987e-01   6.5473e-05   4.5990e-06   2.1237e-11
  2.0494e+17      71.6267   9.9987e-01   6.5595e-05   4.5991e-06   2.1239e-11
  2.1264e+17      71.6265   9.9987e-01   6.5722e-05   4.5992e-06   2.1242e-11
  2.2064e+17      71.6263   9.9987e-01   6.5854e-05   4.5993e-06   2.1245e-11
  2.2894e+17      71.6261   9.9987e-01   6.5992e-05   4.5994e-06   2.1248e-11
  2.3754e+17      71.6258   9.9987e-01   6.6135e-05   4.5995e-06   2.1251e-11
  2.4648e+17      71.6256   9.9987e-01   6.6284e-05   4.5996e-06   2.1254e-11
  2.5575e+17      71.6254   9.9987e-01   6.6439e-05   4.5997e-06   2.1257e-11
  2.6536e+17      71.6251   9.9987e-01   6.6600e-05   4.5998e-06   2.1260e-11
  2.7534e+17      71.6248   9.9986e-01   6.6769e-05   4.6000e-06   2.1263e-11
