# NH                 T_gas  H            H2           C            CO
  4.4699e+14     362.3952   3.3792e-01   3.3083e-01   4.0647e-06   6.5342e-05
  4.6380e+14     361.1534   3.3387e-01   3.3286e-01   4.0468e-06   6.5532e-05
  4.8124e+14     359.8697   3.2971e-01   3.3494e-01   4.0287e-06   6.5730e-05
  4.9933e+14     358.5423   3.2543e-01   3.3707e-01   4.0103e-06   6.5935e-05
  5.1811e+14     357.1698   3.2104e-01   3.3927e-01   3.9916e-06   6.6148e-05
  5.3760e+14     355.7505   3.1654e-01   3.4152e-01   3.9726e-06   6.6369e-05
  5.5781e+14     354.2827   3.1193e-01   3.4382e-01   3.9534e-06   6.6598e-05
  5.7879e+14     352.7645   3.0720e-01   3.4619e-01   3.9339e-06   6.6837e-05
  6.0055e+14     351.1942   3.0236e-01   3.4861e-01   3.9142e-06   6.7084e-05
  6.2314e+14     349.5697   2.9741e-01   3.5108e-01   3.8943e-06   6.7342e-05
  6.4657e+14     347.8888   2.9235e-01   3.5361e-01   3.8740e-06   6.7610e-05
  6.7088e+14     346.1497   2.8718e-01   3.5620e-01   3.8535e-06   6.7889e-05
  6.9611e+14     344.3500   2.8190e-01   3.5883e-01   3.8328e-06   6.8180e-05
  7.2229e+14     342.4876   2.7653e-01   3.6152e-01   3.8120e-06   6.8482e-05
  7.4945e+14     340.5600   2.7105e-01   3.6425e-01   3.7909e-06   6.8797e-05
  7.7764e+14     338.5649   2.6549e-01   3.6704e-01   3.7696e-06   6.9125e-05
  8.0688e+14     336.4998   2.5983e-01   3.6986e-01   3.7482e-06   6.9467e-05
  8.3722e+14     334.3624   2.5409e-01   3.7273e-01   3.7266e-06   6.9823e-05
  8.6870e+14     332.1500   2.4827e-01   3.7564e-01   3.7049e-06   7.0194e-05
  9.0137e+14     329.8601   2.4238e-01   3.7859e-01   3.6831e-06   7.0581e-05
  9.3527e+14     327.4903   2.3642e-01   3.8156e-01   3.6612e-06   7.0984e-05
  9.7044e+14     325.0380   2.3040e-01   3.8457e-01   3.6392e-06   7.1404e-05
  1.0069e+15     322.5007   2.2434e-01   3.8760e-01   3.6171e-06   7.1842e-05
  1.0448e+15     319.8760   2.1823e-01   3.9065e-01   3.5950e-06   7.2297e-05
  1.0841e+15     317.1616   2.1210e-01   3.9371e-01   3.5729e-06   7.2772e-05
  1.1249e+15     314.3549   2.0594e-01   3.9679e-01   3.5508e-06   7.3265e-05
  1.1672e+15     311.4536   1.9976e-01   3.9987e-01   3.5289e-06   7.3777e-05
  1.2110e+15     308.4553   1.9359e-01   4.0295e-01   3.5070e-06   7.4309e-05
  1.2566e+15     305.3575   1.8743e-01   4.0603e-01   3.4852e-06   7.4861e-05
  1.3038e+15     302.1573   1.8128e-01   4.0910e-01   3.4636e-06   7.5433e-05
  1.3529e+15     297.6806   1.7492e-01   4.1227e-01   2.7763e-06   7.9164e-05
  1.4037e+15     294.2951   1.6885e-01   4.1529e-01   2.7596e-06   7.9734e-05
  1.4565e+15     290.8023   1.6284e-01   4.1829e-01   2.7432e-06   8.0319e-05
  1.5113e+15     287.1985   1.5689e-01   4.2126e-01   2.7270e-06   8.0918e-05
  1.5681e+15     283.4799   1.5101e-01   4.2419e-01   2.7112e-06   8.1529e-05
  1.6271e+15     279.6424   1.4522e-01   4.2708e-01   2.6957e-06   8.2151e-05
  1.6883e+15     275.6815   1.3952e-01   4.2992e-01   2.6805e-06   8.2783e-05
  1.7518e+15     271.5930   1.3392e-01   4.3271e-01   2.6658e-06   8.3423e-05
  1.8177e+15     267.3732   1.2843e-01   4.3545e-01   2.6515e-06   8.4068e-05
  1.8860e+15     263.0193   1.2306e-01   4.3812e-01   2.6375e-06   8.4716e-05
  1.9569e+15     258.5312   1.1782e-01   4.4073e-01   2.6240e-06   8.5363e-05
  2.0305e+15     253.9117   1.1272e-01   4.4327e-01   2.6109e-06   8.6006e-05
  2.1069e+15     249.2762   1.0776e-01   4.4574e-01   2.5981e-06   8.6625e-05
  2.1861e+15     244.4295   1.0295e-01   4.4813e-01   2.5859e-06   8.7241e-05
  2.2683e+15     239.4901   9.8290e-02   4.5045e-01   2.5741e-06   8.7836e-05
  2.3536e+15     234.4823   9.3789e-02   4.5269e-01   2.5629e-06   8.8403e-05
  2.4421e+15     229.4338   8.9450e-02   4.5485e-01   2.5523e-06   8.8936e-05
  2.5340e+15     224.3729   8.5275e-02   4.5693e-01   2.5425e-06   8.9430e-05
  2.6293e+15     219.3247   8.1266e-02   4.5893e-01   2.5334e-06   8.9882e-05
  2.7281e+15     214.3090   7.7422e-02   4.6085e-01   2.5254e-06   9.0292e-05
  2.8307e+15     209.3380   7.3742e-02   4.6269e-01   2.5187e-06   9.0657e-05
  2.9372e+15     204.4169   7.0223e-02   4.6445e-01   2.5133e-06   9.0980e-05
  3.0476e+15     199.2712   6.6851e-02   4.6614e-01   2.5031e-06   9.1304e-05
  3.1622e+15     194.5734   6.3648e-02   4.6774e-01   2.5010e-06   9.1540e-05
  3.2812e+15     189.9037   6.0596e-02   4.6928e-01   2.5004e-06   9.1741e-05
  3.4045e+15     185.2577   5.7689e-02   4.7074e-01   2.5015e-06   9.1909e-05
  3.5326e+15     180.6330   5.4926e-02   4.7213e-01   2.5043e-06   9.2046e-05
  3.6654e+15     176.0299   5.2300e-02   4.7345e-01   2.5089e-06   9.2152e-05
  3.8032e+15     171.4520   4.9808e-02   4.7471e-01   2.5149e-06   9.2228e-05
  3.9463e+15     166.9058   4.7446e-02   4.7591e-01   2.5224e-06   9.2276e-05
  4.0947e+15     162.4003   4.5209e-02   4.7704e-01   2.5311e-06   9.2296e-05
  4.2486e+15     152.8049   4.3146e-02   4.7808e-01   2.5395e-06   9.2250e-05
  4.4084e+15     148.6619   4.1156e-02   4.7909e-01   2.5502e-06   9.2193e-05
  4.5742e+15     144.5998   3.9274e-02   4.8005e-01   2.5613e-06   9.2117e-05
  4.7462e+15     140.6271   3.7495e-02   4.8095e-01   2.5726e-06   9.2024e-05
  4.9247e+15     136.7516   3.5815e-02   4.8180e-01   2.5837e-06   9.1915e-05
  5.1099e+15     132.9804   3.4227e-02   4.8261e-01   2.5945e-06   9.1794e-05
  5.3020e+15     129.3192   3.2728e-02   4.8337e-01   2.6051e-06   9.1661e-05
  5.5014e+15     125.7724   3.1313e-02   4.8409e-01   2.6152e-06   9.1520e-05
  5.7083e+15     122.3431   2.9976e-02   4.8477e-01   2.6248e-06   9.1372e-05
  5.9230e+15     119.0329   2.8714e-02   4.8541e-01   2.6338e-06   9.1220e-05
  6.1457e+15     115.8425   2.7522e-02   4.8602e-01   2.6422e-06   9.1064e-05
  6.3768e+15     112.7714   2.6397e-02   4.8659e-01   2.6498e-06   9.0908e-05
  6.6166e+15     109.8182   2.5333e-02   4.8714e-01   2.6567e-06   9.0753e-05
  6.8654e+15     106.9809   2.4329e-02   4.8765e-01   2.6629e-06   9.0600e-05
  7.1236e+15     104.2567   2.3379e-02   4.8813e-01   2.6683e-06   9.0451e-05
  7.3915e+15     101.6428   2.2482e-02   4.8859e-01   2.6728e-06   9.0306e-05
  7.6694e+15      99.0975   2.1635e-02   4.8902e-01   2.6761e-06   9.0166e-05
  7.9579e+15      96.6007   2.0836e-02   4.8942e-01   2.6783e-06   9.0029e-05
  8.2571e+15      94.2236   2.0080e-02   4.8981e-01   2.6799e-06   8.9901e-05
  8.5676e+15      91.9586   1.9364e-02   4.9017e-01   2.6807e-06   8.9780e-05
  8.8898e+15      89.7989   1.8687e-02   4.9052e-01   2.6809e-06   8.9668e-05
  9.2241e+15      87.7383   1.8044e-02   4.9085e-01   2.6804e-06   8.9564e-05
  9.5710e+15      85.7708   1.7436e-02   4.9116e-01   2.6795e-06   8.9468e-05
  9.9309e+15      83.8907   1.6859e-02   4.9145e-01   2.6780e-06   8.9380e-05
  1.0304e+16      82.0932   1.6312e-02   4.9173e-01   2.6760e-06   8.9300e-05
  1.0692e+16      80.3731   1.5793e-02   4.9199e-01   2.6736e-06   8.9227e-05
  1.1094e+16      78.7261   1.5301e-02   4.9224e-01   2.6709e-06   8.9162e-05
  1.1511e+16      77.1480   1.4834e-02   4.9248e-01   2.6677e-06   8.9103e-05
  1.1944e+16      75.6347   1.4391e-02   4.9271e-01   2.6636e-06   8.9053e-05
  1.2393e+16      74.1830   1.3969e-02   4.9292e-01   2.6593e-06   8.9008e-05
  1.2859e+16      72.7893   1.3569e-02   4.9312e-01   2.6548e-06   8.8970e-05
  1.3343e+16      71.4506   1.3188e-02   4.9332e-01   2.6501e-06   8.8936e-05
  1.3844e+16      70.1639   1.2826e-02   4.9350e-01   2.6451e-06   8.8908e-05
  1.4365e+16      68.9264   1.2482e-02   4.9368e-01   2.6401e-06   8.8885e-05
  1.4905e+16      67.7361   1.2154e-02   4.9384e-01   2.6349e-06   8.8865e-05
  1.5466e+16      66.5899   1.1841e-02   4.9400e-01   2.6296e-06   8.8850e-05
  1.6047e+16      65.4861   1.1544e-02   4.9415e-01   2.6243e-06   8.8838e-05
  1.6651e+16      64.4223   1.1260e-02   4.9430e-01   2.6189e-06   8.8830e-05
  1.7277e+16      63.3967   1.0989e-02   4.9444e-01   2.6135e-06   8.8825e-05
  1.7927e+16      62.4072   1.0731e-02   4.9457e-01   2.6081e-06   8.8823e-05
  1.8601e+16      61.4525   1.0484e-02   4.9469e-01   2.6019e-06   8.8826e-05
  1.9300e+16      60.5306   1.0248e-02   4.9481e-01   2.5955e-06   8.8832e-05
  2.0026e+16      59.6403   1.0022e-02   4.9493e-01   2.5891e-06   8.8840e-05
  2.0779e+16      58.7801   9.8058e-03   4.9504e-01   2.5828e-06   8.8850e-05
  2.1561e+16      57.9482   9.5986e-03   4.9514e-01   2.5753e-06   8.8865e-05
  2.2371e+16      57.1435   9.4000e-03   4.9524e-01   2.5676e-06   8.8883e-05
  2.3213e+16      56.3648   9.2095e-03   4.9534e-01   2.5599e-06   8.8903e-05
  2.4086e+16      55.6107   9.0267e-03   4.9543e-01   2.5524e-06   8.8923e-05
  2.4991e+16      54.8803   8.8512e-03   4.9552e-01   2.5449e-06   8.8945e-05
  2.5931e+16      54.1724   8.6825e-03   4.9561e-01   2.5375e-06   8.8968e-05
  2.6906e+16      53.4862   8.5203e-03   4.9569e-01   2.5303e-06   8.8992e-05
  2.7918e+16      52.8205   8.3643e-03   4.9577e-01   2.5232e-06   8.9017e-05
  2.8968e+16      52.1744   8.2138e-03   4.9585e-01   2.5154e-06   8.9045e-05
  3.0057e+16      51.5471   8.0687e-03   4.9592e-01   2.5069e-06   8.9076e-05
  3.1188e+16      50.9378   7.9287e-03   4.9599e-01   2.4985e-06   8.9108e-05
  3.2360e+16      50.3457   7.7936e-03   4.9606e-01   2.4903e-06   8.9140e-05
  3.3577e+16      49.7701   7.6633e-03   4.9613e-01   2.4831e-06   8.9170e-05
  3.4840e+16      49.2105   7.5375e-03   4.9619e-01   2.4764e-06   8.9200e-05
  3.6150e+16      48.6658   7.4158e-03   4.9625e-01   2.4698e-06   8.9230e-05
  3.7510e+16      48.1356   7.2981e-03   4.9631e-01   2.4634e-06   8.9260e-05
  3.8920e+16      47.6193   7.1841e-03   4.9637e-01   2.4572e-06   8.9291e-05
  4.0384e+16      47.1162   7.0737e-03   4.9643e-01   2.4511e-06   8.9322e-05
  4.1902e+16      46.6259   6.9666e-03   4.9648e-01   2.4452e-06   8.9353e-05
  4.3478e+16      46.1478   6.8628e-03   4.9653e-01   2.4395e-06   8.9384e-05
  4.5113e+16      45.6814   6.7620e-03   4.9658e-01   2.4337e-06   8.9416e-05
  4.6810e+16      45.2262   6.6636e-03   4.9663e-01   2.4261e-06   8.9454e-05
  4.8570e+16      44.7818   6.5679e-03   4.9668e-01   2.4187e-06   8.9491e-05
  5.0396e+16      44.3477   6.4749e-03   4.9673e-01   2.4115e-06   8.9529e-05
  5.2292e+16      43.9237   6.3844e-03   4.9678e-01   2.4045e-06   8.9567e-05
  5.4258e+16      43.5092   6.2963e-03   4.9682e-01   2.3976e-06   8.9605e-05
  5.6298e+16      43.1040   6.2105e-03   4.9686e-01   2.3910e-06   8.9642e-05
  5.8415e+16      42.7077   6.1268e-03   4.9691e-01   2.3846e-06   8.9680e-05
  6.0612e+16      42.3200   6.0452e-03   4.9695e-01   2.3784e-06   8.9718e-05
  6.2891e+16      41.9406   5.9656e-03   4.9699e-01   2.3724e-06   8.9756e-05
  6.5256e+16      41.5691   5.8879e-03   4.9703e-01   2.3666e-06   8.9793e-05
  6.7710e+16      41.2054   5.8120e-03   4.9707e-01   2.3610e-06   8.9831e-05
  7.0257e+16      40.8491   5.7379e-03   4.9710e-01   2.3556e-06   8.9868e-05
  7.2899e+16      40.4998   5.6649e-03   4.9714e-01   2.3482e-06   8.9911e-05
  7.5640e+16      40.1575   5.5934e-03   4.9718e-01   2.3403e-06   8.9956e-05
  7.8484e+16      39.8219   5.5235e-03   4.9721e-01   2.3327e-06   9.0001e-05
  8.1436e+16      39.4928   5.4550e-03   4.9725e-01   2.3253e-06   9.0046e-05
  8.4498e+16      39.1699   5.3879e-03   4.9728e-01   2.3181e-06   9.0090e-05
  8.7676e+16      38.8532   5.3222e-03   4.9732e-01   2.3112e-06   9.0135e-05
  9.0973e+16      38.5425   5.2579e-03   4.9735e-01   2.3045e-06   9.0179e-05
  9.4394e+16      38.2375   5.1948e-03   4.9738e-01   2.2981e-06   9.0223e-05
  9.7944e+16      37.9381   5.1329e-03   4.9741e-01   2.2919e-06   9.0267e-05
  1.0163e+17      37.6441   5.0722e-03   4.9744e-01   2.2860e-06   9.0310e-05
  1.0545e+17      37.3554   5.0127e-03   4.9747e-01   2.2803e-06   9.0354e-05
  1.0941e+17      37.0719   4.9542e-03   4.9750e-01   2.2749e-06   9.0397e-05
  1.1353e+17      36.7932   4.8966e-03   4.9753e-01   2.2683e-06   9.0443e-05
  1.1780e+17      36.5193   4.8394e-03   4.9756e-01   2.2599e-06   9.0495e-05
  1.2223e+17      36.2501   4.7832e-03   4.9759e-01   2.2518e-06   9.0547e-05
  1.2682e+17      35.9856   4.7281e-03   4.9762e-01   2.2439e-06   9.0598e-05
  1.3159e+17      35.7256   4.6739e-03   4.9764e-01   2.2362e-06   9.0649e-05
  1.3654e+17      35.4699   4.6206e-03   4.9767e-01   2.2288e-06   9.0700e-05
  1.4168e+17      35.2186   4.5681e-03   4.9770e-01   2.2217e-06   9.0750e-05
  1.4700e+17      34.9715   4.5166e-03   4.9772e-01   2.2149e-06   9.0801e-05
  1.5253e+17      34.7284   4.4658e-03   4.9775e-01   2.2084e-06   9.0850e-05
  1.5827e+17      34.4894   4.4159e-03   4.9777e-01   2.2022e-06   9.0900e-05
  1.6422e+17      34.2543   4.3668e-03   4.9780e-01   2.1963e-06   9.0949e-05
  1.7040e+17      34.0230   4.3184e-03   4.9782e-01   2.1907e-06   9.0998e-05
  1.7680e+17      33.7955   4.2707e-03   4.9785e-01   2.1851e-06   9.1047e-05
  1.8345e+17      33.5714   4.2230e-03   4.9787e-01   2.1765e-06   9.1104e-05
  1.9035e+17      33.3509   4.1760e-03   4.9790e-01   2.1681e-06   9.1161e-05
  1.9751e+17      33.1339   4.1298e-03   4.9792e-01   2.1602e-06   9.1218e-05
  2.0494e+17      32.9204   4.0841e-03   4.9794e-01   2.1524e-06   9.1274e-05
  2.1264e+17      32.7103   4.0392e-03   4.9797e-01   2.1449e-06   9.1330e-05
  2.2064e+17      32.5035   3.9948e-03   4.9799e-01   2.1377e-06   9.1385e-05
  2.2894e+17      32.2999   3.9511e-03   4.9801e-01   2.1309e-06   9.1440e-05
  2.3754e+17      32.0996   3.9081e-03   4.9803e-01   2.1243e-06   9.1495e-05
  2.4648e+17      31.9023   3.8656e-03   4.9805e-01   2.1181e-06   9.1549e-05
  2.5575e+17      31.7082   3.8237e-03   4.9807e-01   2.1122e-06   9.1603e-05
  2.6536e+17      31.5171   3.7824e-03   4.9810e-01   2.1066e-06   9.1656e-05
  2.7534e+17      31.3290   3.7417e-03   4.9812e-01   2.1013e-06   9.1709e-05
  2.8570e+17      31.1436   3.7011e-03   4.9814e-01   2.0942e-06   9.1767e-05
  2.9644e+17      30.9610   3.6608e-03   4.9816e-01   2.0868e-06   9.1825e-05
  3.0759e+17      30.7813   3.6211e-03   4.9818e-01   2.0798e-06   9.1883e-05
  3.1916e+17      30.6044   3.5820e-03   4.9820e-01   2.0731e-06   9.1941e-05
  3.3116e+17      30.4301   3.5433e-03   4.9822e-01   2.0665e-06   9.1999e-05
  3.4361e+17      30.2585   3.5051e-03   4.9824e-01   2.0602e-06   9.2056e-05
  3.5653e+17      30.0896   3.4674e-03   4.9825e-01   2.0542e-06   9.2113e-05
  3.6994e+17      29.9232   3.4302e-03   4.9827e-01   2.0485e-06   9.2169e-05
  3.8385e+17      29.7595   3.3934e-03   4.9829e-01   2.0431e-06   9.2225e-05
  3.9829e+17      29.5982   3.3572e-03   4.9831e-01   2.0380e-06   9.2280e-05
  4.1326e+17      29.4393   3.3213e-03   4.9833e-01   2.0332e-06   9.2335e-05
  4.2880e+17      29.2829   3.2860e-03   4.9835e-01   2.0287e-06   9.2390e-05
  4.4493e+17      29.1289   3.2509e-03   4.9836e-01   2.0239e-06   9.2445e-05
  4.6166e+17      28.9771   3.2162e-03   4.9838e-01   2.0187e-06   9.2502e-05
  4.7902e+17      28.8277   3.1818e-03   4.9840e-01   2.0138e-06   9.2558e-05
  4.9704e+17      28.6805   3.1479e-03   4.9842e-01   2.0093e-06   9.2613e-05
  5.1573e+17      28.5356   3.1144e-03   4.9843e-01   2.0048e-06   9.2669e-05
  5.3512e+17      28.3929   3.0813e-03   4.9845e-01   2.0006e-06   9.2724e-05
  5.5524e+17      28.2523   3.0486e-03   4.9847e-01   1.9966e-06   9.2779e-05
  5.7612e+17      28.1139   3.0162e-03   4.9848e-01   1.9929e-06   9.2833e-05
  5.9779e+17      27.9775   2.9843e-03   4.9850e-01   1.9895e-06   9.2887e-05
  6.2027e+17      27.8433   2.9527e-03   4.9851e-01   1.9863e-06   9.2940e-05
  6.4359e+17      27.7111   2.9215e-03   4.9853e-01   1.9834e-06   9.2993e-05
  6.6780e+17      27.5809   2.8907e-03   4.9855e-01   1.9807e-06   9.3045e-05
  6.9291e+17      27.4526   2.8602e-03   4.9856e-01   1.9781e-06   9.3098e-05
  7.1896e+17      27.3263   2.8300e-03   4.9858e-01   1.9754e-06   9.3151e-05
  7.4600e+17      27.2019   2.8001e-03   4.9859e-01   1.9729e-06   9.3203e-05
  7.7406e+17      27.0794   2.7706e-03   4.9861e-01   1.9706e-06   9.3255e-05
  8.0316e+17      26.9587   2.7414e-03   4.9862e-01   1.9686e-06   9.3307e-05
  8.3337e+17      26.8399   2.7124e-03   4.9864e-01   1.9664e-06   9.3359e-05
  8.6471e+17      26.7229   2.6838e-03   4.9865e-01   1.9644e-06   9.3411e-05
  8.9722e+17      26.6076   2.6556e-03   4.9866e-01   1.9626e-06   9.3462e-05
  9.3096e+17      26.4941   2.6276e-03   4.9868e-01   1.9611e-06   9.3512e-05
  9.6597e+17      26.3823   2.6000e-03   4.9869e-01   1.9599e-06   9.3563e-05
  1.0023e+18      26.2723   2.5727e-03   4.9871e-01   1.9588e-06   9.3613e-05
  1.0400e+18      26.1639   2.5456e-03   4.9872e-01   1.9580e-06   9.3662e-05
  1.0791e+18      26.0571   2.5189e-03   4.9873e-01   1.9574e-06   9.3711e-05
  1.1197e+18      25.9519   2.4923e-03   4.9875e-01   1.9558e-06   9.3762e-05
  1.1618e+18      25.8483   2.4660e-03   4.9876e-01   1.9544e-06   9.3812e-05
  1.2055e+18      25.7463   2.4400e-03   4.9877e-01   1.9532e-06   9.3862e-05
  1.2508e+18      25.6459   2.4143e-03   4.9879e-01   1.9522e-06   9.3912e-05
  1.2978e+18      25.5469   2.3888e-03   4.9880e-01   1.9511e-06   9.3962e-05
  1.3466e+18      25.4494   2.3635e-03   4.9881e-01   1.9499e-06   9.4012e-05
  1.3973e+18      25.3535   2.3385e-03   4.9882e-01   1.9489e-06   9.4061e-05
  1.4498e+18      25.2590   2.3138e-03   4.9884e-01   1.9480e-06   9.4110e-05
  1.5044e+18      25.1659   2.2894e-03   4.9885e-01   1.9474e-06   9.4159e-05
  1.5609e+18      25.0743   2.2652e-03   4.9886e-01   1.9469e-06   9.4207e-05
  1.6196e+18      24.9840   2.2414e-03   4.9887e-01   1.9466e-06   9.4255e-05
  1.6805e+18      24.8952   2.2177e-03   4.9889e-01   1.9464e-06   9.4302e-05
  1.7437e+18      24.8076   2.1941e-03   4.9890e-01   1.9451e-06   9.4352e-05
  1.8093e+18      24.7213   2.1707e-03   4.9891e-01   1.9433e-06   9.4402e-05
  1.8773e+18      24.6363   2.1476e-03   4.9892e-01   1.9415e-06   9.4452e-05
  1.9479e+18      24.5526   2.1247e-03   4.9893e-01   1.9399e-06   9.4502e-05
  2.0212e+18      24.4702   2.1020e-03   4.9894e-01   1.9384e-06   9.4551e-05
  2.0972e+18      24.3891   2.0795e-03   4.9896e-01   1.9364e-06   9.4601e-05
  2.1761e+18      24.3091   2.0572e-03   4.9897e-01   1.9346e-06   9.4650e-05
  2.2579e+18      24.2304   2.0352e-03   4.9898e-01   1.9330e-06   9.4699e-05
  2.3428e+18      24.1529   2.0134e-03   4.9899e-01   1.9314e-06   9.4747e-05
  2.4309e+18      24.0766   1.9919e-03   4.9900e-01   1.9299e-06   9.4795e-05
  2.5223e+18      24.0014   1.9706e-03   4.9901e-01   1.9286e-06   9.4843e-05
  2.6172e+18      23.9275   1.9495e-03   4.9902e-01   1.9274e-06   9.4890e-05
  2.7156e+18      23.8545   1.9285e-03   4.9903e-01   1.9254e-06   9.4938e-05
  2.8177e+18      23.7826   1.9076e-03   4.9904e-01   1.9216e-06   9.4990e-05
  2.9237e+18      23.7118   1.8868e-03   4.9905e-01   1.9179e-06   9.5040e-05
  3.0336e+18      23.6421   1.8663e-03   4.9906e-01   1.9142e-06   9.5091e-05
  3.1477e+18      23.5735   1.8460e-03   4.9907e-01   1.9107e-06   9.5141e-05
  3.2660e+18      23.5059   1.8259e-03   4.9908e-01   1.9068e-06   9.5191e-05
  3.3889e+18      23.4393   1.8060e-03   4.9909e-01   1.9028e-06   9.5241e-05
  3.5163e+18      23.3737   1.7863e-03   4.9910e-01   1.8988e-06   9.5290e-05
  3.6485e+18      23.3091   1.7668e-03   4.9911e-01   1.8950e-06   9.5340e-05
  3.7857e+18      23.2455   1.7475e-03   4.9912e-01   1.8912e-06   9.5388e-05
  3.9281e+18      23.1829   1.7284e-03   4.9913e-01   1.8875e-06   9.5436e-05
  4.0758e+18      23.1212   1.7096e-03   4.9914e-01   1.8839e-06   9.5484e-05
  4.2291e+18      23.0605   1.6909e-03   4.9915e-01   1.8802e-06   9.5531e-05
  4.3881e+18      23.0005   1.6720e-03   4.9916e-01   1.8724e-06   9.5585e-05
  4.5531e+18      22.9414   1.6534e-03   4.9917e-01   1.8646e-06   9.5639e-05
  4.7244e+18      22.8833   1.6349e-03   4.9918e-01   1.8569e-06   9.5692e-05
  4.9020e+18      22.8260   1.6166e-03   4.9919e-01   1.8492e-06   9.5745e-05
  5.0864e+18      22.7695   1.5986e-03   4.9920e-01   1.8414e-06   9.5797e-05
  5.2776e+18      22.7140   1.5806e-03   4.9921e-01   1.8331e-06   9.5849e-05
  5.4761e+18      22.6592   1.5629e-03   4.9922e-01   1.8248e-06   9.5902e-05
  5.6820e+18      22.6053   1.5454e-03   4.9922e-01   1.8166e-06   9.5953e-05
  5.8957e+18      22.5522   1.5281e-03   4.9923e-01   1.8084e-06   9.6004e-05
  6.1174e+18      22.4999   1.5110e-03   4.9924e-01   1.8003e-06   9.6055e-05
  6.3475e+18      22.4484   1.4940e-03   4.9925e-01   1.7923e-06   9.6105e-05
  6.5862e+18      22.3976   1.4772e-03   4.9926e-01   1.7842e-06   9.6154e-05
  6.8338e+18      22.3474   1.4603e-03   4.9927e-01   1.7717e-06   9.6210e-05
  7.0908e+18      22.2980   1.4434e-03   4.9928e-01   1.7575e-06   9.6269e-05
  7.3575e+18      22.2493   1.4268e-03   4.9928e-01   1.7433e-06   9.6326e-05
  7.6341e+18      22.2013   1.4103e-03   4.9929e-01   1.7293e-06   9.6383e-05
  7.9212e+18      22.1540   1.3940e-03   4.9930e-01   1.7154e-06   9.6440e-05
  8.2191e+18      22.1074   1.3779e-03   4.9931e-01   1.7010e-06   9.6496e-05
  8.5282e+18      22.0614   1.3617e-03   4.9932e-01   1.6868e-06   9.6552e-05
  8.8489e+18      22.0163   1.3462e-03   4.9932e-01   1.6723e-06   9.6607e-05
  9.1816e+18      21.9717   1.3306e-03   4.9933e-01   1.6581e-06   9.6661e-05
  9.5269e+18      21.9278   1.3152e-03   4.9934e-01   1.6440e-06   9.6715e-05
  9.8852e+18      21.8845   1.3000e-03   4.9935e-01   1.6300e-06   9.6768e-05
  1.0257e+19      21.8419   1.2849e-03   4.9936e-01   1.6160e-06   9.6821e-05
  1.0643e+19      21.7997   1.2698e-03   4.9936e-01   1.5989e-06   9.6877e-05
  1.1043e+19      21.7581   1.2546e-03   4.9937e-01   1.5776e-06   9.6940e-05
