     NH               Temp.Gaz         Ab..h            Ab..h2           Ab..c            Ab..co        
   4.05214611E+21  1.08599987E+002  1.18972246E+001  1.57993941E+005  4.74105779E+000  2.36729814E+001
   4.07301145E+21  1.08179034E+002  1.19788876E+001  1.57993902E+005  4.46533271E+000  2.39515603E+001
   4.11374178E+21  1.07433351E+002  1.21314413E+001  1.57993827E+005  3.97312191E+000  2.44483317E+001
   4.15447211E+21  1.06755220E+002  1.22810362E+001  1.57993754E+005  3.53720718E+000  2.48877312E+001
   4.19520243E+21  1.06151980E+002  1.24220412E+001  1.57993684E+005  3.15196054E+000  2.52756330E+001
   4.23593276E+21  1.05617518E+002  1.25530863E+001  1.57993620E+005  2.81161699E+000  2.56179950E+001
   4.27666309E+21  1.05145315E+002  1.26735537E+001  1.57993561E+005  2.51083547E+000  2.59203066E+001
   4.31739342E+21  1.04728525E+002  1.27834881E+001  1.57993507E+005  2.24470856E+000  2.61875887E+001
   4.35812374E+21  1.04360125E+002  1.28834981E+001  1.57993457E+005  2.00883350E+000  2.64243302E+001
   4.39885407E+21  1.04033045E+002  1.29746494E+001  1.57993412E+005  1.79934334E+000  2.66344636E+001
   4.43958440E+21  1.03740288E+002  1.30583569E+001  1.57993371E+005  1.61286913E+000  2.68214072E+001
   4.48031473E+21  1.03475030E+002  1.31362870E+001  1.57993332E+005  1.44652416E+000  2.69880851E+001
   4.52104506E+21  1.03230698E+002  1.32102712E+001  1.57993296E+005  1.29782707E+000  2.71370066E+001
   4.56177539E+21  1.03001024E+002  1.32822376E+001  1.57993260E+005  1.16465521E+000  2.72703155E+001
   4.60250572E+21  1.02780075E+002  1.33541596E+001  1.57993224E+005  1.04519319E+000  2.73898426E+001
   4.64323605E+21  1.02562273E+002  1.34280207E+001  1.57993188E+005  9.37879776E-001  2.74971608E+001
   4.68396638E+21  1.02342390E+002  1.35057950E+001  1.57993149E+005  8.41374910E-001  2.75936183E+001
   4.72469670E+21  1.02115543E+002  1.35894390E+001  1.57993107E+005  7.54520037E-001  2.76803792E+001
   4.76542703E+21  1.01877172E+002  1.36808931E+001  1.57993062E+005  6.76306463E-001  2.77584559E+001
   4.80615736E+21  1.01622991E+002  1.37821055E+001  1.57993011E+005  6.05852232E-001  2.78287320E+001
   4.84688769E+21  1.01349047E+002  1.38950130E+001  1.57992955E+005  5.42382530E-001  2.78919828E+001
   4.88761802E+21  1.01051660E+002  1.40215766E+001  1.57992892E+005  4.85212235E-001  2.79488925E+001
   4.92834835E+21  1.00727396E+002  1.41638089E+001  1.57992821E+005  4.33730731E-001  2.80000694E+001
   4.96907868E+21  1.00373077E+002  1.43237906E+001  1.57992741E+005  3.87393013E-001  2.80460551E+001
   5.00980901E+21  9.99857789E+001  1.45036930E+001  1.57992652E+005  3.45709509E-001  2.80873346E+001
   5.05053934E+21  9.95628206E+001  1.47058115E+001  1.57992551E+005  3.08238819E-001  2.81243433E+001
   5.09126967E+21  9.91013156E+001  1.49328101E+001  1.57992438E+005  2.74581677E-001  2.81574731E+001
   5.13200000E+21  9.85996735E+001  1.51870491E+001  1.57992311E+005  2.44376452E-001  2.81870767E+001
   5.17273033E+21  9.80561066E+001  1.54713065E+001  1.57992170E+005  2.17294422E-001  2.82134722E+001
   5.21346066E+21  9.74691664E+001  1.57885754E+001  1.57992011E+005  1.93036548E-001  2.82369461E+001
   5.25419099E+21  9.68377681E+001  1.61420882E+001  1.57991835E+005  1.71330486E-001  2.82577562E+001
   5.29492132E+21  9.61612185E+001  1.65353418E+001  1.57991639E+005  1.51928113E-001  2.82761336E+001
   5.33565165E+21  9.54392429E+001  1.69721234E+001  1.57991421E+005  1.34603331E-001  2.82922852E+001
   5.37638198E+21  9.46720090E+001  1.74565341E+001  1.57991179E+005  1.19150169E-001  2.83063952E+001
   5.41711231E+21  9.38601470E+001  1.79930123E+001  1.57990912E+005  1.05381105E-001  2.83186272E+001
   5.45784264E+21  9.30047632E+001  1.85863555E+001  1.57990615E+005  9.31255502E-002  2.83291252E+001
   5.49857297E+21  9.21074467E+001  1.92417376E+001  1.57990288E+005  8.22285001E-002  2.83380164E+001
   5.53930330E+21  9.11702679E+001  1.99647232E+001  1.57989927E+005  7.25492918E-002  2.83454121E+001
   5.58003363E+21  9.01955883E+001  2.07614212E+001  1.57989529E+005  6.39604678E-002  2.83514108E+001
   5.62076397E+21  8.91864872E+001  2.16381395E+001  1.57989091E+005  5.63467255E-002  2.83561002E+001
   5.66149430E+21  8.81462778E+001  2.26017253E+001  1.57988609E+005  4.96039479E-002  2.83595605E+001
   5.70222463E+21  8.70789261E+001  2.36591322E+001  1.57988080E+005  4.36382786E-002  2.83618682E+001
   5.74364530E+21  8.59706396E+001  2.48376001E+001  1.57987491E+005  3.82814100E-002  2.83631126E+001
   5.78506598E+21  8.48426709E+001  2.61291677E+001  1.57986844E+005  3.35612428E-002  2.83633291E+001
   5.82648665E+21  8.37006017E+001  2.75412581E+001  1.57986137E+005  2.94064531E-002  2.83626146E+001
   5.86790733E+21  8.25495807E+001  2.90817425E+001  1.57985366E+005  2.57533183E-002  2.83610813E+001
   5.90932800E+21  8.13948965E+001  3.07581202E+001  1.57984527E+005  2.25449635E-002  2.83588626E+001
   5.95074868E+21  8.02418490E+001  3.25773259E+001  1.57983615E+005  1.97306668E-002  2.83561170E+001
   5.99216935E+21  7.90956584E+001  3.45454668E+001  1.57982629E+005  1.72652143E-002  2.83530294E+001
   6.03359003E+21  7.79618582E+001  3.66665900E+001  1.57981566E+005  1.51083012E-002  2.83498104E+001
   6.07501070E+21  7.68458102E+001  3.89428264E+001  1.57980425E+005  1.32240063E-002  2.83466893E+001
   6.11643137E+21  7.57526305E+001  4.13739364E+001  1.57979207E+005  1.15803136E-002  2.83439035E+001
   6.15785204E+21  7.46871655E+001  4.39567523E+001  1.57977912E+005  1.01486854E-002  2.83416830E+001
   6.19927271E+21  7.36539536E+001  4.66846456E+001  1.57976543E+005  8.90368166E-003  2.83402313E+001
   6.24069338E+21  7.26571581E+001  4.95471177E+001  1.57975108E+005  7.82261964E-003  2.83397057E+001
   6.28211405E+21  7.17005090E+001  5.25294839E+001  1.57973611E+005  6.88526922E-003  2.83401998E+001
   6.32353472E+21  7.07872229E+001  5.56128066E+001  1.57972064E+005  6.07358356E-003  2.83417326E+001
   6.36495538E+21  6.99198401E+001  5.87744297E+001  1.57970477E+005  5.37146880E-003  2.83442458E+001
   6.40637604E+21  6.91005558E+001  6.19869310E+001  1.57968864E+005  4.76459504E-003  2.83476137E+001
   6.44779670E+21  6.83308448E+001  6.52199401E+001  1.57967241E+005  4.24024725E-003  2.83516606E+001
   6.48921736E+21  6.76117909E+001  6.84395260E+001  1.57965624E+005  3.78720447E-003  2.83561851E+001
   6.53063802E+21  6.69438429E+001  7.16102546E+001  1.57964031E+005  3.39563208E-003  2.83609837E+001
   6.57205868E+21  6.63269926E+001  7.46956807E+001  1.57962480E+005  3.05697438E-003  2.83658708E+001
   6.61347933E+21  6.57608411E+001  7.76593918E+001  1.57960990E+005  2.76383934E-003  2.83706915E+001
   6.65489998E+21  6.52445731E+001  8.04666507E+001  1.57959577E+005  2.50987465E-003  2.83753264E+001
   6.69632063E+21  6.47770463E+001  8.30854130E+001  1.57958259E+005  2.28964119E-003  2.83796921E+001
   6.73774128E+21  6.43568033E+001  8.54876754E+001  1.57957049E+005  2.09848964E-003  2.83837364E+001
   6.77916192E+21  6.39820817E+001  8.76507092E+001  1.57955958E+005  1.93244603E-003  2.83874328E+001
   6.82058256E+21  6.36508317E+001  8.95580114E+001  1.57954996E+005  1.78810982E-003  2.83907745E+001
   6.86200320E+21  6.33607399E+001  9.11999363E+001  1.57954166E+005  1.66256555E-003  2.83937687E+001
   6.90342384E+21  6.31092596E+001  9.25739300E+001  1.57953470E+005  1.55330769E-003  2.83964318E+001
   6.94484447E+21  6.28936496E+001  9.36843527E+001  1.57952906E+005  1.45817772E-003  2.83987863E+001
   6.98626510E+21  6.27110214E+001  9.45419056E+001  1.57952469E+005  1.37531156E-003  2.84008576E+001
   7.02768573E+21  6.25583877E+001  9.51627623E+001  1.57952150E+005  1.30309598E-003  2.84026722E+001
   7.06910636E+21  6.24327505E+001  9.55671841E+001  1.57951940E+005  1.24013245E-003  2.84042565E+001
   7.11052699E+21  6.23310961E+001  9.57787346E+001  1.57951826E+005  1.18520672E-003  2.84056359E+001
   7.15194761E+21  6.22505037E+001  9.58225819E+001  1.57951797E+005  1.13726377E-003  2.84068340E+001
   7.19336823E+21  6.21881784E+001  9.57244164E+001  1.57951839E+005  1.09538648E-003  2.84078729E+001
   7.23478885E+21  6.21213820E+001  9.56678490E+001  1.57951861E+005  1.05869612E-003  2.84087818E+001
   7.27620947E+21  6.20877151E+001  9.53623731E+001  1.57952007E+005  1.02666297E-003  2.84095600E+001
   7.31763009E+21  6.20650955E+001  9.49837653E+001  1.57952190E+005  9.98604416E-004  2.84102326E+001
   7.35905070E+21  6.20504815E+001  9.44645987E+001  1.57952444E+005  9.74037810E-004  2.84108081E+001
   7.40047132E+21  6.20441989E+001  9.39965876E+001  1.57952673E+005  9.52430618E-004  2.84113099E+001
   7.44189193E+21  6.20437286E+001  9.35081374E+001  1.57952911E+005  9.33430134E-004  2.84117435E+001
   7.48331254E+21  6.20477757E+001  9.30112455E+001  1.57953155E+005  9.16696859E-004  2.84121183E+001
   7.52473315E+21  6.20552459E+001  9.25155389E+001  1.57953398E+005  9.01937161E-004  2.84124427E+001
   7.56615376E+21  6.20652275E+001  9.20285751E+001  1.57953636E+005  8.88897177E-004  2.84127236E+001
   7.60757437E+21  6.20769713E+001  9.15561005E+001  1.57953868E+005  8.77357484E-004  2.84129672E+001
   7.64899497E+21  6.20898703E+001  9.11023141E+001  1.57954091E+005  8.67128429E-004  2.84131787E+001
   7.69041558E+21  6.21034400E+001  9.06701206E+001  1.57954302E+005  8.58046051E-004  2.84133627E+001
   7.73183618E+21  6.21169280E+001  9.02641500E+001  1.57954501E+005  8.49967233E-004  2.84135231E+001
   7.77325679E+21  6.21314868E+001  8.98746029E+001  1.57954692E+005  8.42774222E-004  2.84136626E+001
   7.81467739E+21  6.21458379E+001  8.95096340E+001  1.57954870E+005  8.36356997E-004  2.84137844E+001
   7.85609799E+21  6.21598232E+001  8.91691067E+001  1.57955037E+005  8.30623256E-004  2.84138911E+001
   7.89751859E+21  6.21733262E+001  8.88524496E+001  1.57955191E+005  8.25492830E-004  2.84139846E+001
   7.93893919E+21  6.21862680E+001  8.85588164E+001  1.57955335E+005  8.20895959E-004  2.84140668E+001
   7.98035978E+21  6.21985986E+001  8.82871731E+001  1.57955467E+005  8.16771839E-004  2.84141391E+001
   8.02178038E+21  6.22102907E+001  8.80363672E+001  1.57955589E+005  8.13067370E-004  2.84142028E+001
   8.06320098E+21  6.22213334E+001  8.78051829E+001  1.57955701E+005  8.09736088E-004  2.84142591E+001
   8.10462157E+21  6.22317282E+001  8.75923825E+001  1.57955805E+005  8.06737256E-004  2.84143089E+001
   8.14604217E+21  6.22414854E+001  8.73967386E+001  1.57955900E+005  8.04035079E-004  2.84143530E+001
   8.18746276E+21  6.22506207E+001  8.72170573E+001  1.57955986E+005  8.01598042E-004  2.84143921E+001
   8.22888335E+21  6.22602230E+001  8.70445122E+001  1.57956070E+005  7.99401859E-004  2.84144262E+001
   8.27030394E+21  6.22692563E+001  8.68855502E+001  1.57956147E+005  7.97418486E-004  2.84144565E+001
   8.31172454E+21  6.22776832E+001  8.67396712E+001  1.57956217E+005  7.95625902E-004  2.84144834E+001
   8.35314513E+21  6.22864143E+001  8.65995825E+001  1.57956285E+005  7.94007674E-004  2.84145068E+001
   8.39456572E+21  6.22950958E+001  8.64670266E+001  1.57956349E+005  7.92545396E-004  2.84145274E+001
   8.43598631E+21  6.23031820E+001  8.63452690E+001  1.57956407E+005  7.91221869E-004  2.84145457E+001
   8.47740690E+21  6.23106945E+001  8.62335885E+001  1.57956461E+005  7.90023395E-004  2.84145619E+001
   8.51882748E+21  6.23176523E+001  8.61312891E+001  1.57956510E+005  7.88937740E-004  2.84145764E+001
   8.56024807E+21  6.23240718E+001  8.60377403E+001  1.57956555E+005  7.87953944E-004  2.84145894E+001
   8.60166866E+21  6.23299677E+001  8.59523726E+001  1.57956596E+005  7.87062173E-004  2.84146009E+001
   8.64308925E+21  6.23359873E+001  8.58701873E+001  1.57956635E+005  7.86255648E-004  2.84146109E+001
   8.68450983E+21  6.23414069E+001  8.57958661E+001  1.57956671E+005  7.85524059E-004  2.84146199E+001
   8.72593042E+21  6.23463121E+001  8.57285183E+001  1.57956703E+005  7.84860460E-004  2.84146280E+001
   8.76735101E+21  6.23507113E+001  8.56677607E+001  1.57956732E+005  7.84258399E-004  2.84146352E+001
   8.80877159E+21  6.23546115E+001  8.56132567E+001  1.57956758E+005  7.83712041E-004  2.84146418E+001
   8.85019218E+21  6.23580182E+001  8.55647067E+001  1.57956781E+005  7.83216118E-004  2.84146477E+001
   8.89161276E+21  6.23609354E+001  8.55218465E+001  1.57956801E+005  7.82765857E-004  2.84146532E+001
   8.93303334E+21  6.23633698E+001  8.54844179E+001  1.57956818E+005  7.82356951E-004  2.84146582E+001
   8.97445393E+21  6.23653208E+001  8.54522308E+001  1.57956833E+005  7.81985477E-004  2.84146628E+001
   9.01587451E+21  6.23667901E+001  8.54251009E+001  1.57956846E+005  7.81647885E-004  2.84146671E+001
   9.05729510E+21  6.23677787E+001  8.54028652E+001  1.57956856E+005  7.81340954E-004  2.84146711E+001
   9.09871568E+21  6.23682867E+001  8.53853808E+001  1.57956864E+005  7.81061757E-004  2.84146750E+001
   9.14013626E+21  6.23691741E+001  8.53664829E+001  1.57956873E+005  7.80810414E-004  2.84146782E+001
   9.18155685E+21  6.23699287E+001  8.53495777E+001  1.57956880E+005  7.80582890E-004  2.84146811E+001
   9.22297743E+21  6.23701617E+001  8.53373380E+001  1.57956886E+005  7.80375715E-004  2.84146839E+001
   9.26439801E+21  6.23698737E+001  8.53297007E+001  1.57956889E+005  7.80186881E-004  2.84146867E+001
   9.30581859E+21  6.23690642E+001  8.53265847E+001  1.57956890E+005  7.80014571E-004  2.84146896E+001
   9.34723918E+21  6.23677325E+001  8.53279194E+001  1.57956889E+005  7.79857131E-004  2.84146924E+001
   9.38865976E+21  6.23658778E+001  8.53336445E+001  1.57956885E+005  7.79713053E-004  2.84146953E+001
   9.43008034E+21  6.23634988E+001  8.53437078E+001  1.57956880E+005  7.79580965E-004  2.84146983E+001
   9.47150092E+21  6.23605942E+001  8.53580657E+001  1.57956872E+005  7.79459613E-004  2.84147014E+001
   9.51292150E+21  6.23571627E+001  8.53766815E+001  1.57956862E+005  7.79347856E-004  2.84147047E+001
   9.55434208E+21  6.23532026E+001  8.53995252E+001  1.57956850E+005  7.79244651E-004  2.84147080E+001
   9.59576267E+21  6.23487133E+001  8.54265654E+001  1.57956837E+005  7.79149051E-004  2.84147116E+001
   9.63718325E+21  6.23436936E+001  8.54577788E+001  1.57956821E+005  7.79060190E-004  2.84147153E+001
   9.67860383E+21  6.23381399E+001  8.54931650E+001  1.57956803E+005  7.78977270E-004  2.84147192E+001
   9.72002441E+21  6.23320500E+001  8.55327162E+001  1.57956783E+005  7.78899566E-004  2.84147233E+001
   9.76144499E+21  6.23254218E+001  8.55764289E+001  1.57956760E+005  7.78826418E-004  2.84147276E+001
   9.80286557E+21  6.23182530E+001  8.56243041E+001  1.57956736E+005  7.78757223E-004  2.84147321E+001
   9.84428615E+21  6.23105412E+001  8.56763470E+001  1.57956710E+005  7.78691429E-004  2.84147369E+001
   9.88570673E+21  6.23022837E+001  8.57325670E+001  1.57956682E+005  7.78628536E-004  2.84147419E+001
   9.92712731E+21  6.22934780E+001  8.57929771E+001  1.57956651E+005  7.78568085E-004  2.84147471E+001
   9.96854790E+21  6.22843330E+001  8.58560948E+001  1.57956620E+005  7.78510345E-004  2.84147525E+001
   1.00099685E+22  6.22745620E+001  8.59239275E+001  1.57956585E+005  7.78454030E-004  2.84147582E+001
   1.00513891E+22  6.22642290E+001  8.59960501E+001  1.57956549E+005  7.78399004E-004  2.84147642E+001
   1.00928096E+22  6.22533306E+001  8.60724845E+001  1.57956511E+005  7.78344961E-004  2.84147704E+001
   1.01342302E+22  6.22418635E+001  8.61532616E+001  1.57956470E+005  7.78291623E-004  2.84147769E+001
   1.01756508E+22  6.22298240E+001  8.62384163E+001  1.57956428E+005  7.78238742E-004  2.84147837E+001
   1.02170714E+22  6.22172082E+001  8.63279875E+001  1.57956383E+005  7.78186098E-004  2.84147908E+001
   1.02584920E+22  6.22040120E+001  8.64220182E+001  1.57956336E+005  7.78133495E-004  2.84147982E+001
   1.02999125E+22  6.21902308E+001  8.65205562E+001  1.57956286E+005  7.78080765E-004  2.84148059E+001
   1.03413331E+22  6.21758600E+001  8.66236525E+001  1.57956235E+005  7.78027762E-004  2.84148139E+001
   1.03827537E+22  6.21605354E+001  8.67339426E+001  1.57956180E+005  7.77973202E-004  2.84148224E+001
   1.04241743E+22  6.21462107E+001  8.68374396E+001  1.57956128E+005  7.77923310E-004  2.84148303E+001
   1.04655949E+22  6.21313150E+001  8.69452486E+001  1.57956074E+005  7.77873024E-004  2.84148386E+001
   1.05070154E+22  6.21158457E+001  8.70575551E+001  1.57956018E+005  7.77822234E-004  2.84148471E+001
   1.05484360E+22  6.20998006E+001  8.71743997E+001  1.57955959E+005  7.77770922E-004  2.84148559E+001
   1.05898566E+22  6.20831722E+001  8.72958649E+001  1.57955898E+005  7.77719074E-004  2.84148650E+001
   1.06305868E+22  6.20656911E+001  8.74239426E+001  1.57955834E+005  7.77665767E-004  2.84148746E+001
   1.06713171E+22  6.20481946E+001  8.75525973E+001  1.57955770E+005  7.77613796E-004  2.84148841E+001
   1.07120473E+22  6.20301139E+001  8.76859094E+001  1.57955703E+005  7.77561427E-004  2.84148939E+001
   1.07527776E+22  6.20114419E+001  8.78240192E+001  1.57955634E+005  7.77508718E-004  2.84149041E+001
   1.07935078E+22  6.19921703E+001  8.79670269E+001  1.57955563E+005  7.77455769E-004  2.84149145E+001
   1.08342380E+22  6.19722907E+001  8.81150365E+001  1.57955489E+005  7.77402710E-004  2.84149252E+001
   1.08749683E+22  6.19517942E+001  8.82681603E+001  1.57955412E+005  7.77349697E-004  2.84149363E+001
   1.09156985E+22  6.19306711E+001  8.84265191E+001  1.57955333E+005  7.77296914E-004  2.84149476E+001
   1.09564287E+22  6.19105470E+001  8.86997973E+001  1.57955197E+005  7.77198655E-004  2.84149674E+001
   1.09971590E+22  6.18882855E+001  8.88680036E+001  1.57955112E+005  7.77147582E-004  2.84149792E+001
   1.10378892E+22  6.18653710E+001  8.90419700E+001  1.57955025E+005  7.77097456E-004  2.84149913E+001
   1.10786195E+22  6.18426625E+001  8.92152009E+001  1.57954939E+005  7.77051501E-004  2.84150033E+001
   1.11193497E+22  6.18190675E+001  8.93957987E+001  1.57954849E+005  7.77006631E-004  2.84150156E+001
   1.11600799E+22  6.17947588E+001  8.95826678E+001  1.57954755E+005  7.76963836E-004  2.84150282E+001
   1.12008102E+22  6.17697183E+001  8.97760109E+001  1.57954658E+005  7.76923601E-004  2.84150412E+001
   1.12415404E+22  6.17439288E+001  8.99760499E+001  1.57954558E+005  7.76886470E-004  2.84150544E+001
   1.12822706E+22  6.17173735E+001  9.01830128E+001  1.57954455E+005  7.76853065E-004  2.84150680E+001
   1.13230009E+22  6.16900324E+001  9.03971615E+001  1.57954348E+005  7.76824076E-004  2.84150818E+001
   1.13637311E+22  6.16618832E+001  9.06187841E+001  1.57954237E+005  7.76800279E-004  2.84150959E+001
   1.14044614E+22  6.16329021E+001  9.08481937E+001  1.57954122E+005  7.76782547E-004  2.84151102E+001
   1.14451916E+22  6.16030631E+001  9.10857323E+001  1.57954003E+005  7.76771857E-004  2.84151249E+001
   1.14859218E+22  6.15723377E+001  9.13317736E+001  1.57953880E+005  7.76769306E-004  2.84151398E+001
   1.15266521E+22  6.15406952E+001  9.15867264E+001  1.57953753E+005  7.76776124E-004  2.84151549E+001
   1.15673823E+22  6.15081020E+001  9.18510382E+001  1.57953621E+005  7.76793691E-004  2.84151703E+001
   1.16081125E+22  6.14745214E+001  9.21251999E+001  1.57953483E+005  7.76823553E-004  2.84151858E+001
   1.16488428E+22  6.14399135E+001  9.24097495E+001  1.57953341E+005  7.76867441E-004  2.84152016E+001
   1.16895730E+22  6.14043049E+001  9.27047255E+001  1.57953193E+005  7.76927527E-004  2.84152175E+001
   1.17303033E+22  6.13689246E+001  9.30006761E+001  1.57953045E+005  7.77010151E-004  2.84152329E+001
   1.17710335E+22  6.13324277E+001  9.33082921E+001  1.57952891E+005  7.77113600E-004  2.84152483E+001
   1.18117637E+22  6.12947612E+001  9.36284559E+001  1.57952731E+005  7.77240568E-004  2.84152639E+001
   1.18524940E+22  6.12558660E+001  9.39619966E+001  1.57952564E+005  7.77394136E-004  2.84152794E+001
   1.18932242E+22  6.12156773E+001  9.43098282E+001  1.57952390E+005  7.77577761E-004  2.84152950E+001
   1.19339544E+22  6.11741215E+001  9.46729806E+001  1.57952208E+005  7.77795316E-004  2.84153105E+001
   1.19746847E+22  6.11311224E+001  9.50525597E+001  1.57952018E+005  7.78051162E-004  2.84153259E+001
   1.20154149E+22  6.10866084E+001  9.54496851E+001  1.57951819E+005  7.78350244E-004  2.84153411E+001
   1.20561452E+22  6.10405624E+001  9.58650914E+001  1.57951610E+005  7.78698319E-004  2.84153560E+001
   1.20968754E+22  6.09932875E+001  9.62969099E+001  1.57951394E+005  7.79102919E-004  2.84153703E+001
   1.21376056E+22  6.09442090E+001  9.67505432E+001  1.57951166E+005  7.79569532E-004  2.84153842E+001
   1.21783359E+22  6.08929806E+001  9.72297652E+001  1.57950926E+005  7.80105281E-004  2.84153977E+001
   1.22190661E+22  6.08410502E+001  9.77233176E+001  1.57950679E+005  7.80724244E-004  2.84154098E+001
   1.22607967E+22  6.07868844E+001  9.82463050E+001  1.57950416E+005  7.81455112E-004  2.84154206E+001
   1.23025273E+22  6.07290677E+001  9.88110072E+001  1.57950133E+005  7.82287675E-004  2.84154309E+001
   1.23442579E+22  6.06686700E+001  9.94099156E+001  1.57949832E+005  7.83239952E-004  2.84154400E+001
   1.23859885E+22  6.06055017E+001  1.00046032E+002  1.57949513E+005  7.84327927E-004  2.84154475E+001
   1.24277191E+22  6.05393570E+001  1.00722844E+002  1.57949173E+005  7.85569778E-004  2.84154532E+001
   1.24694497E+22  6.04700157E+001  1.01444182E+002  1.57948810E+005  7.86986297E-004  2.84154566E+001
   1.25111803E+22  6.03972419E+001  1.02214265E+002  1.57948423E+005  7.88601304E-004  2.84154574E+001
   1.25529108E+22  6.03207838E+001  1.03037730E+002  1.57948009E+005  7.90442151E-004  2.84154551E+001
   1.25946414E+22  6.02599453E+001  1.03743255E+002  1.57947654E+005  7.92604782E-004  2.84154390E+001
   1.26363720E+22  6.01748925E+001  1.04688353E+002  1.57947179E+005  7.94996265E-004  2.84154288E+001
   1.26781026E+22  6.00856462E+001  1.05702907E+002  1.57946669E+005  7.97723577E-004  2.84154135E+001
   1.27198332E+22  5.99915585E+001  1.06794025E+002  1.57946120E+005  8.00835109E-004  2.84153921E+001
   1.27615638E+22  5.98923163E+001  1.07968861E+002  1.57945529E+005  8.04387340E-004  2.84153635E+001
   1.28032944E+22  5.97875544E+001  1.09235535E+002  1.57944891E+005  8.08445891E-004  2.84153265E+001
   1.28450250E+22  5.96770112E+001  1.10601733E+002  1.57944204E+005  8.13087725E-004  2.84152795E+001
   1.28867555E+22  5.95603871E+001  1.12076055E+002  1.57943462E+005  8.18402709E-004  2.84152207E+001
   1.29284861E+22  5.94373996E+001  1.13667541E+002  1.57942660E+005  8.24496228E-004  2.84151480E+001
   1.29702167E+22  5.93077945E+001  1.15385566E+002  1.57941795E+005  8.31492142E-004  2.84150587E+001
   1.30119473E+22  5.91713665E+001  1.17239611E+002  1.57940862E+005  8.39536372E-004  2.84149499E+001
   1.30536779E+22  5.90279724E+001  1.19239082E+002  1.57939855E+005  8.48801153E-004  2.84148180E+001
   1.30954084E+22  5.88775226E+001  1.21393332E+002  1.57938770E+005  8.59490076E-004  2.84146589E+001
   1.31371390E+22  5.87200672E+001  1.23710578E+002  1.57937603E+005  8.71844482E-004  2.84144676E+001
   1.31789705E+22  5.85555546E+001  1.26201900E+002  1.57936348E+005  8.86188671E-004  2.84142377E+001
   1.32208021E+22  5.83843354E+001  1.28871287E+002  1.57935004E+005  9.02836483E-004  2.84139631E+001
   1.32626336E+22  5.82070806E+001  1.31719597E+002  1.57933569E+005  9.22196840E-004  2.84136358E+001
   1.33044651E+22  5.80244873E+001  1.34746395E+002  1.57932045E+005  9.44756589E-004  2.84132467E+001
   1.33462966E+22  5.78374783E+001  1.37947067E+002  1.57930433E+005  9.71097073E-004  2.84127854E+001
   1.33881281E+22  5.76472169E+001  1.41311890E+002  1.57928739E+005  1.00191345E-003  2.84122399E+001
   1.34299597E+22  5.74551178E+001  1.44825077E+002  1.57926970E+005  1.03803816E-003  2.84115970E+001
   1.34717912E+22  5.72628494E+001  1.48463888E+002  1.57925138E+005  1.08046940E-003  2.84108415E+001
   1.35136227E+22  5.70723279E+001  1.52197848E+002  1.57923259E+005  1.13040558E-003  2.84099573E+001
   1.35554542E+22  5.68857034E+001  1.55988180E+002  1.57921352E+005  1.18928653E-003  2.84089268E+001
   1.35972857E+22  5.67053372E+001  1.59787498E+002  1.57919441E+005  1.25884192E-003  2.84077322E+001
   1.36391172E+22  5.65337744E+001  1.63539851E+002  1.57917554E+005  1.34114613E-003  2.84063563E+001
   1.36809486E+22  5.63737127E+001  1.67181163E+002  1.57915724E+005  1.43867651E-003  2.84047841E+001
   1.37227801E+22  5.62279680E+001  1.70640147E+002  1.57913986E+005  1.55436839E-003  2.84030062E+001
   1.37646116E+22  5.60994354E+001  1.73839802E+002  1.57912380E+005  1.69165404E-003  2.84010220E+001
   1.38064431E+22  5.59910551E+001  1.76699360E+002  1.57910945E+005  1.85446618E-003  2.83988454E+001
   1.38482746E+22  5.59056883E+001  1.79138418E+002  1.57909724E+005  2.04718083E-003  2.83965110E+001
   1.38911485E+22  5.58473729E+001  1.81076100E+002  1.57908755E+005  2.28064536E-003  2.83940168E+001
   1.39340223E+22  5.57959553E+001  1.82842163E+002  1.57907874E+005  2.55539339E-003  2.83915274E+001
   1.39768962E+22  5.57954284E+001  1.83441681E+002  1.57907580E+005  2.87674802E-003  2.83891435E+001
   1.40197701E+22  5.58488907E+001  1.83138403E+002  1.57907739E+005  3.24915405E-003  2.83870123E+001
   1.40626439E+22  5.59160529E+001  1.82519826E+002  1.57908059E+005  3.67634175E-003  2.83852839E+001
   1.41055178E+22  5.60170978E+001  1.81230426E+002  1.57908716E+005  4.16220428E-003  2.83840588E+001
   1.41483917E+22  5.61521691E+001  1.79290283E+002  1.57909700E+005  4.71052717E-003  2.83834050E+001
   1.41912656E+22  5.63209013E+001  1.76739739E+002  1.57910991E+005  5.32563140E-003  2.83833419E+001
   1.42341395E+22  5.65229360E+001  1.73625598E+002  1.57912565E+005  6.01288077E-003  2.83838422E+001
   1.42770133E+22  5.67580942E+001  1.69996713E+002  1.57914398E+005  6.77917938E-003  2.83848402E+001
   1.43198872E+22  5.70264257E+001  1.65902312E+002  1.57916464E+005  7.63348960E-003  2.83862415E+001
   1.43627611E+22  5.73282157E+001  1.61391378E+002  1.57918739E+005  8.58739648E-003  2.83879333E+001
   1.44056350E+22  5.76639542E+001  1.56512795E+002  1.57921198E+005  9.65580523E-003  2.83897935E+001
   1.44485090E+22  5.80343062E+001  1.51315471E+002  1.57923817E+005  1.08578019E-002  2.83916971E+001
