# NH	T	H	H2	C	CO 
  4.566E+21  1.076E+01  1.891E-06  5.000E-01  5.035E-08  9.995E-05
  4.946E+21  1.045E+01  1.883E-06  5.000E-01  3.485E-08  9.996E-05
  5.326E+21  1.021E+01  1.877E-06  5.000E-01  2.407E-08  9.997E-05
  5.706E+21  1.004E+01  1.872E-06  5.000E-01  1.658E-08  9.998E-05
  6.086E+21  9.912E+00  1.868E-06  5.000E-01  1.137E-08  9.999E-05
  6.466E+21  9.818E+00  1.864E-06  5.000E-01  7.757E-09  9.999E-05
  6.846E+21  9.756E+00  1.860E-06  5.000E-01  5.255E-09  9.999E-05
  7.226E+21  9.710E+00  1.854E-06  5.000E-01  3.529E-09  1.000E-04
  7.606E+21  9.687E+00  1.845E-06  5.000E-01  2.347E-09  1.000E-04
  7.986E+21  9.664E+00  1.831E-06  5.000E-01  1.548E-09  1.000E-04
  8.366E+21  9.657E+00  1.809E-06  5.000E-01  1.019E-09  1.000E-04
  8.746E+21  9.642E+00  1.775E-06  5.000E-01  6.760E-10  1.000E-04
  9.126E+21  9.634E+00  1.727E-06  5.000E-01  4.608E-10  1.000E-04
  9.506E+21  9.637E+00  1.666E-06  5.000E-01  3.296E-10  1.000E-04
  9.886E+21  9.638E+00  1.597E-06  5.000E-01  2.512E-10  1.000E-04
  1.027E+22  9.634E+00  1.529E-06  5.000E-01  2.046E-10  1.000E-04
  1.065E+22  9.635E+00  1.469E-06  5.000E-01  1.765E-10  1.000E-04
  1.103E+22  9.636E+00  1.420E-06  5.000E-01  1.592E-10  1.000E-04
  1.141E+22  9.632E+00  1.382E-06  5.000E-01  1.483E-10  1.000E-04
  1.179E+22  9.632E+00  1.354E-06  5.000E-01  1.412E-10  1.000E-04
  1.217E+22  9.632E+00  1.335E-06  5.000E-01  1.365E-10  1.000E-04
  1.255E+22  9.635E+00  1.321E-06  5.000E-01  1.334E-10  1.000E-04
  1.293E+22  9.625E+00  1.311E-06  5.000E-01  1.312E-10  1.000E-04
  1.331E+22  9.627E+00  1.304E-06  5.000E-01  1.298E-10  1.000E-04
  1.369E+22  9.631E+00  1.299E-06  5.000E-01  1.288E-10  1.000E-04
  1.407E+22  9.634E+00  1.296E-06  5.000E-01  1.281E-10  1.000E-04
  1.445E+22  9.638E+00  1.294E-06  5.000E-01  1.276E-10  1.000E-04
  1.483E+22  9.638E+00  1.292E-06  5.000E-01  1.273E-10  1.000E-04
  1.521E+22  9.638E+00  1.291E-06  5.000E-01  1.271E-10  1.000E-04
  1.559E+22  9.638E+00  1.290E-06  5.000E-01  1.269E-10  1.000E-04
  1.597E+22  9.630E+00  1.290E-06  5.000E-01  1.268E-10  1.000E-04
  1.635E+22  9.634E+00  1.289E-06  5.000E-01  1.267E-10  1.000E-04
  1.673E+22  9.634E+00  1.289E-06  5.000E-01  1.267E-10  1.000E-04
  1.711E+22  9.635E+00  1.289E-06  5.000E-01  1.266E-10  1.000E-04
  1.749E+22  9.632E+00  1.289E-06  5.000E-01  1.266E-10  1.000E-04
  1.787E+22  9.635E+00  1.288E-06  5.000E-01  1.266E-10  1.000E-04
  1.825E+22  9.632E+00  1.288E-06  5.000E-01  1.266E-10  1.000E-04
  1.863E+22  9.636E+00  1.288E-06  5.000E-01  1.266E-10  1.000E-04
  1.901E+22  9.639E+00  1.288E-06  5.000E-01  1.266E-10  1.000E-04
