     200   number of z grid-points
           5          14   important heating & cooling processes
      32   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 2.64560E+22 3.00000E+00 1.86323E+03 2.84379E+05 1.54681E+04 8.66490E+02 8.96020E+01 1.17888E+00 2.70985E+01 1.40590E-01 1.40042E-02 3.69861E-08 4.25548E+00 1.90785E-01
 2.86880E+22 3.00000E+00 1.75021E+03 2.80927E+05 1.72426E+04 7.48812E+02 8.94256E+01 1.09538E+00 2.71690E+01 1.58287E-01 1.06847E-02 3.28219E-08 4.42752E+00 2.29593E-01
 3.11083E+22 3.00000E+00 1.64387E+03 2.76871E+05 1.93166E+04 6.36326E+02 8.91616E+01 1.04809E+00 2.71939E+01 1.84505E-01 7.99816E-03 2.89238E-08 4.66040E+00 2.85496E-01
 3.37327E+22 3.00000E+00 1.54463E+03 2.72090E+05 2.17498E+04 5.29651E+02 8.87588E+01 1.03762E+00 2.71670E+01 2.24991E-01 5.90087E-03 2.58032E-08 4.98593E+00 3.70285E-01
 3.65786E+22 3.00000E+00 1.45056E+03 2.66399E+05 2.46344E+04 4.30457E+02 8.81634E+01 1.06393E+00 2.70796E+01 2.88349E-01 4.27707E-03 2.34939E-08 5.42902E+00 5.02166E-01
 3.96646E+22 3.00000E+00 1.36159E+03 2.59623E+05 2.80576E+04 3.39792E+02 8.72668E+01 1.13111E+00 2.69096E+01 3.92815E-01 3.07007E-03 2.26983E-08 6.04031E+00 7.16874E-01
 4.30110E+22 3.00000E+00 1.27628E+03 2.51566E+05 3.21163E+04 2.59356E+02 8.59172E+01 1.24577E+00 2.66162E+01 5.72531E-01 2.20608E-03 2.44185E-08 6.86962E+00 1.07612E+00
 4.66396E+22 3.00000E+00 1.19289E+03 2.42078E+05 3.68854E+04 1.91162E+02 8.39081E+01 1.41742E+00 2.61261E+01 8.91016E-01 1.63118E-03 3.08167E-08 7.95109E+00 1.67907E+00
 5.05744E+22 3.00000E+00 1.10915E+03 2.31079E+05 4.24044E+04 1.37062E+02 8.10434E+01 1.65549E+00 2.53233E+01 1.45442E+00 1.30340E-03 4.52497E-08 9.24766E+00 2.64020E+00
 5.48412E+22 3.00000E+00 1.02376E+03 2.18653E+05 4.86300E+04 9.77810E+01 7.73326E+01 1.96268E+00 2.40721E+01 2.39472E+00 1.17831E-03 6.90831E-08 1.05982E+01 3.96952E+00
 5.94679E+22 3.00000E+00 9.27703E+02 2.05050E+05 5.54391E+04 7.38848E+01 7.39387E+01 2.39777E+00 2.23809E+01 3.64466E+00 1.13395E-03 8.13142E-08 1.15755E+01 5.02330E+00
 6.44850E+22 3.00000E+00 8.31089E+02 1.90643E+05 6.26472E+04 5.84546E+01 7.06836E+01 2.98881E+00 2.00590E+01 5.36652E+00 1.12049E-03 8.29422E-08 1.23953E+01 5.60868E+00
 6.99253E+22 3.00000E+00 7.41734E+02 1.75668E+05 7.01380E+04 4.72850E+01 6.69268E+01 3.62077E+00 1.69769E+01 7.80330E+00 1.04595E-03 8.76475E-08 1.32927E+01 5.87707E+00
 7.58246E+22 3.00000E+00 6.62671E+02 1.60468E+05 7.77403E+04 3.87067E+01 6.26144E+01 4.03866E+00 1.35225E+01 1.08219E+01 8.77114E-04 9.96753E-08 1.43293E+01 5.94033E+00
 8.22217E+22 3.00000E+00 5.96226E+02 1.45571E+05 8.51905E+04 3.17930E+01 5.81918E+01 4.04637E+00 1.04673E+01 1.38480E+01 6.88379E-04 1.19529E-07 1.54740E+01 5.93710E+00
 8.91584E+22 3.00000E+00 5.42550E+02 1.31413E+05 9.22711E+04 2.61799E+01 5.41955E+01 3.73284E+00 8.23045E+00 1.63798E+01 5.58217E-04 1.54175E-07 1.66019E+01 5.93881E+00
 9.66803E+22 3.00000E+00 4.99145E+02 1.18156E+05 9.89005E+04 2.16724E+01 5.08514E+01 3.29002E+00 6.70975E+00 1.83202E+01 4.97763E-04 2.18996E-07 1.75876E+01 5.93351E+00
 1.04837E+23 3.00000E+00 4.63800E+02 1.05836E+05 1.05061E+05 1.81030E+01 4.81554E+01 2.84725E+00 5.66977E+00 1.97786E+01 4.88300E-04 3.37635E-07 1.83377E+01 5.90388E+00
 1.13681E+23 3.00000E+00 4.34294E+02 9.44324E+04 1.10763E+05 1.52774E+01 4.60075E+01 2.45138E+00 4.92855E+00 2.08905E+01 5.09793E-04 5.44346E-07 1.88281E+01 5.83174E+00
 1.23272E+23 3.00000E+00 4.09065E+02 8.39149E+04 1.16023E+05 1.30200E+01 4.42813E+01 2.10951E+00 4.37453E+00 2.17607E+01 5.49599E-04 8.90617E-07 1.90721E+01 5.71420E+00
 1.33672E+23 3.00000E+00 3.87011E+02 7.42526E+04 1.20855E+05 1.11927E+01 4.28552E+01 1.81598E+00 3.94055E+00 2.24623E+01 6.00191E-04 1.45251E-06 1.91014E+01 5.55331E+00
 1.44950E+23 3.00000E+00 3.67038E+02 6.54099E+04 1.25277E+05 9.69326E+00 4.16275E+01 1.56319E+00 3.58561E+00 2.30444E+01 6.56918E-04 2.33891E-06 1.89521E+01 5.34786E+00
 1.57179E+23 3.00000E+00 3.48526E+02 5.73510E+04 1.29307E+05 8.44604E+00 4.05171E+01 1.34450E+00 3.28392E+00 2.35400E+01 7.16760E-04 3.70070E-06 1.86548E+01 5.09653E+00
 1.70439E+23 3.00000E+00 3.31007E+02 5.00463E+04 1.32960E+05 7.39278E+00 3.94483E+01 1.15411E+00 3.01746E+00 2.39737E+01 7.77356E-04 5.74202E-06 1.82321E+01 4.80904E+00
 1.84818E+23 3.00000E+00 3.14191E+02 4.34649E+04 1.36252E+05 6.48994E+00 3.83549E+01 9.87532E-01 2.77356E+00 2.43632E+01 8.36556E-04 8.72982E-06 1.77016E+01 4.49843E+00
 2.00411E+23 3.00000E+00 2.98035E+02 3.75761E+04 1.39197E+05 5.70368E+00 3.71656E+01 8.40822E-01 2.54197E+00 2.47223E+01 8.91911E-04 1.30082E-05 1.70825E+01 4.18452E+00
 2.17319E+23 3.00000E+00 2.82472E+02 3.23446E+04 1.41813E+05 5.00920E+00 3.58111E+01 7.11151E-01 2.31490E+00 2.50608E+01 9.40499E-04 1.92345E-05 1.63986E+01 3.88649E+00
 2.35653E+23 3.00000E+00 2.67404E+02 2.77280E+04 1.44122E+05 4.39403E+00 3.42926E+01 5.98113E-01 2.09226E+00 2.53821E+01 9.80459E-04 2.82516E-05 1.56506E+01 3.60576E+00
 2.55534E+23 3.00000E+00 2.52341E+02 2.36840E+04 1.46145E+05 3.83753E+00 3.25628E+01 4.98593E-01 1.86334E+00 2.56977E+01 1.00568E-03 4.06725E-05 1.50035E+01 3.35989E+00
 2.77092E+23 3.00000E+00 2.37807E+02 2.01699E+04 1.47903E+05 3.33539E+00 3.06334E+01 4.12159E-01 1.63275E+00 2.60022E+01 1.01392E-03 5.72552E-05 1.44610E+01 3.15727E+00
 3.00469E+23 3.00000E+00 2.24354E+02 1.71325E+04 1.49422E+05 2.88821E+00 2.85124E+01 3.36672E-01 1.40468E+00 2.62953E+01 1.00242E-03 7.81474E-05 1.39422E+01 2.98819E+00
 3.25819E+23 3.00000E+00 2.12183E+02 1.45208E+04 1.50728E+05 2.49579E+00 2.62742E+01 2.71793E-01 1.18637E+00 2.65711E+01 9.70939E-04 1.02912E-04 1.34424E+01 2.84182E+00
 3.53307E+23 3.00000E+00 2.01411E+02 1.22871E+04 1.51846E+05 2.16341E+00 2.41333E+01 2.20088E-01 9.96915E-01 2.68074E+01 9.30285E-04 1.30757E-04 1.29045E+01 2.70616E+00
 3.83114E+23 3.00000E+00 1.91911E+02 1.03807E+04 1.52799E+05 1.88473E+00 2.21598E+01 1.79073E-01 8.36017E-01 2.70082E+01 8.83497E-04 1.60185E-04 1.23189E+01 2.57541E+00
 4.15436E+23 3.00000E+00 1.83178E+02 8.75562E+03 1.53612E+05 1.65146E+00 2.03967E+01 1.46497E-01 7.01282E-01 2.71789E+01 8.33563E-04 1.89544E-04 1.16801E+01 2.44624E+00
 4.50484E+23 3.00000E+00 1.74916E+02 7.37244E+03 1.54304E+05 1.45529E+00 1.88466E+01 1.20435E-01 5.88809E-01 2.73256E+01 7.82198E-04 2.17218E-04 1.09939E+01 2.31900E+00
 4.88490E+23 3.00000E+00 1.66915E+02 6.19720E+03 1.54893E+05 1.28905E+00 1.74945E+01 9.93977E-02 4.94763E-01 2.74532E+01 7.30474E-04 2.41835E-04 1.02710E+01 2.19477E+00
 5.29702E+23 3.00000E+00 1.58997E+02 5.20074E+03 1.55392E+05 1.14698E+00 1.63202E+01 8.22707E-02 4.15859E-01 2.75656E+01 6.79146E-04 2.62398E-04 9.52364E+00 2.07461E+00
 5.74391E+23 3.00000E+00 1.50990E+02 4.35807E+03 1.55813E+05 1.02450E+00 1.53029E+01 6.82245E-02 3.49423E-01 2.76655E+01 6.28811E-04 2.78337E-04 8.76349E+00 1.95936E+00
 6.22850E+23 3.00000E+00 1.42881E+02 3.64739E+03 1.56169E+05 9.18178E-01 1.44205E+01 5.66335E-02 2.93275E-01 2.77550E+01 5.79779E-04 2.89433E-04 8.00334E+00 1.84970E+00
 6.75397E+23 3.00000E+00 1.34580E+02 3.04989E+03 1.56469E+05 8.25271E-01 1.36560E+01 4.70261E-02 2.45720E-01 2.78355E+01 5.32470E-04 2.95861E-04 7.25348E+00 1.74602E+00
 7.32377E+23 3.00000E+00 1.26019E+02 2.54930E+03 1.56720E+05 7.43602E-01 1.29946E+01 3.90376E-02 2.05396E-01 2.79082E+01 4.87282E-04 2.98086E-04 6.52302E+00 1.64864E+00
 7.94165E+23 3.00000E+00 1.17182E+02 2.13136E+03 1.56929E+05 6.71450E-01 1.24232E+01 3.23813E-02 1.71191E-01 2.79741E+01 4.44567E-04 2.96758E-04 5.82006E+00 1.55779E+00
 8.61166E+23 3.00000E+00 1.08177E+02 1.78345E+03 1.57104E+05 6.07469E-01 1.19295E+01 2.68282E-02 1.42197E-01 2.80339E+01 4.04573E-04 2.92591E-04 5.15206E+00 1.47362E+00
 9.33819E+23 3.00000E+00 9.90083E+01 1.49460E+03 1.57248E+05 5.50531E-01 1.15031E+01 2.21931E-02 1.17661E-01 2.80882E+01 3.67573E-04 2.86336E-04 4.52462E+00 1.39622E+00
 1.01260E+24 3.00000E+00 8.98773E+01 1.25536E+03 1.57368E+05 4.99671E-01 1.11359E+01 1.83248E-02 9.69501E-02 2.81375E+01 3.33831E-04 2.78724E-04 3.94159E+00 1.32566E+00
 1.09803E+24 3.00000E+00 8.09059E+01 1.05732E+03 1.57468E+05 4.54728E-01 1.08055E+01 1.51094E-02 7.95709E-02 2.81848E+01 3.03413E-04 2.69407E-04 3.42105E+00 1.26240E+00
 1.19067E+24 3.00000E+00 7.23078E+01 8.93029E+02 1.57550E+05 4.14676E-01 1.05074E+01 1.24349E-02 6.50627E-02 2.82283E+01 2.76572E-04 2.59602E-04 2.95629E+00 1.20599E+00
 1.29112E+24 3.00000E+00 6.42330E+01 7.56288E+02 1.57619E+05 3.78650E-01 1.02415E+01 1.02092E-02 5.29998E-02 2.82663E+01 2.53155E-04 2.50265E-04 2.53911E+00 1.15630E+00
 1.40005E+24 3.00000E+00 5.67912E+01 6.42001E+02 1.57676E+05 3.46201E-01 1.00032E+01 8.36069E-03 4.30242E-02 2.82988E+01 2.32706E-04 2.41705E-04 2.16808E+00 1.11376E+00
 1.51816E+24 3.00000E+00 5.00299E+01 5.46054E+02 1.57725E+05 3.16936E-01 9.79022E+00 6.82911E-03 3.48187E-02 2.83259E+01 2.14509E-04 2.34172E-04 1.84069E+00 1.07904E+00
 1.64624E+24 3.00000E+00 4.39766E+01 4.65066E+02 1.57765E+05 2.90539E-01 9.60151E+00 5.56343E-03 2.81052E-02 2.83480E+01 1.97461E-04 2.27835E-04 1.55398E+00 1.05266E+00
 1.78513E+24 3.00000E+00 3.86039E+01 3.96411E+02 1.57800E+05 2.66718E-01 9.43731E+00 4.52014E-03 2.26384E-02 2.83655E+01 1.80253E-04 2.22849E-04 1.30454E+00 1.03452E+00
 1.93573E+24 3.00000E+00 3.38520E+01 3.38054E+02 1.57829E+05 2.45197E-01 9.29868E+00 3.66226E-03 1.82048E-02 2.83791E+01 1.61610E-04 2.19376E-04 1.08883E+00 1.02340E+00
 2.09904E+24 3.00000E+00 2.96768E+01 2.88286E+02 1.57854E+05 2.25741E-01 9.18611E+00 2.95869E-03 1.46223E-02 2.83895E+01 1.40681E-04 2.17513E-04 9.03574E-01 1.01657E+00
 2.27613E+24 3.00000E+00 2.60210E+01 2.45757E+02 1.57876E+05 2.08104E-01 9.10046E+00 2.38330E-03 1.17363E-02 2.83974E+01 1.17789E-04 2.17384E-04 7.45561E-01 1.01047E+00
 2.46816E+24 3.00000E+00 2.28296E+01 2.09363E+02 1.57894E+05 1.92031E-01 9.04305E+00 1.91424E-03 9.41707E-03 2.84038E+01 9.44173E-05 2.18986E-04 6.11750E-01 1.00157E+00
 2.67639E+24 3.00000E+00 2.00453E+01 1.78208E+02 1.57910E+05 1.77257E-01 9.01655E+00 1.53316E-03 7.55700E-03 2.84089E+01 7.27586E-05 2.22635E-04 4.99202E-01 9.87435E-01
 2.90218E+24 3.00000E+00 1.76347E+01 1.51479E+02 1.57923E+05 1.63555E-01 9.02549E+00 1.22489E-03 6.06938E-03 2.84130E+01 5.44394E-05 2.28705E-04 4.05209E-01 9.67506E-01
 3.14703E+24 3.00000E+00 1.55483E+01 1.28561E+02 1.57934E+05 1.50701E-01 9.08239E+00 9.76664E-04 4.88477E-03 2.84162E+01 3.99866E-05 2.37723E-04 3.27038E-01 9.44094E-01
 3.41253E+24 3.00000E+00 1.37479E+01 1.08916E+02 1.57944E+05 1.38536E-01 9.21193E+00 7.77933E-04 3.94853E-03 2.84187E+01 2.91068E-05 2.50325E-04 2.62157E-01 9.21836E-01
 3.70043E+24 3.00000E+00 1.22030E+01 9.20831E+01 1.57953E+05 1.26970E-01 9.45215E+00 6.19892E-04 3.22110E-03 2.84205E+01 2.11770E-05 2.67484E-04 2.08391E-01 9.06603E-01
 4.01262E+24 3.00000E+00 1.08758E+01 7.77070E+01 1.57960E+05 1.15947E-01 9.83432E+00 4.94770E-04 2.65797E-03 2.84218E+01 1.54457E-05 2.89955E-04 1.64153E-01 9.02939E-01
 4.35115E+24 3.00000E+00 9.74250E+00 6.54530E+01 1.57966E+05 1.05490E-01 1.03167E+01 3.95442E-04 2.21021E-03 2.84226E+01 1.12741E-05 3.17701E-04 1.28752E-01 9.09804E-01
 4.71824E+24 3.00000E+00 8.77790E+00 5.50493E+01 1.57971E+05 9.56546E-02 1.07978E+01 3.16023E-04 1.84075E-03 2.84224E+01 8.21327E-06 3.50317E-04 1.01361E-01 9.21312E-01
 5.11630E+24 3.00000E+00 7.96080E+00 4.62633E+01 1.57976E+05 8.65154E-02 1.12417E+01 2.52672E-04 1.53418E-03 2.84212E+01 5.97662E-06 3.87553E-04 8.03610E-02 9.34259E-01
 5.54794E+24 3.00000E+00 7.27500E+00 3.88843E+01 1.57980E+05 7.81387E-02 1.16952E+01 2.02708E-04 1.28603E-03 2.84190E+01 4.36522E-06 4.29553E-04 6.40870E-02 9.49876E-01
 6.01600E+24 3.00000E+00 6.70210E+00 3.27331E+01 1.57983E+05 7.05496E-02 1.22161E+01 1.63703E-04 1.09010E-03 2.84161E+01 3.21626E-06 4.76645E-04 5.13400E-02 9.70361E-01
 6.52355E+24 3.00000E+00 6.22720E+00 2.76411E+01 1.57985E+05 6.37566E-02 1.28412E+01 1.33470E-04 9.38014E-04 2.84125E+01 2.40208E-06 5.28882E-04 4.13253E-02 9.97164E-01
 7.07391E+24 3.00000E+00 5.83890E+00 2.34525E+01 1.57987E+05 5.77554E-02 1.35898E+01 1.10160E-04 8.21536E-04 2.84085E+01 1.82727E-06 5.85939E-04 3.34718E-02 1.03097E+00
 7.67071E+24 3.00000E+00 5.52090E+00 2.00400E+01 1.57989E+05 5.25048E-02 1.44703E+01 9.22463E-05 7.33509E-04 2.84042E+01 1.41969E-06 6.47358E-04 2.73237E-02 1.07192E+00
 8.31786E+24 3.00000E+00 5.26520E+00 1.72768E+01 1.57990E+05 4.79751E-02 1.54759E+01 7.85358E-05 6.68151E-04 2.83999E+01 1.13057E-06 7.11974E-04 2.25337E-02 1.11930E+00
 9.01960E+24 3.00000E+00 5.05880E+00 1.50609E+01 1.57991E+05 4.41078E-02 1.65884E+01 6.80712E-05 6.20704E-04 2.83959E+01 9.23629E-07 7.78400E-04 1.88124E-02 1.17177E+00
 9.78055E+24 3.00000E+00 4.89660E+00 1.32929E+01 1.57992E+05 4.08598E-02 1.77725E+01 6.01223E-05 5.87367E-04 2.83925E+01 7.75408E-07 8.44519E-04 1.59390E-02 1.22718E+00
 1.06057E+25 3.00000E+00 4.76750E+00 1.18970E+01 1.57993E+05 3.81601E-02 1.89861E+01 5.41006E-05 5.64913E-04 2.83897E+01 6.67860E-07 9.08414E-04 1.37262E-02 1.28311E+00
 1.15005E+25 3.00000E+00 4.66640E+00 1.08021E+01 1.57993E+05 3.59511E-02 2.01783E+01 4.95605E-05 5.50694E-04 2.83876E+01 5.89570E-07 9.68009E-04 1.20319E-02 1.33699E+00
 1.24707E+25 3.00000E+00 4.58770E+00 9.95020E+00 1.57994E+05 3.41697E-02 2.13019E+01 4.61525E-05 5.42467E-04 2.83861E+01 5.32288E-07 1.02171E-03 1.07412E-02 1.38663E+00
 1.35228E+25 3.00000E+00 4.52760E+00 9.29215E+00 1.57994E+05 3.27554E-02 2.23180E+01 4.36071E-05 5.38391E-04 2.83851E+01 4.90343E-07 1.06846E-03 9.76407E-03 1.43050E+00
 1.46637E+25 3.00000E+00 4.48170E+00 8.78845E+00 1.57994E+05 3.16475E-02 2.32028E+01 4.17142E-05 5.36987E-04 2.83845E+01 4.59527E-07 1.10792E-03 9.02819E-03 1.46785E+00
 1.59008E+25 3.00000E+00 4.44760E+00 8.40557E+00 1.57994E+05 3.07931E-02 2.39463E+01 4.03141E-05 5.37156E-04 2.83841E+01 4.36989E-07 1.14025E-03 8.47785E-03 1.49859E+00

      heat_1      heat_2      heat_3      heat_4      heat_5      cool_1      cool_2      cool_3      cool_4      cool_5      cool_6      cool_7      cool_8      cool_9     cool_10     cool_11     cool_12     cool_13     cool_14
 4.70487E-19 3.38808E-22 2.21059E-19 1.80338E-15 3.21684E-25 5.98170E-17 6.48479E-16 3.76352E-17 1.79799E-25 2.11281E-18 2.20257E-17 2.86224E-16 6.72298E-25 8.90605E-20 2.12008E-17 1.16116E-20 2.86860E-17 3.11009E-16 3.21255E-16
 4.70402E-19 3.38808E-22 2.21005E-19 1.80318E-15 3.21209E-25 5.98273E-17 6.49681E-16 3.76204E-17 1.79640E-25 2.11157E-18 2.20294E-17 2.86308E-16 6.71654E-25 8.90355E-20 2.11971E-17 1.16096E-20 2.86965E-17 3.11030E-16 3.21361E-16
 4.70488E-19 3.38808E-22 2.21059E-19 1.80315E-15 3.21643E-25 5.98170E-17 6.48442E-16 3.76193E-17 1.79818E-25 2.11280E-18 2.20247E-17 2.86217E-16 6.72360E-25 8.90639E-20 2.11944E-17 1.16117E-20 2.86826E-17 3.11009E-16 3.21219E-16
 4.70402E-19 3.38808E-22 2.21005E-19 1.80315E-15 3.21202E-25 5.98273E-17 6.49674E-16 3.76181E-17 1.79643E-25 2.11157E-18 2.20292E-17 2.86307E-16 6.71664E-25 8.90360E-20 2.11961E-17 1.16096E-20 2.86960E-17 3.11030E-16 3.21356E-16
 4.70488E-19 3.38809E-22 2.21059E-19 1.80311E-15 3.21636E-25 5.98170E-17 6.48435E-16 3.76168E-17 1.79821E-25 2.11280E-18 2.20246E-17 2.86216E-16 6.72371E-25 8.90645E-20 2.11933E-17 1.16117E-20 2.86820E-17 3.11009E-16 3.21213E-16
 4.70402E-19 3.38808E-22 2.21005E-19 1.80310E-15 3.21194E-25 5.98273E-17 6.49667E-16 3.76154E-17 1.79647E-25 2.11157E-18 2.20290E-17 2.86306E-16 6.71676E-25 8.90367E-20 2.11949E-17 1.16096E-20 2.86953E-17 3.11030E-16 3.21349E-16
 4.70488E-19 3.38809E-22 2.21059E-19 1.80306E-15 3.21628E-25 5.98170E-17 6.48428E-16 3.76139E-17 1.79825E-25 2.11280E-18 2.20244E-17 2.86215E-16 6.72384E-25 8.90652E-20 2.11919E-17 1.16117E-20 2.86813E-17 3.11009E-16 3.21206E-16
 4.70402E-19 3.38808E-22 2.21005E-19 1.80305E-15 3.21185E-25 5.98273E-17 6.49659E-16 3.76123E-17 1.79651E-25 2.11157E-18 2.20288E-17 2.86305E-16 6.71690E-25 8.90374E-20 2.11935E-17 1.16096E-20 2.86946E-17 3.11030E-16 3.21341E-16
 4.70488E-19 3.38809E-22 2.21059E-19 1.80301E-15 3.21618E-25 5.98170E-17 6.48419E-16 3.76105E-17 1.79830E-25 2.11280E-18 2.20242E-17 2.86213E-16 6.72399E-25 8.90660E-20 2.11904E-17 1.16117E-20 2.86804E-17 3.11009E-16 3.21197E-16
 4.70575E-19 3.38809E-22 2.21113E-19 1.80296E-15 3.22051E-25 5.98067E-17 6.47180E-16 3.76086E-17 1.80009E-25 2.11404E-18 2.20195E-17 2.86122E-16 6.73110E-25 8.90947E-20 2.11872E-17 1.16138E-20 2.86663E-17 3.10988E-16 3.21053E-16
 4.70489E-19 3.38809E-22 2.21059E-19 1.80294E-15 3.21606E-25 5.98170E-17 6.48408E-16 3.76067E-17 1.79835E-25 2.11280E-18 2.20239E-17 2.86211E-16 6.72417E-25 8.90670E-20 2.11886E-17 1.16117E-20 2.86795E-17 3.11009E-16 3.21187E-16
 4.70575E-19 3.38809E-22 2.21114E-19 1.80289E-15 3.22038E-25 5.98067E-17 6.47169E-16 3.76045E-17 1.80015E-25 2.11404E-18 2.20192E-17 2.86120E-16 6.73129E-25 8.90957E-20 2.11852E-17 1.16138E-20 2.86652E-17 3.10988E-16 3.21042E-16
 4.70489E-19 3.38809E-22 2.21059E-19 1.80287E-15 3.21593E-25 5.98170E-17 6.48396E-16 3.76022E-17 1.79842E-25 2.11280E-18 2.20236E-17 2.86209E-16 6.72438E-25 8.90682E-20 2.11864E-17 1.16117E-20 2.86783E-17 3.11009E-16 3.21175E-16
 4.70575E-19 3.38810E-22 2.21114E-19 1.80281E-15 3.22023E-25 5.98067E-17 6.47155E-16 3.75997E-17 1.80022E-25 2.11404E-18 2.20188E-17 2.86118E-16 6.73152E-25 8.90970E-20 2.11829E-17 1.16138E-20 2.86640E-17 3.10988E-16 3.21029E-16
 4.70489E-19 3.38809E-22 2.21060E-19 1.80278E-15 3.21577E-25 5.98170E-17 6.48381E-16 3.75971E-17 1.79849E-25 2.11280E-18 2.20232E-17 2.86207E-16 6.72463E-25 8.90695E-20 2.11839E-17 1.16117E-20 2.86770E-17 3.11009E-16 3.21161E-16
 4.70575E-19 3.38810E-22 2.21114E-19 1.80271E-15 3.22006E-25 5.98067E-17 6.47140E-16 3.75942E-17 1.80030E-25 2.11404E-18 2.20185E-17 2.86115E-16 6.73179E-25 8.90985E-20 2.11802E-17 1.16138E-20 2.86625E-17 3.10988E-16 3.21014E-16
 4.70490E-19 3.38810E-22 2.21060E-19 1.80268E-15 3.21558E-25 5.98170E-17 6.48364E-16 3.75912E-17 1.79858E-25 2.11280E-18 2.20228E-17 2.86204E-16 6.72492E-25 8.90711E-20 2.11809E-17 1.16118E-20 2.86754E-17 3.11009E-16 3.21145E-16
 4.70576E-19 3.38810E-22 2.21114E-19 1.80260E-15 3.21985E-25 5.98067E-17 6.47121E-16 3.75878E-17 1.80039E-25 2.11403E-18 2.20180E-17 2.86112E-16 6.73210E-25 8.91002E-20 2.11770E-17 1.16139E-20 2.86608E-17 3.10988E-16 3.20996E-16
 4.70490E-19 3.38810E-22 2.21060E-19 1.80255E-15 3.21535E-25 5.98170E-17 6.48344E-16 3.75843E-17 1.79868E-25 2.11280E-18 2.20223E-17 2.86200E-16 6.72526E-25 8.90730E-20 2.11774E-17 1.16118E-20 2.86735E-17 3.11009E-16 3.21125E-16
 4.70576E-19 3.38810E-22 2.21114E-19 1.80247E-15 3.21961E-25 5.98067E-17 6.47099E-16 3.75805E-17 1.80051E-25 2.11403E-18 2.20175E-17 2.86108E-16 6.73247E-25 8.91023E-20 2.11732E-17 1.16139E-20 2.86588E-17 3.10988E-16 3.20975E-16
 4.70490E-19 3.38810E-22 2.21060E-19 1.80241E-15 3.21509E-25 5.98170E-17 6.48320E-16 3.75765E-17 1.79880E-25 2.11280E-18 2.20217E-17 2.86196E-16 6.72566E-25 8.90752E-20 2.11733E-17 1.16118E-20 2.86713E-17 3.11009E-16 3.21103E-16
 4.70577E-19 3.38811E-22 2.21114E-19 1.80231E-15 3.21933E-25 5.98067E-17 6.47074E-16 3.75721E-17 1.80064E-25 2.11403E-18 2.20168E-17 2.86103E-16 6.73291E-25 8.91047E-20 2.11687E-17 1.16139E-20 2.86564E-17 3.10988E-16 3.20951E-16
 4.70491E-19 3.38811E-22 2.21060E-19 1.80224E-15 3.21479E-25 5.98170E-17 6.48293E-16 3.75674E-17 1.79895E-25 2.11279E-18 2.20210E-17 2.86191E-16 6.72613E-25 8.90779E-20 2.11685E-17 1.16118E-20 2.86688E-17 3.11009E-16 3.21076E-16
 4.70577E-19 3.38811E-22 2.21115E-19 1.80213E-15 3.21899E-25 5.98067E-17 6.47044E-16 3.75624E-17 1.80079E-25 2.11403E-18 2.20161E-17 2.86098E-16 6.73342E-25 8.91075E-20 2.11635E-17 1.16139E-20 2.86536E-17 3.10988E-16 3.20922E-16
 4.70492E-19 3.38811E-22 2.21061E-19 1.80204E-15 3.21443E-25 5.98170E-17 6.48260E-16 3.75570E-17 1.79911E-25 2.11279E-18 2.20202E-17 2.86186E-16 6.72668E-25 8.90809E-20 2.11628E-17 1.16119E-20 2.86657E-17 3.11009E-16 3.21045E-16
 4.70578E-19 3.38812E-22 2.21115E-19 1.80191E-15 3.21860E-25 5.98067E-17 6.47009E-16 3.75512E-17 1.80097E-25 2.11403E-18 2.20152E-17 2.86092E-16 6.73402E-25 8.91109E-20 2.11573E-17 1.16140E-20 2.86503E-17 3.10988E-16 3.20888E-16
 4.70492E-19 3.38812E-22 2.21061E-19 1.80180E-15 3.21400E-25 5.98170E-17 6.48222E-16 3.75451E-17 1.79931E-25 2.11279E-18 2.20193E-17 2.86179E-16 6.72734E-25 8.90846E-20 2.11561E-17 1.16119E-20 2.86622E-17 3.11009E-16 3.21008E-16
 4.70579E-19 3.38812E-22 2.21115E-19 1.80165E-15 3.21814E-25 5.98067E-17 6.46967E-16 3.75384E-17 1.80119E-25 2.11402E-18 2.20142E-17 2.86085E-16 6.73473E-25 8.91148E-20 2.11501E-17 1.16140E-20 2.86465E-17 3.10988E-16 3.20848E-16
 4.70493E-19 3.38812E-22 2.21061E-19 1.80153E-15 3.21350E-25 5.98170E-17 6.48177E-16 3.75313E-17 1.79954E-25 2.11279E-18 2.20182E-17 2.86171E-16 6.72810E-25 8.90889E-20 2.11483E-17 1.16120E-20 2.86580E-17 3.11009E-16 3.20965E-16
 4.70580E-19 3.38813E-22 2.21116E-19 1.80135E-15 3.21760E-25 5.98067E-17 6.46918E-16 3.75236E-17 1.80144E-25 2.11402E-18 2.20130E-17 2.86076E-16 6.73556E-25 8.91195E-20 2.11416E-17 1.16141E-20 2.86420E-17 3.10988E-16 3.20801E-16
 4.70494E-19 3.38813E-22 2.21062E-19 1.80120E-15 3.21292E-25 5.98170E-17 6.48124E-16 3.75155E-17 1.79981E-25 2.11278E-18 2.20169E-17 2.86162E-16 6.72900E-25 8.90939E-20 2.11391E-17 1.16120E-20 2.86531E-17 3.11009E-16 3.20914E-16
