     120   number of z grid-points
      38   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 3.06996E+18 2.00000E+01 1.36401E+02 1.01582E+05 1.07313E+05 3.17375E+01 7.91248E+01 5.77102E+00 1.63186E+01 9.50415E+00 2.56850E-04 1.31039E-07 4.79964E+00 5.97862E-01
 3.65395E+18 2.00000E+01 1.36486E+02 1.01541E+05 1.07333E+05 3.17052E+01 7.90909E+01 5.76747E+00 1.62972E+01 9.52899E+00 2.56959E-04 1.31404E-07 4.80581E+00 5.98776E-01
 4.34904E+18 2.00000E+01 1.36538E+02 1.01514E+05 1.07346E+05 3.16849E+01 7.90699E+01 5.76521E+00 1.62840E+01 9.54439E+00 2.57033E-04 1.31639E-07 4.80956E+00 5.99336E-01
 5.17635E+18 2.00000E+01 1.36657E+02 1.01457E+05 1.07375E+05 3.16399E+01 7.90224E+01 5.76020E+00 1.62542E+01 9.57917E+00 2.57185E-04 1.32153E-07 4.81820E+00 6.00617E-01
 6.16104E+18 2.00000E+01 1.36777E+02 1.01399E+05 1.07404E+05 3.15945E+01 7.89746E+01 5.75510E+00 1.62242E+01 9.61417E+00 2.57340E-04 1.32675E-07 4.82687E+00 6.01904E-01
 7.33304E+18 2.00000E+01 1.36896E+02 1.01340E+05 1.07434E+05 3.15486E+01 7.89265E+01 5.74990E+00 1.61940E+01 9.64942E+00 2.57501E-04 1.33206E-07 4.83557E+00 6.03199E-01
 8.72799E+18 2.00000E+01 1.37050E+02 1.01264E+05 1.07471E+05 3.14902E+01 7.88648E+01 5.74320E+00 1.61554E+01 9.69457E+00 2.57703E-04 1.33886E-07 4.84676E+00 6.04861E-01
 1.03883E+19 2.00000E+01 1.37239E+02 1.01172E+05 1.07517E+05 3.14190E+01 7.87895E+01 5.73496E+00 1.61084E+01 9.74965E+00 2.57948E-04 1.34719E-07 4.86043E+00 6.06895E-01
 1.23644E+19 2.00000E+01 1.37462E+02 1.01064E+05 1.07572E+05 3.13352E+01 7.87004E+01 5.72511E+00 1.60530E+01 9.81473E+00 2.58236E-04 1.35707E-07 4.87662E+00 6.09302E-01
 1.47165E+19 2.00000E+01 1.37685E+02 1.00953E+05 1.07627E+05 3.12507E+01 7.86107E+01 5.71502E+00 1.59973E+01 9.88028E+00 2.58532E-04 1.36717E-07 4.89287E+00 6.11726E-01
 1.75160E+19 2.00000E+01 1.37982E+02 1.00808E+05 1.07700E+05 3.11399E+01 7.84923E+01 5.70157E+00 1.59241E+01 9.96673E+00 2.58915E-04 1.38050E-07 4.91444E+00 6.14939E-01
 2.08481E+19 2.00000E+01 1.38323E+02 1.00641E+05 1.07783E+05 3.10134E+01 7.83564E+01 5.68590E+00 1.58404E+01 1.00658E+01 2.59353E-04 1.39591E-07 4.93919E+00 6.18632E-01
 2.48139E+19 2.00000E+01 1.38664E+02 1.00470E+05 1.07869E+05 3.08858E+01 7.82196E+01 5.66976E+00 1.57565E+01 1.01656E+01 2.59805E-04 1.41174E-07 4.96408E+00 6.22355E-01
 2.95343E+19 2.00000E+01 1.39094E+02 1.00258E+05 1.07975E+05 3.07277E+01 7.80485E+01 5.64930E+00 1.56521E+01 1.02900E+01 2.60360E-04 1.43161E-07 4.99531E+00 6.27028E-01
 3.51525E+19 2.00000E+01 1.39611E+02 1.00004E+05 1.08102E+05 3.05393E+01 7.78431E+01 5.62427E+00 1.55275E+01 1.04392E+01 2.61018E-04 1.45571E-07 5.03295E+00 6.32664E-01
 4.18395E+19 2.00000E+01 1.40175E+02 9.97253E+04 1.08241E+05 3.03354E+01 7.76197E+01 5.59637E+00 1.53929E+01 1.06012E+01 2.61740E-04 1.48242E-07 5.07396E+00 6.38819E-01
 4.97986E+19 2.00000E+01 1.40784E+02 9.94207E+04 1.08394E+05 3.01159E+01 7.73780E+01 5.56544E+00 1.52484E+01 1.07761E+01 2.62529E-04 1.51192E-07 5.11839E+00 6.45507E-01
 5.92716E+19 2.00000E+01 1.41529E+02 9.90529E+04 1.08577E+05 2.98527E+01 7.70851E+01 5.52713E+00 1.50748E+01 1.09874E+01 2.63471E-04 1.54819E-07 5.17257E+00 6.53672E-01
 7.05468E+19 2.00000E+01 1.42322E+02 9.86565E+04 1.08776E+05 2.95744E+01 7.67736E+01 5.48523E+00 1.48919E+01 1.12115E+01 2.64488E-04 1.58786E-07 5.23035E+00 6.62411E-01
 8.39668E+19 2.00000E+01 1.43252E+02 9.81940E+04 1.09007E+05 2.92537E+01 7.64108E+01 5.43521E+00 1.46811E+01 1.14714E+01 2.65667E-04 1.63515E-07 5.29813E+00 6.72685E-01
 9.99396E+19 2.00000E+01 1.44279E+02 9.76814E+04 1.09263E+05 2.89052E+01 7.60129E+01 5.37880E+00 1.44528E+01 1.17553E+01 2.66973E-04 1.68870E-07 5.37290E+00 6.84063E-01
 1.18951E+20 2.00000E+01 1.45494E+02 9.70813E+04 1.09564E+05 2.85034E+01 7.55480E+01 5.31120E+00 1.41897E+01 1.20849E+01 2.68493E-04 1.75321E-07 5.46118E+00 6.97536E-01
 1.41579E+20 2.00000E+01 1.46855E+02 9.64093E+04 1.09900E+05 2.80634E+01 7.50328E+01 5.23418E+00 1.39027E+01 1.24478E+01 2.70199E-04 1.82769E-07 5.56002E+00 7.12689E-01
 1.68511E+20 2.00000E+01 1.48367E+02 9.56628E+04 1.10273E+05 2.75868E+01 7.44681E+01 5.14742E+00 1.35934E+01 1.28425E+01 2.72104E-04 1.91329E-07 5.66961E+00 7.29580E-01
 2.00567E+20 2.00000E+01 1.50046E+02 9.48348E+04 1.10687E+05 2.70726E+01 7.38511E+01 5.05016E+00 1.32619E+01 1.32699E+01 2.74237E-04 2.01191E-07 5.79090E+00 7.48390E-01
 2.38720E+20 2.00000E+01 1.51980E+02 9.38911E+04 1.11159E+05 2.65021E+01 7.31554E+01 4.93805E+00 1.28960E+01 1.37462E+01 2.76687E-04 2.12953E-07 5.93004E+00 7.70098E-01
 2.84131E+20 2.00000E+01 1.54052E+02 9.28742E+04 1.11668E+05 2.59100E+01 7.24246E+01 4.81751E+00 1.25205E+01 1.42406E+01 2.79389E-04 2.26234E-07 6.07838E+00 7.93452E-01
 3.38181E+20 2.00000E+01 1.56395E+02 9.17347E+04 1.12237E+05 2.52691E+01 7.16202E+01 4.68254E+00 1.21175E+01 1.47766E+01 2.82477E-04 2.41953E-07 6.24486E+00 8.19889E-01
 4.02513E+20 2.00000E+01 1.59038E+02 9.04629E+04 1.12873E+05 2.45811E+01 7.07411E+01 4.53299E+00 1.16892E+01 1.53523E+01 2.86008E-04 2.60604E-07 6.43075E+00 8.49708E-01
 4.79082E+20 2.00000E+01 1.62010E+02 8.90499E+04 1.13580E+05 2.38492E+01 6.97874E+01 4.36919E+00 1.12386E+01 1.59643E+01 2.90051E-04 2.82787E-07 6.63704E+00 8.83200E-01
 5.70217E+20 2.00000E+01 1.65329E+02 8.74909E+04 1.14360E+05 2.30802E+01 6.87642E+01 4.19261E+00 1.07711E+01 1.66058E+01 2.94672E-04 3.09163E-07 6.86353E+00 9.20500E-01
 6.78689E+20 2.00000E+01 1.69001E+02 8.57852E+04 1.15212E+05 2.22836E+01 6.76808E+01 4.00566E+00 1.02935E+01 1.72675E+01 2.99936E-04 3.40464E-07 7.10870E+00 9.61584E-01
 8.07794E+20 2.00000E+01 1.73000E+02 8.39389E+04 1.16136E+05 2.14723E+01 6.65532E+01 3.81197E+00 9.81471E+00 1.79369E+01 3.05893E-04 3.77418E-07 7.36877E+00 1.00611E+00
 9.61460E+20 2.00000E+01 1.77329E+02 8.19492E+04 1.17131E+05 2.06537E+01 6.53894E+01 3.61404E+00 9.33937E+00 1.86070E+01 3.12614E-04 4.21111E-07 7.64113E+00 1.05396E+00
 1.14436E+21 2.00000E+01 1.81875E+02 7.98394E+04 1.18186E+05 1.98470E+01 6.42204E+01 3.41753E+00 8.87996E+00 1.92595E+01 3.20100E-04 4.72140E-07 7.91601E+00 1.10390E+00
 1.36205E+21 2.00000E+01 1.86581E+02 7.76129E+04 1.19299E+05 1.90592E+01 6.30604E+01 3.22505E+00 8.44068E+00 1.98877E+01 3.28394E-04 5.31707E-07 8.18697E+00 1.15526E+00
 1.62114E+21 2.00000E+01 1.91278E+02 7.52924E+04 1.20459E+05 1.83037E+01 6.19400E+01 3.04089E+00 8.03043E+00 2.04786E+01 3.37477E-04 6.00600E-07 8.44161E+00 1.20641E+00
 1.92953E+21 2.00000E+01 1.96045E+02 7.28390E+04 1.21686E+05 1.75666E+01 6.08392E+01 2.86194E+00 7.63962E+00 2.10447E+01 3.47505E-04 6.81951E-07 8.68144E+00 1.25811E+00
 2.29658E+21 2.00000E+01 2.00789E+02 7.02509E+04 1.22980E+05 1.68504E+01 5.97697E+01 2.68922E+00 7.26992E+00 2.15833E+01 3.58532E-04 7.78435E-07 8.89812E+00 1.30957E+00
 2.73346E+21 2.00000E+01 2.05361E+02 6.75324E+04 1.24339E+05 1.61588E+01 5.87493E+01 2.52394E+00 6.92414E+00 2.20905E+01 3.70586E-04 8.93186E-07 9.08064E+00 1.35953E+00
 3.25344E+21 2.00000E+01 2.09797E+02 6.46495E+04 1.25781E+05 1.54811E+01 5.77634E+01 2.36338E+00 6.59491E+00 2.25764E+01 3.83808E-04 1.03230E-06 9.22718E+00 1.40852E+00
 3.87234E+21 2.00000E+01 2.14018E+02 6.15913E+04 1.27310E+05 1.48155E+01 5.68155E+01 2.20694E+00 6.28069E+00 2.30429E+01 3.98255E-04 1.20281E-06 9.32975E+00 1.45604E+00
 4.60896E+21 2.00000E+01 2.17760E+02 5.83750E+04 1.28918E+05 1.41684E+01 5.59329E+01 2.05615E+00 5.98613E+00 2.34841E+01 4.13860E-04 1.41216E-06 9.37256E+00 1.49987E+00
 5.48572E+21 2.00000E+01 2.20968E+02 5.49831E+04 1.30614E+05 1.35338E+01 5.51090E+01 1.90906E+00 5.70609E+00 2.39070E+01 4.30614E-04 1.67294E-06 9.34985E+00 1.53975E+00
 6.52926E+21 2.00000E+01 2.23484E+02 5.14183E+04 1.32397E+05 1.29114E+01 5.43502E+01 1.76506E+00 5.43888E+00 2.43139E+01 4.48359E-04 2.00052E-06 9.25200E+00 1.57430E+00
 7.77131E+21 2.00000E+01 2.25155E+02 4.76881E+04 1.34262E+05 1.23006E+01 5.36594E+01 1.62337E+00 5.18179E+00 2.47084E+01 4.66788E-04 2.41502E-06 9.07088E+00 1.60210E+00
 9.24963E+21 2.00000E+01 2.25711E+02 4.38216E+04 1.36196E+05 1.17049E+01 5.30520E+01 1.48430E+00 4.93482E+00 2.50903E+01 4.85366E-04 2.93992E-06 8.79627E+00 1.62036E+00
 1.10092E+22 2.00000E+01 2.25154E+02 3.98286E+04 1.38192E+05 1.11206E+01 5.25077E+01 1.34602E+00 4.68941E+00 2.54702E+01 5.03307E-04 3.60780E-06 8.42961E+00 1.62895E+00
 1.31034E+22 2.00000E+01 2.23264E+02 3.57592E+04 1.40228E+05 1.05519E+01 5.20331E+01 1.20907E+00 4.44333E+00 2.58499E+01 5.19425E-04 4.45087E-06 7.96801E+00 1.62561E+00
 1.55961E+22 2.00000E+01 2.19952E+02 3.16665E+04 1.42274E+05 1.00010E+01 5.16192E+01 1.07357E+00 4.19075E+00 2.62354E+01 5.32137E-04 5.50103E-06 7.41662E+00 1.60973E+00
 1.85629E+22 2.00000E+01 2.15051E+02 2.76257E+04 1.44295E+05 9.47311E+00 5.12702E+01 9.40867E-01 3.92888E+00 2.66286E+01 5.39581E-04 6.77576E-06 6.78298E+00 1.58048E+00
 2.20941E+22 2.00000E+01 2.08667E+02 2.37056E+04 1.46256E+05 8.96922E+00 5.09618E+01 8.11596E-01 3.64953E+00 2.70375E+01 5.39560E-04 8.26930E-06 6.08684E+00 1.54057E+00
 2.62970E+22 2.00000E+01 2.00703E+02 1.99984E+04 1.48110E+05 8.49577E+00 5.07093E+01 6.88479E-01 3.35396E+00 2.74585E+01 5.30392E-04 9.92408E-06 5.34665E+00 1.49103E+00
 3.12994E+22 2.00000E+01 1.91444E+02 1.65731E+04 1.49823E+05 8.05291E+00 5.04903E+01 5.73024E-01 3.03799E+00 2.78945E+01 5.10714E-04 1.16299E-05 4.59370E+00 1.43679E+00
 3.72534E+22 2.00000E+01 1.81007E+02 1.35001E+04 1.51360E+05 7.64371E+00 5.03267E+01 4.68006E-01 2.70919E+00 2.83353E+01 4.80958E-04 1.32237E-05 3.85549E+00 1.38016E+00
 4.43401E+22 2.00000E+01 1.69711E+02 1.08208E+04 1.52700E+05 7.26635E+00 5.02269E+01 3.75139E-01 2.37590E+00 2.87704E+01 4.42966E-04 1.45367E-05 3.16177E+00 1.32425E+00
 5.27748E+22 2.00000E+01 1.57749E+02 8.55386E+03 1.53834E+05 6.91703E+00 5.02256E+01 2.95729E-01 2.05356E+00 2.91826E+01 4.00476E-04 1.54622E-05 2.53479E+00 1.27025E+00
 6.28141E+22 2.00000E+01 1.45478E+02 6.68662E+03 1.54768E+05 6.58519E+00 5.03350E+01 2.29630E-01 1.75444E+00 2.95588E+01 3.57530E-04 1.60074E-05 1.99075E+00 1.22043E+00
 7.47631E+22 2.00000E+01 1.33112E+02 5.18165E+03 1.55521E+05 6.25123E+00 5.05133E+01 1.75425E-01 1.48207E+00 2.98960E+01 3.16851E-04 1.62836E-05 1.53789E+00 1.17991E+00
 8.89852E+22 2.00000E+01 1.20629E+02 3.99363E+03 1.56115E+05 5.88859E+00 5.07140E+01 1.31543E-01 1.23818E+00 3.01934E+01 2.80344E-04 1.64956E-05 1.17245E+00 1.15369E+00
 1.05913E+23 2.00000E+01 1.07955E+02 3.06992E+03 1.56577E+05 5.46002E+00 5.07749E+01 9.59041E-02 1.00899E+00 3.04665E+01 2.46489E-04 1.68050E-05 8.86664E-01 1.14959E+00
 1.26060E+23 2.00000E+01 9.50681E+01 2.35927E+03 1.56933E+05 4.93925E+00 5.04091E+01 6.69468E-02 7.73253E-01 3.07382E+01 2.10536E-04 1.71322E-05 6.69799E-01 1.17598E+00
 1.50040E+23 2.00000E+01 8.23276E+01 1.81328E+03 1.57206E+05 4.33690E+00 4.91423E+01 4.38571E-02 5.22672E-01 3.10192E+01 1.67232E-04 1.69963E-05 5.11932E-01 1.24800E+00
 1.78582E+23 2.00000E+01 7.03375E+01 1.39140E+03 1.57417E+05 3.70475E+00 4.65781E+01 2.67771E-02 3.00492E-01 3.12670E+01 1.21752E-04 1.61390E-05 3.99693E-01 1.37441E+00
 2.12554E+23 2.00000E+01 5.96397E+01 1.06340E+03 1.57580E+05 3.11196E+00 4.30415E+01 1.57597E-02 1.57441E-01 3.14286E+01 8.74404E-05 1.52539E-05 3.15293E-01 1.52473E+00
 2.52988E+23 2.00000E+01 5.05271E+01 8.07135E+02 1.57709E+05 2.59288E+00 3.91353E+01 9.27727E-03 8.15893E-02 3.15169E+01 6.64594E-05 1.49755E-05 2.48970E-01 1.65889E+00
 3.01113E+23 2.00000E+01 4.30586E+01 6.06209E+02 1.57809E+05 2.15090E+00 3.52744E+01 5.54523E-03 4.33017E-02 3.15632E+01 5.41136E-05 1.54758E-05 1.95896E-01 1.75547E+00
 3.58393E+23 2.00000E+01 3.70735E+01 4.49068E+02 1.57887E+05 1.77900E+00 3.16591E+01 3.36896E-03 2.36729E-02 3.15875E+01 4.59785E-05 1.67556E-05 1.53201E-01 1.80798E+00
 4.26570E+23 2.00000E+01 3.23956E+01 3.26824E+02 1.57949E+05 1.46899E+00 2.83582E+01 2.07138E-03 1.32816E-02 3.16001E+01 3.90143E-05 1.87753E-05 1.18883E-01 1.81640E+00
 5.07715E+23 2.00000E+01 2.88195E+01 2.32859E+02 1.57996E+05 1.21230E+00 2.53991E+01 1.28233E-03 7.61468E-03 3.16058E+01 3.17577E-05 2.15128E-05 9.13291E-02 1.78501E+00
 6.04297E+23 2.00000E+01 2.61425E+01 1.61995E+02 1.58031E+05 1.00048E+00 2.27986E+01 7.95810E-04 4.44907E-03 3.16067E+01 2.42820E-05 2.49775E-05 6.92593E-02 1.72274E+00
 7.19251E+23 2.00000E+01 2.41908E+01 1.09895E+02 1.58057E+05 8.25934E-01 2.05788E+01 4.93717E-04 2.64910E-03 3.16030E+01 1.74486E-05 2.92175E-05 5.16820E-02 1.64198E+00
 8.56073E+23 2.00000E+01 2.28065E+01 7.27842E+01 1.58076E+05 6.82134E-01 1.87793E+01 3.06128E-04 1.61375E-03 3.15933E+01 1.19432E-05 3.43611E-05 3.78268E-02 1.55654E+00
 1.01892E+24 2.00000E+01 2.18611E+01 4.72717E+01 1.58089E+05 5.63956E-01 1.74599E+01 1.90332E-04 1.01504E-03 3.15742E+01 7.91470E-06 4.06189E-05 2.70928E-02 1.47975E+00
 1.21275E+24 2.00000E+01 2.12354E+01 3.03850E+01 1.58097E+05 4.67430E-01 1.67013E+01 1.19610E-04 6.69161E-04 3.15408E+01 5.15908E-06 4.82952E-05 1.89887E-02 1.42379E+00
 1.44345E+24 2.00000E+01 2.08349E+01 1.96066E+01 1.58103E+05 3.89655E-01 1.65903E+01 7.69907E-05 4.71085E-04 3.14886E+01 3.36102E-06 5.76904E-05 1.30856E-02 1.39889E+00
 1.71803E+24 2.00000E+01 2.05870E+01 1.29384E+01 1.58106E+05 3.28362E-01 1.71874E+01 5.16614E-05 3.60029E-04 3.14198E+01 2.22688E-06 6.89499E-05 8.97122E-03 1.41149E+00
 2.04485E+24 2.00000E+01 2.04359E+01 8.90440E+00 1.58108E+05 2.81458E-01 1.84725E+01 3.67920E-05 3.00589E-04 3.13476E+01 1.52854E-06 8.18930E-05 6.23281E-03 1.46119E+00
 2.43384E+24 2.00000E+01 2.03457E+01 6.49115E+00 1.58109E+05 2.46806E-01 2.02895E+01 2.81449E-05 2.71983E-04 3.12897E+01 1.10582E-06 9.58608E-05 4.48168E-03 1.53823E+00
 2.89683E+24 2.00000E+01 2.02919E+01 5.05155E+00 1.58110E+05 2.22184E-01 2.23447E+01 2.31529E-05 2.61559E-04 3.12546E+01 8.53329E-07 1.09739E-04 3.39470E-03 1.62558E+00
 3.44789E+24 2.00000E+01 2.02602E+01 4.19397E+00 1.58110E+05 2.05429E-01 2.42978E+01 2.02933E-05 2.61039E-04 3.12387E+01 7.04349E-07 1.22201E-04 2.73471E-03 1.70593E+00
 4.10377E+24 2.00000E+01 2.02412E+01 3.68677E+00 1.58110E+05 1.94548E-01 2.58960E+01 1.86719E-05 2.64783E-04 3.12339E+01 6.17618E-07 1.32213E-04 2.34184E-03 1.76888E+00
 4.88442E+24 2.00000E+01 2.02304E+01 3.39131E+00 1.58110E+05 1.87813E-01 2.70481E+01 1.77640E-05 2.69313E-04 3.12336E+01 5.67921E-07 1.39414E-04 2.11291E-03 1.81243E+00
 5.81358E+24 2.00000E+01 2.02241E+01 3.22303E+00 1.58110E+05 1.83830E-01 2.77977E+01 1.72632E-05 2.73006E-04 3.12345E+01 5.39991E-07 1.44117E-04 1.98269E-03 1.83987E+00
 6.91949E+24 2.00000E+01 2.02209E+01 3.12980E+00 1.58110E+05 1.81576E-01 2.82471E+01 1.69921E-05 2.75499E-04 3.12355E+01 5.24666E-07 1.46945E-04 1.91067E-03 1.85597E+00
 8.23577E+24 2.00000E+01 2.02190E+01 3.07993E+00 1.58110E+05 1.80355E-01 2.84987E+01 1.68494E-05 2.76986E-04 3.12361E+01 5.16517E-07 1.48534E-04 1.87217E-03 1.86486E+00
 9.80244E+24 2.00000E+01 2.02184E+01 3.05435E+00 1.58110E+05 1.79726E-01 2.86309E+01 1.67769E-05 2.77798E-04 3.12365E+01 5.12355E-07 1.49368E-04 1.85245E-03 1.86950E+00
 1.16671E+25 2.00000E+01 2.02181E+01 3.04193E+00 1.58110E+05 1.79420E-01 2.86960E+01 1.67420E-05 2.78205E-04 3.12367E+01 5.10339E-07 1.49779E-04 1.84288E-03 1.87178E+00
 1.38866E+25 2.00000E+01 2.02168E+01 3.03627E+00 1.58110E+05 1.79280E-01 2.87258E+01 1.67262E-05 2.78395E-04 3.12368E+01 5.09421E-07 1.49966E-04 1.83852E-03 1.87282E+00
 1.65282E+25 2.00000E+01 2.02178E+01 3.03389E+00 1.58110E+05 1.79220E-01 2.87386E+01 1.67195E-05 2.78476E-04 3.12368E+01 5.09034E-07 1.50049E-04 1.83667E-03 1.87326E+00
 1.96723E+25 2.00000E+01 2.02181E+01 3.03291E+00 1.58110E+05 1.79198E-01 2.87436E+01 1.67168E-05 2.78510E-04 3.12368E+01 5.08878E-07 1.50078E-04 1.83593E-03 1.87344E+00
 2.34145E+25 2.00000E+01 2.02194E+01 3.03255E+00 1.58110E+05 1.79189E-01 2.87456E+01 1.67158E-05 2.78522E-04 3.12368E+01 5.08820E-07 1.50090E-04 1.83565E-03 1.87351E+00
 2.78686E+25 2.00000E+01 2.02184E+01 3.03239E+00 1.58110E+05 1.79186E-01 2.87463E+01 1.67154E-05 2.78528E-04 3.12368E+01 5.08796E-07 1.50093E-04 1.83555E-03 1.87353E+00
 3.31701E+25 2.00000E+01 2.02171E+01 3.03233E+00 1.58110E+05 1.79185E-01 2.87466E+01 1.67153E-05 2.78530E-04 3.12368E+01 5.08788E-07 1.50094E-04 1.83551E-03 1.87354E+00
 3.94799E+25 2.00000E+01 2.02183E+01 3.03233E+00 1.58110E+05 1.79184E-01 2.87467E+01 1.67152E-05 2.78530E-04 3.12368E+01 5.08785E-07 1.50096E-04 1.83550E-03 1.87354E+00
 4.69901E+25 2.00000E+01 2.02195E+01 3.03232E+00 1.58110E+05 1.79184E-01 2.87467E+01 1.67152E-05 2.78530E-04 3.12368E+01 5.08784E-07 1.50096E-04 1.83549E-03 1.87354E+00
 5.59290E+25 2.00000E+01 2.02186E+01 3.03229E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78531E-04 3.12368E+01 5.08782E-07 1.50094E-04 1.83549E-03 1.87354E+00
 6.65683E+25 2.00000E+01 2.02173E+01 3.03229E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78532E-04 3.12368E+01 5.08782E-07 1.50094E-04 1.83549E-03 1.87354E+00
 7.92314E+25 2.00000E+01 2.02184E+01 3.03230E+00 1.58110E+05 1.79184E-01 2.87467E+01 1.67152E-05 2.78531E-04 3.12368E+01 5.08783E-07 1.50095E-04 1.83549E-03 1.87354E+00
 9.43035E+25 2.00000E+01 2.02197E+01 3.03230E+00 1.58110E+05 1.79184E-01 2.87467E+01 1.67152E-05 2.78531E-04 3.12368E+01 5.08783E-07 1.50095E-04 1.83549E-03 1.87354E+00
 1.12243E+26 2.00000E+01 2.02187E+01 3.03228E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78532E-04 3.12368E+01 5.08782E-07 1.50093E-04 1.83549E-03 1.87354E+00
 1.33594E+26 2.00000E+01 2.02175E+01 3.03228E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78532E-04 3.12368E+01 5.08782E-07 1.50093E-04 1.83549E-03 1.87354E+00
 1.59008E+26 2.00000E+01 2.02186E+01 3.03229E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78532E-04 3.12368E+01 5.08782E-07 1.50094E-04 1.83549E-03 1.87354E+00

JIline[erg/s/cm^2/sr]
       1   8.3414142e-07
       2   7.9779201e-06
       3   2.7558884e-05
       4   6.4538476e-05
       5   0.00012322725
       6   0.00020716883
       7   0.00031942733
       8   0.00046229057
       9   0.00063739337
      10   0.00084603718
      11    0.0010878110
      12    0.0013604773
      13    0.0016568437
      14    0.0019706314
      15    0.0022832090
      16    0.0025720864
      17    0.0027867123
      18    0.0029358088
      19    0.0027805475
      20    0.0024949124
      21    0.0013076428
      22   0.00059834971
      23   0.00018191375
      24   5.4161083e-05
      25   1.6743335e-05
      26   5.1651787e-06
