NH	T	H	H2	C	CO
135775000000	205	0.0388550485	0.9611446727	4.29538654694369E-005	0.0001504967
678670000000	205	0.0388490885	0.9611506329	4.29603328049623E-005	0.0001504976
2850800000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
11538300000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
22827000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
37517000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
56599000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
81413000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
113716000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
155645000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
210063000000000	205	0.0388431284	0.9611565934	0.000042973	0.0001504985
281020000000000	205	0.0388490885	0.9611506333	4.29727347646011E-005	0.0001504976
373100000000000	205	0.0388490885	0.9611506333	4.29727347646011E-005	0.0001504976
492850000000000	205	0.0388490885	0.9611506333	4.29727347646011E-005	0.0001504976
648600000000000	205	0.0388490885	0.9611506333	4.29727347646011E-005	0.0001504976
850960000000000	205	0.0388490885	0.9611506333	4.29789357364286E-005	0.0001504976
1114280000000000	205	0.0388490885	0.9611506333	4.29789357364286E-005	0.0001504976
1456580000000000	205	0.0388490885	0.9611506333	4.29789357364286E-005	0.0001504976
1900850000000000	205	0.0388490885	0.9611506333	4.29789357364286E-005	0.0001504976
2479320000000000	205	0.0388550485	0.9611446732	4.29786692242464E-005	0.0001504967
2727000000000000	205	0.0388550485	0.9611446732	4.29848701576217E-005	0.0001504967
2999500000000000	205	0.0388610085	0.9611387132	4.29846036129586E-005	0.0001504957
3299200000000000	205	0.0388610085	0.9611387132	4.29846036129586E-005	0.0001504957
3629000000000000	205	0.0388610085	0.9611387132	4.29846036129586E-005	0.0001504957
3992100000000000	205	0.0388610085	0.9611387132	4.29846036129586E-005	0.0001504957
4391700000000000	205	0.0388669684	0.9611327533	4.29843370689356E-005	0.0001504948
4830700000000000	205	0.0388669684	0.9611327533	4.29843370689356E-005	0.0001504328
5313500000000000	205	0.0388669684	0.9611327533	4.29905379254083E-005	0.0001504328
5845200000000000	205	0.0388729282	0.9611267935	4.2990271348906E-005	0.0001504318
6429900000000000	205	0.0388729282	0.9611267935	4.2990271348906E-005	0.0001504318
7072900000000000	205	0.0388788879	0.9611208337	0.00004299	0.0001504309
7779400000000000	205	0.0388788879	0.9611208337	4.29962055526159E-005	0.0001504309
8557600000000000	205	0.0388848476	0.961114874	4.2995938944276E-005	0.00015043
9413900000000000	205	0.0388848476	0.961114874	4.2995938944276E-005	0.00015043
10355500000000000	205	0.0388908072	0.9611089144	4.30018730392497E-005	0.000150429
11392800000000000	205	0.0388967667	0.9611029548	4.3001606399074E-005	0.0001504281
12527100000000000	205	0.0389027261	0.9610969953	4.3007540385315E-005	0.0001504272
13785900000000000	205	0.0389086855	0.961091036	4.3007273713305E-005	0.0001504262
15159500000000000	205	0.0389146448	0.9610850766	4.30132075908169E-005	0.0001504253
16678600000000000	205	0.038920604	0.9610791174	4.30191413974093E-005	0.0001504244
18343500000000000	205	0.0389265631	0.9610731582	4.30188746557607E-005	0.0001504235
20174900000000000	205	0.0389325222	0.9610671991	4.30248083536301E-005	0.0001504225
22193500000000000	205	0.0389384812	0.9610612401	4.30307419752489E-005	0.0001504216
24420000000000000	205	0.038950399	0.9610493223	4.3036408682203E-005	0.0001504197
26855000000000000	205	0.0389623165	0.9610374047	4.30420752486166E-005	0.0001503559
29540000000000000	205	0.0389682751	0.961031446	0.000043048	0.0001503549
32495000000000000	205	0.0389801921	0.9610195289	4.30536748963969E-005	0.0001503531
35752000000000000	205	0.0389980671	0.9610016539	4.30590741046665E-005	0.0001503503
39321000000000000	205	0.0390099834	0.9609897375	4.30709400427609E-005	0.0001503484
43255000000000000	205	0.0390218994	0.9609778214	4.30766058270019E-005	0.0001503465
47584000000000000	205	0.0390397729	0.9609599479	4.30882041160548E-005	0.0001503437
52340000000000000	205	0.0390576456	0.960942075	4.30998019710039E-005	0.0001502789
57574000000000000	205	0.0390755177	0.9609242028	4.31113993972166E-005	0.0001502761
63329000000000000	205	0.0390933892	0.9609063313	0.000043123	0.0001502734
69667000000000000	205	0.0391172168	0.9608825036	4.31405247903473E-005	0.0001502696
76640000000000000	205	0.0391410431	0.9608586771	4.31518532337978E-005	0.0001502039
84300000000000000	205	0.0391648683	0.9608348518	4.31693800499789E-005	0.0001502002
92731000000000000	205	0.0391886924	0.9608110276	4.31869059943194E-005	0.0001501965
102005000000000000	205	0.0392427957	0.9607569239	0.000043231	0.0001502229
112185000000000000	205	0.03927259	0.9607271295	4.32482264307502E-005	0.0001502183
123426000000000000	205	0.0393023823	0.960697337	4.32716934793078E-005	0.0001502136
135811000000000000	205	0.0393381308	0.9606615884	4.32948905637727E-005	0.000150146
149346000000000000	205	0.0393679191	0.9606317999	4.33183545644732E-005	0.0001501414
164334000000000000	205	0.0394036626	0.9605960561	4.33415483303408E-005	0.0001500738
180682000000000000	205	0.0394394035	0.9605603151	4.33647403702597E-005	0.0001500682
198796000000000000	205	0.0394751417	0.9605245766	4.33941316150865E-005	0.0001500006
218681000000000000	205	0.039516833	0.9604828851	4.34232514182721E-005	0.0001499941
240546000000000000	205	0.0395525654	0.9604471524	4.34526381172066E-005	0.0001499265
264600000000000000	205.1	0.0395882952	0.9604114225	0.000043482	0.0001499209
291050000000000000	205.1	0.0396299767	0.9603697408	4.3517335124588E-005	0.0001498524
320200000000000000	205.1	0.0396657007	0.9603340165	4.35467148621454E-005	0.0001498468
352170000000000000	205.1	0.0397014221	0.9602982949	4.3582291886552E-005	0.0001497793
387470000000000000	205.1	0.0397371408	0.9602625759	4.36116670223975E-005	0.0001497117
426210000000000000	205.1	0.0397728569	0.9602268597	4.36472389871323E-005	0.0001497061
468810000000000000	205.1	0.0398026182	0.9601970981	4.36768802657184E-005	0.0001496395
515680000000000000	205.1	0.0398323778	0.9601673383	4.37065197069375E-005	0.0001496349
567230000000000000	205.1	0.0398561841	0.9601435319	4.37364284110797E-005	0.0001495692
624000000000000000	205.1	0.0398799892	0.9601197266	4.37663356321411E-005	0.0001495655
686390000000000000	205.1	0.0399037931	0.9600959225	0.00004379	0.0001494998
755030000000000000	205.1	0.0399216453	0.9600780702	0.000043814	0.000149497
