NH	T	H	H2	C	CO
31717160000000000000	19.83	0.0011240515	0.9988759472	2.23798788170568E-007	0.0001926945
34890700000000000000	20.05	0.0011177366	0.9988822621	2.23610541845939E-007	0.000192759
38374580000000000000	20.28	0.0011114216	0.9988885771	2.23485513936976E-007	0.0001927602
42208820000000000000	20.52	0.0011051065	0.9988948922	2.2329726325156E-007	0.0001928246
46433450000000000000	20.76	0.0010981598	0.9989018389	2.23235594509618E-007	0.000192826
51078520000000000000	21.02	0.0010918445	0.9989081542	2.23110561779621E-007	0.0001928904
56184060000000000000	21.28	0.0010855292	0.9989144695	2.2311197233835E-007	0.0001928916
61800120000000000000	21.55	0.0010785822	0.9989214165	2.23050301098867E-007	0.0001929562
67986740000000000000	21.83	0.0010716352	0.9989283635	2.23115075630029E-007	0.0001930208
74783980000000000000	22.12	0.001064688	0.9989353107	2.23179851062012E-007	0.0001930221
82261890000000000000	22.42	0.0010577408	0.998942258	2.23244627394978E-007	0.0001930867
90490500000000000000	22.72	0.0010507934	0.9989492053	2.2337262926205E-007	0.000193088
99530000000000000000	23.04	0.001043846	0.9989561527	2.23563857982524E-007	0.0001931526
109520300000000000000	23.36	0.0010368984	0.9989631003	2.23818314875591E-007	0.0001932172
120431600000000000000	23.69	0.0010299508	0.9989700479	2.24072775307935E-007	0.0001932185
132443900000000000000	24.03	0.001023003	0.9989769957	2.24453692063891E-007	0.0001932831
145757300000000000000	24.38	0.0010160552	0.9989839435	2.248346141185E-007	0.0001933477
160272000000000000000	24.73	0.0010091073	0.9989908914	2.25278768743056E-007	0.0001934122
176288100000000000000	25.1	0.0010021592	0.9989978394	2.25786157257197E-007	0.0001934136
194005600000000000000	25.47	0.0009945794	0.9990054192	2.26356924101613E-007	0.0001934783
213324800000000000000	25.85	0.0009876312	0.9990123674	2.2692755612392E-007	0.0001935428
234645700000000000000	26.23	0.0009806829	0.9990193158	2.27624654225029E-007	0.0001936074
258168600000000000000	26.63	0.0009737345	0.9990262642	2.28384991533496E-007	0.000193672
283993500000000000000	27.03	0.0009667859	0.9990332127	2.29145339418692E-007	0.0001937366
312320800000000000000	27.44	0.0009598373	0.9990401613	0.00000023	0.0001937379
343650500000000000000	27.85	0.0009528886	0.99904711	2.30855759408956E-007	0.0001938025
377983000000000000000	28.27	0.0009459398	0.9990540588	2.31742602883997E-007	0.0001938671
415718500000000000000	28.69	0.0009389909	0.9990610077	2.32692690405084E-007	0.0001939317
457357300000000000000	29.12	0.0009326736	0.999067325	2.33579411296449E-007	0.0001939961
503099600000000000000	29.56	0.0009257245	0.9990742741	2.34466291660784E-007	0.0001940607
553345800000000000000	30	0.0009187753	0.9990812232	2.35353184362725E-007	0.0001941253
608696300000000000000	30.44	0.0009124578	0.9990875408	2.36113473242604E-007	0.0001941897
669551400000000000000	30.88	0.0009055084	0.9990944901	2.36810687693824E-007	0.0001941911
736511500000000000000	31.33	0.000898559	0.9991014396	2.37381443307852E-007	0.0001942557
810177200000000000000	31.77	0.0008922412	0.9991077574	2.37762352389463E-007	0.0001943201
891148900000000000000	32.22	0.0008852915	0.999114707	0.000000238	0.0001943215
980327100000000000000	32.68	0.0008783418	0.9991216568	2.37892131190781E-007	0.0001943861
1078013000000000000000	33.13	0.0008713919	0.9991286066	2.37640842007264E-007	0.0001944507
1186106000000000000000	33.58	0.000864442	0.9991355566	2.37073367190101E-007	0.000194452
1305207000000000000000	34.03	0.0008574919	0.9991425066	2.36189700141076E-007	0.0001944534
1432316000000000000000	34.48	0.0008505418	0.9991494568	2.35053071569173E-007	0.000194518
1560424000000000000000	34.92	0.0008435915	0.999156407	2.33663476195317E-007	0.0001945193
1687531000000000000000	35.31	0.0008372731	0.9991627255	2.32210476456115E-007	0.0001945205
1815637000000000000000	35.68	0.0008315864	0.9991684122	2.30630835398147E-007	0.0001945216
1943742000000000000000	36.02	0.0008258996	0.999174099	2.29114415226133E-007	0.0001945228
