 NH	T	H	H2	C	CO
256293000000000000	164.4	0.0298280669	0.9701514694	0.0001730146	8.99967782533402E-006
281858000000000000	164.4	0.0298471924	0.9701323246	0.0001730309	8.9935859881744E-006
310100000000000000	164.4	0.0298854424	0.9700940755	0.0001730438	8.98534605972172E-006
341130000000000000	164.4	0.0299045662	0.970074952	0.0001730601	8.9792550427585E-006
375250000000000000	164.4	0.0299236893	0.9700558294	0.0001730764	8.97119300840688E-006
412770000000000000	164.4	0.029942811	0.9700366883	0.0001730927	8.96510233384401E-006
454010000000000000	164.4	0.0299619326	0.9700175672	0.0001731287	0.000008957
499370000000000000	164.4	0.0299810534	0.9699984467	0.000173145	0.000008951
549370000000000000	164.4	0.0300001735	0.9699793271	0.0001731613	8.94486117922364E-006
604320000000000000	164.4	0.0300192922	0.9699601891	0.0001731776	8.9407425676973E-006
664730000000000000	164.4	0.0300384107	0.9699410709	0.0001731939	8.93465327050785E-006
731230000000000000	164.4	0.0300384107	0.9699410709	0.0001731939	8.93071122185552E-006
804330000000000000	164.4	0.0300384107	0.9699410709	0.0001732333	8.92676917320319E-006
884750000000000000	164.4	0.0300575279	0.9699219344	0.0001732299	8.92462206649861E-006
973300000000000000	164.4	0.0300575279	0.9699219344	0.0001732496	8.92068009562117E-006
1071030000000000000	164.4	0.0300575279	0.9699219344	0.0001732496	8.91870911018246E-006
1177250000000000000	164.4	0.0300575279	0.9699219344	0.0001732693	8.91673812474375E-006
1295790000000000000	164.4	0.0300384095	0.9699410327	0.0001732727	8.91691370006329E-006
1424680000000000000	164.4	0.0300384095	0.9699410327	0.0001732727	8.91691370006329E-006
1567960000000000000	164.4	0.0300384095	0.9699410327	0.0001732925	8.91691370006329E-006
1724670000000000000	164.4	0.030019291	0.9699601508	0.0001732959	8.91906052115736E-006
1896840000000000000	164.4	0.0300001717	0.9699792697	0.0001732993	8.91923632493324E-006
2086530000000000000	164.4	0.0300001711	0.9699792506	0.0001732993	8.92120725103741E-006
2294780000000000000	164.4	0.029981051	0.9699983703	0.000173283	8.92532538211944E-006
2524660000000000000	164.4	0.0299619302	0.9700174907	0.0001732864	8.92944367555298E-006
2777210000000000000	164.4	0.0299428086	0.9700366118	0.0001732898	8.93356213134765E-006
3054520000000000000	164.4	0.0299045632	0.9700748564	0.0001732769	8.93785693767337E-006
3359600000000000000	164.4	0.0298854394	0.9700939799	0.0001732804	0.000008942
3695700000000000000	164.4	0.0298663148	0.970113104	0.0001732641	8.94806620441365E-006
4065700000000000000	164.4	0.0298471895	0.970132229	0.0001732675	8.9541568460739E-006
4471800000000000000	164.4	0.0298089365	0.9701704811	0.0001732546	8.9604243783161E-006
4919100000000000000	164.4	0.029783937	0.9701954843	0.0001732041	8.96474819741148E-006
5411800000000000000	164.4	0.0297456868	0.9702337337	0.000173211	0.000008971
5952900000000000000	164.4	0.0297265606	0.9702528595	0.0001731947	8.97907715351387E-006
6547500000000000000	164.4	0.0296883059	0.9702911134	0.0001731818	8.98337383901179E-006
7202000000000000000	164.4	0.0296691774	0.9703102414	0.0001731655	8.99143643056415E-006
7922300000000000000	164.4	0.0296500482	0.9703293702	0.0001731492	8.99752792723058E-006
8714800000000000000	164.4	0.0296309182	0.9703484998	0.0001731329	9.00559111572413E-006
9585600000000000000	164.4	0.0296117875	0.9703676301	0.0001731166	9.00971164112312E-006
10543900000000000000	164.4	0.029592656	0.9703867612	0.00017312	9.01580385837763E-006
11595100000000000000	164.4	0.0295735243	0.9704059122	0.0001731037	9.02189649372944E-006
12759400000000000000	164.4	0.0295543913	0.9704250448	0.0001730874	0.000009026
14037100000000000000	164.4	0.0295352576	0.9704441781	0.0001730711	9.03211048363038E-006
15438500000000000000	164.4	0.0295161231	0.9704633122	0.0001730745	9.03623193820787E-006
16984100000000000000	164.4	0.0295161231	0.9704633122	0.0001730548	9.04017530802598E-006
18674100000000000000	164.4	0.0294969878	0.9704824471	0.0001730582	9.042325279098E-006
20549200000000000000	164.4	0.0294969878	0.9704824471	0.0001730385	9.04626872666847E-006
22599800000000000000	164.4	0.0294969878	0.9704824471	0.0001730385	9.05021217423895E-006
24856400000000000000	164.4	0.0294778524	0.9705016018	0.0001730222	9.05236256409757E-006
27349700000000000000	164.4	0.0294778524	0.9705016018	0.0001730222	9.05630608950123E-006
30080300000000000000	164.4	0.0294778524	0.9705016018	0.0001730025	9.05827785220306E-006
33088900000000000000	164.4	0.0294587162	0.9705207573	0.0001729862	9.06634384856358E-006
36396000000000000000	164.4	0.0294587162	0.9705207573	0.0001729664	9.0702874518035E-006
40034000000000000000	164.4	0.0294587162	0.9705207573	0.0001729664	9.07225925342346E-006
44042000000000000000	164.4	0.0294587162	0.9705207573	0.0001729467	9.07620285666337E-006
48441000000000000000	164.4	0.0294587168	0.9705207765	0.000172927	9.08014663894577E-006
53294000000000000000	164.4	0.0294395793	0.9705399136	0.0001729304	9.08426936603749E-006
58621000000000000000	164.4	0.0294395793	0.9705399136	0.0001729107	9.09018488765636E-006
64483000000000000000	164.4	0.0294395793	0.9705399136	0.000172891	9.09215672819598E-006
