# AVeff	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
0.00023565564815874795	2947.536521301878	0.9999765728531673	2.7163620287423882e-6	3.6947319443706237e-10	2.8993413196065728e-12	0.00002353638047064117
0.00043880483872237746	2949.312749507888	0.9999765254781187	2.723928074199066e-6	3.6966074326749084e-10	2.926602700711535e-12	0.000047072939666631194
0.00081276191417936	2952.5496730858526	0.9999764396920432	2.7377181271605266e-6	3.7002038635032886e-10	2.9653125150523597e-12	0.00009414605581051585
0.001496372694987987	2958.4143416183533	0.999976284846079	2.7627688723768443e-6	3.706963650846017e-10	3.024308487487225e-12	0.00018829227998831132
0.00273619067925352	2969.023654648952	0.999976004593077	2.8084632149508644e-6	3.7195353716669267e-10	3.1202797875596196e-12	0.00037658469910069694
0.004964737841224419	2988.3544165599546	0.9999754894545987	2.893327460083851e-6	3.742796811857287e-10	3.286593694486199e-12	0.000753169430993108
0.008930795108075094	3024.3734899679343	0.9999745039694208	3.0580475521964527e-6	3.785745906615169e-10	3.596800787638407e-12	0.0015063384980409551
0.015913023102934496	3095.2786787875466	0.9999724344153325	3.4131378854035092e-6	3.867479172276631e-10	4.2478758069356104e-12	0.0030126750528329253
0.02806687688424451	3255.749466119341	0.9999668479450651	4.432239745196361e-6	4.0488175893244436e-10	6.043782381329402e-12	0.006025340722418978
0.0489887851459554	3919.907787954962	0.9998971305274912	0.000021335770032958517	5.964092883430572e-10	3.3595069941579035e-11	0.012050594026714014
0.060324989362802804	4061.320220757475	0.999827498249468	0.00004368355392571992	8.355623557821027e-10	7.268157553922256e-11	0.01566561732429143
0.0813184861981795	3897.862250451505	0.9995864610172196	0.0001439017632240247	1.7514170225238737e-9	2.314836560154369e-10	0.02289544081475611
0.10696579004147636	3687.850040937825	0.9993235060110647	0.00026892633468455704	2.7802677450435595e-9	4.2489849471028606e-10	0.03253489780670909
0.15332207932583936	3342.8939911983234	0.9987827535065931	0.0005386792660248196	4.741055419182693e-9	8.169039947542228e-10	0.05181360748118774
0.23501490142336076	2461.401560288437	0.9952208982685343	0.0023313638563981815	1.2511731162751056e-8	2.000755056906847e-9	0.09037106527695105
0.331702457523444	1461.4359622562924	0.9438920327619562	0.028033475765105884	5.513850026845677e-8	4.6341712018010314e-9	0.14178362041274645
0.38564544133914513	1265.999313245157	0.881310683206456	0.059331971753168754	9.98216884944861e-8	6.552599258224279e-9	0.17263294431166054
0.48116152176841087	1082.4384113792355	0.7465005206215574	0.1267430198016106	2.103471735762974e-7	1.0625642892396591e-8	0.23036935777890577
0.5715622656230082	992.7546412085078	0.6340547685765568	0.18296808754825036	3.371783765735951e-7	1.5479507827193135e-8	0.2881062868567281
0.6582487282109596	938.5271838792366	0.5497063137543857	0.22514354647895418	5.019041460094687e-7	2.207001703335889e-8	0.3458434257972297
0.742083129315686	903.047393981245	0.4883026097372643	0.25584605017344786	6.680186813897076e-7	3.050210272394517e-8	0.40358068567067634
0.823641602658488	873.1089211785592	0.4358623036241126	0.28206673445898517	9.115272101581525e-7	4.229572488926444e-8	0.4613180145637504
0.9033319490989558	851.7470555354764	0.3961746685663275	0.30191087212622486	1.1730692270292818e-6	5.8295462772181336e-8	0.5190553995137933
0.9814553464366973	838.9792812701066	0.3707836185741102	0.314606522861781	1.284714339603099e-6	7.765155503255752e-8	0.57679281942125
1.0582416762992792	828.9038969421861	0.35115625057292155	0.32442031145754435	1.4047338925168426e-6	1.0418529318931814e-7	0.6345302527521611
1.133871090197572	820.4436008155733	0.3345312339909073	0.33273291005550437	1.5416143744645498e-6	1.410296474970707e-7	0.6922676973361412
1.2084878082597028	812.8460796125487	0.31972065906190555	0.34013827883732267	1.7003647200282415e-6	1.926349091033696e-7	0.750005151804264
1.2822093633720342	805.5182785779768	0.30536503911807505	0.34731616452350905	1.8884621341743053e-6	2.6565742797537903e-7	0.8077426152926429
1.355132995993034	798.0217764216626	0.29123522653696365	0.3543811433262413	2.113283252847371e-6	3.7020801224370214e-7	0.8654800872622893
1.4273402022553834	789.6144293087995	0.27542971518264586	0.36228394407225506	2.389355734533419e-6	5.213277654359975e-7	0.9232175645907792
1.498900067315607	780.1506435677014	0.2593408650387849	0.3703284694007929	2.721487083281452e-6	7.411381282223782e-7	0.9809550527632734
1.5698717170490435	768.5595642060381	0.23989928629799404	0.3800493357765366	3.141022821744469e-6	1.0660710036080534e-6	1.0386925496533501
1.6403062054756887	753.4686028143848	0.2159053935193122	0.39204636772173873	3.667907306581926e-6	1.5464878907631996e-6	1.0964300554983473
1.71024795796045	732.5825344065732	0.18464662101545218	0.4076758557797185	4.324787475515393e-6	2.239036757284765e-6	1.1541675713989659
1.7797359010628802	701.1498056501708	0.14267935298947557	0.4286596264636752	5.074042193702227e-6	3.1135188288159236e-6	1.211905099314522
1.8488043587202063	644.6656024854452	0.08295660732800132	0.4585212220039258	5.390430126006594e-6	3.52106375962821e-6	1.2696426432751156
1.9174837732778678	632.0815031321999	0.07130883232425798	0.4643451602290545	5.102622038819669e-6	4.932869676959369e-6	1.3273802130457797
1.9858012442795898	615.8557171454563	0.05826356242147213	0.4708678578275471	4.624020763963912e-6	6.70196525513614e-6	1.385117789235085
2.053781061863623	595.5664047688921	0.04454867476533063	0.4777253732530005	3.967270952226097e-6	8.602315940702867e-6	1.4428553731310294
2.1214450719055877	571.4534804325493	0.03155869441464847	0.48422043624972794	3.2073449909370447e-6	0.000010191656915510278	1.500592965436111
2.188813000127181	544.3535891752915	0.0206811792812527	0.48965925938904437	2.449235625497219e-6	0.000010975941352343768	1.558330565936364
2.255902723646787	514.9790304015837	0.012513626687058887	0.4937430886031008	1.777777803460788e-6	0.000010652470548040506	1.6160681735396014
2.322730500219366	483.2702581244764	0.006910446742323378	0.4965447180249502	1.2287380245888578e-6	9.142212311994222e-6	1.6738057867523344
2.3893111625417376	447.1771920366232	0.003282530973183456	0.49835870362016477	8.029775350512426e-7	6.502078921447872e-6	1.7315434041082047
2.4556582837260503	400.754652361236	0.0011874224526701358	0.4994062732872813	5.150084714527193e-7	3.1762631664357218e-6	1.7892810244043293
2.521784318777323	334.95461886428296	0.00040680561029042415	0.4997965918701812	4.456415900823999e-7	8.513477518778724e-7	1.8470186466157883
2.587700726447777	264.1236537398032	0.0002810361658372353	0.4998594776620998	5.87720931682753e-7	4.621490541005209e-7	1.904756269819469
2.653418074724796	204.30752513099932	0.00024665576148221683	0.49987666784430196	8.742527097861129e-7	5.647330847202221e-7	1.9624938931636147
2.718946133273475	153.39248741468288	0.00022808096783367868	0.4998859552096991	1.472776133044949e-6	7.735901648130821e-7	2.020231516509185
2.784293952816219	134.1604640715914	0.00021461122279361835	0.4998926900813684	1.981269575187787e-6	1.0356133801604148e-6	2.0779691398504347
2.8494699351232513	131.58607495760975	0.00020312477078483044	0.4998984332919959	2.1325923840579684e-6	1.3237177054506182e-6	2.1357067631912034
2.9144818946668436	128.51815926905252	0.00019384767238049197	0.4999030718282934	2.3090503326315963e-6	1.697834173527767e-6	2.193444386530206
2.9793371130474746	124.9359723866473	0.00018588010568675422	0.4999070556025889	2.5161581024588526e-6	2.1867282986944473e-6	2.2511820098677666
3.044042387168688	120.82716041849578	0.00017911529968089353	0.49991043800237056	2.7610161043343585e-6	2.830488189275196e-6	2.308919633204377
3.1086040720201824	116.17561731850864	0.00017316837183167577	0.49991341147153157	3.052810916035893e-6	3.685881815619002e-6	2.3666572565407664
3.1730281187833556	110.96219477038433	0.0001677306833651582	0.4999161303331592	3.403504026369935e-6	4.834571062140277e-6	2.4243948798779944
3.2373201088658345	105.16079931948076	0.0001623958372722548	0.4999187977907649	3.8287489635073746e-6	6.395782467327582e-6	2.4821325032175623
3.301485284381247	98.73751840936966	0.00015702929052524881	0.49992148112316276	4.349146528825104e-6	8.545556027211843e-6	2.539870126561723
3.3655285755144146	91.63690883567332	0.00015089663056082662	0.4999245475448205	4.992141183425387e-6	0.00001154499107745707	2.597607749913534
3.4294546251503792	83.78510881120253	0.00014341606376032595	0.4999282879608399	5.795728847812765e-6	0.000015777646064535127	2.65534537327722
3.4932678110914868	75.0675945820955	0.00013365959748272646	0.49993316636821	6.820136289021722e-6	0.000021788136743518915	2.7130829966581578
3.55697226614257	65.27087105582484	0.0001202546642847579	0.49993986902588955	8.197344737571448e-6	0.000030288223119464397	2.77082062006209
3.6205718963058793	56.39299030691997	0.00010299696241921682	0.49994849805067054	9.449241934762731e-6	0.00004109692611173446	2.828558243492438
3.684070397299183	55.48034348705234	0.0000875533180313087	0.49995622016523583	7.998994881345128e-6	0.000050546840062963664	2.8862958669479437
3.7474712695991204	54.85741546094147	0.0000722657501662511	0.49996386425090844	6.564603532712905e-6	0.000059776319355019126	2.9440334904373553
3.8107778321142187	54.44227458900619	0.00005825751915632862	0.49997086864842616	5.302158905189897e-6	0.00006804187644994961	3.0017711139601033
3.8739932346938657	54.10753269097185	0.00004629442763187824	0.49997685043576	4.2844731001659546e-6	0.0000749456730656288	3.0595087375126666
3.9371204695628705	53.72964991384759	0.00003658034857498342	0.49998170766955474	3.5117684283162607e-6	0.00008043592209735408	3.1172463610898906
4.000162381796096	53.21512170014878	0.000028932644573099363	0.4999855316733052	2.9483269937696656e-6	0.00008467162544341932	3.174983984686506
4.063121678928375	52.50017716092331	0.0000230084248702735	0.4999884939032771	2.552748461723947e-6	0.0000878828690588455	3.2327216082981707
4.126000939784442	51.53910203500645	0.000018440201031820676	0.4999907781163301	2.291868602913741e-6	0.0000902929446063588	3.290459231921902
4.18880262260436	50.290586473127064	0.000014905234343319193	0.49999254569416784	2.1450641721081336e-6	0.00009208895157793542	3.348196855556128
4.251529072531548	48.704098499139214	0.000012130304728956552	0.49999393325855906	2.107587194636863e-6	0.00009341085052940494	3.405934479200585
4.314182528523106	46.70009315707383	9.903994055998614e-6	0.49999504653108734	2.198086352222715e-6	0.00009434765160499724	3.463672102856245
4.376765129735682	44.135545998733356	8.047405256389698e-6	0.49999597497648346	2.482386146353348e-6	0.00009492350006915704	3.521409726525425
4.501725860440186	39.92457091725069	5.615675717255513e-6	0.4999971911200698	3.2407017260567176e-6	0.00009526617682353374	3.6368849738975952
4.7508814062483475	38.60851726818255	4.09139611042456e-6	0.4999979533982278	3.266968978840425e-6	0.00009583335902145555	3.867835468768395
5.246485808979918	31.585614619369597	2.233787068072158e-6	0.4999988825799691	4.8773216914140025e-6	0.00009499653966001405	4.329736458610946
5.861753880742813	28.93078363089844	1.7526745749834705e-6	0.49999912317695044	3.7736876308191315e-6	0.00009621025752648515	4.907112696386434
7.081549585998241	28.95428652742871	1.1077918583234242e-6	0.49999944483168585	1.8970196311782163e-6	0.00009810222845656298	6.061865172022605
8.892574013835963	30.203974698157086	8.469837733241857e-7	0.499999565646815	8.668533637917299e-7	0.00009912936821246388	7.793993882655367
10.68872496957386	30.629861938588107	8.090051730893226e-7	0.499999483747478	1.35074824382828e-7	0.00009973734364947424	9.52612256018174
12.474744401140281	28.963503146078157	8.262225736887901e-7	0.49999818510691973	2.1422518379903585e-9	0.00009945924618664423	11.258250888179642
14.253407065279818	31.427345683245274	7.020898474087188e-7	0.4999989208946505	6.545135460698857e-11	0.00009998259457504116	12.990374739708303
16.026490551942725	31.93706024405088	6.5641642900746e-7	0.4999991260909774	5.3154926670815255e-11	0.00009997997950430618	14.72250093312836
17.088176674733926	31.978281691064964	6.511546496567048e-7	0.4999991414378877	5.243331218879823e-11	0.00009997922261408983	15.761777027615658
18.854671798561704	32.22232428748041	6.476548101261628e-7	0.49999914681668545	5.269036176921792e-11	0.00009997908079208887	17.49390389692008
20.61802876583499	32.33025210974706	6.453320744063851e-7	0.49999914836056175	5.288462248989051e-11	0.00009997911557270918	19.226030778071376
22.378773511090703	32.40559435291587	6.434077276604984e-7	0.4999991494908344	5.3028821026664944e-11	0.00009997915001041427	20.958157660457278
24.1373098273017	32.45489053197096	6.417725563414811e-7	0.49999915041188053	5.312402548490079e-11	0.00009997917320043467	22.69028454335316
25.893954502430653	32.483600495925366	6.403708328948977e-7	0.4999991511725216	5.317955644160435e-11	0.0000999791866993468	24.422411426553136
27.648960661992998	32.49549048437302	6.391628772129693e-7	0.49999915180127635	5.320252317861425e-11	0.00009997919227662671	26.154538309869807
29.402533769916623	32.49403362205471	6.381161561219865e-7	0.49999915232173464	5.319962280762538e-11	0.00009997919159124226	27.886665193288955
31.154842895762126	32.48151960759075	6.372068024173508e-7	0.49999915275055895	5.3175292383171806e-11	0.00009997918571459062	29.618792076673678
32.9060288365103	32.45945034205869	6.364159015250956e-7	0.4999991531003063	5.313244753989895e-11	0.00009997917532835281	31.35091895990459
34.65621009128024	32.42996430843638	6.357261833390648e-7	0.4999991533839883	5.307524250816346e-11	0.0000999791614038385	33.08304584300717
36.40548733584907	32.39407270144874	6.351250906577194e-7	0.4999991536099727	5.300564383094828e-11	0.00009997914438043088	34.815172725886946
38.153946828212135	32.35286486077	6.346016016191912e-7	0.4999991537860949	5.292576534467522e-11	0.00009997912473629805	36.54729960850113
39.901663037343184	32.306982934149445	6.341468028830879e-7	0.49999915391809086	5.283686032298264e-11	0.00009997910273730842	38.27942649081231
41.64870069875074	32.25764099501753	6.33752183045175e-7	0.49999915401280465	5.2741282470982973e-11	0.00009997907893070991	40.01155337279181
43.395116440563356	32.204956756427336	6.334117582535658e-7	0.4999991540733361	5.2639272324332024e-11	0.00009997905333781141	41.74368025441282
45.1409600835551	32.150003356504165	6.331188625765329e-7	0.4999991541052859	5.253290975621557e-11	0.00009997902645095608	43.475807135656325
46.886275690546356	32.09274347275651	6.328692639096901e-7	0.49999915411076135	5.242212277423477e-11	0.00009997899822729146	45.20793401650354
48.63110242104396	32.03384864466482	6.326580786424643e-7	0.4999991540935469	5.230821680718514e-11	0.00009997896897315479	46.94006089694046
50.375475232881314	31.973793757274404	6.324813400650045e-7	0.49999915405651374	5.2192118322205904e-11	0.00009997893890466827	48.672187776896166
51.421894210652596	31.88989315422359	6.324884606349557e-7	0.49999915387772526	5.203000805031459e-11	0.00009997889649692852	49.71146390459719
53.1656046103289	31.87517727197361	6.322630786184092e-7	0.49999915395969996	5.200156382984178e-11	0.00009997888900864492	51.44359078389092
54.9089362123066	31.812841080425972	6.321610875024399e-7	0.4999991538803214	5.188118085242567e-11	0.00009997885712868066	53.17571766277219
56.651913012015115	31.749922707477	6.320833179380486e-7	0.4999991537876184	5.175971837307373e-11	0.00009997882468367282	54.90784454120719
58.394556794396685	31.686812425854594	6.320270307567095e-7	0.4999991536836477	5.1637937458814216e-11	0.00009997879186529484	56.63997141919327
60.13688739735708	31.62356104496806	6.319904243909849e-7	0.4999991535695294	5.151593046344259e-11	0.00009997875869738782	58.37209829672862
61.878922937088966	31.560090842162104	6.319719317882918e-7	0.4999991534457453	5.1393569349388355e-11	0.0000999787251353496	60.10422517378257
63.620680001852186	31.497188906217485	6.319687713080561e-7	0.49999915331542555	5.1272337924769914e-11	0.0000999786915899591	61.83635205041413
65.36217381896823	31.434418089764375	6.319805054688724e-7	0.49999915317790833	5.1151405596338514e-11	0.00009997865783439667	63.56847892659577
67.10341839985264	31.37208027729042	6.32005223405058e-7	0.4999991530347278	5.1031356280972644e-11	0.00009997862403137009	65.30060580232984
68.84442666610906	31.310342882706006	6.320414228759658e-7	0.49999915288698504	5.0912511389324695e-11	0.00009997859027614176	67.03273267761982
70.5852105597067	31.248773586269113	6.320893649476532e-7	0.4999991527336906	5.079403536906064e-11	0.00009997855633593678	68.76485955246673
72.32578113958527	31.188007217679264	6.321464161222853e-7	0.49999915257750216	5.067714849796725e-11	0.00009997852256500972	70.49698642687547
74.06614866662811	31.128022500058368	6.322118083231611e-7	0.4999991524186973	5.056181148705415e-11	0.00009997848895875904	72.22911330085131
75.80632267865566	31.068860007417236	6.322846664490891e-7	0.4999991522577595	5.0448102787941427e-11	0.00009997845554767656	73.9612401743997
77.54631205681304	31.01076998543179	6.32363101844786e-7	0.49999915209637275	5.033647591221441e-11	0.00009997842248343497	75.69336704752793
79.28612508449888	30.95276333432064	6.32450384717036e-7	0.4999991519306262	5.022506915538736e-11	0.0000999783892129127	77.42549392023679
81.02576949984964	30.896139912014007	6.32541493603459e-7	0.49999915176587517	5.011635685280695e-11	0.00009997835648723698	79.1576207925353
82.76525254256224	30.840116282080817	6.32638313533558e-7	0.49999915159954894	5.0008832007968885e-11	0.00009997832386500203	80.88974766442804
84.50458099577993	30.785410275069747	6.327380769392888e-7	0.4999991514344399	4.990387581605589e-11	0.00009997829177289637	82.62187453588923
85.54810652864316	30.723500235894456	6.328966511798485e-7	0.49999915122474153	4.978514392518952e-11	0.00009997825517174922	83.66115065853349
87.28720071486329	30.69927568254428	6.329069329429278e-7	0.49999915116859145	4.9738693291976335e-11	0.00009997824076766612	85.39327752938657
89.0261560704358	30.646965080485703	6.330153766734995e-7	0.49999915100412323	4.963842198728422e-11	0.00009997820950337793	87.12540439987757
90.76497802039128	30.59555331905478	6.332438202976459e-7	0.4999991507811341	4.9539482515589136e-11	0.00009997817841757882	88.85753126999383
92.50367167785764	30.545010798495866	6.333564767476329e-7	0.4999991506182821	4.9442655759532316e-11	0.0000999781477900812	90.58965813974262
94.24224186750551	30.49553579263262	6.334705512578946e-7	0.49999915045698956	4.934790262857233e-11	0.00009997811760899069	92.32178500913173
95.98069314684811	30.44735241867988	6.335848854283464e-7	0.4999991502981898	4.9255659330199096e-11	0.00009997808802261807	94.05391187817021
97.7190298256066	30.40010195637	6.337004463283015e-7	0.49999915014084617	4.91652240494408e-11	0.00009997805882536672	95.78603874686505
99.45725598335873	30.35413316303604	6.338157101711543e-7	0.4999991499862672	4.907727181613249e-11	0.0000999780302410325	97.51816561522523
101.19537548563335	30.308682145415904	6.339331353260222e-7	0.49999914983177146	4.89903316749723e-11	0.00009997800180662067	99.25029248325495
102.9333919986387	30.26475339667131	6.340488575812944e-7	0.49999914968125353	4.89063311479022e-11	0.00009997797415823156	100.98241935096445
104.67130900272713	30.221747778884616	6.34164787164291e-7	0.4999991495326271	4.882411604603341e-11	0.00009997794693372335	102.71454621836098
106.40912980475429	30.180077692636644	6.342791775045287e-7	0.4999991493875984	4.8744474850049444e-11	0.0000999779204048499	104.4466730854539
108.14685754940362	30.13914990065252	6.343940089385793e-7	0.4999991492439017	4.8666273563242096e-11	0.00009997789420371476	106.17879995223485
109.88449522968205	30.099552222446434	6.345068787947686e-7	0.49999914910397736	4.859063375808085e-11	0.00009997786871663863	107.91092681874127
111.6220456964347	30.06074444018293	6.346196251155528e-7	0.49999914896578745	4.8516521075193076e-11	0.00009997784360640104	109.64305368496512
113.35951166726706	30.023428875501107	6.347294007667407e-7	0.4999991488322705	4.8445273420290834e-11	0.00009997781933876899	111.37518055091695
115.09689573470106	29.987044979280135	6.348381571353846e-7	0.4999991487012359	4.8375819938271824e-11	0.00009997779555962266	113.10730741660383
116.83420037373837	29.951569991795587	6.349458308462974e-7	0.49999914857260147	4.83081184097993e-11	0.00009997777226085381	114.83943428203224
118.5714279488624	29.917532197606725	6.350502131117512e-7	0.4999991484486558	4.8243173624286026e-11	0.00009997774980154963	116.57156114721252
120.308580720513	29.884094610539666	6.351544119930289e-7	0.499999148326102	4.8179386315659653e-11	0.00009997772763861647	118.30368801214925
122.04566085111469	29.852244859555668	6.352544198601944e-7	0.499999148209032	4.81186388503602e-11	0.00009997770643600291	120.0358148768537
123.78267041064942	29.820819001282597	6.353546928213823e-7	0.4999991480927079	4.805871295018724e-11	0.00009997768542607436	121.76794174132966
125.519611381866	29.791039127089533	6.354502692735061e-7	0.4999991479821683	4.800193858062363e-11	0.00009997766543383775	123.50006860558823
127.25648566510073	29.76176123314679	6.355455786546356e-7	0.4999991478728392	4.794613110120987e-11	0.00009997764570063751	125.23219546963372
128.99329508279538	29.734119078800415	6.356359739948317e-7	0.4999991477694056	4.789345170076231e-11	0.00009997762699821872	126.96432233347745
130.73004138368447	29.70702161791638	6.35725731527847e-7	0.4999991476674822	4.7841817526018487e-11	0.000099977608597383	128.6964491971241
132.46672624672954	29.681530758355905	6.358104595890984e-7	0.4999991475714469	4.7793253522629824e-11	0.00009997759122589415	130.42857606058473
134.20335128477217	29.656870052190467	6.358932042871999e-7	0.499999147478217	4.7746275651444946e-11	0.0000999775743643972	132.1607029238659
135.93991804796272	29.632789421752612	6.359749127420303e-7	0.4999991473866308	4.7700414821857344e-11	0.00009997755784361479	133.89282978697176
137.67642802697648	29.610208804472332	6.360517355543064e-7	0.49999914730068107	4.765741569072575e-11	0.00009997754230368356	135.6249566499129
139.4128826560076	29.588380661796805	6.361266584781126e-7	0.49999914721729577	4.761585410301234e-11	0.00009997752723706123	137.35708351269517
141.14928331558696	29.567779216265777	6.361976541142519e-7	0.49999914713845317	4.757663378356422e-11	0.00009997751297632415	139.0892103753204
142.88563133524485	29.5484203859903	6.362645760555894e-7	0.4999991470642683	4.75397836697128e-11	0.00009997749953965582	140.82133723780487
144.6219279959744	29.52970218023326	6.363298588296393e-7	0.4999991469922845	4.750415589612711e-11	0.00009997748651478748	142.55346410015983
146.35817453256277	29.512221514643837	6.362397109878637e-7	0.4999991470011164	4.747144843554356e-11	0.00009997747453716116	144.28559096238874
148.0943721357949	29.495434266498595	6.362993207774181e-7	0.4999991469360316	4.743950553715239e-11	0.00009997746280144793	146.01771782449606
149.83052195452345	29.479939120373093	6.363543687417692e-7	0.49999914687595715	4.741002373593455e-11	0.00009997745194560072	147.7498446864905
151.566625097607	29.465125273779226	6.364073841720944e-7	0.49999914681827157	4.738184387329954e-11	0.00009997744154471673	149.48197154837712
153.30268263575297	29.451624890185172	6.364556437108543e-7	0.49999914676578217	4.735616236178396e-11	0.0000999774320488234	151.21409841016538
155.03869560324037	29.438893203669853	6.365014151273316e-7	0.49999914671607226	4.733194906613548e-11	0.00009997742307627727	152.9462252718609
156.77466499956364	29.42789431296883	6.36540552947913e-7	0.499999146673376	4.731103063883371e-11	0.00009997741531327693	154.67835213347578
158.51059179096458	29.41784082385378	6.365763668896117e-7	0.4999991466343392	4.729191111351194e-11	0.00009997740820759546	156.41047899501743
160.24647691188775	29.40758476142136	6.366137353849585e-7	0.4999991465941218	4.7272406585843264e-11	0.00009997740094917331	158.14260585648518
161.98232126639354	29.40110975419617	6.366355926491603e-7	0.49999914656961036	4.726009277109803e-11	0.00009997739636169975	159.87473271790418
163.71812572941354	29.394445117093934	6.366588907524548e-7	0.4999991465439567	4.724742005915154e-11	0.0000999773916352397	161.60685957927532
165.45389114800855	29.387591324876308	6.366836228629333e-7	0.49999914651716765	4.7234389290450864e-11	0.00009997738676980255	163.33898644059718
167.18961834254245	29.38055036974486	6.367097757687512e-7	0.4999991464893172	4.7221001253202534e-11	0.00009997738176757064	165.07111330186856
168.9253081077917	29.373323796604197	6.367373402087154e-7	0.49999914646032295	4.720726327547894e-11	0.00009997737662762773	166.80324016308802
170.66096121402498	29.36977343720152	6.367496912086418e-7	0.49999914644675475	4.7200510237339566e-11	0.0000999773741020288	168.53536702428
172.39657840795743	29.366710511702596	6.36760522614229e-7	0.4999991464348835	4.719468820709379e-11	0.00009997737192079183	170.26749388544982
174.13216041371825	29.36427779801225	6.367692121158491e-7	0.4999991464254341	4.719006308498762e-11	0.00009997737018811922	171.99962074660212
174.9999384413723	29.362939608054457	6.36774294777597e-7	0.49999914642007015	4.7187519636866274e-11	0.00009997736923450108	172.86568417717356
175.21688161132502	29.36238560838878	6.367774148315109e-7	0.49999914641734455	4.718646656004655e-11	0.0000999773688397144	173.08220003481614
