# AVeff	Tgas[K]	H (cm^-3)	H2(cm^-3)	C(cm^-3)	CO(cm^-3)	AV (perpendicular) for comparison
0.007473758103246871	2532.626812376623	0.9998589146974444	1.0667405760785893e-8	2.1845308988111604e-12	1.386022939367649e-18	0.0012192955823892842
0.013356667535359667	2483.7656608246275	0.9998602632069278	1.1106853189174819e-8	2.2316088989606704e-12	1.3882524911660186e-18	0.002438592456713366
0.018775031030880497	2439.7841421027383	0.9998614896752585	1.1537462632764941e-8	2.2758867899618495e-12	1.3903293962719944e-18	0.0036823380378516696
0.02382564288534178	2400.1997042700646	0.9998626041697685	1.195110139686913e-8	2.31737057079328e-12	1.3931533595322618e-18	0.004926085147085354
0.02861141901293742	2362.784317276812	0.9998636672599017	1.2361015700672467e-8	2.358063900054438e-12	1.3962250722243875e-18	0.006169833644718481
0.03319167493414949	2328.2249498852593	0.9998646575734695	1.2762224350616848e-8	2.3970296901141312e-12	1.40017774055711e-18	0.007413583466520937
0.03760492085156583	2294.0930529711904	0.999865644018162	1.317116035461064e-8	2.436836552565665e-12	1.4040573530609594e-18	0.008657334521842721
0.04187811474409938	2263.9269421292056	0.9998665223662534	1.3561408466298588e-8	2.4732556096287634e-12	1.409546996408832e-18	0.009901086805703651
0.04603114036966144	2233.917059879983	0.9998674029196045	1.395993483120854e-8	2.5106098100738076e-12	1.4150157019941404e-18	0.01114484018367143
0.05007924131954357	2204.071090288292	0.9998682854380069	1.436830704033769e-8	2.5489316333261523e-12	1.4205680714533029e-18	0.012388594658302601
0.054034455901161016	2176.746684937672	0.999869099026364	1.4766365000624335e-8	2.585152436862696e-12	1.4271841751270558e-18	0.013632350232024226
0.057906517908207646	2151.089858379323	0.9998698680398916	1.5159273737232167e-8	2.6201838412128358e-12	1.4345007576013795e-18	0.014876106819136288
0.06170345083041505	2125.5582867341013	0.9998706385382333	1.5560680173998547e-8	2.656027628974533e-12	1.4419559139196184e-18	0.016119864364116526
0.06543197493872994	2100.155640312904	0.9998714104071195	1.597141525183068e-8	2.692709570966894e-12	1.449597243638501e-18	0.017363622868740717
0.06909779524558309	2074.8838593480364	0.9998721835982292	1.6391839028998792e-8	2.7302567469919123e-12	1.4574647134916783e-18	0.018607382334716538
0.07270581110569135	2051.3227499852383	0.9998729089656248	1.6805773591268664e-8	2.7663017661176476e-12	1.466078140414728e-18	0.019851142763694957
0.07626027207458581	2029.9848853567835	0.9998735695252857	1.7205729264454014e-8	2.7998750975348414e-12	1.4755424259720745e-18	0.021094904096236936
0.07976489652401804	2008.7404877598574	0.999874231135525	1.7613304596956086e-8	2.8341436452518746e-12	1.485196158295486e-18	0.02233866625170949
0.08322296348948942	1987.5931334661857	0.9998748936672767	1.8029529329084058e-8	2.8691269253017587e-12	1.4950670311183463e-18	0.023582429231316
0.08663738427077866	1966.543931985897	0.999875557091406	1.8454668576998264e-8	2.9048455641459323e-12	1.5051776450086917e-18	0.024826193036213407
0.09001075956703239	1945.593934195834	0.9998762213801535	1.8888987272752388e-8	2.9413209705669178e-12	1.515549225841302e-18	0.026069957667524114
0.09334542546971185	1924.7441441347185	0.9998768865067265	1.9332752270528214e-8	2.9785753689463443e-12	1.5262018904225503e-18	0.027313723126337404
0.09664349089069597	1903.995521292454	0.9998775524452754	1.9786231670933027e-8	3.016631836251464e-12	1.5371548509337555e-18	0.028557489413710693
0.09990686832089225	1885.6418106387146	0.9998781443121786	2.0218810149028065e-8	3.0512405629946033e-12	1.5488459008244184e-18	0.02980125653067053
0.10313729909357373	1868.544239462455	0.9998786982518131	2.0642729192399456e-8	3.0842782326305703e-12	1.5609860940903677e-18	0.03104502438515561
0.10633637506815019	1851.5148861689006	0.9998792528194692	2.10741765161552e-8	3.117923753486232e-12	1.5733543225429892e-18	0.032288792929897045
0.10950555658657554	1834.5558244678405	0.9998798079344051	2.1513861923039386e-8	3.1521923126964516e-12	1.5859663541415319e-18	0.0335325621656182
0.11264618757153355	1817.667638323916	0.9998803635796193	2.196198312899974e-8	3.187099894332997e-12	1.5988354566866817e-18	0.03477633209301515
0.11575950851820346	1800.8508980125132	0.9998809197382221	2.2418741643402505e-8	3.22266301458624e-12	1.6119746163636217e-18	0.03602010271276336
0.11884666764540984	1784.1061568954922	0.9998814763935988	2.2884341268909232e-8	3.258898744034196e-12	1.6253965954703711e-18	0.03726387402551805
0.12190873051898263	1767.4339456828336	0.9998820335296857	2.3358985619602215e-8	3.295824731765794e-12	1.6391139784188729e-18	0.03850764603191483
0.12494668839865856	1750.8347883161148	0.9998825911302792	2.384288357692943e-8	3.3334592254181004e-12	1.6531392442342191e-18	0.039751418732569745
0.12796146551200882	1734.309191657145	0.9998831491795094	2.4336245265190467e-8	3.3718210986009414e-12	1.6674847948437048e-18	0.04099519212807953
0.1309539254212948	1717.8576512266493	0.9998837076615967	2.4839283917485527e-8	3.4109298757453053e-12	1.6821630031809529e-18	0.04223896621902189
0.13392487661941715	1701.5071442367382	0.9998842656444891	2.5351732731428718e-8	3.4507420400943266e-12	1.6971861531597102e-18	0.043482741005955554
0.13687507746471256	1688.3654780938068	0.9998847150929483	2.5815636353305364e-8	3.483633882877755e-12	1.7124969968958763e-18	0.044726516488281444
0.13980524024086735	1675.2668842954045	0.9998851650321283	2.6285466328358582e-8	3.517057284064317e-12	1.7280509150314933e-18	0.0459702925311042
0.14271603568141444	1662.2162003376013	0.9998856152433295	2.676316158754321e-8	3.55102291208902e-12	1.7438639412057856e-18	0.0472140691348126
0.145608096109207	1649.2137289146183	0.9998860657160928	2.7248876212991154e-8	3.5855429589752164e-12	1.759945093137092e-18	0.04845784629976162
0.14848201853399784	1636.2597584879047	0.9998865164404017	2.7742763002984103e-8	3.6206299740134717e-12	1.7763033939952876e-18	0.049701624026294036
0.1513383674304538	1623.3545792346042	0.9998869674059395	2.8244979757731424e-8	3.656296871724095e-12	1.7929479173855024e-18	0.05094540231474023
0.15417767723650733	1610.4984691770296	0.9998874186027481	2.8755683631057285e-8	3.692556949246533e-12	1.8098877830608298e-18	0.052189181165418604
0.15700045460609724	1597.6917010772129	0.9998878700209066	2.927503379902887e-8	3.729423898096047e-12	1.8271321844086757e-18	0.053432960578635565
0.1598071804455215	1584.934546678457	0.9998883216503346	2.980319318511176e-8	3.7669118171190064e-12	1.8446904111327674e-18	0.05467674055468548
0.1625983117585674	1572.2272692190556	0.9998887734811515	3.034032529263384e-8	3.8050352298957615e-12	1.8625718518218388e-18	0.055920521093850754
0.16537428332216622	1559.5701281418324	0.9998892255034558	3.0886596096164955e-8	3.8438090988987745e-12	1.880786015699791e-18	0.05716430219640196
0.16813550921143908	1546.963378215579	0.9998896777073714	3.1442173618876494e-8	3.8832488420932715e-12	1.899342544452969e-18	0.05840808386259784
0.170882384190537	1534.407269845395	0.9998901300830334	3.200722800997549e-8	3.9233703499268e-12	1.918251225237402e-18	0.0596518660926853
0.17361528498360204	1521.9020493691512	0.99989058262058	3.258193161884799e-8	3.964190003035464e-12	1.937522002571249e-18	0.06089564888689947
0.17633457143837922	1509.4479589504874	0.9998910353101587	3.316645887890719e-8	4.005724690898662e-12	1.957164988112279e-18	0.06213943224546365
0.17904058759348382	1497.0452370279597	0.999891488141908	3.376098644335931e-8	4.04799183114407e-12	1.9771904692671406e-18	0.0633832161685894
0.18173366265900623	1484.6941181664208	0.999891941105969	3.436569302651143e-8	4.0910093899200675e-12	1.997608912960539e-18	0.06462700065647642
0.18441411191899792	1473.8813666025062	0.9998923384615797	3.4939352456259974e-8	4.1295980655085066e-12	2.017863617333581e-18	0.06587078570931282
0.18708223741513008	1464.4105044591242	0.9998926869510881	3.548365034435059e-8	4.164159028082934e-12	2.0379282691778856e-18	0.06711457125800054
0.18973832888322992	1454.9675942756173	0.9998930356309658	3.603461519432071e-8	4.199207945734202e-12	2.0582793639539285e-18	0.06835835724166672
0.19238266457484687	1445.5551349471004	0.9998933843761897	3.659348365342317e-8	4.234753419678686e-12	2.0789279067407116e-18	0.06960214366042992
0.19501551178304655	1436.1732554919333	0.9998937331811687	3.716037080202664e-8	4.2708052116674024e-12	2.099880401065713e-18	0.07084593051438995
0.19763712745215595	1426.8220898377351	0.9998940820400715	3.773539227162281e-8	4.3073733237290305e-12	2.1211428899359387e-18	0.07208971780363951
0.20024775874386017	1417.5017628557007	0.9998944309476869	3.831865173248147e-8	4.344468004682223e-12	2.1427201337632233e-18	0.07333350552826501
0.20284764356347174	1408.2124001992509	0.9998947798995504	3.891022046017431e-8	4.382099722621452e-12	2.164612290489511e-18	0.07457729368834687
0.2054370110507629	1398.9530908087656	0.9998951297234899	3.947859678921817e-8	4.420241078286903e-12	2.1862455840310307e-18	0.07582108228443428
0.21058506851928102	1380.4906761342875	0.9998958315057941	4.061867414866323e-8	4.498224486075425e-12	2.2300715951016648e-18	0.07830866032892336
0.22076418160680833	1343.940652023728	0.9998972357394704	4.299217304806928e-8	4.661261580083579e-12	2.32102355233848e-18	0.08328381982959447
0.24069467129532987	1272.3724687386803	0.999900039513908	4.838417046746212e-8	5.018847221744587e-12	2.528341344145335e-18	0.09323415246153224
0.264904167825813	1200.4341473223851	0.9999029228174028	5.5488061603477534e-8	5.443822919187884e-12	2.813888779790551e-18	0.10567210292799965
0.2884422716425043	1139.0195598248956	0.9999054408824184	6.31133904756903e-8	5.872561565231428e-12	3.1310387310103763e-18	0.11811008937801368
0.3114009778262617	1079.3798181284817	0.9999079498836061	7.170475655999047e-8	6.360708689916053e-12	3.497752733318572e-18	0.13054810731767605
0.3338526989219323	1021.5767055719036	0.9999104453117901	8.140620946734576e-8	6.920363758802781e-12	3.925684594558626e-18	0.14298615663525896
0.35585571707698743	978.1681366797059	0.9999123344941951	9.119512021302254e-8	7.418577970739352e-12	4.377258029244086e-18	0.15542423718050155
0.3774578020919803	941.1079781771	0.9999139587149656	1.0152581645185428e-7	7.909482295883533e-12	4.8707416856055784e-18	0.167862341446056
0.3986987347859084	904.8981045461902	0.9999155686037455	1.1299381680992284e-7	8.457337504622875e-12	5.436529608092814e-18	0.18030046612716383
0.4196120824465992	869.584408193402	0.9999171513937819	1.262398900730161e-7	9.072712203646861e-12	6.106871514239515e-18	0.19273861097445033
0.4247926877893491	861.2067004559572	0.9999175255368077	1.298775865922722e-7	9.237346023215386e-12	6.2844155990034245e-18	0.19584815244518358
0.4350995114777733	843.8853822567379	0.9999183250601497	1.365834927677819e-7	9.583262324419818e-12	6.650810951535259e-18	0.2020672377246725
0.45550610076131165	809.931797601355	0.9999198959198029	1.5188022883479913e-7	1.0345533294256245e-11	7.50539607433891e-18	0.2145054175527514
0.4756548014572491	784.2146396773898	0.9999210488300705	1.6802154911754475e-7	1.1028619728434039e-11	8.412388086170455e-18	0.226943617020547
0.49556502811151615	764.7263506090355	0.9999218743961164	1.8489162939730228e-7	1.1626352738288871e-11	9.365006506782627e-18	0.23938183115716963
0.5152538803445157	745.5705967655288	0.9999226771613257	2.0378953635291354e-7	1.2281848949285319e-11	1.0457334178641454e-17	0.2518200558931969
0.5347365196411081	726.7930478452918	0.9999234501156876	2.2518613317749686e-7	1.3003458063243667e-11	1.1719071271525948e-17	0.26425829094417486
0.5540264613990981	708.4079383575339	0.9999241877664854	2.496496920515724e-7	1.3801343678958802e-11	1.3187747554479762e-17	0.27669653597426014
0.5731358164440212	690.4326824090118	0.999924882887092	2.779634052470754e-7	1.4687914852791305e-11	1.491246291941079e-17	0.28913479058512265
0.5920754884061313	672.8943943633375	0.9999255201492308	3.116192324419872e-7	1.5679389371214926e-11	1.6981863537668717e-17	0.3015730542346846
0.6033619869771913	662.7614086140724	0.9999258606438933	3.348554293256209e-7	1.6330641639479268e-11	1.839671584100921e-17	0.30903601817570514
0.618324562632978	649.1998241210025	0.9999263021750364	3.696416839750956e-7	1.7277487278509076e-11	2.0541843478283164e-17	0.3189866402076504
0.6368955141857925	633.5930738073774	0.9999267099255911	4.226249903165696e-7	1.8545400344419296e-11	2.3716444670088227e-17	0.3314249230354341
0.6553268092877961	625.8883830799484	0.999926535046049	4.86925925650012e-7	1.9403051694527996e-11	2.6910756989005203e-17	0.3438632115603417
0.6736256395611191	618.4963309316939	0.9999261858384382	5.733473902353841e-7	2.0351775263086138e-11	3.081259477723818e-17	0.3563014987631659
0.6917986155193924	611.6363085618462	0.9999255541185287	6.980943736400465e-7	2.1416287249394568e-11	3.573417221884961e-17	0.3687397825356016
0.7098518229519075	605.5508933682177	0.9999244505421881	8.964521273056128e-7	2.2637033996371342e-11	4.221132590666509e-17	0.3811780596238469
0.7277908782090269	600.5881175140543	0.9999225065553965	1.2562875163961598e-6	2.408057418133337e-11	5.1191854285586103e-17	0.3936163248879278
0.7456209760687109	596.9602321284536	0.9999190179565836	2.015746790350215e-6	2.5843054779958843e-11	6.417275116613462e-17	0.4060545706620848
0.7633469324743891	594.5194191399291	0.9999122809273367	3.93337312598534e-6	2.8043286893440776e-11	8.326383398722005e-17	0.41849278697615366
0.7809732244050651	592.5694153164742	0.9998971750269436	9.594156012406519e-6	3.0772899133491926e-11	1.1074421663645992e-16	0.4309309635694575
0.7985040288632372	589.813058834811	0.9998618507198905	0.000025388585882204064	3.384851110977954e-11	1.456495896470521e-16	0.4433690945941727
0.8159432542274888	586.5007433184973	0.9997900473138956	0.00005957710100446095	3.724123254791241e-11	1.8913564269827326e-16	0.4558071807849976
0.8332945616937965	582.1563838103361	0.9996867544301087	0.00010991970905311512	4.08040309973212e-11	2.397446919266611e-16	0.46824522695017784
0.8505613990476969	575.4874655479607	0.9995780913641145	0.000163981723901286	4.3985925774459146e-11	2.870871865051551e-16	0.48068325034382514
0.867747012292093	567.3653419650122	0.9994722748966043	0.00021737467198600332	4.689443224934029e-11	3.3121649201246703e-16	0.49312127499372993
0.8848544405159962	560.4299759564981	0.9993656340300844	0.0002714094253934287	4.9252023170101805e-11	3.7274132153641166e-16	0.5055593151981951
0.9018865304854169	554.2757113216354	0.9992522699260474	0.0003288731117478643	5.140939434818496e-11	4.1390070675058855e-16	0.5179973743803871
0.9188459630529686	548.5690324918846	0.9991300661793716	0.0003907840621598002	5.3538821673826433e-11	4.56497796224245e-16	0.5304354538262185
0.9199035739476503	548.6942481421539	0.9991201735927553	0.0003957321750832599	5.370041804322907e-11	4.603316380715016e-16	0.5312128346994458
0.9220179763895732	547.9747906701688	0.9991043050320152	0.0004037720403170111	5.3968093925555904e-11	4.65824363822077e-16	0.5327675966419388
0.9222822000770632	547.9430646337546	0.9991020669961171	0.0004048982140740462	5.400523680807968e-11	4.666513930708386e-16	0.5329619419137748
0.922810596466582	547.7632503823423	0.9990980629347888	0.0004069267568370512	5.40726768232687e-11	4.680375191337066e-16	0.5333506324701314
0.9238671855655931	547.4024675327167	0.9990899379326249	0.0004110428546451994	5.4207830462695994e-11	4.708247890322467e-16	0.5341280136356317
0.9259795511122638	546.6831588363737	0.9990736834251023	0.0004192769190839199	5.448071947795245e-11	4.764494288155199e-16	0.5356827761801193
0.9302010479872594	545.2535218804378	0.9990409502981846	0.0004358565493695354	5.503502494315225e-11	4.87901167217797e-16	0.5387923021012319
0.9386312346164298	542.5586326249311	0.9989733632155648	0.0004700694548966747	5.6107219203899534e-11	5.113505810778492e-16	0.545011357359381
0.9554413901562929	537.1934247289399	0.9988222415179144	0.0005465179511326559	5.832415744985148e-11	5.624841914849131e-16	0.557449481605388
0.9721864482078212	532.2594844153278	0.998652439831124	0.0006323167824596671	6.06139817541288e-11	6.194630336631227e-16	0.5698876278517626
0.9888685333925494	527.4601381392933	0.9984629127920397	0.0007280227367302377	6.296182482214792e-11	6.822386942970988e-16	0.5823257969857198
1.00548966177937	522.7882073340807	0.9982511601551147	0.0008348920819985442	6.534061147150045e-11	7.510441239868582e-16	0.5947639902295496
1.0220517482509466	518.1684092722672	0.9980144649314366	0.0009542944512177644	6.776732091897999e-11	8.266838226384876e-16	0.6072022089428689
1.0385566136374658	513.5643166544623	0.9977499018093866	0.001087699837373493	7.023911239892355e-11	9.098702377700591e-16	0.6196404547543887
1.0550059909351563	508.94931594021165	0.9974542483884515	0.0012367249217992878	7.274988052729792e-11	1.0013570285700598e-15	0.6320787294600572
1.0714015310592897	504.30023831274	0.997123941353022	0.0014031552948448247	7.529375275366557e-11	1.1019125825487306e-15	0.6445170349759557
1.0877448080558485	499.59854482345645	0.9967549928363841	0.00158898699527355	7.786524163029325e-11	1.212317477337685e-15	0.6569553732474838
1.0975263170751322	496.90248327846837	0.9965073624357819	0.0017136546636125681	7.94121316804117e-11	1.2848926014211388e-15	0.6644183938253073
1.1137890692729602	491.9495801764829	0.9960704126959307	0.0019336191831923527	8.199095830004315e-11	1.4112269049738092e-15	0.6768567887346815
1.130003325061305	487.08617878422046	0.9955797067355203	0.0021805278774921963	8.459863729271042e-11	1.5509222216591385e-15	0.6892952215414266
1.146170419171355	482.1612325176875	0.9950327919849896	0.002455606092950274	8.722022497013669e-11	1.7036967243231945e-15	0.7017336939822919
1.162291628665032	477.1910699599447	0.9944236819225686	0.0027618356964515924	8.985583390909533e-11	1.8708183781329652e-15	0.7141722075702815
1.1783681761823022	472.205684992522	0.9937459595756419	0.00310240984149236	9.250089746630515e-11	2.053712616102312e-15	0.7266107634955276
1.1944012329465727	467.2457768144669	0.9929927883210934	0.0034807282069799013	9.514649449833591e-11	2.253811207605132e-15	0.7390493625313449
1.2103919215670302	462.3342816997639	0.9921566679385356	0.0039005235114656835	9.782122043785158e-11	2.47337779117259e-15	0.7514880049585183
1.226341318782289	457.5129130139423	0.9912296980608779	0.004365725440534807	1.0053888712658263e-10	2.7142421127304315e-15	0.7639266906053059
1.2422504578708837	452.8279830441765	0.9902035343727743	0.0048804851613232555	1.0331101845740098e-10	2.978049886035813e-15	0.7763654187763421
1.258120331012941	448.3227470001024	0.9890691364826687	0.005449303520424205	1.0615377837713982e-10	3.2666134802742532e-15	0.7888041882788452
1.2739518915037082	444.03302075988535	0.9878176947519475	0.006076567314521149	1.0908416671034192e-10	3.5822487878628255e-15	0.8012429974582547
1.283432821320397	441.7376576946517	0.9870071462740518	0.00648271790468568	1.1088340169203616e-10	3.787695393477137e-15	0.8087063018453325
1.2992049731979205	437.7460991690938	0.9855593798530011	0.00720798955546251	1.139604411690186e-10	4.1477510695714444e-15	0.8211451699753542
1.3149411236359065	434.1617618415359	0.9839567781566687	0.008010579114837919	1.1717683549878026e-10	4.546352494315059e-15	0.8335840717174664
1.3306421025658244	430.870363000273	0.9821988716652842	0.00889071254360295	1.2054275094196358e-10	4.983498521832471e-15	0.8460230044076053
1.3463087097839608	427.8751700208938	0.9802736674032675	0.009854385648132609	1.2406521197390076e-10	5.4629259899097746e-15	0.8584619653154676
1.3619417165405487	425.17375007502886	0.9781685005146504	0.010907933079526779	1.2773967123274364e-10	5.988303688676978e-15	0.870900951731289
1.3775418670074346	422.75024787617025	0.9758699674465497	0.012058061875256836	1.3158135870820295e-10	6.5645540117024366e-15	0.883339961030309
1.3931098796649541	420.5856355974441	0.9733636067683828	0.013312009698470639	1.3561109299691326e-10	7.197632341279323e-15	0.8957789907415338
1.4086464485631882	418.6602461589008	0.970634472759839	0.014677256923869406	1.3983585289442935e-10	7.89359385235079e-15	0.9082180385798083
1.4241522444814716	416.95315375944733	0.9676668235937079	0.016161682462303237	1.442628122572791e-10	8.659311035571488e-15	0.9206571024551695
1.4396279160196401	415.44946294287485	0.9644431060440464	0.017774071164484612	1.489027975100326e-10	9.502223765455103e-15	0.9330961804818672
1.4550740906070938	414.11563828044524	0.9609476054337799	0.019522287786095036	1.5375820340724495e-10	1.0431370806510173e-14	0.9455352709719232
1.4704913754463909	412.93864413238083	0.957162331320529	0.021415334768376856	1.5881386518390243e-10	1.1454835340464328e-14	0.9579743724229579
1.4858803584002473	411.8924062979808	0.9530691958505738	0.023462262702383406	1.6407591240012157e-10	1.2583147961719524e-14	0.970413483504114
1.5012416088409466	410.972398813132	0.9486483658615248	0.025672994703329066	1.695719859408049e-10	1.3829248442814044e-14	0.9828526030524497
1.5165756784289177	410.15481963058494	0.943881224400662	0.028056844499941336	1.7530622239358256e-10	1.5206177670667863e-14	0.9952917300501597
1.5318831018547021	409.4251563158785	0.9387481627431196	0.03062362129267102	1.8129419054921554e-10	1.672921173984381e-14	1.007730863607666
1.5471643975430323	408.7701344582385	0.9332297251859691	0.03338305714891682	1.8754746616834008e-10	1.8414912666883306e-14	1.0201700029492515
1.5624200683211122	408.17627918669467	0.927291683683159	0.03635227013061268	1.9406314253283456e-10	2.028697249083872e-14	1.0326091474007812
1.5776506020673993	407.63061048118647	0.920892599215473	0.039551983254924636	2.0085236586773012e-10	2.2356781591693207e-14	1.0450482963908512
1.5867770541252342	407.44511294520373	0.9168868115242882	0.0415549686574627	2.050385991766385e-10	2.3708348856041867e-14	1.052511787774463
1.6019683476607525	406.3077477953062	0.9098227078557902	0.0450871610544045	2.122979799635142e-10	2.607545087588454e-14	1.0649509429422082
1.6171357067272198	405.8602659033373	0.9022824272662258	0.0488574260880494	2.198450804880791e-10	2.876008131551259e-14	1.0773901014181249
1.6322795700504305	405.4346357616159	0.8942559035960332	0.05287079907835138	2.2771526970881623e-10	3.173366720092357e-14	1.0898292628382467
1.6474003639127615	405.0307241612017	0.8857316937367489	0.057133003174942	2.358803167513954e-10	3.50212618331238e-14	1.1022684268836471
1.6624985026287922	404.6309600019704	0.8766922308399706	0.06165282333234401	2.443829147091267e-10	3.8660623208148e-14	1.1147075932736716
1.677574389001185	404.23484216551844	0.8671297003719846	0.06643416806618532	2.53249557921919e-10	4.268884014446952e-14	1.127146761762407
1.6926284147523005	403.83823995619014	0.8570359103909643	0.0714811344361672	2.6249739724178566e-10	4.7146179248207776e-14	1.1395859321334967
1.7076609609361268	403.4372178730908	0.8464057265453117	0.07679629056314109	2.7214317591212403e-10	5.207600352675561e-14	1.1520251041960003
1.7226723983314254	403.0283376922769	0.8352371499895656	0.08238063669265994	2.8220302622276925e-10	5.75247935170699e-14	1.1644642777810748
1.7376630878168582	402.6086867755523	0.823531523392874	0.08823350220891936	2.9269355238055564e-10	6.354229025784018e-14	1.176903452739134
1.7526333807290149	402.1759566846851	0.8112938034927616	0.09435240934332327	3.0357619572179026e-10	7.017152508379767e-14	1.1893426289374236
1.7675836192034218	401.7278859522196	0.7985327072582734	0.10073300018794475	3.149024570722446e-10	7.747300835601049e-14	1.2017818062572332
1.7825141365026302	401.26318809757896	0.7852606691626067	0.10736905799871968	3.2670498790019045e-10	8.550823991759031e-14	1.2142209845933936
1.7974252573276963	400.7807896256619	0.7714944969225104	0.11425217934301404	3.3900256033243567e-10	9.433979586408426e-14	1.2266601638522923
1.8123172981161815	400.2805436148187	0.757254431645946	0.12137224404144871	3.5181189455048484e-10	1.0403432114191509e-13	1.2390993439503224
1.8271905673273083	399.76216070103993	0.7425654360176933	0.12871677108160254	3.6514778905392086e-10	1.146618527202349e-13	1.2515385248126698
1.8420453657147724	399.22579302115	0.727456401106822	0.13627131522220445	3.7902921199117095e-10	1.262983476659689e-13	1.263977706372281
