# NH                 T_gas  H            H2           C            CO
  3.1800e+16    7798.2100   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.2996e+16    7798.2100   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.4237e+16    7798.2100   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.5524e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.6860e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.8246e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  3.9684e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.1177e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.2725e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.4332e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.5999e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.7729e+16    7798.2090   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  4.9524e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  5.1386e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  5.3318e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  5.5323e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  5.7404e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  5.9562e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  6.1802e+16    7798.2080   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  6.4126e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  6.6538e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  6.9040e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  7.1636e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  7.4330e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  7.7125e+16    7798.2070   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  8.0026e+16    7798.2060   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  8.3035e+16    7798.2060   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  8.6157e+16    7798.2060   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  8.9397e+16    7798.2060   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  9.2759e+16    7798.2050   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  9.6247e+16    7798.2050   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  9.9867e+16    7798.2050   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.0362e+17    7798.2050   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.0752e+17    7798.2040   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.1156e+17    7798.2040   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.1576e+17    7798.2040   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.2011e+17    7798.2040   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.2463e+17    7798.2030   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.2931e+17    7798.2030   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.3418e+17    7798.2030   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.3922e+17    7798.2020   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.4446e+17    7798.2020   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.4989e+17    7798.2010   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.5553e+17    7798.2010   9.9086e-01   6.6484e-05   6.0810e-06   3.3297e-09
  1.6138e+17    7798.2010   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  1.6744e+17    7798.2000   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  1.7374e+17    7798.2000   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  1.8027e+17    7798.1990   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  1.8705e+17    7798.1990   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  1.9409e+17    7798.1980   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.0139e+17    7798.1980   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.0896e+17    7798.1970   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.1682e+17    7798.1970   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.2497e+17    7798.1960   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.3343e+17    7798.1960   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.4221e+17    7798.1950   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.5132e+17    7798.1940   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.6077e+17    7798.1940   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.7057e+17    7798.1930   9.9086e-01   6.6484e-05   6.0810e-06   3.3298e-09
  2.8075e+17    7798.1920   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  2.9131e+17    7798.1920   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.0226e+17    7798.1910   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.1363e+17    7798.1900   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.2542e+17    7798.1890   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.3766e+17    7798.1880   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.5036e+17    7798.1870   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.6353e+17    7798.1870   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.7720e+17    7798.1860   9.9086e-01   6.6484e-05   6.0811e-06   3.3298e-09
  3.9139e+17    7798.1850   9.9086e-01   6.6485e-05   6.0811e-06   3.3298e-09
  4.0611e+17    7798.1840   9.9086e-01   6.6485e-05   6.0811e-06   3.3298e-09
  4.2138e+17    7798.1830   9.9086e-01   6.6485e-05   6.0811e-06   3.3299e-09
  4.3722e+17    7798.1810   9.9086e-01   6.6485e-05   6.0811e-06   3.3299e-09
  4.5367e+17    7798.1800   9.9086e-01   6.6485e-05   6.0811e-06   3.3299e-09
