# NH                 T_gas  H            H2           C            CO
  4.0611e+17      96.4733   2.0692e-01   3.9653e-01   4.3148e-05   5.3814e-05
  4.2138e+17      96.4739   2.0692e-01   3.9653e-01   4.3148e-05   5.3815e-05
  4.3722e+17      96.4746   2.0691e-01   3.9653e-01   4.3148e-05   5.3815e-05
  4.5367e+17      96.4753   2.0691e-01   3.9653e-01   4.3147e-05   5.3815e-05
  4.7073e+17      96.4759   2.0691e-01   3.9653e-01   4.3147e-05   5.3815e-05
  4.8843e+17      96.4767   2.0691e-01   3.9653e-01   4.3147e-05   5.3815e-05
  5.0679e+17      96.4774   2.0691e-01   3.9653e-01   4.3147e-05   5.3816e-05
  5.2585e+17      96.4782   2.0691e-01   3.9653e-01   4.3146e-05   5.3816e-05
  5.4563e+17      96.4790   2.0691e-01   3.9653e-01   4.3146e-05   5.3816e-05
  5.6615e+17      96.4798   2.0691e-01   3.9653e-01   4.3146e-05   5.3817e-05
  5.8744e+17      96.4807   2.0691e-01   3.9653e-01   4.3145e-05   5.3817e-05
  6.0953e+17      96.4816   2.0691e-01   3.9653e-01   4.3145e-05   5.3818e-05
  6.3245e+17      96.4825   2.0691e-01   3.9653e-01   4.3145e-05   5.3818e-05
  6.5623e+17      96.4835   2.0691e-01   3.9653e-01   4.3145e-05   5.3818e-05
  6.8091e+17      96.4845   2.0691e-01   3.9653e-01   4.3144e-05   5.3818e-05
  7.0651e+17      96.4855   2.0691e-01   3.9653e-01   4.3144e-05   5.3819e-05
  7.3308e+17      96.4866   2.0691e-01   3.9653e-01   4.3144e-05   5.3819e-05
  7.6065e+17      96.4877   2.0691e-01   3.9653e-01   4.3143e-05   5.3819e-05
  7.8925e+17      96.4888   2.0691e-01   3.9653e-01   4.3143e-05   5.3820e-05
  8.1893e+17      96.4900   2.0691e-01   3.9653e-01   4.3142e-05   5.3820e-05
  8.4973e+17      96.4912   2.0691e-01   3.9653e-01   4.3142e-05   5.3821e-05
  8.8168e+17      96.4925   2.0691e-01   3.9653e-01   4.3142e-05   5.3821e-05
  9.1484e+17      96.4938   2.0691e-01   3.9653e-01   4.3141e-05   5.3822e-05
  9.4924e+17      96.4952   2.0691e-01   3.9653e-01   4.3141e-05   5.3822e-05
  9.8494e+17      96.4966   2.0691e-01   3.9653e-01   4.3140e-05   5.3822e-05
  1.0220e+18      96.4981   2.0691e-01   3.9653e-01   4.3140e-05   5.3823e-05
  1.0604e+18      96.4996   2.0691e-01   3.9654e-01   4.3139e-05   5.3823e-05
