#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
5.14337e+08	0.000e+00	1.007e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	1.285e+11	9.338e+13	2.172e+07	3.796e+05	3.594e+10	1.789e+10	1.092e+09	9.595e+03	6.546e+06	1.582e+07	1.016e+05	1.112e+05	1.653e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.410e-16	1.297e-19	1.297e-19	1.025e-19	1.820e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.413e-26	3.337e-25	2.513e-29
6.90669e+08	0.000e+00	1.347e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	1.718e+11	1.249e+14	2.904e+07	5.077e+05	4.806e+10	2.393e+10	1.460e+09	1.283e+04	8.754e+06	2.116e+07	1.359e+05	1.487e+05	2.210e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.820e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.413e-26	3.337e-25	2.513e-29
9.19900e+08	0.000e+00	1.789e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	2.282e+11	1.658e+14	3.857e+07	6.742e+05	6.382e+10	3.178e+10	1.939e+09	1.704e+04	1.162e+07	2.810e+07	1.804e+05	1.974e+05	2.935e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.820e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.413e-26	3.337e-25	2.513e-29
1.21790e+09	0.000e+00	2.363e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	3.014e+11	2.190e+14	5.095e+07	8.906e+05	8.431e+10	4.198e+10	2.562e+09	2.251e+04	1.536e+07	3.712e+07	2.384e+05	2.608e+05	3.877e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.820e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.413e-26	3.337e-25	2.513e-29
1.60530e+09	0.000e+00	3.109e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	3.966e+11	2.882e+14	6.704e+07	1.172e+06	1.109e+11	5.524e+10	3.371e+09	2.962e+04	2.021e+07	4.884e+07	3.137e+05	3.432e+05	5.102e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.414e-26	3.337e-25	2.514e-29
2.10892e+09	0.000e+00	4.079e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	5.204e+11	3.782e+14	8.796e+07	1.538e+06	1.456e+11	7.247e+10	4.423e+09	3.886e+04	2.651e+07	6.409e+07	4.115e+05	4.502e+05	6.694e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.414e-26	3.337e-25	2.514e-29
2.76363e+09	0.000e+00	5.341e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	6.814e+11	4.951e+14	1.152e+08	2.013e+06	1.906e+11	9.488e+10	5.791e+09	5.088e+04	3.471e+07	8.390e+07	5.388e+05	5.895e+05	8.763e+05	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.414e-26	3.337e-25	2.514e-29
3.61475e+09	0.000e+00	6.980e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	8.905e+11	6.472e+14	1.505e+08	2.631e+06	2.491e+11	1.240e+11	7.569e+09	6.650e+04	4.537e+07	1.097e+08	7.042e+05	7.704e+05	1.145e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.467e-24	3.414e-26	3.337e-25	2.514e-29
4.72120e+09	0.000e+00	9.112e-07	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.677e-02	1.719e-04	1.881e-04	2.797e-04	1.163e+12	8.448e+14	1.965e+08	3.435e+06	3.251e+11	1.619e+11	9.880e+09	8.681e+04	5.922e+07	1.432e+08	9.193e+05	1.006e+06	1.495e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.414e-26	3.338e-25	2.515e-29
6.15960e+09	0.000e+00	1.188e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.719e-04	1.881e-04	2.797e-04	1.516e+12	1.102e+15	2.562e+08	4.479e+06	4.240e+11	2.111e+11	1.288e+10	1.132e+05	7.723e+07	1.867e+08	1.199e+06	1.312e+06	1.950e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.414e-26	3.338e-25	2.515e-29
7.32123e+09	0.000e+00	1.307e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	1.668e+12	1.212e+15	2.819e+08	4.927e+06	4.664e+11	2.322e+11	1.417e+10	1.245e+05	8.496e+07	2.054e+08	1.319e+06	1.443e+06	2.145e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.411e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.881e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.339e-25	2.515e-29
8.05335e+09	0.000e+00	1.438e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	1.834e+12	1.333e+15	3.101e+08	5.420e+06	5.131e+11	2.555e+11	1.559e+10	1.370e+05	9.345e+07	2.259e+08	1.451e+06	1.587e+06	2.359e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.296e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.414e-26	3.338e-25	2.515e-29
8.85869e+09	0.000e+00	1.582e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.424e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	2.018e+12	1.466e+15	3.411e+08	5.962e+06	5.644e+11	2.810e+11	1.715e+10	1.507e+05	1.028e+08	2.485e+08	1.596e+06	1.746e+06	2.595e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.339e-25	2.516e-29
9.74456e+09	0.000e+00	1.740e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	2.220e+12	1.613e+15	3.752e+08	6.558e+06	6.208e+11	3.091e+11	1.886e+10	1.658e+05	1.131e+08	2.733e+08	1.755e+06	1.920e+06	2.855e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.339e-25	2.516e-29
1.07190e+10	0.000e+00	1.914e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	2.442e+12	1.774e+15	4.127e+08	7.214e+06	6.829e+11	3.400e+11	2.075e+10	1.823e+05	1.244e+08	3.007e+08	1.931e+06	2.112e+06	3.141e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.339e-25	2.516e-29
1.17909e+10	0.000e+00	2.105e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	2.686e+12	1.952e+15	4.540e+08	7.936e+06	7.512e+11	3.740e+11	2.283e+10	2.006e+05	1.368e+08	3.307e+08	2.124e+06	2.324e+06	3.455e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.339e-25	2.516e-29
1.29700e+10	0.000e+00	2.316e-06	1.315e+01	2.174e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	2.954e+12	2.147e+15	4.994e+08	8.729e+06	8.263e+11	4.114e+11	2.511e+10	2.206e+05	1.505e+08	3.638e+08	2.336e+06	2.556e+06	3.800e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.340e-25	2.516e-29
1.42670e+10	0.000e+00	2.547e-06	1.315e+01	2.175e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	3.250e+12	2.362e+15	5.493e+08	9.602e+06	9.089e+11	4.525e+11	2.762e+10	2.427e+05	1.656e+08	4.002e+08	2.570e+06	2.812e+06	4.180e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.412e-16	1.297e-19	1.297e-19	1.025e-19	1.821e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.340e-25	2.517e-29
1.56937e+10	0.000e+00	2.802e-06	1.315e+01	2.175e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	3.575e+12	2.598e+15	6.042e+08	1.056e+07	9.998e+11	4.978e+11	3.038e+10	2.670e+05	1.821e+08	4.402e+08	2.827e+06	3.093e+06	4.598e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.413e-16	1.297e-19	1.297e-19	1.025e-19	1.822e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.415e-26	3.340e-25	2.517e-29
1.72631e+10	0.000e+00	3.082e-06	1.315e+01	2.175e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	3.932e+12	2.858e+15	6.646e+08	1.162e+07	1.100e+12	5.476e+11	3.342e+10	2.937e+05	2.003e+08	4.842e+08	3.110e+06	3.402e+06	5.058e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.413e-16	1.297e-19	1.297e-19	1.025e-19	1.822e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.416e-26	3.340e-25	2.517e-29
1.89894e+10	0.000e+00	3.390e-06	1.315e+01	2.175e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	4.326e+12	3.143e+15	7.311e+08	1.278e+07	1.210e+12	6.023e+11	3.676e+10	3.230e+05	2.204e+08	5.327e+08	3.421e+06	3.742e+06	5.564e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.413e-16	1.297e-19	1.297e-19	1.025e-19	1.822e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.416e-26	3.341e-25	2.518e-29
2.08883e+10	0.000e+00	3.730e-06	1.315e+01	2.175e+02	1.580e+05	3.675e-02	6.425e-04	6.081e+01	3.028e+01	1.848e+00	1.624e-05	1.108e-02	2.678e-02	1.720e-04	1.881e-04	2.797e-04	4.758e+12	3.458e+15	8.042e+08	1.406e+07	1.331e+12	6.626e+11	4.044e+10	3.553e+05	2.424e+08	5.859e+08	3.763e+06	4.116e+06	6.121e+06	1.145e-24	3.440e-12	2.472e-52	2.472e-31	0.000e+00	1.413e-16	1.297e-19	1.297e-19	1.025e-19	1.822e-22	-0.000e+00	0.000e+00	4.205e-23	7.882e-30	2.260e-24	7.875e-23	0.000e+00	6.800e-21	2.523e-22	0.000e+00	0.000e+00	0.000e+00	8.990e-22	3.076e-24	1.468e-24	3.416e-26	3.341e-25	2.518e-29
