#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
1.13403e+09	0.000e+00	2.222e-07	1.750e+02	6.755e+03	1.547e+05	7.394e+00	7.789e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	8.802e+12	2.016e+14	9.635e+09	1.015e+08	9.343e+10	3.090e+10	1.632e+09	4.852e+07	3.729e+08	3.798e+09	3.174e+07	6.785e+07	1.089e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
1.52281e+09	0.000e+00	2.971e-07	1.750e+02	6.755e+03	1.547e+05	7.394e+00	7.789e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	1.177e+13	2.696e+14	1.288e+10	1.357e+08	1.249e+11	4.132e+10	2.183e+09	6.489e+07	4.987e+08	5.078e+09	4.245e+07	9.073e+07	1.457e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
2.02823e+09	0.000e+00	3.945e-07	1.750e+02	6.755e+03	1.547e+05	7.394e+00	7.789e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	1.563e+13	3.580e+14	1.711e+10	1.802e+08	1.659e+11	5.487e+10	2.898e+09	8.617e+07	6.622e+08	6.744e+09	5.636e+07	1.205e+08	1.934e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
2.68527e+09	0.000e+00	5.211e-07	1.750e+02	6.755e+03	1.547e+05	7.394e+00	7.789e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	2.065e+13	4.730e+14	2.260e+10	2.381e+08	2.192e+11	7.248e+10	3.829e+09	1.138e+08	8.747e+08	8.908e+09	7.446e+07	1.592e+08	2.555e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
3.53942e+09	0.000e+00	6.857e-07	1.750e+02	6.755e+03	1.547e+05	7.394e+00	7.789e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	2.717e+13	6.224e+14	2.974e+10	3.133e+08	2.884e+11	9.537e+10	5.038e+09	1.498e+08	1.151e+09	1.172e+10	9.798e+07	2.094e+08	3.362e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
4.64982e+09	0.000e+00	8.998e-07	1.750e+02	6.756e+03	1.547e+05	7.395e+00	7.790e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.359e-03	3.565e+13	8.166e+14	3.902e+10	4.111e+08	3.784e+11	1.251e+11	6.610e+09	1.965e+08	1.510e+09	1.538e+10	1.286e+08	2.748e+08	4.411e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.412e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.180e-21	8.246e-18	3.557e-19
6.09334e+09	0.000e+00	1.178e-06	1.750e+02	6.756e+03	1.547e+05	7.395e+00	7.790e-02	7.170e+01	2.371e+01	1.253e+00	3.724e-02	2.862e-01	2.914e+00	2.436e-02	5.207e-02	8.360e-03	4.667e+13	1.069e+15	5.109e+10	5.382e+08	4.954e+11	1.638e+11	8.654e+09	2.573e+08	1.977e+09	2.014e+10	1.683e+08	3.598e+08	5.776e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.413e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.509e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.227e-21	1.181e-21	8.246e-18	3.557e-19
7.96992e+09	0.000e+00	1.540e-06	1.750e+02	6.756e+03	1.547e+05	7.395e+00	7.790e-02	7.170e+01	2.371e+01	1.253e+00	3.725e-02	2.862e-01	2.915e+00	2.436e-02	5.207e-02	8.360e-03	6.101e+13	1.397e+15	6.678e+10	7.034e+08	6.475e+11	2.141e+11	1.131e+10	3.363e+08	2.584e+09	2.632e+10	2.200e+08	4.702e+08	7.549e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.413e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.086e-22	5.228e-21	1.181e-21	8.246e-18	3.557e-19
1.04095e+10	0.000e+00	2.010e-06	1.750e+02	6.756e+03	1.547e+05	7.395e+00	7.791e-02	7.170e+01	2.371e+01	1.252e+00	3.725e-02	2.862e-01	2.915e+00	2.437e-02	5.207e-02	8.360e-03	7.964e+13	1.824e+15	8.717e+10	9.183e+08	8.452e+11	2.795e+11	1.477e+10	4.390e+08	3.374e+09	3.436e+10	2.872e+08	6.138e+08	9.855e+07	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.413e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.246e-18	3.557e-19
1.35809e+10	0.000e+00	2.621e-06	1.750e+02	6.757e+03	1.547e+05	7.395e+00	7.791e-02	7.170e+01	2.371e+01	1.252e+00	3.725e-02	2.862e-01	2.915e+00	2.437e-02	5.208e-02	8.361e-03	1.039e+14	2.379e+15	1.137e+11	1.198e+09	1.102e+12	3.645e+11	1.926e+10	5.726e+08	4.400e+09	4.481e+10	3.746e+08	8.005e+08	1.285e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.414e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.246e-18	3.557e-19
1.61421e+10	0.000e+00	2.883e-06	1.750e+02	6.757e+03	1.547e+05	7.396e+00	7.792e-02	7.170e+01	2.371e+01	1.252e+00	3.725e-02	2.862e-01	2.915e+00	2.437e-02	5.208e-02	8.361e-03	1.142e+14	2.617e+15	1.251e+11	1.317e+09	1.213e+12	4.010e+11	2.118e+10	6.299e+08	4.840e+09	4.929e+10	4.120e+08	8.806e+08	1.414e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.415e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.246e-18	3.557e-19
1.77563e+10	0.000e+00	3.171e-06	1.750e+02	6.757e+03	1.547e+05	7.396e+00	7.792e-02	7.170e+01	2.371e+01	1.252e+00	3.726e-02	2.862e-01	2.915e+00	2.437e-02	5.208e-02	8.362e-03	1.257e+14	2.878e+15	1.376e+11	1.449e+09	1.334e+12	4.411e+11	2.330e+10	6.929e+08	5.324e+09	5.422e+10	4.532e+08	9.687e+08	1.555e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.415e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.246e-18	3.557e-19
1.95319e+10	0.000e+00	3.489e-06	1.750e+02	6.758e+03	1.547e+05	7.396e+00	7.793e-02	7.170e+01	2.371e+01	1.252e+00	3.726e-02	2.862e-01	2.915e+00	2.437e-02	5.208e-02	8.363e-03	1.382e+14	3.166e+15	1.513e+11	1.594e+09	1.467e+12	4.852e+11	2.563e+10	7.622e+08	5.856e+09	5.964e+10	4.986e+08	1.066e+09	1.711e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.415e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.449e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.247e-18	3.557e-19
2.14851e+10	0.000e+00	3.837e-06	1.750e+02	6.758e+03	1.547e+05	7.396e+00	7.793e-02	7.170e+01	2.371e+01	1.252e+00	3.726e-02	2.862e-01	2.915e+00	2.437e-02	5.208e-02	8.363e-03	1.521e+14	3.483e+15	1.665e+11	1.754e+09	1.614e+12	5.337e+11	2.819e+10	8.384e+08	6.442e+09	6.560e+10	5.484e+08	1.172e+09	1.882e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.416e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.450e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.087e-22	5.228e-21	1.181e-21	8.247e-18	3.557e-19
2.36336e+10	0.000e+00	4.221e-06	1.750e+02	6.758e+03	1.547e+05	7.396e+00	7.794e-02	7.170e+01	2.371e+01	1.252e+00	3.726e-02	2.862e-01	2.915e+00	2.438e-02	5.208e-02	8.364e-03	1.673e+14	3.831e+15	1.831e+11	1.929e+09	1.775e+12	5.870e+11	3.101e+10	9.223e+08	7.086e+09	7.216e+10	6.033e+08	1.289e+09	2.070e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.416e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.118e-23	2.450e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.088e-22	5.228e-21	1.181e-21	8.247e-18	3.557e-19
2.59970e+10	0.000e+00	4.643e-06	1.750e+02	6.759e+03	1.547e+05	7.396e+00	7.794e-02	7.170e+01	2.371e+01	1.252e+00	3.727e-02	2.862e-01	2.915e+00	2.438e-02	5.209e-02	8.364e-03	1.840e+14	4.214e+15	2.014e+11	2.122e+09	1.953e+12	6.457e+11	3.411e+10	1.015e+09	7.794e+09	7.938e+10	6.637e+08	1.418e+09	2.277e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.417e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.450e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.088e-22	5.229e-21	1.181e-21	8.247e-18	3.557e-19
2.85967e+10	0.000e+00	5.108e-06	1.750e+02	6.759e+03	1.547e+05	7.396e+00	7.795e-02	7.170e+01	2.371e+01	1.252e+00	3.727e-02	2.862e-01	2.915e+00	2.438e-02	5.209e-02	8.365e-03	2.024e+14	4.636e+15	2.216e+11	2.334e+09	2.148e+12	7.103e+11	3.752e+10	1.116e+09	8.574e+09	8.732e+10	7.301e+08	1.560e+09	2.505e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.417e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.450e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.088e-22	5.229e-21	1.181e-21	8.247e-18	3.557e-19
3.14564e+10	0.000e+00	5.618e-06	1.750e+02	6.759e+03	1.547e+05	7.397e+00	7.795e-02	7.170e+01	2.371e+01	1.252e+00	3.727e-02	2.862e-01	2.915e+00	2.438e-02	5.209e-02	8.365e-03	2.227e+14	5.099e+15	2.437e+11	2.568e+09	2.363e+12	7.813e+11	4.127e+10	1.228e+09	9.431e+09	9.605e+10	8.031e+08	1.716e+09	2.756e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.418e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.450e-28	1.614e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.088e-22	5.229e-21	1.181e-21	8.247e-18	3.557e-19
3.46020e+10	0.000e+00	6.180e-06	1.750e+02	6.760e+03	1.547e+05	7.397e+00	7.796e-02	7.170e+01	2.371e+01	1.252e+00	3.728e-02	2.862e-01	2.915e+00	2.438e-02	5.209e-02	8.366e-03	2.450e+14	5.609e+15	2.681e+11	2.825e+09	2.599e+12	8.595e+11	4.540e+10	1.351e+09	1.037e+10	1.057e+11	8.834e+08	1.888e+09	3.031e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.418e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.450e-28	1.615e-21	7.876e-23	0.000e+00	8.753e-19	5.510e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.088e-22	5.229e-21	1.181e-21	8.247e-18	3.557e-19
3.80622e+10	0.000e+00	6.798e-06	1.750e+02	6.760e+03	1.547e+05	7.397e+00	7.797e-02	7.171e+01	2.371e+01	1.252e+00	3.728e-02	2.862e-01	2.915e+00	2.439e-02	5.210e-02	8.367e-03	2.695e+14	6.170e+15	2.949e+11	3.107e+09	2.859e+12	9.454e+11	4.994e+10	1.486e+09	1.141e+10	1.162e+11	9.718e+08	2.077e+09	3.335e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.419e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.450e-28	1.615e-21	7.876e-23	0.000e+00	8.753e-19	5.511e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.089e-22	5.229e-21	1.182e-21	8.247e-18	3.557e-19
4.18684e+10	0.000e+00	7.478e-06	1.750e+02	6.761e+03	1.547e+05	7.397e+00	7.798e-02	7.171e+01	2.371e+01	1.252e+00	3.728e-02	2.862e-01	2.915e+00	2.439e-02	5.210e-02	8.368e-03	2.964e+14	6.787e+15	3.244e+11	3.418e+09	3.145e+12	1.040e+12	5.493e+10	1.634e+09	1.255e+10	1.279e+11	1.069e+09	2.284e+09	3.668e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.420e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.451e-28	1.615e-21	7.876e-23	0.000e+00	8.753e-19	5.511e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.089e-22	5.229e-21	1.182e-21	8.247e-18	3.557e-19
4.60553e+10	0.000e+00	8.226e-06	1.750e+02	6.761e+03	1.547e+05	7.398e+00	7.798e-02	7.171e+01	2.371e+01	1.252e+00	3.729e-02	2.862e-01	2.915e+00	2.439e-02	5.210e-02	8.368e-03	3.261e+14	7.466e+15	3.568e+11	3.760e+09	3.460e+12	1.144e+12	6.042e+10	1.798e+09	1.381e+10	1.406e+11	1.176e+09	2.513e+09	4.035e+08	1.145e-24	1.255e-11	2.472e-50	2.472e-29	0.000e+00	1.421e-14	1.348e-17	1.348e-17	1.026e-17	7.580e-20	-0.000e+00	0.000e+00	4.117e-23	2.451e-28	1.615e-21	7.876e-23	0.000e+00	8.753e-19	5.511e-21	0.000e+00	0.000e+00	0.000e+00	9.224e-20	7.089e-22	5.230e-21	1.182e-21	8.247e-18	3.557e-19
