#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
1.22889e+13	0.000e+00	2.538e-03	2.451e+03	3.157e+05	6.472e-01	1.561e-03	3.162e+01	9.987e+01	1.996e-06	9.473e-09	6.076e-09	2.482e-04	5.954e+02	6.009e-04	5.458e+02	3.799e-10	3.992e+18	9.161e+12	2.231e+10	4.001e+14	1.263e+15	3.853e+07	1.644e+05	9.083e+04	5.284e+09	9.494e+15	7.179e+09	8.864e+15	7.049e+03	3.631e-06	4.696e-11	1.770e-23	4.973e+04	0.000e+00	1.676e-05	2.040e-16	2.043e-16	1.906e-16	5.082e-17	-0.000e+00	0.000e+00	4.134e-18	7.356e-18	4.665e-19	1.372e-22	0.000e+00	8.098e-21	2.291e-20	0.000e+00	0.000e+00	0.000e+00	3.392e-20	1.362e-25	1.240e-24	5.844e-19	7.370e-17	2.254e-18
1.29832e+13	0.000e+00	2.671e-03	2.385e+03	3.157e+05	6.364e-01	1.547e-03	3.162e+01	9.987e+01	1.876e-06	8.994e-09	5.971e-09	2.307e-04	5.809e+02	6.035e-04	5.320e+02	3.608e-10	4.201e+18	9.582e+12	2.333e+10	4.210e+14	1.329e+15	3.977e+07	1.704e+05	9.479e+04	5.437e+09	9.879e+15	7.578e+09	9.216e+15	7.288e+03	3.629e-06	4.633e-11	5.951e-24	4.971e+04	0.000e+00	1.675e-05	2.013e-16	2.016e-16	1.882e-16	4.886e-17	-0.000e+00	0.000e+00	4.092e-18	7.164e-18	4.523e-19	1.363e-22	0.000e+00	8.009e-21	2.266e-20	0.000e+00	0.000e+00	0.000e+00	3.360e-20	1.350e-25	1.229e-24	5.842e-19	7.338e-17	2.245e-18
1.36149e+13	0.000e+00	2.792e-03	2.342e+03	3.157e+05	6.300e-01	1.538e-03	3.162e+01	9.988e+01	1.801e-06	8.693e-09	5.909e-09	2.199e-04	5.714e+02	6.052e-04	5.220e+02	3.481e-10	4.391e+18	9.962e+12	2.426e+10	4.400e+14	1.389e+15	4.086e+07	1.756e+05	9.834e+04	5.569e+09	1.022e+16	7.943e+09	9.530e+15	7.497e+03	3.626e-06	4.591e-11	2.214e-24	4.969e+04	0.000e+00	1.674e-05	1.996e-16	1.998e-16	1.867e-16	4.758e-17	-0.000e+00	0.000e+00	4.058e-18	7.026e-18	4.411e-19	1.357e-22	0.000e+00	7.950e-21	2.250e-20	0.000e+00	0.000e+00	0.000e+00	3.338e-20	1.342e-25	1.221e-24	5.841e-19	7.316e-17	2.238e-18
1.43073e+13	0.000e+00	2.949e-03	2.320e+03	3.157e+05	6.276e-01	1.534e-03	3.162e+01	9.988e+01	1.766e-06	8.550e-09	5.891e-09	2.147e-04	5.666e+02	6.060e-04	5.173e+02	3.420e-10	4.638e+18	1.045e+13	2.546e+10	4.648e+14	1.467e+15	4.224e+07	1.823e+05	1.030e+05	5.737e+09	1.067e+16	8.417e+09	9.935e+15	7.765e+03	3.624e-06	4.569e-11	9.066e-25	4.967e+04	0.000e+00	1.673e-05	1.987e-16	1.988e-16	1.860e-16	4.693e-17	-0.000e+00	0.000e+00	4.032e-18	6.945e-18	4.300e-19	1.354e-22	0.000e+00	7.922e-21	2.242e-20	0.000e+00	0.000e+00	0.000e+00	3.328e-20	1.339e-25	1.218e-24	5.840e-19	7.304e-17	2.235e-18
1.52073e+13	0.000e+00	3.153e-03	2.298e+03	3.157e+05	6.251e-01	1.528e-03	3.162e+01	9.988e+01	1.731e-06	8.408e-09	5.865e-09	2.095e-04	5.610e+02	6.072e-04	5.112e+02	3.355e-10	4.959e+18	1.109e+13	2.701e+10	4.970e+14	1.569e+15	4.400e+07	1.909e+05	1.089e+05	5.950e+09	1.124e+16	9.035e+09	1.046e+16	8.106e+03	3.622e-06	4.547e-11	2.898e-25	4.965e+04	0.000e+00	1.672e-05	1.975e-16	1.979e-16	1.849e-16	4.624e-17	-0.000e+00	0.000e+00	4.007e-18	6.863e-18	4.146e-19	1.350e-22	0.000e+00	7.883e-21	2.231e-20	0.000e+00	0.000e+00	0.000e+00	3.313e-20	1.334e-25	1.213e-24	5.839e-19	7.292e-17	2.232e-18
1.63773e+13	0.000e+00	3.418e-03	2.203e+03	3.157e+05	6.105e-01	1.508e-03	3.162e+01	9.988e+01	1.570e-06	7.734e-09	5.726e-09	1.867e-04	5.398e+02	6.109e-04	4.904e+02	3.092e-10	5.377e+18	1.190e+13	2.901e+10	5.388e+14	1.701e+15	4.608e+07	2.011e+05	1.165e+05	6.197e+09	1.195e+16	9.843e+09	1.110e+16	8.515e+03	3.619e-06	4.453e-11	7.126e-26	4.962e+04	0.000e+00	1.671e-05	1.936e-16	1.940e-16	1.816e-16	4.349e-17	-0.000e+00	0.000e+00	3.934e-18	6.546e-18	3.952e-19	1.336e-22	0.000e+00	7.752e-21	2.194e-20	0.000e+00	0.000e+00	0.000e+00	3.266e-20	1.317e-25	1.197e-24	5.836e-19	7.241e-17	2.216e-18
1.76404e+13	0.000e+00	3.660e-03	2.068e+03	3.158e+05	5.918e-01	1.483e-03	3.162e+01	9.989e+01	1.357e-06	6.817e-09	5.562e-09	1.573e-04	5.109e+02	6.156e-04	4.617e+02	2.736e-10	5.757e+18	1.261e+13	3.079e+10	5.768e+14	1.821e+15	4.771e+07	2.093e+05	1.232e+05	6.387e+09	1.257e+16	1.058e+10	1.166e+16	8.845e+03	3.616e-06	4.314e-11	1.502e-26	4.958e+04	0.000e+00	1.669e-05	1.884e-16	1.885e-16	1.771e-16	3.974e-17	-0.000e+00	0.000e+00	3.806e-18	6.049e-18	3.746e-19	1.317e-22	0.000e+00	7.583e-21	2.146e-20	0.000e+00	0.000e+00	0.000e+00	3.208e-20	1.295e-25	1.176e-24	5.830e-19	7.162e-17	2.193e-18
1.87899e+13	0.000e+00	3.880e-03	2.001e+03	3.158e+05	5.815e-01	1.470e-03	3.162e+01	9.989e+01	1.254e-06	6.360e-09	5.469e-09	1.434e-04	4.959e+02	6.183e-04	4.467e+02	2.564e-10	6.103e+18	1.325e+13	3.240e+10	6.115e+14	1.931e+15	4.908e+07	2.163e+05	1.292e+05	6.544e+09	1.311e+16	1.126e+10	1.215e+16	9.125e+03	3.614e-06	4.244e-11	6.637e-27	4.954e+04	0.000e+00	1.668e-05	1.856e-16	1.858e-16	1.747e-16	3.789e-17	-0.000e+00	0.000e+00	3.752e-18	5.805e-18	3.548e-19	1.307e-22	0.000e+00	7.491e-21	2.120e-20	0.000e+00	0.000e+00	0.000e+00	3.177e-20	1.284e-25	1.165e-24	5.827e-19	7.119e-17	2.180e-18
1.98359e+13	0.000e+00	4.080e-03	1.928e+03	3.158e+05	5.696e-01	1.456e-03	3.162e+01	9.990e+01	1.145e-06	5.867e-09	5.365e-09	1.289e-04	4.800e+02	6.211e-04	4.308e+02	2.382e-10	6.418e+18	1.381e+13	3.385e+10	6.430e+14	2.030e+15	5.022e+07	2.221e+05	1.345e+05	6.672e+09	1.359e+16	1.188e+10	1.258e+16	9.363e+03	3.613e-06	4.166e-11	5.087e-27	4.951e+04	0.000e+00	1.667e-05	1.826e-16	1.828e-16	1.721e-16	3.593e-17	-0.000e+00	0.000e+00	3.697e-18	5.538e-18	3.390e-19	1.296e-22	0.000e+00	7.395e-21	2.092e-20	0.000e+00	0.000e+00	0.000e+00	3.145e-20	1.273e-25	1.154e-24	5.824e-19	7.069e-17	2.165e-18
2.07877e+13	0.000e+00	4.262e-03	1.864e+03	3.158e+05	5.601e-01	1.445e-03	3.162e+01	9.990e+01	1.055e-06	5.453e-09	5.287e-09	1.171e-04	4.664e+02	6.233e-04	4.173e+02	2.230e-10	6.704e+18	1.432e+13	3.516e+10	6.717e+14	2.121e+15	5.118e+07	2.271e+05	1.393e+05	6.778e+09	1.401e+16	1.245e+10	1.296e+16	9.565e+03	3.612e-06	4.096e-11	4.436e-27	4.948e+04	0.000e+00	1.666e-05	1.801e-16	1.802e-16	1.699e-16	3.425e-17	-0.000e+00	0.000e+00	3.639e-18	5.292e-18	3.263e-19	1.286e-22	0.000e+00	7.317e-21	2.070e-20	0.000e+00	0.000e+00	0.000e+00	3.119e-20	1.264e-25	1.145e-24	5.820e-19	7.024e-17	2.151e-18
2.16539e+13	0.000e+00	4.427e-03	1.810e+03	3.158e+05	5.524e-01	1.436e-03	3.162e+01	9.991e+01	9.826e-07	5.115e-09	5.223e-09	1.077e-04	4.547e+02	6.253e-04	4.055e+02	2.105e-10	6.965e+18	1.478e+13	3.635e+10	6.978e+14	2.203e+15	5.199e+07	2.313e+05	1.436e+05	6.867e+09	1.439e+16	1.296e+10	1.329e+16	9.739e+03	3.612e-06	4.036e-11	4.000e-27	4.945e+04	0.000e+00	1.665e-05	1.778e-16	1.780e-16	1.680e-16	3.284e-17	-0.000e+00	0.000e+00	3.585e-18	5.075e-18	3.165e-19	1.278e-22	0.000e+00	7.248e-21	2.050e-20	0.000e+00	0.000e+00	0.000e+00	3.097e-20	1.256e-25	1.137e-24	5.817e-19	6.983e-17	2.138e-18
2.24421e+13	0.000e+00	4.578e-03	1.764e+03	3.158e+05	5.457e-01	1.426e-03	3.162e+01	9.991e+01	9.239e-07	4.837e-09	5.162e-09	1.002e-04	4.444e+02	6.272e-04	3.956e+02	2.004e-10	7.202e+18	1.519e+13	3.742e+10	7.215e+14	2.278e+15	5.269e+07	2.349e+05	1.475e+05	6.942e+09	1.472e+16	1.343e+10	1.359e+16	9.889e+03	3.611e-06	3.985e-11	3.662e-27	4.943e+04	0.000e+00	1.664e-05	1.758e-16	1.762e-16	1.663e-16	3.167e-17	-0.000e+00	0.000e+00	3.541e-18	4.894e-18	3.078e-19	1.270e-22	0.000e+00	7.182e-21	2.031e-20	0.000e+00	0.000e+00	0.000e+00	3.075e-20	1.248e-25	1.130e-24	5.815e-19	6.947e-17	2.127e-18
2.31594e+13	0.000e+00	4.715e-03	1.704e+03	3.158e+05	5.360e-01	1.418e-03	3.162e+01	9.991e+01	8.479e-07	4.473e-09	5.088e-09	9.061e-05	4.322e+02	6.290e-04	3.833e+02	1.874e-10	7.418e+18	1.555e+13	3.839e+10	7.431e+14	2.347e+15	5.327e+07	2.380e+05	1.510e+05	7.004e+09	1.501e+16	1.386e+10	1.385e+16	1.002e+04	3.612e-06	3.917e-11	3.402e-27	4.940e+04	0.000e+00	1.663e-05	1.736e-16	1.737e-16	1.644e-16	3.019e-17	-0.000e+00	0.000e+00	3.489e-18	4.660e-18	3.004e-19	1.261e-22	0.000e+00	7.118e-21	2.013e-20	0.000e+00	0.000e+00	0.000e+00	3.055e-20	1.242e-25	1.123e-24	5.811e-19	6.898e-17	2.112e-18
2.38122e+13	0.000e+00	4.840e-03	1.688e+03	3.158e+05	5.314e-01	1.417e-03	3.162e+01	9.991e+01	8.251e-07	4.362e-09	5.052e-09	8.780e-05	4.291e+02	6.294e-04	3.801e+02	1.837e-10	7.614e+18	1.588e+13	3.927e+10	7.628e+14	2.409e+15	5.378e+07	2.407e+05	1.541e+05	7.059e+09	1.528e+16	1.425e+10	1.409e+16	1.013e+04	3.611e-06	3.898e-11	3.037e-27	4.938e+04	0.000e+00	1.662e-05	1.731e-16	1.731e-16	1.639e-16	2.979e-17	-0.000e+00	0.000e+00	3.497e-18	4.618e-18	2.935e-19	1.259e-22	0.000e+00	7.102e-21	2.008e-20	0.000e+00	0.000e+00	0.000e+00	3.051e-20	1.241e-25	1.122e-24	5.810e-19	6.884e-17	2.108e-18
2.45274e+13	0.000e+00	5.002e-03	1.672e+03	3.158e+05	5.297e-01	1.415e-03	3.162e+01	9.991e+01	8.074e-07	4.276e-09	5.043e-09	8.555e-05	4.257e+02	6.299e-04	3.770e+02	1.806e-10	7.870e+18	1.631e+13	4.041e+10	7.884e+14	2.490e+15	5.443e+07	2.441e+05	1.582e+05	7.128e+09	1.563e+16	1.476e+10	1.439e+16	1.028e+04	3.611e-06	3.879e-11	2.938e-27	4.937e+04	0.000e+00	1.661e-05	1.724e-16	1.724e-16	1.634e-16	2.939e-17	-0.000e+00	0.000e+00	3.474e-18	4.548e-18	2.868e-19	1.256e-22	0.000e+00	7.083e-21	2.003e-20	0.000e+00	0.000e+00	0.000e+00	3.045e-20	1.239e-25	1.120e-24	5.809e-19	6.870e-17	2.103e-18
2.54573e+13	0.000e+00	5.213e-03	1.604e+03	3.159e+05	5.192e-01	1.402e-03	3.162e+01	9.992e+01	7.288e-07	3.890e-09	4.950e-09	7.583e-05	4.106e+02	6.328e-04	3.617e+02	1.665e-10	8.202e+18	1.686e+13	4.189e+10	8.216e+14	2.595e+15	5.520e+07	2.482e+05	1.634e+05	7.208e+09	1.606e+16	1.543e+10	1.477e+16	1.045e+04	3.613e-06	3.799e-11	2.434e-27	4.934e+04	0.000e+00	1.660e-05	1.694e-16	1.696e-16	1.608e-16	2.771e-17	-0.000e+00	0.000e+00	3.406e-18	4.267e-18	2.777e-19	1.245e-22	0.000e+00	6.989e-21	1.975e-20	0.000e+00	0.000e+00	0.000e+00	3.015e-20	1.228e-25	1.109e-24	5.804e-19	6.810e-17	2.084e-18
2.64611e+13	0.000e+00	5.405e-03	1.562e+03	3.159e+05	5.114e-01	1.396e-03	3.162e+01	9.992e+01	6.810e-07	3.653e-09	4.885e-09	7.002e-05	4.015e+02	6.343e-04	3.524e+02	1.580e-10	8.504e+18	1.735e+13	4.322e+10	8.519e+14	2.690e+15	5.585e+07	2.517e+05	1.681e+05	7.275e+09	1.644e+16	1.603e+10	1.511e+16	1.060e+04	3.612e-06	3.749e-11	1.523e-27	4.931e+04	0.000e+00	1.659e-05	1.676e-16	1.678e-16	1.592e-16	2.670e-17	-0.000e+00	0.000e+00	3.379e-18	4.107e-18	2.663e-19	1.238e-22	0.000e+00	6.936e-21	1.960e-20	0.000e+00	0.000e+00	0.000e+00	2.998e-20	1.223e-25	1.104e-24	5.801e-19	6.770e-17	2.071e-18
2.73746e+13	0.000e+00	5.580e-03	1.520e+03	3.159e+05	5.046e-01	1.387e-03	3.162e+01	9.992e+01	6.365e-07	3.429e-09	4.823e-09	6.465e-05	3.920e+02	6.363e-04	3.433e+02	1.502e-10	8.779e+18	1.779e+13	4.443e+10	8.794e+14	2.777e+15	5.640e+07	2.547e+05	1.723e+05	7.331e+09	1.678e+16	1.659e+10	1.541e+16	1.073e+04	3.613e-06	3.699e-11	1.308e-27	4.928e+04	0.000e+00	1.658e-05	1.657e-16	1.660e-16	1.575e-16	2.568e-17	-0.000e+00	0.000e+00	3.339e-18	3.937e-18	2.593e-19	1.231e-22	0.000e+00	6.874e-21	1.942e-20	0.000e+00	0.000e+00	0.000e+00	2.978e-20	1.216e-25	1.097e-24	5.797e-19	6.728e-17	2.058e-18
2.82059e+13	0.000e+00	5.738e-03	1.483e+03	3.159e+05	5.001e-01	1.383e-03	3.162e+01	9.992e+01	6.008e-07	3.249e-09	4.796e-09	6.035e-05	3.846e+02	6.373e-04	3.355e+02	1.433e-10	9.029e+18	1.818e+13	4.553e+10	9.044e+14	2.856e+15	5.688e+07	2.573e+05	1.761e+05	7.379e+09	1.709e+16	1.709e+10	1.567e+16	1.085e+04	3.613e-06	3.653e-11	1.188e-27	4.926e+04	0.000e+00	1.657e-05	1.642e-16	1.644e-16	1.563e-16	2.483e-17	-0.000e+00	0.000e+00	3.287e-18	3.775e-18	2.513e-19	1.225e-22	0.000e+00	6.835e-21	1.931e-20	0.000e+00	0.000e+00	0.000e+00	2.968e-20	1.213e-25	1.093e-24	5.794e-19	6.690e-17	2.046e-18
2.89623e+13	0.000e+00	5.883e-03	1.451e+03	3.159e+05	4.947e-01	1.378e-03	3.162e+01	9.993e+01	5.689e-07	3.087e-09	4.750e-09	5.658e-05	3.775e+02	6.386e-04	3.285e+02	1.375e-10	9.257e+18	1.854e+13	4.652e+10	9.272e+14	2.928e+15	5.729e+07	2.595e+05	1.795e+05	7.420e+09	1.736e+16	1.755e+10	1.591e+16	1.095e+04	3.614e-06	3.614e-11	1.099e-27	4.923e+04	0.000e+00	1.656e-05	1.628e-16	1.630e-16	1.551e-16	2.407e-17	-0.000e+00	0.000e+00	3.257e-18	3.647e-18	2.452e-19	1.219e-22	0.000e+00	6.792e-21	1.918e-20	0.000e+00	0.000e+00	0.000e+00	2.955e-20	1.208e-25	1.088e-24	5.791e-19	6.656e-17	2.035e-18
2.96507e+13	0.000e+00	6.015e-03	1.437e+03	3.159e+05	4.911e-01	1.378e-03	3.162e+01	9.993e+01	5.541e-07	3.011e-09	4.725e-09	5.485e-05	3.749e+02	6.388e-04	3.256e+02	1.348e-10	9.464e+18	1.886e+13	4.742e+10	9.480e+14	2.994e+15	5.765e+07	2.615e+05	1.826e+05	7.456e+09	1.761e+16	1.797e+10	1.612e+16	1.104e+04	3.613e-06	3.596e-11	1.023e-27	4.921e+04	0.000e+00	1.655e-05	1.623e-16	1.624e-16	1.547e-16	2.376e-17	-0.000e+00	0.000e+00	3.257e-18	3.601e-18	2.405e-19	1.217e-22	0.000e+00	6.782e-21	1.915e-20	0.000e+00	0.000e+00	0.000e+00	2.952e-20	1.208e-25	1.088e-24	5.790e-19	6.640e-17	2.030e-18
3.04051e+13	0.000e+00	6.186e-03	1.406e+03	3.159e+05	4.870e-01	1.370e-03	3.162e+01	9.993e+01	5.260e-07	2.867e-09	4.684e-09	5.155e-05	3.675e+02	6.405e-04	3.185e+02	1.295e-10	9.733e+18	1.928e+13	4.859e+10	9.749e+14	3.079e+15	5.810e+07	2.639e+05	1.866e+05	7.500e+09	1.792e+16	1.852e+10	1.640e+16	1.115e+04	3.614e-06	3.557e-11	1.006e-27	4.919e+04	0.000e+00	1.654e-05	1.607e-16	1.609e-16	1.532e-16	2.302e-17	-0.000e+00	0.000e+00	3.214e-18	3.466e-18	2.361e-19	1.211e-22	0.000e+00	6.729e-21	1.900e-20	0.000e+00	0.000e+00	0.000e+00	2.935e-20	1.202e-25	1.082e-24	5.787e-19	6.605e-17	2.019e-18
