#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
8.91166e+08	0.000e+00	9.727e-10	8.823e+02	7.306e+02	1.346e+02	7.473e-02	1.511e-02	2.814e-01	9.986e-03	2.007e-04	2.789e-05	1.977e-02	3.973e-01	7.654e-02	2.802e-01	1.039e-04	1.302e+12	2.398e+11	1.332e+08	2.693e+07	5.015e+08	1.780e+07	3.577e+05	4.970e+04	3.523e+07	7.081e+08	1.364e+08	4.994e+08	1.853e+05	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.786e-20	4.784e-20	3.248e-20	2.958e-23	-0.000e+00	0.000e+00	4.198e-26	2.333e-29	2.287e-22	3.023e-25	0.000e+00	1.224e-21	8.982e-24	0.000e+00	0.000e+00	0.000e+00	3.435e-22	7.909e-24	4.867e-23	1.492e-22	1.700e-21	1.379e-22
5.34699e+09	0.000e+00	4.863e-09	8.821e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.936e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.669e-02	2.799e-01	1.033e-04	6.507e+12	1.201e+12	6.666e+08	1.343e+08	2.508e+09	8.863e+07	1.788e+06	2.483e+05	1.760e+08	3.564e+09	6.831e+08	2.495e+09	9.218e+05	1.145e-24	8.910e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.790e-20	4.789e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.206e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.991e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
2.31703e+10	0.000e+00	2.043e-08	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.937e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.668e-02	2.799e-01	1.033e-04	2.733e+13	5.045e+12	2.800e+09	5.640e+08	1.054e+10	3.720e+08	7.511e+06	1.043e+06	7.389e+08	1.499e+10	2.870e+09	1.048e+10	3.868e+06	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.992e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
9.44636e+10	0.000e+00	8.268e-08	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.937e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.668e-02	2.799e-01	1.033e-04	1.106e+14	2.042e+13	1.133e+10	2.283e+09	4.264e+10	1.506e+09	3.040e+07	4.221e+06	2.991e+09	6.068e+10	1.162e+10	4.240e+10	1.565e+07	1.145e-24	8.910e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.790e-20	4.789e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.206e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.992e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
2.25643e+11	0.000e+00	1.636e-07	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.936e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.668e-02	2.799e-01	1.033e-04	2.189e+14	4.041e+13	2.243e+10	4.517e+09	8.439e+10	2.979e+09	6.016e+07	8.353e+06	5.918e+09	1.201e+11	2.299e+10	8.391e+10	3.097e+07	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.992e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
3.96177e+11	0.000e+00	2.688e-07	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.936e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.669e-02	2.799e-01	1.033e-04	3.596e+14	6.640e+13	3.685e+10	7.422e+09	1.386e+11	4.894e+09	9.884e+07	1.372e+07	9.724e+09	1.973e+11	3.777e+10	1.379e+11	5.089e+07	1.145e-24	8.910e-14	2.472e-50	2.472e-29	0.000e+00	1.435e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.992e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
6.17870e+11	0.000e+00	4.056e-07	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.936e-03	2.007e-04	2.786e-05	1.974e-02	4.006e-01	7.669e-02	2.799e-01	1.033e-04	5.426e+14	1.002e+14	5.560e+10	1.120e+10	2.092e+11	7.384e+09	1.491e+08	2.071e+07	1.467e+10	2.977e+11	5.699e+10	2.080e+11	7.678e+07	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.436e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.991e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
9.06072e+11	0.000e+00	5.834e-07	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.934e-03	2.006e-04	2.786e-05	1.974e-02	4.006e-01	7.670e-02	2.799e-01	1.033e-04	7.805e+14	1.441e+14	7.998e+10	1.611e+10	3.009e+11	1.062e+10	2.145e+08	2.978e+07	2.110e+10	4.282e+11	8.198e+10	2.992e+11	1.104e+08	1.145e-24	8.910e-14	2.472e-50	2.472e-29	0.000e+00	1.436e-14	4.790e-20	4.789e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.330e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.990e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
1.28073e+12	0.000e+00	8.145e-07	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.934e-03	2.006e-04	2.786e-05	1.974e-02	4.006e-01	7.670e-02	2.799e-01	1.033e-04	1.090e+15	2.012e+14	1.117e+11	2.249e+10	4.201e+11	1.483e+10	2.995e+08	4.158e+07	2.946e+10	5.979e+11	1.145e+11	4.178e+11	1.542e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.437e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.331e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.990e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
1.76779e+12	0.000e+00	1.115e-06	8.822e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.931e-03	2.006e-04	2.786e-05	1.974e-02	4.007e-01	7.671e-02	2.800e-01	1.033e-04	1.492e+15	2.754e+14	1.529e+11	3.079e+10	5.751e+11	2.030e+10	4.099e+08	5.692e+07	4.033e+10	8.185e+11	1.567e+11	5.720e+11	2.110e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.438e-14	4.790e-20	4.789e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.331e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.989e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
2.40097e+12	0.000e+00	1.506e-06	8.823e+02	7.301e+02	1.348e+02	7.482e-02	1.507e-02	2.815e-01	9.931e-03	2.005e-04	2.786e-05	1.974e-02	4.007e-01	7.672e-02	2.800e-01	1.033e-04	2.014e+15	3.719e+14	2.064e+11	4.157e+10	7.766e+11	2.740e+10	5.534e+08	7.686e+07	5.446e+10	1.105e+12	2.116e+11	7.724e+11	2.850e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.438e-14	4.790e-20	4.790e-20	3.248e-20	2.958e-23	-0.000e+00	0.000e+00	4.205e-26	2.331e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.988e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
3.22411e+12	0.000e+00	2.013e-06	8.822e+02	7.301e+02	1.348e+02	7.483e-02	1.507e-02	2.815e-01	9.928e-03	2.005e-04	2.785e-05	1.973e-02	4.008e-01	7.674e-02	2.801e-01	1.032e-04	2.694e+15	4.973e+14	2.760e+11	5.559e+10	1.039e+12	3.664e+10	7.400e+08	1.028e+08	7.282e+10	1.478e+12	2.830e+11	1.033e+12	3.810e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.440e-14	4.790e-20	4.790e-20	3.248e-20	2.957e-23	-0.000e+00	0.000e+00	4.205e-26	2.331e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.987e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.919e-24	4.873e-23	1.488e-22	1.700e-21	1.380e-22
4.29418e+12	0.000e+00	2.674e-06	8.824e+02	7.302e+02	1.348e+02	7.483e-02	1.507e-02	2.815e-01	9.925e-03	2.004e-04	2.785e-05	1.973e-02	4.009e-01	7.676e-02	2.801e-01	1.032e-04	3.577e+15	6.603e+14	3.666e+11	7.382e+10	1.379e+12	4.865e+10	9.824e+08	1.365e+08	9.669e+10	1.963e+12	3.759e+11	1.372e+12	5.059e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.441e-14	4.790e-20	4.790e-20	3.248e-20	2.958e-23	-0.000e+00	0.000e+00	4.204e-26	2.331e-29	2.286e-22	3.028e-25	0.000e+00	1.232e-21	8.984e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.920e-24	4.874e-23	1.488e-22	1.700e-21	1.380e-22
5.68527e+12	0.000e+00	3.532e-06	8.823e+02	7.302e+02	1.347e+02	7.483e-02	1.507e-02	2.815e-01	9.920e-03	2.003e-04	2.784e-05	1.973e-02	4.009e-01	7.679e-02	2.802e-01	1.032e-04	4.725e+15	8.722e+14	4.842e+11	9.752e+10	1.822e+12	6.425e+10	1.297e+09	1.802e+08	1.277e+11	2.594e+12	4.966e+11	1.812e+12	6.682e+08	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.443e-14	4.790e-20	4.790e-20	3.248e-20	2.958e-23	-0.000e+00	0.000e+00	4.204e-26	2.331e-29	2.286e-22	3.029e-25	0.000e+00	1.233e-21	8.981e-24	0.000e+00	0.000e+00	0.000e+00	3.444e-22	7.920e-24	4.874e-23	1.488e-22	1.700e-21	1.380e-22
7.49369e+12	0.000e+00	4.647e-06	8.826e+02	7.303e+02	1.347e+02	7.484e-02	1.507e-02	2.815e-01	9.917e-03	2.003e-04	2.784e-05	1.973e-02	4.011e-01	7.681e-02	2.803e-01	1.032e-04	6.218e+15	1.148e+15	6.372e+11	1.283e+11	2.397e+12	8.452e+10	1.707e+09	2.372e+08	1.680e+11	3.414e+12	6.536e+11	2.385e+12	8.791e+08	1.145e-24	8.912e-14	2.472e-50	2.472e-29	0.000e+00	1.446e-14	4.790e-20	4.792e-20	3.248e-20	2.959e-23	-0.000e+00	0.000e+00	4.203e-26	2.333e-29	2.286e-22	3.029e-25	0.000e+00	1.233e-21	8.980e-24	0.000e+00	0.000e+00	0.000e+00	3.445e-22	7.920e-24	4.874e-23	1.488e-22	1.701e-21	1.380e-22
9.84464e+12	0.000e+00	6.098e-06	8.824e+02	7.303e+02	1.347e+02	7.484e-02	1.508e-02	2.816e-01	9.907e-03	2.000e-04	2.783e-05	1.971e-02	4.013e-01	7.687e-02	2.804e-01	1.031e-04	8.159e+15	1.506e+15	8.361e+11	1.684e+11	3.146e+12	1.109e+11	2.238e+09	3.111e+08	2.204e+11	4.480e+12	8.579e+11	3.131e+12	1.153e+09	1.145e-24	8.911e-14	2.472e-50	2.472e-29	0.000e+00	1.450e-14	4.790e-20	4.789e-20	3.248e-20	2.959e-23	-0.000e+00	0.000e+00	4.203e-26	2.332e-29	2.286e-22	3.029e-25	0.000e+00	1.233e-21	8.972e-24	0.000e+00	0.000e+00	0.000e+00	3.445e-22	7.921e-24	4.874e-23	1.489e-22	1.701e-21	1.380e-22
1.29009e+13	0.000e+00	7.983e-06	8.828e+02	7.304e+02	1.347e+02	7.485e-02	1.507e-02	2.815e-01	9.905e-03	2.000e-04	2.783e-05	1.972e-02	4.014e-01	7.689e-02	2.805e-01	1.031e-04	1.068e+16	1.971e+15	1.095e+12	2.205e+11	4.118e+12	1.451e+11	2.929e+09	4.073e+08	2.886e+11	5.867e+12	1.124e+12	4.100e+12	1.509e+09	1.145e-24	8.914e-14	2.472e-50	2.472e-29	0.000e+00	1.454e-14	4.791e-20	4.793e-20	3.248e-20	2.961e-23	-0.000e+00	0.000e+00	4.201e-26	2.334e-29	2.286e-22	3.029e-25	0.000e+00	1.233e-21	8.972e-24	0.000e+00	0.000e+00	0.000e+00	3.445e-22	7.921e-24	4.875e-23	1.489e-22	1.702e-21	1.381e-22
