#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
1.32634e+16	0.000e+00	9.393e-03	4.335e+02	9.950e+02	7.156e-06	1.429e-07	1.000e-01	3.153e-01	6.666e-15	2.459e-16	2.637e-17	1.639e-11	5.284e+00	1.499e-04	5.047e+00	4.049e-16	1.473e+19	1.064e+11	2.076e+09	1.481e+15	4.668e+15	9.745e+01	3.818e+00	3.801e-01	2.390e+05	7.941e+16	2.228e+12	7.590e+16	6.112e+00	3.531e-06	6.246e-14	4.899e-17	4.899e+04	0.000e+00	1.641e-05	9.966e-21	9.967e-21	9.771e-21	7.316e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.061e-22	5.835e-25	0.000e+00	5.935e-25	1.650e-24	0.000e+00	0.000e+00	0.000e+00	3.032e-24	1.533e-29	9.067e-29	1.125e-21	1.095e-21	6.469e-23
1.68094e+16	0.000e+00	1.194e-02	4.337e+02	9.950e+02	7.200e-06	1.438e-07	1.000e-01	3.153e-01	6.714e-15	2.475e-16	2.672e-17	1.648e-11	5.275e+00	1.502e-04	5.039e+00	4.084e-16	1.872e+19	1.353e+11	2.652e+09	1.881e+15	5.932e+15	1.244e+02	4.810e+00	4.872e-01	3.051e+05	1.006e+17	2.830e+12	9.610e+16	7.749e+00	3.510e-06	6.248e-14	4.870e-17	4.870e+04	0.000e+00	1.628e-05	9.956e-21	9.957e-21	9.761e-21	7.302e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.057e-22	5.832e-25	0.000e+00	5.918e-25	1.645e-24	0.000e+00	0.000e+00	0.000e+00	3.024e-24	1.542e-29	9.121e-29	1.125e-21	1.095e-21	6.473e-23
2.14190e+16	0.000e+00	1.524e-02	4.341e+02	9.950e+02	7.259e-06	1.448e-07	1.000e-01	3.153e-01	6.778e-15	2.496e-16	2.717e-17	1.659e-11	5.264e+00	1.506e-04	5.028e+00	4.129e-16	2.390e+19	1.731e+11	3.407e+09	2.402e+15	7.575e+15	1.597e+02	6.111e+00	6.288e-01	3.915e+05	1.280e+17	3.615e+12	1.223e+17	9.901e+00	3.484e-06	6.250e-14	4.833e-17	4.833e+04	0.000e+00	1.612e-05	9.941e-21	9.943e-21	9.747e-21	7.284e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.052e-22	5.828e-25	0.000e+00	5.896e-25	1.638e-24	0.000e+00	0.000e+00	0.000e+00	3.013e-24	1.554e-29	9.190e-29	1.124e-21	1.096e-21	6.480e-23
2.74116e+16	0.000e+00	1.954e-02	4.346e+02	9.950e+02	7.336e-06	1.462e-07	1.000e-01	3.153e-01	6.863e-15	2.523e-16	2.777e-17	1.674e-11	5.246e+00	1.511e-04	5.011e+00	4.189e-16	3.064e+19	2.228e+11	4.397e+09	3.080e+15	9.711e+15	2.062e+02	7.820e+00	8.169e-01	5.049e+05	1.635e+17	4.638e+12	1.562e+17	1.274e+01	3.450e-06	6.254e-14	4.785e-17	4.785e+04	0.000e+00	1.590e-05	9.916e-21	9.919e-21	9.724e-21	7.259e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.044e-22	5.822e-25	0.000e+00	5.864e-25	1.629e-24	0.000e+00	0.000e+00	0.000e+00	2.998e-24	1.568e-29	9.277e-29	1.123e-21	1.098e-21	6.489e-23
3.52020e+16	0.000e+00	2.513e-02	4.352e+02	9.950e+02	7.437e-06	1.479e-07	1.000e-01	3.153e-01	6.976e-15	2.559e-16	2.856e-17	1.693e-11	5.221e+00	1.518e-04	4.987e+00	4.267e-16	3.941e+19	2.883e+11	5.700e+09	3.961e+15	1.249e+16	2.676e+02	1.007e+01	1.068e+00	6.540e+05	2.095e+17	5.975e+12	2.002e+17	1.650e+01	3.405e-06	6.258e-14	4.724e-17	4.724e+04	0.000e+00	1.562e-05	9.881e-21	9.884e-21	9.691e-21	7.222e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.033e-22	5.814e-25	0.000e+00	5.822e-25	1.616e-24	0.000e+00	0.000e+00	0.000e+00	2.977e-24	1.587e-29	9.389e-29	1.121e-21	1.099e-21	6.499e-23
4.53295e+16	0.000e+00	3.239e-02	4.358e+02	9.950e+02	7.569e-06	1.502e-07	1.000e-01	3.153e-01	7.127e-15	2.605e-16	2.960e-17	1.719e-11	5.186e+00	1.528e-04	4.953e+00	4.369e-16	5.080e+19	3.749e+11	7.420e+09	5.105e+15	1.610e+16	3.492e+02	1.306e+01	1.407e+00	8.509e+05	2.689e+17	7.725e+12	2.569e+17	2.150e+01	3.349e-06	6.263e-14	4.646e-17	4.646e+04	0.000e+00	1.527e-05	9.829e-21	9.832e-21	9.642e-21	7.170e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.018e-22	5.802e-25	0.000e+00	5.766e-25	1.599e-24	0.000e+00	0.000e+00	0.000e+00	2.949e-24	1.611e-29	9.533e-29	1.117e-21	1.101e-21	6.509e-23
5.62583e+16	0.000e+00	3.899e-02	4.364e+02	9.951e+02	7.742e-06	1.526e-07	1.000e-01	3.153e-01	7.294e-15	2.655e-16	3.081e-17	1.748e-11	5.149e+00	1.539e-04	4.907e+00	4.495e-16	6.115e+19	4.555e+11	9.009e+09	6.146e+15	1.938e+16	4.251e+02	1.582e+01	1.728e+00	1.033e+06	3.225e+17	9.327e+12	3.079e+17	2.618e+01	3.277e-06	6.267e-14	4.546e-17	4.546e+04	0.000e+00	1.490e-05	9.772e-21	9.764e-21	9.588e-21	7.114e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.950e-23	5.789e-25	0.000e+00	5.706e-25	1.581e-24	0.000e+00	0.000e+00	0.000e+00	2.920e-24	1.637e-29	9.689e-29	1.111e-21	1.102e-21	6.519e-23
6.51585e+16	0.000e+00	4.368e-02	4.349e+02	9.952e+02	7.885e-06	1.531e-07	1.000e-01	3.154e-01	7.466e-15	2.678e-16	3.150e-17	1.773e-11	5.049e+00	1.562e-04	4.820e+00	4.601e-16	6.851e+19	5.138e+11	1.014e+10	6.885e+15	2.171e+16	4.803e+02	1.780e+01	1.961e+00	1.164e+06	3.598e+17	1.048e+13	3.436e+17	2.958e+01	3.213e-06	6.256e-14	4.457e-17	4.457e+04	0.000e+00	1.461e-05	9.599e-21	9.597e-21	9.421e-21	6.962e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.667e-23	5.755e-25	0.000e+00	5.597e-25	1.549e-24	0.000e+00	0.000e+00	0.000e+00	2.868e-24	1.642e-29	9.712e-29	1.105e-21	1.098e-21	6.480e-23
7.17611e+16	0.000e+00	4.737e-02	4.352e+02	9.952e+02	8.000e-06	1.535e-07	1.000e-01	3.154e-01	7.589e-15	2.708e-16	3.207e-17	1.791e-11	4.991e+00	1.578e-04	4.761e+00	4.684e-16	7.430e+19	5.603e+11	1.103e+10	7.467e+15	2.355e+16	5.244e+02	1.937e+01	2.147e+00	1.268e+06	3.888e+17	1.140e+13	3.713e+17	3.230e+01	3.168e-06	6.258e-14	4.395e-17	4.395e+04	0.000e+00	1.440e-05	9.490e-21	9.506e-21	9.315e-21	6.884e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.413e-23	5.736e-25	0.000e+00	5.524e-25	1.528e-24	0.000e+00	0.000e+00	0.000e+00	2.832e-24	1.647e-29	9.740e-29	1.101e-21	1.098e-21	6.482e-23
7.84472e+16	0.000e+00	5.217e-02	4.329e+02	9.953e+02	8.069e-06	1.541e-07	1.000e-01	3.154e-01	7.722e-15	2.714e-16	3.260e-17	1.812e-11	4.914e+00	1.594e-04	4.688e+00	4.727e-16	8.182e+19	6.213e+11	1.220e+10	8.223e+15	2.593e+16	5.828e+02	2.142e+01	2.394e+00	1.405e+06	4.259e+17	1.260e+13	4.067e+17	3.587e+01	3.133e-06	6.242e-14	4.347e-17	4.347e+04	0.000e+00	1.418e-05	9.367e-21	9.365e-21	9.197e-21	6.757e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.175e-23	5.709e-25	0.000e+00	5.448e-25	1.506e-24	0.000e+00	0.000e+00	0.000e+00	2.797e-24	1.654e-29	9.769e-29	1.097e-21	1.091e-21	6.429e-23
8.63376e+16	0.000e+00	5.738e-02	4.314e+02	9.954e+02	8.172e-06	1.546e-07	1.000e-01	3.154e-01	7.882e-15	2.732e-16	3.323e-17	1.835e-11	4.827e+00	1.615e-04	4.604e+00	4.795e-16	9.000e+19	6.885e+11	1.347e+10	9.045e+15	2.852e+16	6.476e+02	2.367e+01	2.667e+00	1.556e+06	4.656e+17	1.393e+13	4.445e+17	3.982e+01	3.089e-06	6.231e-14	4.285e-17	4.285e+04	0.000e+00	1.393e-05	9.218e-21	9.216e-21	9.053e-21	6.626e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.873e-23	5.678e-25	0.000e+00	5.355e-25	1.479e-24	0.000e+00	0.000e+00	0.000e+00	2.753e-24	1.660e-29	9.793e-29	1.092e-21	1.086e-21	6.391e-23
9.49714e+16	0.000e+00	6.312e-02	4.294e+02	9.955e+02	8.284e-06	1.551e-07	1.000e-01	3.154e-01	8.060e-15	2.749e-16	3.393e-17	1.862e-11	4.733e+00	1.639e-04	4.512e+00	4.868e-16	9.901e+19	7.634e+11	1.487e+10	9.949e+15	3.138e+16	7.205e+02	2.616e+01	2.974e+00	1.724e+06	5.084e+17	1.541e+13	4.854e+17	4.422e+01	3.041e-06	6.217e-14	4.219e-17	4.219e+04	0.000e+00	1.367e-05	9.057e-21	9.051e-21	8.898e-21	6.480e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.543e-23	5.645e-25	0.000e+00	5.256e-25	1.450e-24	0.000e+00	0.000e+00	0.000e+00	2.706e-24	1.666e-29	9.819e-29	1.086e-21	1.080e-21	6.344e-23
1.04468e+17	0.000e+00	6.943e-02	4.277e+02	9.956e+02	8.413e-06	1.555e-07	1.000e-01	3.154e-01	8.262e-15	2.773e-16	3.467e-17	1.890e-11	4.628e+00	1.666e-04	4.410e+00	4.954e-16	1.089e+20	8.471e+11	1.642e+10	1.094e+16	3.451e+16	8.027e+02	2.892e+01	3.319e+00	1.912e+06	5.545e+17	1.707e+13	5.292e+17	4.915e+01	2.989e-06	6.204e-14	4.147e-17	4.147e+04	0.000e+00	1.338e-05	8.871e-21	8.876e-21	8.719e-21	6.323e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.187e-23	5.607e-25	0.000e+00	5.142e-25	1.417e-24	0.000e+00	0.000e+00	0.000e+00	2.651e-24	1.671e-29	9.835e-29	1.080e-21	1.075e-21	6.302e-23
1.14915e+17	0.000e+00	7.638e-02	4.250e+02	9.957e+02	8.548e-06	1.560e-07	1.000e-01	3.155e-01	8.489e-15	2.790e-16	3.553e-17	1.924e-11	4.513e+00	1.696e-04	4.298e+00	5.041e-16	1.198e+20	9.407e+11	1.813e+10	1.204e+16	3.797e+16	8.956e+02	3.197e+01	3.708e+00	2.123e+06	6.039e+17	1.893e+13	5.763e+17	5.466e+01	2.933e-06	6.185e-14	4.069e-17	4.069e+04	0.000e+00	1.307e-05	8.676e-21	8.676e-21	8.530e-21	6.145e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.812e-23	5.565e-25	0.000e+00	5.022e-25	1.383e-24	0.000e+00	0.000e+00	0.000e+00	2.594e-24	1.677e-29	9.860e-29	1.073e-21	1.066e-21	6.237e-23
1.26407e+17	0.000e+00	8.402e-02	4.230e+02	9.958e+02	8.710e-06	1.570e-07	1.000e-01	3.155e-01	8.735e-15	2.819e-16	3.660e-17	1.959e-11	4.408e+00	1.725e-04	4.196e+00	5.152e-16	1.318e+20	1.046e+12	2.002e+10	1.324e+16	4.176e+16	1.001e+03	3.536e+01	4.148e+00	2.359e+06	6.569e+17	2.100e+13	6.268e+17	6.087e+01	2.873e-06	6.170e-14	3.986e-17	3.986e+04	0.000e+00	1.273e-05	8.496e-21	8.501e-21	8.356e-21	5.986e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.467e-23	5.527e-25	0.000e+00	4.909e-25	1.350e-24	0.000e+00	0.000e+00	0.000e+00	2.540e-24	1.689e-29	9.916e-29	1.067e-21	1.060e-21	6.189e-23
1.39048e+17	0.000e+00	9.242e-02	4.211e+02	9.959e+02	8.893e-06	1.585e-07	1.000e-01	3.155e-01	9.004e-15	2.853e-16	3.791e-17	1.999e-11	4.307e+00	1.754e-04	4.095e+00	5.278e-16	1.450e+20	1.163e+12	2.212e+10	1.457e+16	4.594e+16	1.120e+03	3.914e+01	4.650e+00	2.623e+06	7.140e+17	2.333e+13	6.810e+17	6.786e+01	2.808e-06	6.156e-14	3.896e-17	3.896e+04	0.000e+00	1.238e-05	8.326e-21	8.331e-21	8.192e-21	5.833e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.126e-23	5.489e-25	0.000e+00	4.798e-25	1.318e-24	0.000e+00	0.000e+00	0.000e+00	2.487e-24	1.705e-29	1.000e-28	1.060e-21	1.054e-21	6.141e-23
1.52952e+17	0.000e+00	1.017e-01	4.180e+02	9.960e+02	9.089e-06	1.598e-07	1.000e-01	3.155e-01	9.318e-15	2.881e-16	3.930e-17	2.045e-11	4.183e+00	1.790e-04	3.976e+00	5.414e-16	1.595e+20	1.296e+12	2.444e+10	1.602e+16	5.054e+16	1.256e+03	4.334e+01	5.223e+00	2.921e+06	7.749e+17	2.594e+13	7.389e+17	7.574e+01	2.738e-06	6.134e-14	3.799e-17	3.799e+04	0.000e+00	1.200e-05	8.117e-21	8.122e-21	7.990e-21	5.640e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.772e-23	5.441e-25	0.000e+00	4.667e-25	1.281e-24	0.000e+00	0.000e+00	0.000e+00	2.425e-24	1.720e-29	1.007e-28	1.052e-21	1.045e-21	6.068e-23
1.68248e+17	0.000e+00	1.118e-01	4.157e+02	9.961e+02	9.322e-06	1.614e-07	1.000e-01	3.155e-01	9.666e-15	2.923e-16	4.097e-17	2.095e-11	4.065e+00	1.828e-04	3.860e+00	5.581e-16	1.755e+20	1.445e+12	2.703e+10	1.763e+16	5.560e+16	1.411e+03	4.802e+01	5.879e+00	3.257e+06	8.400e+17	2.887e+13	8.008e+17	8.469e+01	2.663e-06	6.117e-14	3.695e-17	3.695e+04	0.000e+00	1.159e-05	7.913e-21	7.929e-21	7.792e-21	5.462e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.411e-23	5.395e-25	0.000e+00	4.536e-25	1.243e-24	0.000e+00	0.000e+00	0.000e+00	2.362e-24	1.739e-29	1.017e-28	1.044e-21	1.037e-21	6.011e-23
1.85072e+17	0.000e+00	1.230e-01	4.119e+02	9.963e+02	9.569e-06	1.634e-07	1.000e-01	3.156e-01	1.006e-14	2.956e-16	4.289e-17	2.153e-11	3.931e+00	1.870e-04	3.729e+00	5.752e-16	1.930e+20	1.614e+12	2.991e+10	1.939e+16	6.116e+16	1.588e+03	5.323e+01	6.635e+00	3.636e+06	9.093e+17	3.216e+13	8.665e+17	9.482e+01	2.584e-06	6.088e-14	3.585e-17	3.585e+04	0.000e+00	1.116e-05	7.692e-21	7.701e-21	7.578e-21	5.253e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.028e-23	5.342e-25	0.000e+00	4.397e-25	1.203e-24	0.000e+00	0.000e+00	0.000e+00	2.296e-24	1.761e-29	1.027e-28	1.035e-21	1.025e-21	5.920e-23
2.03580e+17	0.000e+00	1.353e-01	4.076e+02	9.964e+02	9.848e-06	1.654e-07	1.000e-01	3.156e-01	1.052e-14	2.991e-16	4.506e-17	2.218e-11	3.784e+00	1.919e-04	3.585e+00	5.946e-16	2.123e+20	1.805e+12	3.312e+10	2.133e+16	6.728e+16	1.792e+03	5.903e+01	7.509e+00	4.066e+06	9.827e+17	3.588e+13	9.360e+17	1.064e+02	2.499e-06	6.057e-14	3.467e-17	3.467e+04	0.000e+00	1.071e-05	7.446e-21	7.453e-21	7.339e-21	5.027e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.617e-23	5.283e-25	0.000e+00	4.243e-25	1.160e-24	0.000e+00	0.000e+00	0.000e+00	2.223e-24	1.784e-29	1.038e-28	1.025e-21	1.012e-21	5.819e-23
2.23264e+17	0.000e+00	1.480e-01	4.026e+02	9.966e+02	1.016e-05	1.672e-07	1.000e-01	3.156e-01	1.104e-14	3.023e-16	4.740e-17	2.291e-11	3.622e+00	1.975e-04	3.427e+00	6.160e-16	2.322e+20	2.008e+12	3.646e+10	2.333e+16	7.358e+16	2.013e+03	6.507e+01	8.456e+00	4.524e+06	1.055e+18	3.983e+13	1.004e+18	1.187e+02	2.408e-06	6.020e-14	3.342e-17	3.342e+04	0.000e+00	1.025e-05	7.173e-21	7.182e-21	7.074e-21	4.779e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.182e-23	5.216e-25	0.000e+00	4.077e-25	1.112e-24	0.000e+00	0.000e+00	0.000e+00	2.144e-24	1.805e-29	1.047e-28	1.014e-21	9.969e-22	5.702e-23
2.42222e+17	0.000e+00	1.594e-01	3.965e+02	9.967e+02	1.048e-05	1.685e-07	1.000e-01	3.157e-01	1.158e-14	3.038e-16	4.967e-17	2.365e-11	3.455e+00	2.035e-04	3.264e+00	6.370e-16	2.501e+20	2.196e+12	3.948e+10	2.512e+16	7.924e+16	2.220e+03	7.052e+01	9.347e+00	4.948e+06	1.117e+18	4.348e+13	1.063e+18	1.301e+02	2.318e-06	5.974e-14	3.217e-17	3.217e+04	0.000e+00	9.827e-06	6.892e-21	6.895e-21	6.800e-21	4.523e-22	-0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.760e-23	5.144e-25	0.000e+00	3.911e-25	1.065e-24	0.000e+00	0.000e+00	0.000e+00	2.066e-24	1.822e-29	1.053e-28	1.002e-21	9.780e-22	5.559e-23
