#Leid  depth	A_V(extentd)	A_V(point)	Te	H0	H2	Co	C+	Oo	CO	O2	CH	OH	e	He+	H+	H3+	N(H0)	N(H2)	N(Co)	N(C+)	N(Oo)	N(CO)	N(O2)	N(CH)	(OH)	N(e)	N(He+)	N(H+)	N(H3+)	H2(Sol)	H2(FrmGrn)	H2(photodiss)	G0(DB96)	rate(CO)	rate(C)	heat	cool	GrnP	Gr-Gas-Cool	Gr-Gas-Heat	COds	H2dH	H2vH	ChaT	CR H	MgI	SI	Si	Fe	Na	Al	C	C610	C370	C157	C63	C146
3.97014e+09	0.000e+00	9.150e-07	8.819e+01	3.085e+05	3.879e+03	1.512e+01	3.560e+00	8.945e+01	1.055e+01	8.349e-06	1.468e+00	3.269e-04	1.669e+01	1.997e-05	1.372e-03	2.831e-09	1.408e+15	1.736e+13	6.894e+10	1.624e+10	4.080e+11	4.815e+10	3.779e+04	6.701e+09	1.490e+06	7.614e+10	9.109e+04	6.270e+06	1.258e+01	2.748e-10	8.909e-12	1.301e-23	5.009e+00	0.000e+00	1.689e-09	5.226e-18	5.223e-18	1.461e-19	5.704e-20	-0.000e+00	0.000e+00	5.979e-19	4.340e-18	0.000e+00	7.880e-23	0.000e+00	2.657e-20	5.803e-20	0.000e+00	0.000e+00	0.000e+00	5.617e-20	1.566e-21	9.310e-21	4.138e-20	2.785e-18	3.544e-20
5.33124e+09	0.000e+00	1.224e-06	8.805e+01	3.083e+05	3.947e+03	1.512e+01	3.560e+00	8.946e+01	1.054e+01	8.410e-06	1.468e+00	3.272e-04	1.669e+01	1.997e-05	1.369e-03	2.901e-09	1.882e+15	2.343e+13	9.221e+10	2.172e+10	5.457e+11	6.436e+10	5.073e+04	8.959e+09	1.993e+06	1.018e+11	1.218e+05	8.377e+06	1.705e+01	2.701e-10	8.902e-12	1.752e-23	5.009e+00	0.000e+00	1.689e-09	5.197e-18	5.198e-18	1.460e-19	5.682e-20	-0.000e+00	0.000e+00	5.986e-19	4.310e-18	0.000e+00	7.880e-23	0.000e+00	2.656e-20	5.804e-20	0.000e+00	0.000e+00	0.000e+00	5.617e-20	1.567e-21	9.309e-21	4.134e-20	2.772e-18	3.524e-20
7.10066e+09	0.000e+00	1.625e-06	8.785e+01	3.081e+05	4.040e+03	1.513e+01	3.561e+00	8.947e+01	1.053e+01	8.498e-06	1.467e+00	3.276e-04	1.669e+01	1.997e-05	1.366e-03	2.997e-09	2.499e+15	3.151e+13	1.225e+11	2.884e+10	7.247e+11	8.542e+10	6.772e+04	1.189e+10	2.649e+06	1.352e+11	1.618e+05	1.111e+07	2.304e+01	2.637e-10	8.892e-12	2.336e-23	5.009e+00	0.000e+00	1.689e-09	5.158e-18	5.160e-18	1.460e-19	5.649e-20	-0.000e+00	0.000e+00	5.998e-19	4.271e-18	0.000e+00	7.880e-23	0.000e+00	2.654e-20	5.805e-20	0.000e+00	0.000e+00	0.000e+00	5.616e-20	1.568e-21	9.307e-21	4.129e-20	2.753e-18	3.492e-20
9.40091e+09	0.000e+00	2.146e-06	8.757e+01	3.079e+05	4.171e+03	1.514e+01	3.561e+00	8.949e+01	1.051e+01	8.623e-06	1.466e+00	3.281e-04	1.668e+01	1.998e-05	1.361e-03	3.134e-09	3.299e+15	4.236e+13	1.618e+11	3.810e+10	9.573e+11	1.127e+11	9.015e+04	1.570e+10	3.502e+06	1.786e+11	2.137e+05	1.465e+07	3.119e+01	2.552e-10	8.878e-12	3.090e-23	5.009e+00	0.000e+00	1.689e-09	5.107e-18	5.107e-18	1.459e-19	5.603e-20	-0.000e+00	0.000e+00	6.016e-19	4.217e-18	0.000e+00	7.880e-23	0.000e+00	2.653e-20	5.807e-20	0.000e+00	0.000e+00	0.000e+00	5.614e-20	1.570e-21	9.304e-21	4.121e-20	2.726e-18	3.449e-20
1.23912e+10	0.000e+00	2.824e-06	8.720e+01	3.075e+05	4.359e+03	1.515e+01	3.562e+00	8.951e+01	1.049e+01	8.798e-06	1.464e+00	3.289e-04	1.668e+01	1.998e-05	1.355e-03	3.335e-09	4.339e+15	5.709e+13	2.131e+11	5.014e+10	1.260e+12	1.482e+11	1.199e+05	2.065e+10	4.614e+06	2.350e+11	2.813e+05	1.923e+07	4.246e+01	2.440e-10	8.859e-12	4.060e-23	5.009e+00	0.000e+00	1.689e-09	5.038e-18	5.037e-18	1.458e-19	5.541e-20	-0.000e+00	0.000e+00	6.042e-19	4.146e-18	0.000e+00	7.879e-23	0.000e+00	2.651e-20	5.809e-20	0.000e+00	0.000e+00	0.000e+00	5.612e-20	1.573e-21	9.301e-21	4.111e-20	2.689e-18	3.392e-20
1.59855e+10	0.000e+00	3.588e-06	8.670e+01	3.070e+05	4.635e+03	1.517e+01	3.562e+00	8.954e+01	1.046e+01	9.041e-06	1.461e+00	3.301e-04	1.668e+01	1.999e-05	1.346e-03	3.644e-09	5.508e+15	7.474e+13	2.708e+11	6.370e+10	1.601e+12	1.880e+11	1.543e+05	2.622e+10	5.871e+06	2.985e+11	3.574e+05	2.436e+07	5.634e+01	2.291e-10	8.833e-12	5.306e-23	5.009e+00	0.000e+00	1.689e-09	4.945e-18	4.944e-18	1.456e-19	5.459e-20	-0.000e+00	0.000e+00	6.078e-19	4.050e-18	0.000e+00	7.879e-23	0.000e+00	2.647e-20	5.811e-20	0.000e+00	0.000e+00	0.000e+00	5.610e-20	1.576e-21	9.296e-21	4.097e-20	2.641e-18	3.317e-20
1.94268e+10	0.000e+00	4.205e-06	8.612e+01	3.062e+05	4.996e+03	1.519e+01	3.563e+00	8.958e+01	1.042e+01	9.338e-06	1.458e+00	3.316e-04	1.667e+01	2.000e-05	1.336e-03	4.072e-09	6.449e+15	9.010e+13	3.175e+11	7.466e+10	1.876e+12	2.201e+11	1.830e+05	3.070e+10	6.890e+06	3.497e+11	4.189e+05	2.846e+07	6.886e+01	2.121e-10	8.804e-12	6.689e-23	5.009e+00	0.000e+00	1.689e-09	4.839e-18	4.838e-18	1.454e-19	5.364e-20	-0.000e+00	0.000e+00	6.121e-19	3.939e-18	0.000e+00	7.879e-23	0.000e+00	2.642e-20	5.812e-20	0.000e+00	0.000e+00	0.000e+00	5.606e-20	1.579e-21	9.289e-21	4.082e-20	2.586e-18	3.232e-20
2.19804e+10	0.000e+00	4.612e-06	8.568e+01	3.055e+05	5.338e+03	1.521e+01	3.564e+00	8.961e+01	1.039e+01	9.584e-06	1.456e+00	3.328e-04	1.667e+01	2.001e-05	1.326e-03	4.501e-09	7.070e+15	1.010e+14	3.485e+11	8.190e+10	2.058e+12	2.412e+11	2.025e+05	3.366e+10	7.567e+06	3.836e+11	4.595e+05	3.116e+07	7.801e+01	1.982e-10	8.781e-12	7.791e-23	5.009e+00	0.000e+00	1.689e-09	4.754e-18	4.756e-18	1.452e-19	5.290e-20	-0.000e+00	0.000e+00	6.159e-19	3.852e-18	0.000e+00	7.879e-23	0.000e+00	2.637e-20	5.811e-20	0.000e+00	0.000e+00	0.000e+00	5.603e-20	1.582e-21	9.283e-21	4.069e-20	2.544e-18	3.168e-20
2.37587e+10	0.000e+00	4.918e-06	8.539e+01	3.050e+05	5.593e+03	1.521e+01	3.565e+00	8.962e+01	1.037e+01	9.743e-06	1.454e+00	3.336e-04	1.666e+01	2.001e-05	1.320e-03	4.836e-09	7.535e+15	1.095e+14	3.716e+11	8.734e+10	2.195e+12	2.570e+11	2.174e+05	3.588e+10	8.075e+06	4.090e+11	4.900e+05	3.317e+07	8.538e+01	1.888e-10	8.766e-12	8.512e-23	5.009e+00	0.000e+00	1.689e-09	4.702e-18	4.703e-18	1.451e-19	5.241e-20	-0.000e+00	0.000e+00	6.186e-19	3.797e-18	0.000e+00	7.879e-23	0.000e+00	2.633e-20	5.809e-20	0.000e+00	0.000e+00	0.000e+00	5.601e-20	1.584e-21	9.277e-21	4.061e-20	2.516e-18	3.127e-20
2.53316e+10	0.000e+00	5.243e-06	8.517e+01	3.046e+05	5.803e+03	1.522e+01	3.565e+00	8.964e+01	1.036e+01	9.864e-06	1.452e+00	3.342e-04	1.666e+01	2.001e-05	1.314e-03	5.121e-09	8.029e+15	1.189e+14	3.963e+11	9.312e+10	2.340e+12	2.738e+11	2.334e+05	3.823e+10	8.617e+06	4.360e+11	5.225e+05	3.530e+07	9.368e+01	1.818e-10	8.755e-12	9.048e-23	5.009e+00	0.000e+00	1.689e-09	4.664e-18	4.665e-18	1.450e-19	5.205e-20	-0.000e+00	0.000e+00	6.207e-19	3.756e-18	0.000e+00	7.879e-23	0.000e+00	2.630e-20	5.808e-20	0.000e+00	0.000e+00	0.000e+00	5.599e-20	1.585e-21	9.273e-21	4.054e-20	2.496e-18	3.098e-20
2.71965e+10	0.000e+00	5.666e-06	8.495e+01	3.041e+05	6.039e+03	1.522e+01	3.565e+00	8.965e+01	1.035e+01	9.990e-06	1.451e+00	3.348e-04	1.666e+01	2.002e-05	1.308e-03	5.454e-09	8.670e+15	1.316e+14	4.284e+11	1.006e+11	2.529e+12	2.956e+11	2.544e+05	4.129e+10	9.323e+06	4.711e+11	5.647e+05	3.806e+07	1.052e+02	1.743e-10	8.744e-12	9.616e-23	5.009e+00	0.000e+00	1.689e-09	4.626e-18	4.625e-18	1.449e-19	5.167e-20	-0.000e+00	0.000e+00	6.233e-19	3.717e-18	0.000e+00	7.879e-23	0.000e+00	2.627e-20	5.805e-20	0.000e+00	0.000e+00	0.000e+00	5.597e-20	1.586e-21	9.268e-21	4.048e-20	2.475e-18	3.068e-20
2.95622e+10	0.000e+00	6.192e-06	8.467e+01	3.035e+05	6.375e+03	1.523e+01	3.565e+00	8.967e+01	1.033e+01	1.014e-05	1.449e+00	3.354e-04	1.666e+01	2.002e-05	1.300e-03	5.946e-09	9.466e+15	1.483e+14	4.684e+11	1.100e+11	2.765e+12	3.227e+11	2.810e+05	4.509e+10	1.020e+07	5.148e+11	6.172e+05	4.147e+07	1.208e+02	1.648e-10	8.730e-12	1.035e-22	5.009e+00	0.000e+00	1.689e-09	4.578e-18	4.575e-18	1.447e-19	5.118e-20	-0.000e+00	0.000e+00	6.264e-19	3.665e-18	0.000e+00	7.879e-23	0.000e+00	2.622e-20	5.801e-20	0.000e+00	0.000e+00	0.000e+00	5.594e-20	1.587e-21	9.261e-21	4.039e-20	2.449e-18	3.031e-20
3.20791e+10	0.000e+00	6.675e-06	8.438e+01	3.026e+05	6.836e+03	1.523e+01	3.564e+00	8.969e+01	1.031e+01	1.032e-05	1.446e+00	3.362e-04	1.665e+01	2.002e-05	1.290e-03	6.659e-09	1.020e+16	1.648e+14	5.051e+11	1.186e+11	2.981e+12	3.476e+11	3.059e+05	4.858e+10	1.101e+07	5.550e+11	6.655e+05	4.458e+07	1.368e+02	1.532e-10	8.714e-12	1.125e-22	5.009e+00	0.000e+00	1.689e-09	4.521e-18	4.522e-18	1.445e-19	5.065e-20	-0.000e+00	0.000e+00	6.300e-19	3.606e-18	0.000e+00	7.879e-23	0.000e+00	2.615e-20	5.794e-20	0.000e+00	0.000e+00	0.000e+00	5.591e-20	1.588e-21	9.251e-21	4.029e-20	2.421e-18	2.993e-20
3.41449e+10	0.000e+00	7.020e-06	8.406e+01	3.016e+05	7.293e+03	1.523e+01	3.563e+00	8.970e+01	1.030e+01	1.049e-05	1.443e+00	3.368e-04	1.665e+01	2.002e-05	1.279e-03	7.408e-09	1.071e+16	1.774e+14	5.313e+11	1.247e+11	3.135e+12	3.653e+11	3.239e+05	5.106e+10	1.159e+07	5.836e+11	6.999e+05	4.678e+07	1.496e+02	1.430e-10	8.698e-12	1.208e-22	5.008e+00	0.000e+00	1.689e-09	4.469e-18	4.467e-18	1.442e-19	5.010e-20	-0.000e+00	0.000e+00	6.334e-19	3.551e-18	0.000e+00	7.879e-23	0.000e+00	2.608e-20	5.787e-20	0.000e+00	0.000e+00	0.000e+00	5.587e-20	1.589e-21	9.240e-21	4.019e-20	2.392e-18	2.954e-20
3.56669e+10	0.000e+00	7.285e-06	8.388e+01	3.009e+05	7.660e+03	1.523e+01	3.563e+00	8.971e+01	1.028e+01	1.060e-05	1.441e+00	3.372e-04	1.665e+01	2.002e-05	1.272e-03	8.040e-09	1.111e+16	1.875e+14	5.514e+11	1.294e+11	3.254e+12	3.789e+11	3.380e+05	5.297e+10	1.204e+07	6.056e+11	7.264e+05	4.846e+07	1.602e+02	1.358e-10	8.688e-12	1.266e-22	5.008e+00	0.000e+00	1.689e-09	4.434e-18	4.433e-18	1.440e-19	4.975e-20	-0.000e+00	0.000e+00	6.357e-19	3.513e-18	0.000e+00	7.879e-23	0.000e+00	2.603e-20	5.781e-20	0.000e+00	0.000e+00	0.000e+00	5.584e-20	1.589e-21	9.232e-21	4.012e-20	2.374e-18	2.931e-20
3.70003e+10	0.000e+00	7.555e-06	8.372e+01	3.003e+05	7.962e+03	1.522e+01	3.562e+00	8.972e+01	1.028e+01	1.069e-05	1.440e+00	3.375e-04	1.664e+01	2.002e-05	1.265e-03	8.583e-09	1.152e+16	1.982e+14	5.719e+11	1.342e+11	3.374e+12	3.927e+11	3.523e+05	5.490e+10	1.249e+07	6.280e+11	7.533e+05	5.016e+07	1.717e+02	1.303e-10	8.680e-12	1.310e-22	5.008e+00	0.000e+00	1.689e-09	4.406e-18	4.406e-18	1.439e-19	4.947e-20	-0.000e+00	0.000e+00	6.374e-19	3.484e-18	0.000e+00	7.879e-23	0.000e+00	2.599e-20	5.775e-20	0.000e+00	0.000e+00	0.000e+00	5.582e-20	1.589e-21	9.226e-21	4.006e-20	2.359e-18	2.913e-20
3.85361e+10	0.000e+00	7.901e-06	8.356e+01	2.997e+05	8.286e+03	1.522e+01	3.561e+00	8.973e+01	1.027e+01	1.078e-05	1.438e+00	3.378e-04	1.664e+01	2.002e-05	1.259e-03	9.183e-09	1.203e+16	2.125e+14	5.982e+11	1.404e+11	3.530e+12	4.105e+11	3.710e+05	5.739e+10	1.308e+07	6.568e+11	7.879e+05	5.234e+07	1.876e+02	1.249e-10	8.672e-12	1.356e-22	5.008e+00	0.000e+00	1.689e-09	4.378e-18	4.377e-18	1.437e-19	4.916e-20	-0.000e+00	0.000e+00	6.392e-19	3.455e-18	0.000e+00	7.879e-23	0.000e+00	2.594e-20	5.769e-20	0.000e+00	0.000e+00	0.000e+00	5.579e-20	1.589e-21	9.218e-21	4.000e-20	2.344e-18	2.894e-20
4.04805e+10	0.000e+00	8.334e-06	8.334e+01	2.988e+05	8.720e+03	1.522e+01	3.560e+00	8.974e+01	1.026e+01	1.090e-05	1.436e+00	3.381e-04	1.664e+01	2.003e-05	1.250e-03	1.002e-08	1.268e+16	2.314e+14	6.311e+11	1.481e+11	3.723e+12	4.326e+11	3.945e+05	6.049e+10	1.381e+07	6.927e+11	8.312e+05	5.504e+07	2.093e+02	1.183e-10	8.661e-12	1.413e-22	5.008e+00	0.000e+00	1.689e-09	4.339e-18	4.340e-18	1.435e-19	4.877e-20	-0.000e+00	0.000e+00	6.411e-19	3.414e-18	0.000e+00	7.879e-23	0.000e+00	2.588e-20	5.761e-20	0.000e+00	0.000e+00	0.000e+00	5.576e-20	1.589e-21	9.208e-21	3.993e-20	2.324e-18	2.869e-20
4.26148e+10	0.000e+00	8.757e-06	8.309e+01	2.976e+05	9.309e+03	1.521e+01	3.559e+00	8.975e+01	1.025e+01	1.103e-05	1.433e+00	3.384e-04	1.663e+01	2.003e-05	1.239e-03	1.122e-08	1.331e+16	2.510e+14	6.631e+11	1.556e+11	3.913e+12	4.542e+11	4.178e+05	6.351e+10	1.452e+07	7.278e+11	8.734e+05	5.765e+07	2.329e+02	1.102e-10	8.648e-12	1.485e-22	5.008e+00	0.000e+00	1.689e-09	4.296e-18	4.296e-18	1.432e-19	4.829e-20	-0.000e+00	0.000e+00	6.433e-19	3.369e-18	0.000e+00	7.879e-23	0.000e+00	2.580e-20	5.749e-20	0.000e+00	0.000e+00	0.000e+00	5.572e-20	1.589e-21	9.195e-21	3.983e-20	2.301e-18	2.841e-20
4.44726e+10	0.000e+00	9.079e-06	8.283e+01	2.964e+05	9.930e+03	1.520e+01	3.557e+00	8.977e+01	1.023e+01	1.117e-05	1.431e+00	3.387e-04	1.663e+01	2.003e-05	1.227e-03	1.256e-08	1.378e+16	2.670e+14	6.876e+11	1.613e+11	4.057e+12	4.707e+11	4.357e+05	6.581e+10	1.506e+07	7.545e+11	9.056e+05	5.962e+07	2.531e+02	1.028e-10	8.634e-12	1.554e-22	5.008e+00	0.000e+00	1.689e-09	4.250e-18	4.251e-18	1.429e-19	4.780e-20	-0.000e+00	0.000e+00	6.450e-19	3.322e-18	0.000e+00	7.879e-23	0.000e+00	2.571e-20	5.736e-20	0.000e+00	0.000e+00	0.000e+00	5.568e-20	1.589e-21	9.181e-21	3.973e-20	2.276e-18	2.812e-20
4.58976e+10	0.000e+00	9.328e-06	8.264e+01	2.953e+05	1.045e+04	1.519e+01	3.556e+00	8.977e+01	1.023e+01	1.128e-05	1.428e+00	3.388e-04	1.663e+01	2.003e-05	1.218e-03	1.375e-08	1.415e+16	2.799e+14	7.064e+11	1.657e+11	4.168e+12	4.834e+11	4.498e+05	6.759e+10	1.549e+07	7.752e+11	9.305e+05	6.114e+07	2.702e+02	9.722e-11	8.624e-12	1.607e-22	5.008e+00	0.000e+00	1.689e-09	4.216e-18	4.216e-18	1.427e-19	4.742e-20	-0.000e+00	0.000e+00	6.462e-19	3.287e-18	0.000e+00	7.879e-23	0.000e+00	2.565e-20	5.725e-20	0.000e+00	0.000e+00	0.000e+00	5.564e-20	1.589e-21	9.169e-21	3.965e-20	2.258e-18	2.791e-20
4.71223e+10	0.000e+00	9.570e-06	8.247e+01	2.945e+05	1.088e+04	1.519e+01	3.554e+00	8.978e+01	1.022e+01	1.135e-05	1.427e+00	3.388e-04	1.663e+01	2.003e-05	1.210e-03	1.477e-08	1.451e+16	2.931e+14	7.248e+11	1.700e+11	4.277e+12	4.957e+11	4.635e+05	6.931e+10	1.589e+07	7.952e+11	9.547e+05	6.260e+07	2.880e+02	9.300e-11	8.615e-12	1.647e-22	5.008e+00	0.000e+00	1.689e-09	4.189e-18	4.188e-18	1.425e-19	4.711e-20	-0.000e+00	0.000e+00	6.470e-19	3.260e-18	0.000e+00	7.879e-23	0.000e+00	2.559e-20	5.716e-20	0.000e+00	0.000e+00	0.000e+00	5.562e-20	1.589e-21	9.159e-21	3.958e-20	2.243e-18	2.774e-20
