# NH                 T_gas  H            H2           C            CO
  7.2229e+14    1144.2550   7.5654e-01   1.2155e-01   3.1419e-05   6.7519e-05
  7.4945e+14    1141.1440   7.5479e-01   1.2242e-01   3.1503e-05   6.7436e-05
  7.7764e+14    1137.9190   7.5297e-01   1.2333e-01   3.1589e-05   6.7351e-05
  8.0688e+14    1134.5790   7.5107e-01   1.2428e-01   3.1677e-05   6.7264e-05
  8.3722e+14    1131.1170   7.4908e-01   1.2528e-01   3.1768e-05   6.7174e-05
  8.6870e+14    1127.5300   7.4700e-01   1.2632e-01   3.1861e-05   6.7082e-05
  9.0137e+14    1123.8140   7.4483e-01   1.2740e-01   3.1956e-05   6.6987e-05
  9.3527e+14    1119.9640   7.4256e-01   1.2853e-01   3.2054e-05   6.6891e-05
  9.7044e+14    1115.9750   7.4019e-01   1.2972e-01   3.2153e-05   6.6792e-05
  1.0069e+15    1111.8440   7.3771e-01   1.3096e-01   3.2255e-05   6.6692e-05
  1.0448e+15    1107.5650   7.3512e-01   1.3225e-01   3.2358e-05   6.6589e-05
  1.0841e+15    1103.1330   7.3241e-01   1.3360e-01   3.2463e-05   6.6485e-05
  1.1249e+15    1098.5430   7.2958e-01   1.3502e-01   3.2570e-05   6.6379e-05
  1.1672e+15    1093.7890   7.2661e-01   1.3650e-01   3.2678e-05   6.6272e-05
  1.2110e+15    1088.8670   7.2351e-01   1.3805e-01   3.2787e-05   6.6164e-05
  1.2566e+15    1083.7710   7.2027e-01   1.3967e-01   3.2897e-05   6.6055e-05
  1.3038e+15    1078.4940   7.1687e-01   1.4137e-01   3.3007e-05   6.5945e-05
  1.3529e+15    1073.0320   7.1331e-01   1.4315e-01   3.3118e-05   6.5835e-05
  1.4037e+15    1067.3770   7.0959e-01   1.4501e-01   3.3228e-05   6.5725e-05
  1.4565e+15    1061.5240   7.0569e-01   1.4696e-01   3.3338e-05   6.5616e-05
  1.5113e+15    1055.4650   7.0161e-01   1.4900e-01   3.3446e-05   6.5508e-05
  1.5681e+15    1049.1950   6.9734e-01   1.5113e-01   3.3553e-05   6.5402e-05
  1.6271e+15    1042.7060   6.9287e-01   1.5337e-01   3.3657e-05   6.5299e-05
  1.6883e+15    1035.9920   6.8818e-01   1.5571e-01   3.3759e-05   6.5197e-05
  1.7518e+15    1029.0430   6.8328e-01   1.5816e-01   3.3857e-05   6.5100e-05
  1.8177e+15    1021.8540   6.7815e-01   1.6072e-01   3.3951e-05   6.5007e-05
  1.8860e+15    1014.4150   6.7277e-01   1.6341e-01   3.4039e-05   6.4918e-05
  1.9569e+15    1006.7190   6.6715e-01   1.6622e-01   3.4122e-05   6.4836e-05
  2.0305e+15     998.7589   6.6127e-01   1.6916e-01   3.4199e-05   6.4760e-05
  2.1069e+15     990.5430   6.5511e-01   1.7224e-01   3.4268e-05   6.4692e-05
  2.1861e+15     982.0429   6.4868e-01   1.7546e-01   3.4328e-05   6.4632e-05
  2.2683e+15     973.2495   6.4195e-01   1.7882e-01   3.4378e-05   6.4582e-05
  2.3536e+15     964.1514   6.3493e-01   1.8233e-01   3.4418e-05   6.4543e-05
  2.4421e+15     954.7377   6.2760e-01   1.8599e-01   3.4445e-05   6.4516e-05
  2.5340e+15     944.9963   6.1995e-01   1.8982e-01   3.4459e-05   6.4503e-05
  2.6293e+15     934.9145   6.1198e-01   1.9380e-01   3.4458e-05   6.4504e-05
  2.7281e+15     924.4787   6.0369e-01   1.9795e-01   3.4442e-05   6.4521e-05
  2.8307e+15     913.6742   5.9506e-01   2.0226e-01   3.4408e-05   6.4556e-05
  2.9372e+15     902.4852   5.8610e-01   2.0674e-01   3.4355e-05   6.4609e-05
  3.0476e+15     890.9042   5.7681e-01   2.1139e-01   3.4283e-05   6.4682e-05
  3.1622e+15     878.9072   5.6720e-01   2.1620e-01   3.4188e-05   6.4777e-05
  3.2812e+15     866.4723   5.5725e-01   2.2117e-01   3.4071e-05   6.4894e-05
  3.4045e+15     853.5788   5.4700e-01   2.2629e-01   3.3929e-05   6.5036e-05
  3.5326e+15     840.2055   5.3644e-01   2.3157e-01   3.3762e-05   6.5203e-05
  3.6654e+15     826.3310   5.2560e-01   2.3700e-01   3.3567e-05   6.5397e-05
  3.8032e+15     811.9352   5.1450e-01   2.4255e-01   3.3345e-05   6.5618e-05
  3.9463e+15     797.0891   5.0313e-01   2.4824e-01   3.3096e-05   6.5865e-05
  4.0947e+15     782.0855   4.9148e-01   2.5406e-01   3.2832e-05   6.6126e-05
  4.2486e+15     766.5966   4.7962e-01   2.5999e-01   3.2545e-05   6.6409e-05
  4.4084e+15     750.6451   4.6757e-01   2.6602e-01   3.2236e-05   6.6712e-05
  4.5742e+15     734.3070   4.5535e-01   2.7214e-01   3.1912e-05   6.7027e-05
  4.7462e+15     717.6417   4.4297e-01   2.7833e-01   3.1579e-05   6.7348e-05
  4.9247e+15     700.7766   4.3044e-01   2.8460e-01   3.1247e-05   6.7662e-05
  5.1099e+15     683.9120   4.1775e-01   2.9096e-01   3.0930e-05   6.7955e-05
  5.3020e+15     667.2493   4.0488e-01   2.9740e-01   3.0643e-05   6.8210e-05
  5.5014e+15     651.0309   3.9183e-01   3.0393e-01   3.0403e-05   6.8406e-05
  5.7083e+15     635.4882   3.7858e-01   3.1057e-01   3.0227e-05   6.8526e-05
  5.9230e+15     620.7993   3.6514e-01   3.1730e-01   3.0126e-05   6.8553e-05
  6.1457e+15     607.0660   3.5155e-01   3.2410e-01   3.0105e-05   6.8481e-05
  6.3768e+15     594.3225   3.3785e-01   3.3097e-01   3.0169e-05   6.8302e-05
  6.6166e+15     582.5247   3.2411e-01   3.3784e-01   3.0314e-05   6.8014e-05
  6.8654e+15     571.5716   3.1042e-01   3.4470e-01   3.0536e-05   6.7617e-05
  7.1236e+15     561.3506   2.9686e-01   3.5149e-01   3.0831e-05   6.7107e-05
  7.3915e+15     551.7374   2.8350e-01   3.5818e-01   3.1193e-05   6.6480e-05
  7.6694e+15     542.6033   2.7043e-01   3.6473e-01   3.1618e-05   6.5724e-05
  7.9579e+15     533.8220   2.5771e-01   3.7110e-01   3.2097e-05   6.4819e-05
  8.2571e+15     525.2261   2.4541e-01   3.7726e-01   3.2623e-05   6.3731e-05
  8.5676e+15     516.6703   2.3361e-01   3.8317e-01   3.3174e-05   6.2406e-05
  8.8898e+15     507.9223   2.2235e-01   3.8880e-01   3.3713e-05   6.0750e-05
  9.2241e+15     498.6723   2.1174e-01   3.9411e-01   3.4163e-05   5.8605e-05
  9.5710e+15     488.5814   2.0184e-01   3.9907e-01   3.4379e-05   5.5750e-05
  9.9309e+15     477.0192   1.9273e-01   4.0363e-01   3.4109e-05   5.1804e-05
  1.0304e+16     463.5873   1.8444e-01   4.0777e-01   3.2973e-05   4.6387e-05
  1.0692e+16     448.3145   1.7688e-01   4.1156e-01   3.0620e-05   3.9362e-05
  1.1094e+16     431.3846   1.6993e-01   4.1503e-01   2.7001e-05   3.1042e-05
  1.1511e+16     412.6190   1.6363e-01   4.1819e-01   2.2522e-05   2.2197e-05
  1.1944e+16     391.4742   1.5815e-01   4.2093e-01   1.7999e-05   1.3941e-05
  1.2393e+16     367.7283   1.5372e-01   4.2314e-01   1.4412e-05   7.4724e-06
  1.2859e+16     342.6389   1.5032e-01   4.2484e-01   1.2349e-05   3.4669e-06
  1.3343e+16     318.6118   1.4750e-01   4.2625e-01   1.1557e-05   1.5067e-06
  1.3844e+16     297.1543   1.4485e-01   4.2757e-01   1.1425e-05   6.7437e-07
  1.4365e+16     278.4943   1.4218e-01   4.2891e-01   1.1554e-05   3.3711e-07
  1.4905e+16     262.3183   1.3943e-01   4.3028e-01   1.1773e-05   2.0029e-07
  1.5466e+16     248.2266   1.3662e-01   4.3169e-01   1.2014e-05   1.4392e-07
  1.6047e+16     235.8632   1.3378e-01   4.3311e-01   1.2257e-05   1.2042e-07
  1.6651e+16     224.9373   1.3092e-01   4.3454e-01   1.2492e-05   1.1070e-07
  1.7277e+16     215.2161   1.2807e-01   4.3597e-01   1.2717e-05   1.0692e-07
  1.7927e+16     206.5132   1.2524e-01   4.3738e-01   1.2932e-05   1.0580e-07
  1.8601e+16     198.7706   1.2242e-01   4.3879e-01   1.3134e-05   1.0590e-07
  1.9300e+16     192.1509   1.1955e-01   4.4022e-01   1.3318e-05   1.0661e-07
  2.0026e+16     186.0937   1.1676e-01   4.4162e-01   1.3493e-05   1.0759e-07
  2.0779e+16     180.5308   1.1404e-01   4.4298e-01   1.3662e-05   1.0874e-07
  2.1561e+16     175.4044   1.1140e-01   4.4430e-01   1.3824e-05   1.1000e-07
  2.2371e+16     170.6653   1.0885e-01   4.4558e-01   1.3979e-05   1.1133e-07
  2.3213e+16     166.2713   1.0637e-01   4.4682e-01   1.4129e-05   1.1272e-07
  2.4086e+16     162.1859   1.0397e-01   4.4802e-01   1.4273e-05   1.1415e-07
  2.4991e+16     158.3775   1.0165e-01   4.4917e-01   1.4411e-05   1.1563e-07
  2.5931e+16     154.8169   9.9407e-02   4.5030e-01   1.4545e-05   1.1715e-07
  2.6906e+16     151.4704   9.7241e-02   4.5138e-01   1.4675e-05   1.1872e-07
  2.7918e+16     148.3288   9.5146e-02   4.5243e-01   1.4801e-05   1.2039e-07
  2.8968e+16     145.3734   9.3121e-02   4.5344e-01   1.4922e-05   1.2208e-07
  3.0057e+16     142.5876   9.1162e-02   4.5442e-01   1.5039e-05   1.2381e-07
  3.1188e+16     139.9566   8.9268e-02   4.5537e-01   1.5153e-05   1.2558e-07
  3.2360e+16     137.4671   8.7435e-02   4.5628e-01   1.5263e-05   1.2738e-07
  3.3577e+16     135.1075   8.5661e-02   4.5717e-01   1.5371e-05   1.2921e-07
  3.4840e+16     132.8672   8.3944e-02   4.5803e-01   1.5475e-05   1.3108e-07
  3.6150e+16     130.7367   8.2280e-02   4.5886e-01   1.5576e-05   1.3297e-07
  3.7510e+16     128.7074   8.0669e-02   4.5967e-01   1.5675e-05   1.3490e-07
  3.8920e+16     126.7716   7.9107e-02   4.6045e-01   1.5771e-05   1.3686e-07
  4.0384e+16     124.9224   7.7592e-02   4.6120e-01   1.5864e-05   1.3881e-07
  4.1902e+16     123.1534   7.6122e-02   4.6194e-01   1.5955e-05   1.4077e-07
  4.3478e+16     121.4588   7.4695e-02   4.6265e-01   1.6045e-05   1.4277e-07
  4.5113e+16     119.8334   7.3310e-02   4.6335e-01   1.6132e-05   1.4479e-07
  4.6810e+16     118.2726   7.1963e-02   4.6402e-01   1.6217e-05   1.4684e-07
  4.8570e+16     116.7717   7.0654e-02   4.6467e-01   1.6300e-05   1.4892e-07
  5.0396e+16     115.3272   6.9380e-02   4.6531e-01   1.6382e-05   1.5103e-07
  5.2292e+16     113.9350   6.8141e-02   4.6593e-01   1.6462e-05   1.5318e-07
  5.4258e+16     112.5920   6.6934e-02   4.6653e-01   1.6540e-05   1.5535e-07
  5.6298e+16     111.2951   6.5759e-02   4.6712e-01   1.6617e-05   1.5756e-07
  5.8415e+16     110.0415   6.4613e-02   4.6769e-01   1.6693e-05   1.5979e-07
  6.0612e+16     108.8285   6.3495e-02   4.6825e-01   1.6767e-05   1.6207e-07
  6.2891e+16     107.6538   6.2405e-02   4.6880e-01   1.6840e-05   1.6437e-07
  6.5256e+16     106.5152   6.1341e-02   4.6933e-01   1.6912e-05   1.6671e-07
  6.7710e+16     105.4107   6.0302e-02   4.6985e-01   1.6982e-05   1.6908e-07
  7.0257e+16     104.3383   5.9287e-02   4.7036e-01   1.7052e-05   1.7149e-07
  7.2899e+16     103.2962   5.8293e-02   4.7085e-01   1.7120e-05   1.7394e-07
  7.5640e+16     102.2832   5.7325e-02   4.7134e-01   1.7188e-05   1.7641e-07
  7.8484e+16     101.2973   5.6376e-02   4.7181e-01   1.7255e-05   1.7893e-07
  8.1436e+16     100.3374   5.5448e-02   4.7228e-01   1.7320e-05   1.8148e-07
  8.4498e+16      99.4392   5.4530e-02   4.7274e-01   1.7383e-05   1.8408e-07
  8.7676e+16      98.5829   5.3626e-02   4.7319e-01   1.7444e-05   1.8672e-07
  9.0973e+16      97.7463   5.2741e-02   4.7363e-01   1.7504e-05   1.8940e-07
  9.4394e+16      96.9286   5.1875e-02   4.7406e-01   1.7563e-05   1.9213e-07
  9.7944e+16      96.1289   5.1026e-02   4.7449e-01   1.7621e-05   1.9489e-07
  1.0163e+17      95.3464   5.0194e-02   4.7490e-01   1.7679e-05   1.9770e-07
  1.0545e+17      94.5804   4.9379e-02   4.7531e-01   1.7737e-05   2.0055e-07
  1.0941e+17      93.8302   4.8580e-02   4.7571e-01   1.7794e-05   2.0345e-07
  1.1353e+17      93.0951   4.7796e-02   4.7610e-01   1.7850e-05   2.0639e-07
  1.1780e+17      92.3746   4.7027e-02   4.7649e-01   1.7906e-05   2.0937e-07
  1.2223e+17      91.6680   4.6273e-02   4.7686e-01   1.7961e-05   2.1240e-07
  1.2682e+17      90.9749   4.5532e-02   4.7723e-01   1.8016e-05   2.1547e-07
  1.3159e+17      90.2947   4.4806e-02   4.7760e-01   1.8071e-05   2.1859e-07
  1.3654e+17      89.6269   4.4092e-02   4.7795e-01   1.8125e-05   2.2176e-07
  1.4168e+17      88.9712   4.3392e-02   4.7830e-01   1.8179e-05   2.2498e-07
  1.4700e+17      88.3270   4.2704e-02   4.7865e-01   1.8232e-05   2.2826e-07
  1.5253e+17      87.6940   4.2028e-02   4.7899e-01   1.8285e-05   2.3159e-07
  1.5827e+17      87.0717   4.1363e-02   4.7932e-01   1.8338e-05   2.3497e-07
  1.6422e+17      86.4600   4.0711e-02   4.7964e-01   1.8390e-05   2.3840e-07
  1.7040e+17      85.8583   4.0069e-02   4.7997e-01   1.8442e-05   2.4189e-07
  1.7680e+17      85.2664   3.9439e-02   4.8028e-01   1.8493e-05   2.4542e-07
  1.8345e+17      84.6840   3.8819e-02   4.8059e-01   1.8545e-05   2.4902e-07
  1.9035e+17      84.1108   3.8210e-02   4.8090e-01   1.8596e-05   2.5267e-07
  1.9751e+17      83.5464   3.7610e-02   4.8119e-01   1.8646e-05   2.5637e-07
  2.0494e+17      82.9908   3.7021e-02   4.8149e-01   1.8697e-05   2.6013e-07
  2.1264e+17      82.4436   3.6441e-02   4.8178e-01   1.8747e-05   2.6395e-07
  2.2064e+17      81.9046   3.5871e-02   4.8206e-01   1.8797e-05   2.6784e-07
  2.2894e+17      81.3735   3.5310e-02   4.8235e-01   1.8846e-05   2.7179e-07
  2.3754e+17      80.8501   3.4759e-02   4.8262e-01   1.8896e-05   2.7580e-07
  2.4648e+17      80.3343   3.4216e-02   4.8289e-01   1.8945e-05   2.7988e-07
  2.5575e+17      79.8258   3.3682e-02   4.8316e-01   1.8994e-05   2.8402e-07
  2.6536e+17      79.3245   3.3156e-02   4.8342e-01   1.9043e-05   2.8822e-07
  2.7534e+17      78.8302   3.2639e-02   4.8368e-01   1.9091e-05   2.9248e-07
  2.8570e+17      78.3427   3.2130e-02   4.8393e-01   1.9140e-05   2.9681e-07
  2.9644e+17      77.8618   3.1629e-02   4.8419e-01   1.9188e-05   3.0121e-07
  3.0759e+17      77.3875   3.1136e-02   4.8443e-01   1.9236e-05   3.0567e-07
  3.1916e+17      76.9195   3.0651e-02   4.8467e-01   1.9284e-05   3.1020e-07
  3.3116e+17      76.4577   3.0173e-02   4.8491e-01   1.9331e-05   3.1480e-07
  3.4361e+17      76.0019   2.9703e-02   4.8515e-01   1.9379e-05   3.1948e-07
  3.5653e+17      75.5520   2.9240e-02   4.8538e-01   1.9426e-05   3.2424e-07
  3.6994e+17      75.1081   2.8784e-02   4.8561e-01   1.9473e-05   3.2907e-07
  3.8385e+17      74.6698   2.8336e-02   4.8583e-01   1.9520e-05   3.3397e-07
  3.9829e+17      74.2370   2.7894e-02   4.8605e-01   1.9567e-05   3.3895e-07
  4.1326e+17      73.8098   2.7459e-02   4.8627e-01   1.9614e-05   3.4400e-07
  4.2880e+17      73.3878   2.7031e-02   4.8648e-01   1.9660e-05   3.4912e-07
  4.4493e+17      72.9711   2.6610e-02   4.8670e-01   1.9707e-05   3.5432e-07
  4.6166e+17      72.5596   2.6195e-02   4.8690e-01   1.9753e-05   3.5960e-07
  4.7902e+17      72.1531   2.5786e-02   4.8711e-01   1.9799e-05   3.6496e-07
  4.9704e+17      71.7516   2.5384e-02   4.8731e-01   1.9845e-05   3.7040e-07
  5.1573e+17      71.3549   2.4988e-02   4.8751e-01   1.9891e-05   3.7591e-07
  5.3512e+17      70.9630   2.4598e-02   4.8770e-01   1.9937e-05   3.8152e-07
  5.5524e+17      70.5758   2.4214e-02   4.8789e-01   1.9983e-05   3.8722e-07
  5.7612e+17      70.1932   2.3836e-02   4.8808e-01   2.0028e-05   3.9301e-07
  5.9779e+17      69.8151   2.3464e-02   4.8827e-01   2.0074e-05   3.9888e-07
  6.2027e+17      69.4415   2.3097e-02   4.8845e-01   2.0119e-05   4.0484e-07
  6.4359e+17      69.0723   2.2736e-02   4.8863e-01   2.0165e-05   4.1088e-07
  6.6780e+17      68.7073   2.2381e-02   4.8881e-01   2.0210e-05   4.1701e-07
  6.9291e+17      68.3467   2.2031e-02   4.8898e-01   2.0255e-05   4.2322e-07
  7.1896e+17      67.9901   2.1687e-02   4.8916e-01   2.0300e-05   4.2953e-07
  7.4600e+17      67.6377   2.1348e-02   4.8933e-01   2.0345e-05   4.3592e-07
  7.7406e+17      67.2893   2.1014e-02   4.8949e-01   2.0390e-05   4.4241e-07
  8.0316e+17      66.9449   2.0685e-02   4.8966e-01   2.0435e-05   4.4898e-07
  8.3337e+17      66.6044   2.0361e-02   4.8982e-01   2.0480e-05   4.5565e-07
  8.6471e+17      66.2678   2.0042e-02   4.8998e-01   2.0525e-05   4.6246e-07
  8.9722e+17      65.9349   1.9728e-02   4.9014e-01   2.0570e-05   4.6940e-07
  9.3096e+17      65.6058   1.9419e-02   4.9029e-01   2.0614e-05   4.7643e-07
  9.6597e+17      65.2804   1.9115e-02   4.9044e-01   2.0659e-05   4.8357e-07
  1.0023e+18      64.9586   1.8815e-02   4.9059e-01   2.0703e-05   4.9081e-07
  1.0400e+18      64.6405   1.8520e-02   4.9074e-01   2.0748e-05   4.9816e-07
  1.0791e+18      64.3258   1.8230e-02   4.9089e-01   2.0792e-05   5.0560e-07
  1.1197e+18      64.0146   1.7944e-02   4.9103e-01   2.0837e-05   5.1315e-07
  1.1618e+18      63.7069   1.7662e-02   4.9117e-01   2.0881e-05   5.2080e-07
  1.2055e+18      63.4025   1.7385e-02   4.9131e-01   2.0926e-05   5.2856e-07
  1.2508e+18      63.1016   1.7112e-02   4.9144e-01   2.0970e-05   5.3642e-07
  1.2978e+18      62.8039   1.6844e-02   4.9158e-01   2.1015e-05   5.4439e-07
  1.3466e+18      62.5094   1.6579e-02   4.9171e-01   2.1059e-05   5.5253e-07
  1.3973e+18      62.2182   1.6319e-02   4.9184e-01   2.1103e-05   5.6079e-07
  1.4498e+18      61.9301   1.6063e-02   4.9197e-01   2.1148e-05   5.6916e-07
  1.5044e+18      61.6452   1.5810e-02   4.9209e-01   2.1192e-05   5.7764e-07
  1.5609e+18      61.3634   1.5562e-02   4.9222e-01   2.1236e-05   5.8624e-07
  1.6196e+18      61.0847   1.5318e-02   4.9234e-01   2.1281e-05   5.9495e-07
  1.6805e+18      60.8089   1.5077e-02   4.9246e-01   2.1325e-05   6.0377e-07
  1.7437e+18      60.5361   1.4840e-02   4.9258e-01   2.1370e-05   6.1271e-07
  1.8093e+18      60.2663   1.4607e-02   4.9270e-01   2.1414e-05   6.2177e-07
  1.8773e+18      59.9994   1.4377e-02   4.9281e-01   2.1459e-05   6.3094e-07
  1.9479e+18      59.7354   1.4151e-02   4.9292e-01   2.1503e-05   6.4032e-07
  2.0212e+18      59.4742   1.3929e-02   4.9304e-01   2.1548e-05   6.4990e-07
  2.0972e+18      59.2157   1.3710e-02   4.9314e-01   2.1592e-05   6.5967e-07
  2.1761e+18      58.9601   1.3495e-02   4.9325e-01   2.1637e-05   6.6961e-07
  2.2579e+18      58.7072   1.3283e-02   4.9336e-01   2.1682e-05   6.7969e-07
  2.3428e+18      58.4570   1.3074e-02   4.9346e-01   2.1726e-05   6.8990e-07
  2.4309e+18      58.2095   1.2869e-02   4.9357e-01   2.1771e-05   7.0024e-07
  2.5223e+18      57.9646   1.2667e-02   4.9367e-01   2.1816e-05   7.1071e-07
  2.6172e+18      57.7224   1.2468e-02   4.9377e-01   2.1861e-05   7.2133e-07
  2.7156e+18      57.4827   1.2272e-02   4.9386e-01   2.1906e-05   7.3208e-07
  2.8177e+18      57.2456   1.2079e-02   4.9396e-01   2.1952e-05   7.4297e-07
  2.9237e+18      57.0111   1.1890e-02   4.9406e-01   2.1997e-05   7.5399e-07
  3.0336e+18      56.7790   1.1703e-02   4.9415e-01   2.2042e-05   7.6516e-07
  3.1477e+18      56.5494   1.1519e-02   4.9424e-01   2.2088e-05   7.7646e-07
  3.2660e+18      56.3222   1.1339e-02   4.9433e-01   2.2133e-05   7.8816e-07
  3.3889e+18      56.0975   1.1161e-02   4.9442e-01   2.2179e-05   8.0031e-07
  3.5163e+18      55.8751   1.0986e-02   4.9451e-01   2.2225e-05   8.1262e-07
  3.6485e+18      55.6551   1.0814e-02   4.9459e-01   2.2271e-05   8.2510e-07
  3.7857e+18      55.4374   1.0645e-02   4.9468e-01   2.2317e-05   8.3775e-07
  3.9281e+18      55.2220   1.0478e-02   4.9476e-01   2.2363e-05   8.5056e-07
  4.0758e+18      55.0089   1.0314e-02   4.9484e-01   2.2410e-05   8.6354e-07
  4.2291e+18      54.7981   1.0153e-02   4.9492e-01   2.2456e-05   8.7669e-07
  4.3881e+18      54.5895   9.9938e-03   4.9500e-01   2.2503e-05   8.9000e-07
  4.5531e+18      54.3831   9.8376e-03   4.9508e-01   2.2550e-05   9.0349e-07
  4.7244e+18      54.1790   9.6839e-03   4.9516e-01   2.2597e-05   9.1714e-07
  4.9020e+18      53.9769   9.5327e-03   4.9523e-01   2.2645e-05   9.3099e-07
  5.0864e+18      53.7770   9.3839e-03   4.9531e-01   2.2692e-05   9.4584e-07
  5.2776e+18      53.5791   9.2376e-03   4.9538e-01   2.2740e-05   9.6104e-07
  5.4761e+18      53.3834   9.0936e-03   4.9545e-01   2.2788e-05   9.7648e-07
  5.6820e+18      53.1897   8.9520e-03   4.9552e-01   2.2836e-05   9.9214e-07
  5.8957e+18      52.9979   8.8127e-03   4.9559e-01   2.2884e-05   1.0080e-06
  6.1174e+18      52.8083   8.6756e-03   4.9566e-01   2.2933e-05   1.0241e-06
  6.3475e+18      52.6207   8.5407e-03   4.9573e-01   2.2982e-05   1.0404e-06
  6.5862e+18      52.4350   8.4081e-03   4.9580e-01   2.3032e-05   1.0570e-06
  6.8338e+18      52.2513   8.2776e-03   4.9586e-01   2.3081e-05   1.0738e-06
  7.0908e+18      52.0695   8.1492e-03   4.9593e-01   2.3132e-05   1.0908e-06
  7.3575e+18      51.8895   8.0229e-03   4.9599e-01   2.3182e-05   1.1090e-06
  7.6341e+18      51.7113   7.8987e-03   4.9605e-01   2.3232e-05   1.1280e-06
  7.9212e+18      51.5350   7.7765e-03   4.9611e-01   2.3283e-05   1.1474e-06
  8.2191e+18      51.3605   7.6563e-03   4.9617e-01   2.3334e-05   1.1671e-06
  8.5282e+18      51.1878   7.5380e-03   4.9623e-01   2.3385e-05   1.1872e-06
  8.8489e+18      51.0168   7.4217e-03   4.9629e-01   2.3437e-05   1.2077e-06
  9.1816e+18      50.8476   7.3073e-03   4.9635e-01   2.3489e-05   1.2284e-06
  9.5269e+18      50.6802   7.1948e-03   4.9640e-01   2.3542e-05   1.2495e-06
  9.8852e+18      50.5145   7.0841e-03   4.9646e-01   2.3596e-05   1.2710e-06
  1.0257e+19      50.3504   6.9752e-03   4.9651e-01   2.3649e-05   1.2929e-06
