# NH                 T_gas  H            H2           C            CO
  1.5900e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3096e-18
  1.6498e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3105e-18
  1.7118e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3115e-18
  1.7762e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3124e-18
  1.8430e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3134e-18
  1.9123e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3143e-18
  1.9842e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3153e-18
  2.0588e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3162e-18
  2.1363e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3171e-18
  2.2166e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3181e-18
  2.2999e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3190e-18
  2.3864e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3200e-18
  2.4762e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3209e-18
  2.5693e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3219e-18
  2.6659e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3228e-18
  2.7662e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3237e-18
  2.8702e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3247e-18
  2.9781e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3256e-18
  3.0901e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3266e-18
  3.2063e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3275e-18
  3.3269e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3285e-18
  3.4520e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3294e-18
  3.5818e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3304e-18
  3.7165e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3313e-18
  3.8563e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3323e-18
  4.0013e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3332e-18
  4.1517e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3341e-18
  4.3079e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3351e-18
  4.4699e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3360e-18
  4.6380e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3370e-18
  4.8124e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3379e-18
  4.9933e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3389e-18
  5.1811e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3398e-18
  5.3760e+14    1923.1410   9.9987e-01   5.0791e-08   2.3335e-12   9.3408e-18
  5.5781e+14    1923.1400   9.9987e-01   5.0791e-08   2.3335e-12   9.3417e-18
