# NH                 T_gas  H            H2           C            CO
  1.6883e+15     276.9270   1.3990e-01   4.2974e-01   2.8313e-06   8.2656e-05
  1.7518e+15     272.7862   1.3429e-01   4.3253e-01   2.8136e-06   8.3296e-05
  1.8177e+15     268.5144   1.2879e-01   4.3528e-01   2.7964e-06   8.3942e-05
  1.8860e+15     264.1092   1.2340e-01   4.3796e-01   2.7798e-06   8.4592e-05
  1.9569e+15     259.5698   1.1815e-01   4.4057e-01   2.7637e-06   8.5241e-05
  2.0305e+15     254.8989   1.1303e-01   4.4312e-01   2.7482e-06   8.5887e-05
  2.1069e+15     250.1037   1.0806e-01   4.4559e-01   2.7333e-06   8.6523e-05
  2.1861e+15     245.3216   1.0324e-01   4.4799e-01   2.7189e-06   8.7131e-05
  2.2683e+15     240.3301   9.8570e-02   4.5032e-01   2.7053e-06   8.7732e-05
  2.3536e+15     235.2700   9.4058e-02   4.5256e-01   2.6926e-06   8.8307e-05
  2.4421e+15     230.1697   8.9709e-02   4.5473e-01   2.6808e-06   8.8848e-05
  2.5340e+15     225.0587   8.5526e-02   4.5681e-01   2.6701e-06   8.9352e-05
  2.6293e+15     219.9633   8.1509e-02   4.5881e-01   2.6604e-06   8.9815e-05
  2.7281e+15     214.9050   7.7657e-02   4.6074e-01   2.6521e-06   9.0235e-05
  2.8307e+15     209.8973   7.3971e-02   4.6258e-01   2.6454e-06   9.0611e-05
  2.9372e+15     204.9465   7.0446e-02   4.6434e-01   2.6404e-06   9.0944e-05
  3.0476e+15     200.0527   6.7080e-02   4.6603e-01   2.6372e-06   9.1236e-05
  3.1622e+15     195.0619   6.3863e-02   4.6764e-01   2.6295e-06   9.1526e-05
  3.2812e+15     190.3837   6.0807e-02   4.6917e-01   2.6300e-06   9.1736e-05
  3.4045e+15     185.7370   5.7897e-02   4.7064e-01   2.6324e-06   9.1913e-05
  3.5326e+15     181.1190   5.5130e-02   4.7203e-01   2.6367e-06   9.2058e-05
  3.6654e+15     176.5295   5.2501e-02   4.7336e-01   2.6428e-06   9.2172e-05
  3.8032e+15     171.9711   5.0007e-02   4.7462e-01   2.6506e-06   9.2257e-05
  3.9463e+15     167.4492   4.7642e-02   4.7581e-01   2.6599e-06   9.2313e-05
  4.0947e+15     162.9719   4.5402e-02   4.7694e-01   2.6705e-06   9.2341e-05
  4.2486e+15     158.5487   4.3282e-02   4.7802e-01   2.6822e-06   9.2343e-05
  4.4084e+15     149.1329   4.1339e-02   4.7900e-01   2.6925e-06   9.2260e-05
  4.5742e+15     145.0891   3.9455e-02   4.7996e-01   2.7058e-06   9.2191e-05
  4.7462e+15     141.1345   3.7674e-02   4.8086e-01   2.7193e-06   9.2104e-05
  4.9247e+15     137.2762   3.5991e-02   4.8172e-01   2.7326e-06   9.2003e-05
  5.1099e+15     133.5208   3.4402e-02   4.8252e-01   2.7456e-06   9.1888e-05
  5.3020e+15     129.8736   3.2901e-02   4.8329e-01   2.7584e-06   9.1763e-05
  5.5014e+15     126.3386   3.1484e-02   4.8401e-01   2.7707e-06   9.1628e-05
  5.7083e+15     122.9189   3.0145e-02   4.8469e-01   2.7826e-06   9.1486e-05
  5.9230e+15     119.6159   2.8882e-02   4.8533e-01   2.7938e-06   9.1339e-05
  6.1457e+15     116.4303   2.7689e-02   4.8594e-01   2.8043e-06   9.1189e-05
  6.3768e+15     113.3618   2.6562e-02   4.8651e-01   2.8141e-06   9.1038e-05
  6.6166e+15     110.4089   2.5498e-02   4.8706e-01   2.8232e-06   9.0887e-05
  6.8654e+15     107.5700   2.4492e-02   4.8757e-01   2.8315e-06   9.0738e-05
  7.1236e+15     104.8422   2.3543e-02   4.8805e-01   2.8390e-06   9.0593e-05
  7.3915e+15     102.2233   2.2645e-02   4.8851e-01   2.8456e-06   9.0451e-05
  7.6694e+15      99.6977   2.1796e-02   4.8894e-01   2.8510e-06   9.0315e-05
  7.9579e+15      97.2023   2.0997e-02   4.8935e-01   2.8553e-06   9.0182e-05
  8.2571e+15      94.8235   2.0241e-02   4.8973e-01   2.8589e-06   9.0057e-05
  8.5676e+15      92.5548   1.9525e-02   4.9010e-01   2.8617e-06   8.9939e-05
  8.8898e+15      90.3897   1.8848e-02   4.9044e-01   2.8639e-06   8.9829e-05
  9.2241e+15      88.3219   1.8206e-02   4.9077e-01   2.8653e-06   8.9727e-05
  9.5710e+15      86.3460   1.7597e-02   4.9108e-01   2.8662e-06   8.9633e-05
  9.9309e+15      84.4566   1.7021e-02   4.9137e-01   2.8666e-06   8.9547e-05
  1.0304e+16      82.6487   1.6475e-02   4.9165e-01   2.8664e-06   8.9468e-05
  1.0692e+16      80.9177   1.5957e-02   4.9191e-01   2.8658e-06   8.9397e-05
  1.1094e+16      79.2594   1.5465e-02   4.9216e-01   2.8648e-06   8.9332e-05
  1.1511e+16      77.6696   1.4999e-02   4.9240e-01   2.8632e-06   8.9275e-05
  1.1944e+16      76.1444   1.4556e-02   4.9262e-01   2.8607e-06   8.9226e-05
  1.2393e+16      74.6806   1.4135e-02   4.9284e-01   2.8579e-06   8.9183e-05
  1.2859e+16      73.2750   1.3735e-02   4.9304e-01   2.8548e-06   8.9146e-05
  1.3343e+16      71.9245   1.3356e-02   4.9323e-01   2.8516e-06   8.9114e-05
  1.3844e+16      70.6263   1.2994e-02   4.9342e-01   2.8480e-06   8.9087e-05
  1.4365e+16      69.3777   1.2651e-02   4.9359e-01   2.8442e-06   8.9066e-05
  1.4905e+16      68.1762   1.2324e-02   4.9376e-01   2.8403e-06   8.9048e-05
  1.5466e+16      67.0195   1.2012e-02   4.9392e-01   2.8363e-06   8.9034e-05
  1.6047e+16      65.9054   1.1715e-02   4.9407e-01   2.8322e-06   8.9024e-05
  1.6651e+16      64.8318   1.1432e-02   4.9421e-01   2.8280e-06   8.9018e-05
  1.7277e+16      63.7968   1.1162e-02   4.9435e-01   2.8238e-06   8.9014e-05
  1.7927e+16      62.7985   1.0904e-02   4.9448e-01   2.8196e-06   8.9014e-05
  1.8601e+16      61.8351   1.0658e-02   4.9461e-01   2.8143e-06   8.9019e-05
  1.9300e+16      60.9050   1.0423e-02   4.9473e-01   2.8088e-06   8.9027e-05
  2.0026e+16      60.0068   1.0197e-02   4.9484e-01   2.8034e-06   8.9037e-05
  2.0779e+16      59.1393   9.9817e-03   4.9495e-01   2.7981e-06   8.9049e-05
  2.1561e+16      58.3006   9.7751e-03   4.9506e-01   2.7914e-06   8.9066e-05
  2.2371e+16      57.4895   9.5771e-03   4.9516e-01   2.7844e-06   8.9086e-05
  2.3213e+16      56.7046   9.3871e-03   4.9525e-01   2.7775e-06   8.9108e-05
  2.4086e+16      55.9448   9.2048e-03   4.9535e-01   2.7706e-06   8.9130e-05
  2.4991e+16      55.2091   9.0298e-03   4.9543e-01   2.7638e-06   8.9154e-05
  2.5931e+16      54.4963   8.8616e-03   4.9552e-01   2.7571e-06   8.9180e-05
  2.6906e+16      53.8054   8.6998e-03   4.9560e-01   2.7506e-06   8.9206e-05
  2.7918e+16      53.1353   8.5441e-03   4.9568e-01   2.7441e-06   8.9233e-05
  2.8968e+16      52.4852   8.3941e-03   4.9576e-01   2.7368e-06   8.9263e-05
  3.0057e+16      51.8540   8.2493e-03   4.9583e-01   2.7287e-06   8.9296e-05
  3.1188e+16      51.2412   8.1097e-03   4.9590e-01   2.7208e-06   8.9330e-05
  3.2360e+16      50.6458   7.9750e-03   4.9597e-01   2.7131e-06   8.9364e-05
  3.3577e+16      50.0672   7.8450e-03   4.9604e-01   2.7064e-06   8.9396e-05
  3.4840e+16      49.5047   7.7195e-03   4.9610e-01   2.7002e-06   8.9428e-05
  3.6150e+16      48.9575   7.5982e-03   4.9616e-01   2.6942e-06   8.9460e-05
  3.7510e+16      48.4249   7.4807e-03   4.9622e-01   2.6884e-06   8.9492e-05
  3.8920e+16      47.9063   7.3670e-03   4.9628e-01   2.6827e-06   8.9525e-05
  4.0384e+16      47.4012   7.2569e-03   4.9634e-01   2.6772e-06   8.9557e-05
  4.1902e+16      46.9089   7.1501e-03   4.9639e-01   2.6718e-06   8.9590e-05
  4.3478e+16      46.4291   7.0464e-03   4.9644e-01   2.6666e-06   8.9623e-05
  4.5113e+16      45.9610   6.9458e-03   4.9649e-01   2.6612e-06   8.9658e-05
  4.6810e+16      45.5041   6.8476e-03   4.9654e-01   2.6539e-06   8.9697e-05
  4.8570e+16      45.0582   6.7522e-03   4.9659e-01   2.6468e-06   8.9737e-05
  5.0396e+16      44.6227   6.6594e-03   4.9664e-01   2.6399e-06   8.9777e-05
  5.2292e+16      44.1974   6.5691e-03   4.9668e-01   2.6332e-06   8.9816e-05
  5.4258e+16      43.7817   6.4812e-03   4.9673e-01   2.6267e-06   8.9856e-05
  5.6298e+16      43.3754   6.3955e-03   4.9677e-01   2.6204e-06   8.9895e-05
  5.8415e+16      42.9780   6.3120e-03   4.9681e-01   2.6143e-06   8.9935e-05
  6.0612e+16      42.5893   6.2306e-03   4.9686e-01   2.6084e-06   8.9974e-05
  6.2891e+16      42.2090   6.1512e-03   4.9690e-01   2.6028e-06   9.0014e-05
  6.5256e+16      41.8367   6.0736e-03   4.9694e-01   2.5973e-06   9.0053e-05
  6.7710e+16      41.4722   5.9979e-03   4.9697e-01   2.5921e-06   9.0092e-05
  7.0257e+16      41.1151   5.9239e-03   4.9701e-01   2.5871e-06   9.0131e-05
  7.2899e+16      40.7651   5.8511e-03   4.9705e-01   2.5796e-06   9.0176e-05
  7.5640e+16      40.4220   5.7797e-03   4.9708e-01   2.5718e-06   9.0223e-05
  7.8484e+16      40.0857   5.7099e-03   4.9712e-01   2.5642e-06   9.0270e-05
  8.1436e+16      39.7559   5.6416e-03   4.9715e-01   2.5569e-06   9.0316e-05
  8.4498e+16      39.4324   5.5747e-03   4.9719e-01   2.5498e-06   9.0362e-05
  8.7676e+16      39.1151   5.5091e-03   4.9722e-01   2.5429e-06   9.0408e-05
  9.0973e+16      38.8038   5.4449e-03   4.9725e-01   2.5363e-06   9.0453e-05
  9.4394e+16      38.4983   5.3819e-03   4.9729e-01   2.5300e-06   9.0499e-05
  9.7944e+16      38.1984   5.3202e-03   4.9732e-01   2.5240e-06   9.0544e-05
  1.0163e+17      37.9040   5.2596e-03   4.9735e-01   2.5182e-06   9.0589e-05
  1.0545e+17      37.6148   5.2002e-03   4.9738e-01   2.5127e-06   9.0634e-05
  1.0941e+17      37.3309   5.1419e-03   4.9741e-01   2.5074e-06   9.0678e-05
  1.1353e+17      37.0518   5.0842e-03   4.9744e-01   2.5006e-06   9.0727e-05
  1.1780e+17      36.7774   5.0272e-03   4.9747e-01   2.4919e-06   9.0780e-05
  1.2223e+17      36.5078   4.9713e-03   4.9749e-01   2.4836e-06   9.0832e-05
  1.2682e+17      36.2428   4.9162e-03   4.9752e-01   2.4756e-06   9.0885e-05
  1.3159e+17      35.9823   4.8621e-03   4.9755e-01   2.4678e-06   9.0937e-05
  1.3654e+17      35.7263   4.8089e-03   4.9758e-01   2.4602e-06   9.0989e-05
  1.4168e+17      35.4746   4.7566e-03   4.9760e-01   2.4530e-06   9.1041e-05
  1.4700e+17      35.2271   4.7051e-03   4.9763e-01   2.4461e-06   9.1092e-05
  1.5253e+17      34.9837   4.6545e-03   4.9766e-01   2.4395e-06   9.1143e-05
  1.5827e+17      34.7444   4.6047e-03   4.9768e-01   2.4332e-06   9.1193e-05
  1.6422e+17      34.5090   4.5557e-03   4.9771e-01   2.4273e-06   9.1243e-05
  1.7040e+17      34.2774   4.5074e-03   4.9773e-01   2.4216e-06   9.1293e-05
  1.7680e+17      34.0496   4.4597e-03   4.9775e-01   2.4157e-06   9.1343e-05
  1.8345e+17      33.8251   4.4122e-03   4.9778e-01   2.4067e-06   9.1401e-05
  1.9035e+17      33.6042   4.3653e-03   4.9780e-01   2.3980e-06   9.1459e-05
  1.9751e+17      33.3869   4.3192e-03   4.9783e-01   2.3897e-06   9.1516e-05
  2.0494e+17      33.1731   4.2737e-03   4.9785e-01   2.3816e-06   9.1573e-05
  2.1264e+17      32.9626   4.2288e-03   4.9787e-01   2.3738e-06   9.1629e-05
  2.2064e+17      32.7555   4.1846e-03   4.9789e-01   2.3663e-06   9.1685e-05
  2.2894e+17      32.5517   4.1410e-03   4.9792e-01   2.3592e-06   9.1741e-05
  2.3754e+17      32.3511   4.0981e-03   4.9794e-01   2.3524e-06   9.1796e-05
  2.4648e+17      32.1536   4.0557e-03   4.9796e-01   2.3460e-06   9.1850e-05
  2.5575e+17      31.9593   4.0139e-03   4.9798e-01   2.3399e-06   9.1904e-05
  2.6536e+17      31.7679   3.9727e-03   4.9800e-01   2.3341e-06   9.1958e-05
  2.7534e+17      31.5796   3.9321e-03   4.9802e-01   2.3287e-06   9.2011e-05
  2.8570e+17      31.3940   3.8915e-03   4.9804e-01   2.3211e-06   9.2069e-05
  2.9644e+17      31.2111   3.8514e-03   4.9806e-01   2.3134e-06   9.2128e-05
  3.0759e+17      31.0312   3.8118e-03   4.9808e-01   2.3060e-06   9.2186e-05
  3.1916e+17      30.8540   3.7728e-03   4.9810e-01   2.2990e-06   9.2243e-05
  3.3116e+17      30.6795   3.7342e-03   4.9812e-01   2.2921e-06   9.2301e-05
  3.4361e+17      30.5077   3.6961e-03   4.9814e-01   2.2855e-06   9.2358e-05
  3.5653e+17      30.3386   3.6585e-03   4.9816e-01   2.2793e-06   9.2414e-05
  3.6994e+17      30.1721   3.6214e-03   4.9818e-01   2.2734e-06   9.2470e-05
  3.8385e+17      30.0081   3.5847e-03   4.9820e-01   2.2678e-06   9.2526e-05
  3.9829e+17      29.8466   3.5485e-03   4.9821e-01   2.2626e-06   9.2580e-05
  4.1326e+17      29.6877   3.5128e-03   4.9823e-01   2.2577e-06   9.2635e-05
  4.2880e+17      29.5311   3.4775e-03   4.9825e-01   2.2532e-06   9.2689e-05
  4.4493e+17      29.3769   3.4425e-03   4.9827e-01   2.2481e-06   9.2744e-05
  4.6166e+17      29.2250   3.4078e-03   4.9829e-01   2.2428e-06   9.2799e-05
  4.7902e+17      29.0754   3.3735e-03   4.9830e-01   2.2378e-06   9.2855e-05
  4.9704e+17      28.9281   3.3397e-03   4.9832e-01   2.2332e-06   9.2909e-05
  5.1573e+17      28.7830   3.3063e-03   4.9834e-01   2.2288e-06   9.2963e-05
  5.3512e+17      28.6402   3.2732e-03   4.9835e-01   2.2245e-06   9.3018e-05
  5.5524e+17      28.4995   3.2405e-03   4.9837e-01   2.2206e-06   9.3071e-05
  5.7612e+17      28.3610   3.2083e-03   4.9839e-01   2.2169e-06   9.3124e-05
  5.9779e+17      28.2246   3.1764e-03   4.9840e-01   2.2136e-06   9.3177e-05
  6.2027e+17      28.0902   3.1448e-03   4.9842e-01   2.2105e-06   9.3229e-05
  6.4359e+17      27.9579   3.1137e-03   4.9843e-01   2.2078e-06   9.3280e-05
  6.6780e+17      27.8276   3.0829e-03   4.9845e-01   2.2053e-06   9.3331e-05
  6.9291e+17      27.6993   3.0524e-03   4.9847e-01   2.2030e-06   9.3382e-05
  7.1896e+17      27.5730   3.0222e-03   4.9848e-01   2.2005e-06   9.3433e-05
  7.4600e+17      27.4485   2.9923e-03   4.9850e-01   2.1982e-06   9.3484e-05
  7.7406e+17      27.3259   2.9628e-03   4.9851e-01   2.1963e-06   9.3534e-05
  8.0316e+17      27.2052   2.9336e-03   4.9853e-01   2.1946e-06   9.3584e-05
  8.3337e+17      27.0863   2.9047e-03   4.9854e-01   2.1927e-06   9.3634e-05
  8.6471e+17      26.9693   2.8761e-03   4.9855e-01   2.1912e-06   9.3683e-05
  8.9722e+17      26.8540   2.8478e-03   4.9857e-01   2.1899e-06   9.3732e-05
  9.3096e+17      26.7404   2.8199e-03   4.9858e-01   2.1889e-06   9.3781e-05
  9.6597e+17      26.6287   2.7922e-03   4.9860e-01   2.1881e-06   9.3828e-05
  1.0023e+18      26.5186   2.7649e-03   4.9861e-01   2.1877e-06   9.3876e-05
  1.0400e+18      26.4101   2.7378e-03   4.9862e-01   2.1875e-06   9.3923e-05
  1.0791e+18      26.3034   2.7111e-03   4.9864e-01   2.1876e-06   9.3969e-05
  1.1197e+18      26.1982   2.6844e-03   4.9865e-01   2.1866e-06   9.4017e-05
  1.1618e+18      26.0946   2.6581e-03   4.9866e-01   2.1858e-06   9.4065e-05
  1.2055e+18      25.9925   2.6320e-03   4.9868e-01   2.1853e-06   9.4112e-05
  1.2508e+18      25.8920   2.6062e-03   4.9869e-01   2.1850e-06   9.4159e-05
  1.2978e+18      25.7931   2.5807e-03   4.9870e-01   2.1846e-06   9.4206e-05
  1.3466e+18      25.6956   2.5554e-03   4.9872e-01   2.1842e-06   9.4253e-05
  1.3973e+18      25.5996   2.5303e-03   4.9873e-01   2.1840e-06   9.4299e-05
  1.4498e+18      25.5051   2.5055e-03   4.9874e-01   2.1841e-06   9.4345e-05
  1.5044e+18      25.4120   2.4810e-03   4.9875e-01   2.1843e-06   9.4390e-05
  1.5609e+18      25.3204   2.4568e-03   4.9877e-01   2.1848e-06   9.4435e-05
  1.6196e+18      25.2302   2.4327e-03   4.9878e-01   2.1856e-06   9.4479e-05
  1.6805e+18      25.1413   2.4090e-03   4.9879e-01   2.1865e-06   9.4523e-05
  1.7437e+18      25.0537   2.3853e-03   4.9880e-01   2.1861e-06   9.4569e-05
  1.8093e+18      24.9674   2.3618e-03   4.9881e-01   2.1851e-06   9.4616e-05
  1.8773e+18      24.8824   2.3385e-03   4.9883e-01   2.1844e-06   9.4662e-05
  1.9479e+18      24.7987   2.3155e-03   4.9884e-01   2.1839e-06   9.4708e-05
  2.0212e+18      24.7163   2.2927e-03   4.9885e-01   2.1835e-06   9.4753e-05
  2.0972e+18      24.6351   2.2700e-03   4.9886e-01   2.1826e-06   9.4799e-05
  2.1761e+18      24.5552   2.2476e-03   4.9887e-01   2.1820e-06   9.4844e-05
  2.2579e+18      24.4765   2.2255e-03   4.9888e-01   2.1815e-06   9.4888e-05
  2.3428e+18      24.3990   2.2035e-03   4.9889e-01   2.1812e-06   9.4933e-05
  2.4309e+18      24.3226   2.1818e-03   4.9890e-01   2.1811e-06   9.4976e-05
  2.5223e+18      24.2475   2.1603e-03   4.9892e-01   2.1812e-06   9.5019e-05
  2.6172e+18      24.1735   2.1390e-03   4.9893e-01   2.1814e-06   9.5062e-05
  2.7156e+18      24.1005   2.1178e-03   4.9894e-01   2.1806e-06   9.5106e-05
  2.8177e+18      24.0286   2.0967e-03   4.9895e-01   2.1780e-06   9.5152e-05
  2.9237e+18      23.9578   2.0757e-03   4.9896e-01   2.1756e-06   9.5199e-05
  3.0336e+18      23.8880   2.0550e-03   4.9897e-01   2.1733e-06   9.5244e-05
  3.1477e+18      23.8193   2.0345e-03   4.9898e-01   2.1712e-06   9.5289e-05
  3.2660e+18      23.7517   2.0141e-03   4.9899e-01   2.1687e-06   9.5334e-05
  3.3889e+18      23.6850   1.9940e-03   4.9900e-01   2.1661e-06   9.5379e-05
  3.5163e+18      23.6194   1.9740e-03   4.9901e-01   2.1637e-06   9.5424e-05
  3.6485e+18      23.5548   1.9543e-03   4.9902e-01   2.1614e-06   9.5468e-05
  3.7857e+18      23.4912   1.9347e-03   4.9903e-01   2.1592e-06   9.5511e-05
  3.9281e+18      23.4285   1.9153e-03   4.9904e-01   2.1572e-06   9.5554e-05
  4.0758e+18      23.3668   1.8962e-03   4.9905e-01   2.1553e-06   9.5596e-05
  4.2291e+18      23.3060   1.8771e-03   4.9906e-01   2.1532e-06   9.5639e-05
  4.3881e+18      23.2459   1.8580e-03   4.9907e-01   2.1466e-06   9.5687e-05
  4.5531e+18      23.1868   1.8390e-03   4.9908e-01   2.1402e-06   9.5735e-05
  4.7244e+18      23.1285   1.8202e-03   4.9909e-01   2.1338e-06   9.5783e-05
  4.9020e+18      23.0711   1.8016e-03   4.9910e-01   2.1276e-06   9.5830e-05
  5.0864e+18      23.0146   1.7832e-03   4.9911e-01   2.1212e-06   9.5877e-05
  5.2776e+18      22.9589   1.7649e-03   4.9911e-01   2.1144e-06   9.5924e-05
  5.4761e+18      22.9040   1.7468e-03   4.9912e-01   2.1077e-06   9.5970e-05
  5.6820e+18      22.8500   1.7289e-03   4.9913e-01   2.1011e-06   9.6016e-05
  5.8957e+18      22.7968   1.7111e-03   4.9914e-01   2.0945e-06   9.6061e-05
  6.1174e+18      22.7444   1.6936e-03   4.9915e-01   2.0881e-06   9.6106e-05
  6.3475e+18      22.6927   1.6762e-03   4.9916e-01   2.0819e-06   9.6150e-05
  6.5862e+18      22.6418   1.6589e-03   4.9917e-01   2.0757e-06   9.6193e-05
  6.8338e+18      22.5915   1.6415e-03   4.9918e-01   2.0640e-06   9.6244e-05
  7.0908e+18      22.5419   1.6242e-03   4.9919e-01   2.0507e-06   9.6297e-05
  7.3575e+18      22.4930   1.6071e-03   4.9919e-01   2.0375e-06   9.6349e-05
  7.6341e+18      22.4448   1.5902e-03   4.9920e-01   2.0245e-06   9.6400e-05
  7.9212e+18      22.3973   1.5734e-03   4.9921e-01   2.0117e-06   9.6450e-05
  8.2191e+18      22.3505   1.5567e-03   4.9922e-01   1.9984e-06   9.6501e-05
  8.5282e+18      22.3044   1.5402e-03   4.9923e-01   1.9851e-06   9.6551e-05
  8.8489e+18      22.2589   1.5239e-03   4.9924e-01   1.9719e-06   9.6600e-05
  9.1816e+18      22.2141   1.5077e-03   4.9924e-01   1.9589e-06   9.6649e-05
  9.5269e+18      22.1700   1.4917e-03   4.9925e-01   1.9460e-06   9.6697e-05
  9.8852e+18      22.1264   1.4758e-03   4.9926e-01   1.9333e-06   9.6744e-05
  1.0257e+19      22.0835   1.4601e-03   4.9927e-01   1.9207e-06   9.6790e-05
  1.0643e+19      22.0411   1.4443e-03   4.9928e-01   1.9041e-06   9.6841e-05
  1.1043e+19      21.9991   1.4285e-03   4.9928e-01   1.8829e-06   9.6899e-05
