# NH                 T_gas  H            H2           C            CO
  1.5900e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2630e-19
  1.6498e+14     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.2638e-19
  1.7118e+14     955.0078   9.9991e-01   1.1404e-09   3.2289e-12   7.2645e-19
  1.7762e+14     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.2652e-19
  1.8430e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2660e-19
  1.9123e+14     955.0085   9.9991e-01   1.1404e-09   3.2289e-12   7.2667e-19
  1.9842e+14     955.0076   9.9991e-01   1.1404e-09   3.2289e-12   7.2675e-19
  2.0588e+14     955.0083   9.9991e-01   1.1404e-09   3.2289e-12   7.2682e-19
  2.1363e+14     955.0085   9.9991e-01   1.1404e-09   3.2289e-12   7.2689e-19
  2.2166e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2697e-19
  2.2999e+14     955.0083   9.9991e-01   1.1404e-09   3.2289e-12   7.2704e-19
  2.3864e+14     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.2711e-19
  2.4762e+14     955.0076   9.9991e-01   1.1404e-09   3.2289e-12   7.2719e-19
  2.5693e+14     955.0087   9.9991e-01   1.1404e-09   3.2289e-12   7.2726e-19
  2.6659e+14     955.0086   9.9991e-01   1.1404e-09   3.2289e-12   7.2733e-19
  2.7662e+14     955.0076   9.9991e-01   1.1404e-09   3.2289e-12   7.2741e-19
  2.8702e+14     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.2748e-19
  2.9781e+14     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.2756e-19
  3.0901e+14     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.2763e-19
  3.2063e+14     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.2770e-19
  3.3269e+14     955.0076   9.9991e-01   1.1404e-09   3.2289e-12   7.2778e-19
  3.4520e+14     955.0081   9.9991e-01   1.1404e-09   3.2289e-12   7.2785e-19
  3.5818e+14     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.2792e-19
  3.7165e+14     955.0088   9.9991e-01   1.1404e-09   3.2289e-12   7.2800e-19
  3.8563e+14     955.0085   9.9991e-01   1.1404e-09   3.2289e-12   7.2807e-19
  4.0013e+14     955.0091   9.9991e-01   1.1404e-09   3.2289e-12   7.2815e-19
  4.1517e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2822e-19
  4.3079e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2829e-19
  4.4699e+14     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.2837e-19
  4.6380e+14     955.0083   9.9991e-01   1.1404e-09   3.2289e-12   7.2844e-19
  4.8124e+14     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.2851e-19
  4.9933e+14     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.2859e-19
  5.1811e+14     955.0088   9.9991e-01   1.1404e-09   3.2289e-12   7.2866e-19
  5.3760e+14     955.0078   9.9991e-01   1.1404e-09   3.2289e-12   7.2874e-19
  5.5781e+14     955.0086   9.9991e-01   1.1404e-09   3.2289e-12   7.2881e-19
  5.7879e+14     955.0075   9.9991e-01   1.1404e-09   3.2289e-12   7.2888e-19
  6.0055e+14     955.0075   9.9991e-01   1.1404e-09   3.2289e-12   7.2896e-19
  6.2314e+14     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.2903e-19
  6.4657e+14     955.0086   9.9991e-01   1.1404e-09   3.2289e-12   7.2911e-19
  6.7088e+14     955.0084   9.9991e-01   1.1404e-09   3.2289e-12   7.2918e-19
  6.9611e+14     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.2925e-19
  7.2229e+14     955.0075   9.9991e-01   1.1404e-09   3.2289e-12   7.2933e-19
  7.4945e+14     955.0078   9.9991e-01   1.1404e-09   3.2289e-12   7.2940e-19
  7.7764e+14     955.0081   9.9991e-01   1.1404e-09   3.2289e-12   7.2948e-19
  8.0688e+14     955.0086   9.9991e-01   1.1404e-09   3.2289e-12   7.2955e-19
  8.3722e+14     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.2962e-19
  8.6870e+14     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.2970e-19
  9.0137e+14     955.0089   9.9991e-01   1.1404e-09   3.2289e-12   7.2977e-19
  9.3527e+14     955.0074   9.9991e-01   1.1404e-09   3.2289e-12   7.2985e-19
  9.7044e+14     955.0074   9.9991e-01   1.1404e-09   3.2289e-12   7.2992e-19
  1.0069e+15     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.2999e-19
  1.0448e+15     955.0084   9.9991e-01   1.1404e-09   3.2289e-12   7.3007e-19
  1.0841e+15     955.0073   9.9991e-01   1.1404e-09   3.2289e-12   7.3014e-19
  1.1249e+15     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.3022e-19
  1.1672e+15     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.3029e-19
  1.2110e+15     955.0079   9.9991e-01   1.1404e-09   3.2289e-12   7.3036e-19
  1.2566e+15     955.0073   9.9991e-01   1.1404e-09   3.2289e-12   7.3044e-19
  1.3038e+15     955.0082   9.9991e-01   1.1404e-09   3.2289e-12   7.3051e-19
  1.3529e+15     955.0072   9.9991e-01   1.1404e-09   3.2289e-12   7.3059e-19
  1.4037e+15     955.0072   9.9991e-01   1.1404e-09   3.2289e-12   7.3066e-19
  1.4565e+15     955.0072   9.9991e-01   1.1404e-09   3.2289e-12   7.3073e-19
  1.5113e+15     955.0094   9.9991e-01   1.1404e-09   3.2289e-12   7.3081e-19
  1.5681e+15     955.0086   9.9991e-01   1.1404e-09   3.2289e-12   7.3088e-19
  1.6271e+15     955.0081   9.9991e-01   1.1404e-09   3.2289e-12   7.3096e-19
  1.6883e+15     955.0073   9.9991e-01   1.1404e-09   3.2289e-12   7.3103e-19
  1.7518e+15     955.0080   9.9991e-01   1.1404e-09   3.2289e-12   7.3110e-19
  1.8177e+15     955.0070   9.9991e-01   1.1404e-09   3.2289e-12   7.3118e-19
  1.8860e+15     955.0078   9.9991e-01   1.1404e-09   3.2289e-12   7.3125e-19
  1.9569e+15     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.3133e-19
  2.0305e+15     955.0070   9.9991e-01   1.1404e-09   3.2289e-12   7.3140e-19
  2.1069e+15     955.0069   9.9991e-01   1.1404e-09   3.2289e-12   7.3148e-19
  2.1861e+15     955.0069   9.9991e-01   1.1404e-09   3.2289e-12   7.3155e-19
  2.2683e+15     955.0069   9.9991e-01   1.1404e-09   3.2289e-12   7.3162e-19
  2.3536e+15     955.0069   9.9991e-01   1.1404e-09   3.2289e-12   7.3170e-19
  2.4421e+15     955.0071   9.9991e-01   1.1404e-09   3.2289e-12   7.3177e-19
  2.5340e+15     955.0073   9.9991e-01   1.1404e-09   3.2289e-12   7.3185e-19
  2.6293e+15     955.0077   9.9991e-01   1.1404e-09   3.2289e-12   7.3192e-19
  2.7281e+15     955.0067   9.9991e-01   1.1404e-09   3.2289e-12   7.3200e-19
  2.8307e+15     955.0071   9.9991e-01   1.1404e-09   3.2289e-12   7.3207e-19
  2.9372e+15     955.0066   9.9991e-01   1.1404e-09   3.2289e-12   7.3215e-19
  3.0476e+15     955.0069   9.9991e-01   1.1404e-09   3.2289e-12   7.3222e-19
  3.1622e+15     955.0065   9.9991e-01   1.1404e-09   3.2289e-12   7.3229e-19
  3.2812e+15     955.0065   9.9991e-01   1.1404e-09   3.2289e-12   7.3237e-19
  3.4045e+15     955.0073   9.9991e-01   1.1404e-09   3.2289e-12   7.3244e-19
  3.5326e+15     955.0064   9.9991e-01   1.1404e-09   3.2289e-12   7.3252e-19
  3.6654e+15     955.0067   9.9991e-01   1.1404e-09   3.2289e-12   7.3259e-19
  3.8032e+15     955.0065   9.9991e-01   1.1404e-09   3.2289e-12   7.3267e-19
  3.9463e+15     955.0071   9.9991e-01   1.1404e-09   3.2289e-12   7.3274e-19
  4.0947e+15     955.0062   9.9991e-01   1.1404e-09   3.2289e-12   7.3282e-19
  4.2486e+15     955.0068   9.9991e-01   1.1404e-09   3.2289e-12   7.3289e-19
  4.4084e+15     955.0067   9.9991e-01   1.1404e-09   3.2289e-12   7.3297e-19
  4.5742e+15     955.0065   9.9991e-01   1.1404e-09   3.2289e-12   7.3304e-19
  4.7462e+15     955.0060   9.9991e-01   1.1404e-09   3.2289e-12   7.3311e-19
  4.9247e+15     955.0059   9.9991e-01   1.1404e-09   3.2289e-12   7.3319e-19
  5.1099e+15     955.0058   9.9991e-01   1.1404e-09   3.2289e-12   7.3326e-19
  5.3020e+15     955.0063   9.9991e-01   1.1404e-09   3.2289e-12   7.3334e-19
  5.5014e+15     955.0060   9.9991e-01   1.1404e-09   3.2289e-12   7.3341e-19
  5.7083e+15     955.0056   9.9991e-01   1.1404e-09   3.2289e-12   7.3349e-19
  5.9230e+15     955.0055   9.9991e-01   1.1404e-09   3.2289e-12   7.3356e-19
  6.1457e+15     955.0054   9.9991e-01   1.1404e-09   3.2289e-12   7.3364e-19
  6.3768e+15     955.0055   9.9991e-01   1.1404e-09   3.2289e-12   7.3371e-19
  6.6166e+15     955.0054   9.9991e-01   1.1404e-09   3.2289e-12   7.3379e-19
  6.8654e+15     955.0060   9.9991e-01   1.1404e-09   3.2289e-12   7.3386e-19
  7.1236e+15     955.0061   9.9991e-01   1.1404e-09   3.2289e-12   7.3394e-19
  7.3915e+15     955.0050   9.9991e-01   1.1404e-09   3.2289e-12   7.3401e-19
  7.6694e+15     955.0050   9.9991e-01   1.1404e-09   3.2289e-12   7.3409e-19
  7.9579e+15     955.0057   9.9991e-01   1.1404e-09   3.2289e-12   7.3416e-19
  8.2571e+15     955.0057   9.9991e-01   1.1404e-09   3.2289e-12   7.3424e-19
  8.5676e+15     955.0046   9.9991e-01   1.1404e-09   3.2289e-12   7.3431e-19
  8.8898e+15     955.0046   9.9991e-01   1.1404e-09   3.2289e-12   7.3439e-19
  9.2241e+15     955.0044   9.9991e-01   1.1404e-09   3.2289e-12   7.3446e-19
  9.5710e+15     955.0051   9.9991e-01   1.1404e-09   3.2289e-12   7.3454e-19
  9.9309e+15     955.0051   9.9991e-01   1.1404e-09   3.2289e-12   7.3461e-19
  1.0304e+16     955.0039   9.9991e-01   1.1404e-09   3.2289e-12   7.3469e-19
  1.0692e+16     955.0041   9.9991e-01   1.1404e-09   3.2290e-12   7.3476e-19
  1.1094e+16     955.0037   9.9991e-01   1.1404e-09   3.2290e-12   7.3484e-19
  1.1511e+16     955.0035   9.9991e-01   1.1404e-09   3.2290e-12   7.3492e-19
  1.1944e+16     955.0033   9.9991e-01   1.1404e-09   3.2290e-12   7.3499e-19
  1.2393e+16     955.0034   9.9991e-01   1.1404e-09   3.2290e-12   7.3507e-19
  1.2859e+16     955.0037   9.9991e-01   1.1404e-09   3.2290e-12   7.3514e-19
  1.3343e+16     955.0029   9.9991e-01   1.1404e-09   3.2290e-12   7.3522e-19
  1.3844e+16     955.0028   9.9991e-01   1.1404e-09   3.2290e-12   7.3529e-19
  1.4365e+16     955.0030   9.9991e-01   1.1404e-09   3.2290e-12   7.3537e-19
  1.4905e+16     955.0023   9.9991e-01   1.1405e-09   3.2290e-12   7.3545e-19
  1.5466e+16     955.0020   9.9991e-01   1.1405e-09   3.2290e-12   7.3552e-19
  1.6047e+16     955.0018   9.9991e-01   1.1405e-09   3.2290e-12   7.3560e-19
  1.6651e+16     955.0015   9.9991e-01   1.1405e-09   3.2290e-12   7.3567e-19
  1.7277e+16     955.0013   9.9991e-01   1.1405e-09   3.2290e-12   7.3575e-19
  1.7927e+16     955.0013   9.9991e-01   1.1405e-09   3.2290e-12   7.3583e-19
  1.8601e+16     955.0008   9.9991e-01   1.1405e-09   3.2290e-12   7.3590e-19
  1.9300e+16     955.0007   9.9991e-01   1.1405e-09   3.2290e-12   7.3598e-19
  2.0026e+16     955.0009   9.9991e-01   1.1405e-09   3.2290e-12   7.3605e-19
  2.0779e+16     955.0005   9.9991e-01   1.1405e-09   3.2290e-12   7.3613e-19
  2.1561e+16     955.0010   9.9991e-01   1.1405e-09   3.2290e-12   7.3621e-19
  2.2371e+16     955.0004   9.9991e-01   1.1405e-09   3.2290e-12   7.3628e-19
  2.3213e+16     955.0010   9.9991e-01   1.1405e-09   3.2290e-12   7.3636e-19
  2.4086e+16     954.9988   9.9991e-01   1.1405e-09   3.2290e-12   7.3644e-19
  2.4991e+16     954.9984   9.9991e-01   1.1405e-09   3.2290e-12   7.3651e-19
  2.5931e+16     954.9990   9.9991e-01   1.1405e-09   3.2291e-12   7.3659e-19
  2.6906e+16     954.9986   9.9991e-01   1.1405e-09   3.2291e-12   7.3667e-19
  2.7918e+16     954.9984   9.9991e-01   1.1405e-09   3.2291e-12   7.3675e-19
  2.8968e+16     954.9970   9.9991e-01   1.1405e-09   3.2291e-12   7.3682e-19
  3.0057e+16     954.9965   9.9991e-01   1.1405e-09   3.2291e-12   7.3690e-19
  3.1188e+16     954.9965   9.9991e-01   1.1405e-09   3.2291e-12   7.3698e-19
  3.2360e+16     954.9967   9.9991e-01   1.1405e-09   3.2291e-12   7.3706e-19
  3.3577e+16     954.9962   9.9991e-01   1.1405e-09   3.2291e-12   7.3713e-19
  3.4840e+16     954.9959   9.9991e-01   1.1405e-09   3.2291e-12   7.3721e-19
  3.6150e+16     954.9943   9.9991e-01   1.1405e-09   3.2291e-12   7.3729e-19
  3.7510e+16     954.9944   9.9991e-01   1.1405e-09   3.2291e-12   7.3737e-19
  3.8920e+16     954.9934   9.9991e-01   1.1405e-09   3.2291e-12   7.3745e-19
  4.0384e+16     954.9927   9.9991e-01   1.1405e-09   3.2291e-12   7.3752e-19
  4.1902e+16     954.9921   9.9991e-01   1.1405e-09   3.2292e-12   7.3760e-19
  4.3478e+16     954.9916   9.9991e-01   1.1405e-09   3.2292e-12   7.3768e-19
  4.5113e+16     954.9910   9.9991e-01   1.1405e-09   3.2292e-12   7.3776e-19
  4.6810e+16     954.9903   9.9991e-01   1.1405e-09   3.2292e-12   7.3784e-19
  4.8570e+16     954.9897   9.9991e-01   1.1405e-09   3.2292e-12   7.3792e-19
  5.0396e+16     954.9900   9.9991e-01   1.1406e-09   3.2292e-12   7.3800e-19
  5.2292e+16     954.9883   9.9991e-01   1.1406e-09   3.2292e-12   7.3808e-19
  5.4258e+16     954.9876   9.9991e-01   1.1406e-09   3.2292e-12   7.3816e-19
  5.6298e+16     954.9868   9.9991e-01   1.1406e-09   3.2293e-12   7.3824e-19
  5.8415e+16     954.9861   9.9991e-01   1.1406e-09   3.2293e-12   7.3832e-19
  6.0612e+16     954.9852   9.9991e-01   1.1406e-09   3.2293e-12   7.3840e-19
  6.2891e+16     954.9843   9.9991e-01   1.1406e-09   3.2293e-12   7.3848e-19
  6.5256e+16     954.9841   9.9991e-01   1.1406e-09   3.2293e-12   7.3856e-19
  6.7710e+16     954.9827   9.9991e-01   1.1406e-09   3.2293e-12   7.3864e-19
  7.0257e+16     954.9818   9.9991e-01   1.1406e-09   3.2293e-12   7.3872e-19
  7.2899e+16     954.9813   9.9991e-01   1.1406e-09   3.2294e-12   7.3880e-19
  7.5640e+16     954.9798   9.9991e-01   1.1406e-09   3.2294e-12   7.3889e-19
  7.8484e+16     954.9785   9.9991e-01   1.1406e-09   3.2294e-12   7.3897e-19
  8.1436e+16     954.9774   9.9991e-01   1.1406e-09   3.2294e-12   7.3905e-19
  8.4498e+16     954.9771   9.9991e-01   1.1406e-09   3.2294e-12   7.3913e-19
  8.7676e+16     954.9751   9.9991e-01   1.1407e-09   3.2295e-12   7.3922e-19
  9.0973e+16     954.9756   9.9991e-01   1.1407e-09   3.2295e-12   7.3930e-19
  9.4394e+16     954.9726   9.9991e-01   1.1407e-09   3.2295e-12   7.3938e-19
  9.7944e+16     954.9716   9.9991e-01   1.1407e-09   3.2295e-12   7.3947e-19
  1.0163e+17     954.9702   9.9991e-01   1.1407e-09   3.2295e-12   7.3955e-19
  1.0545e+17     954.9685   9.9991e-01   1.1407e-09   3.2296e-12   7.3964e-19
  1.0941e+17     954.9679   9.9991e-01   1.1407e-09   3.2296e-12   7.3972e-19
  1.1353e+17     954.9665   9.9991e-01   1.1407e-09   3.2296e-12   7.3981e-19
  1.1780e+17     954.9639   9.9991e-01   1.1407e-09   3.2297e-12   7.3989e-19
  1.2223e+17     954.9632   9.9991e-01   1.1408e-09   3.2297e-12   7.3998e-19
  1.2682e+17     954.9606   9.9991e-01   1.1408e-09   3.2297e-12   7.4007e-19
  1.3159e+17     954.9591   9.9991e-01   1.1408e-09   3.2297e-12   7.4015e-19
  1.3654e+17     954.9569   9.9991e-01   1.1408e-09   3.2298e-12   7.4024e-19
  1.4168e+17     954.9550   9.9991e-01   1.1408e-09   3.2298e-12   7.4033e-19
  1.4700e+17     954.9541   9.9991e-01   1.1408e-09   3.2299e-12   7.4042e-19
  1.5253e+17     954.9517   9.9991e-01   1.1408e-09   3.2299e-12   7.4051e-19
  1.5827e+17     954.9489   9.9991e-01   1.1409e-09   3.2299e-12   7.4060e-19
  1.6422e+17     954.9466   9.9991e-01   1.1409e-09   3.2300e-12   7.4069e-19
  1.7040e+17     954.9443   9.9991e-01   1.1409e-09   3.2300e-12   7.4078e-19
  1.7680e+17     954.9420   9.9991e-01   1.1409e-09   3.2300e-12   7.4087e-19
  1.8345e+17     954.9395   9.9991e-01   1.1409e-09   3.2301e-12   7.4096e-19
  1.9035e+17     954.9369   9.9991e-01   1.1410e-09   3.2301e-12   7.4106e-19
  1.9751e+17     954.9346   9.9991e-01   1.1410e-09   3.2302e-12   7.4115e-19
  2.0494e+17     954.9335   9.9991e-01   1.1410e-09   3.2302e-12   7.4124e-19
  2.1264e+17     954.9293   9.9991e-01   1.1410e-09   3.2303e-12   7.4134e-19
  2.2064e+17     954.9256   9.9991e-01   1.1410e-09   3.2303e-12   7.4144e-19
  2.2894e+17     954.9226   9.9991e-01   1.1411e-09   3.2304e-12   7.4153e-19
  2.3754e+17     954.9193   9.9991e-01   1.1411e-09   3.2304e-12   7.4163e-19
  2.4648e+17     954.9160   9.9991e-01   1.1411e-09   3.2305e-12   7.4173e-19
  2.5575e+17     954.9132   9.9991e-01   1.1411e-09   3.2306e-12   7.4183e-19
  2.6536e+17     954.9101   9.9991e-01   1.1412e-09   3.2306e-12   7.4193e-19
  2.7534e+17     954.9057   9.9991e-01   1.1412e-09   3.2307e-12   7.4203e-19
  2.8570e+17     954.9014   9.9991e-01   1.1412e-09   3.2308e-12   7.4213e-19
  2.9644e+17     954.8992   9.9991e-01   1.1413e-09   3.2308e-12   7.4223e-19
  3.0759e+17     954.8933   9.9991e-01   1.1413e-09   3.2309e-12   7.4234e-19
  3.1916e+17     954.8889   9.9991e-01   1.1413e-09   3.2310e-12   7.4244e-19
  3.3116e+17     954.8845   9.9991e-01   1.1414e-09   3.2311e-12   7.4255e-19
  3.4361e+17     954.8788   9.9991e-01   1.1414e-09   3.2311e-12   7.4266e-19
  3.5653e+17     954.8750   9.9991e-01   1.1414e-09   3.2312e-12   7.4276e-19
  3.6994e+17     954.8700   9.9991e-01   1.1415e-09   3.2313e-12   7.4287e-19
  3.8385e+17     954.8648   9.9991e-01   1.1415e-09   3.2314e-12   7.4299e-19
  3.9829e+17     954.8597   9.9991e-01   1.1416e-09   3.2315e-12   7.4310e-19
  4.1326e+17     954.8542   9.9991e-01   1.1416e-09   3.2316e-12   7.4321e-19
  4.2880e+17     954.8490   9.9991e-01   1.1416e-09   3.2317e-12   7.4333e-19
  4.4493e+17     954.8422   9.9991e-01   1.1417e-09   3.2318e-12   7.4345e-19
  4.6166e+17     954.8358   9.9991e-01   1.1417e-09   3.2319e-12   7.4356e-19
  4.7902e+17     954.8305   9.9991e-01   1.1418e-09   3.2320e-12   7.4368e-19
  4.9704e+17     954.8235   9.9991e-01   1.1418e-09   3.2321e-12   7.4381e-19
  5.1573e+17     954.8164   9.9991e-01   1.1419e-09   3.2323e-12   7.4393e-19
