# NH                 T_gas  H            H2           C            CO
  1.5900e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0070e-13
  1.6498e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0071e-13
  1.7118e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0072e-13
  1.7762e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0073e-13
  1.8430e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0074e-13
  1.9123e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0075e-13
  1.9842e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0076e-13
  2.0588e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0077e-13
  2.1363e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0078e-13
  2.2166e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0079e-13
  2.2999e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0080e-13
  2.3864e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0081e-13
  2.4762e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0082e-13
  2.5693e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0084e-13
  2.6659e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0085e-13
  2.7662e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0086e-13
  2.8702e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0087e-13
  2.9781e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0088e-13
  3.0901e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0089e-13
  3.2063e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0090e-13
  3.3269e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0091e-13
  3.4520e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0092e-13
  3.5818e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0093e-13
  3.7165e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0094e-13
  3.8563e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0095e-13
  4.0013e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0096e-13
  4.1517e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0097e-13
  4.3079e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0098e-13
  4.4699e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0099e-13
  4.6380e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0100e-13
  4.8124e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0101e-13
  4.9933e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0102e-13
  5.1811e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0103e-13
  5.3760e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0104e-13
  5.5781e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0105e-13
  5.7879e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0106e-13
  6.0055e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0107e-13
  6.2314e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0108e-13
  6.4657e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0109e-13
  6.7088e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0110e-13
  6.9611e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0111e-13
  7.2229e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0112e-13
  7.4945e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0113e-13
  7.7764e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0114e-13
  8.0688e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0115e-13
  8.3722e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0116e-13
  8.6870e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0117e-13
  9.0137e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0118e-13
  9.3527e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0119e-13
  9.7044e+14    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0120e-13
  1.0069e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0121e-13
  1.0448e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0122e-13
  1.0841e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0124e-13
  1.1249e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0125e-13
  1.1672e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0126e-13
  1.2110e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0127e-13
  1.2566e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0128e-13
  1.3038e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0129e-13
  1.3529e+15    2214.1960   1.0000e+00   1.3530e-07   3.3916e-10   1.0130e-13
  1.4037e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0131e-13
  1.4565e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0132e-13
  1.5113e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0133e-13
  1.5681e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0134e-13
  1.6271e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0135e-13
  1.6883e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0136e-13
  1.7518e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0137e-13
  1.8177e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0138e-13
  1.8860e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0139e-13
  1.9569e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0140e-13
  2.0305e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0141e-13
  2.1069e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0142e-13
  2.1861e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0143e-13
  2.2683e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0144e-13
  2.3536e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0145e-13
  2.4421e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0146e-13
  2.5340e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0147e-13
  2.6293e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0148e-13
  2.7281e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0149e-13
  2.8307e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0150e-13
  2.9372e+15    2214.1950   1.0000e+00   1.3530e-07   3.3916e-10   1.0151e-13
  3.0476e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0152e-13
  3.1622e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0153e-13
  3.2812e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0154e-13
  3.4045e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0156e-13
  3.5326e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0157e-13
  3.6654e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0158e-13
  3.8032e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0159e-13
  3.9463e+15    2214.1940   1.0000e+00   1.3530e-07   3.3916e-10   1.0160e-13
