     120   number of z grid-points
      38   number of CO lines
        N<H>       Tdust        Tgas           H          H2          e-           O          C+           C          CO          CH         CH4          OH         H2O
 2.08481E+19 2.00000E+01 7.37327E+03 3.06213E+05 8.62433E+00 1.08392E+04 9.23723E+01 5.55946E+00 2.58660E+01 6.71881E-05 2.80595E-04 1.30252E-20 3.02146E-03 9.96530E-09
 2.48139E+19 2.00000E+01 7.37235E+03 3.06215E+05 8.63060E+00 1.08377E+04 9.23727E+01 5.55866E+00 2.58669E+01 6.72454E-05 2.80703E-04 1.30579E-20 3.02411E-03 9.98265E-09
 2.95343E+19 2.00000E+01 7.37327E+03 3.06215E+05 8.62420E+00 1.08366E+04 9.23729E+01 5.55802E+00 2.58676E+01 6.72211E-05 2.80626E-04 1.30323E-20 3.02200E-03 9.96915E-09
 3.51525E+19 2.00000E+01 7.37235E+03 3.06217E+05 8.63044E+00 1.08346E+04 9.23734E+01 5.55693E+00 2.58687E+01 6.72847E-05 2.80740E-04 1.30664E-20 3.02476E-03 9.98724E-09
 4.18395E+19 2.00000E+01 7.37143E+03 3.06219E+05 8.63667E+00 1.08322E+04 9.23739E+01 5.55567E+00 2.58701E+01 6.73525E-05 2.80857E-04 1.31015E-20 3.02758E-03 1.00058E-08
 4.97986E+19 2.00000E+01 7.37051E+03 3.06222E+05 8.64289E+00 1.08294E+04 9.23745E+01 5.55420E+00 2.58716E+01 6.74251E-05 2.80980E-04 1.31377E-20 3.03049E-03 1.00251E-08
 5.92716E+19 2.00000E+01 7.37143E+03 3.06224E+05 8.63641E+00 1.08269E+04 9.23751E+01 5.55277E+00 2.58732E+01 6.74188E-05 2.80920E-04 1.31159E-20 3.02867E-03 1.00136E-08
 7.05468E+19 2.00000E+01 7.37051E+03 3.06228E+05 8.64258E+00 1.08232E+04 9.23759E+01 5.55074E+00 2.58753E+01 6.75041E-05 2.81054E-04 1.31549E-20 3.03179E-03 1.00343E-08
 8.39668E+19 2.00000E+01 7.36958E+03 3.06232E+05 8.64872E+00 1.08187E+04 9.23769E+01 5.54836E+00 2.58779E+01 6.75978E-05 2.81196E-04 1.31958E-20 3.03504E-03 1.00560E-08
 9.99396E+19 2.00000E+01 7.36866E+03 3.06236E+05 8.65482E+00 1.08136E+04 9.23780E+01 5.54556E+00 2.58809E+01 6.77014E-05 2.81347E-04 1.32390E-20 3.03846E-03 1.00789E-08
 1.18951E+20 2.00000E+01 7.36590E+03 3.06242E+05 8.67362E+00 1.08068E+04 9.23795E+01 5.54195E+00 2.58847E+01 6.79021E-05 2.81698E-04 1.33451E-20 3.04691E-03 1.01349E-08
 1.41579E+20 2.00000E+01 7.36498E+03 3.06249E+05 8.67964E+00 1.07996E+04 9.23811E+01 5.53805E+00 2.58889E+01 6.80317E-05 2.81873E-04 1.33944E-20 3.05076E-03 1.01610E-08
 1.68511E+20 2.00000E+01 7.36222E+03 3.06257E+05 8.69838E+00 1.07904E+04 9.23831E+01 5.53313E+00 2.58942E+01 6.82640E-05 2.82252E-04 1.35085E-20 3.05976E-03 1.02210E-08
 2.00567E+20 2.00000E+01 7.36130E+03 3.06266E+05 8.70429E+00 1.07804E+04 9.23853E+01 5.52767E+00 2.59000E+01 6.84306E-05 2.82461E-04 1.35665E-20 3.06422E-03 1.02516E-08
 2.38720E+20 2.00000E+01 7.35854E+03 3.06278E+05 8.72292E+00 1.07679E+04 9.23880E+01 5.52091E+00 2.59073E+01 6.87078E-05 2.82882E-04 1.36919E-20 3.07397E-03 1.03174E-08
 2.84131E+20 2.00000E+01 7.35394E+03 3.06292E+05 8.75437E+00 1.07525E+04 9.23914E+01 5.51265E+00 2.59161E+01 6.91015E-05 2.83519E-04 1.38877E-20 3.08913E-03 1.04196E-08
 3.38181E+20 2.00000E+01 7.35118E+03 3.06307E+05 8.77289E+00 1.07353E+04 9.23952E+01 5.50329E+00 2.59261E+01 6.94436E-05 2.83997E-04 1.40302E-20 3.09998E-03 1.04939E-08
 4.02513E+20 2.00000E+01 7.34659E+03 3.06326E+05 8.80427E+00 1.07143E+04 9.23998E+01 5.49195E+00 2.59382E+01 6.99161E-05 2.84704E-04 1.42480E-20 3.11650E-03 1.06068E-08
 4.79082E+20 2.00000E+01 7.34016E+03 3.06349E+05 8.84865E+00 1.06890E+04 9.24054E+01 5.47832E+00 2.59528E+01 7.05295E-05 2.85649E-04 1.45466E-20 3.13891E-03 1.07605E-08
 5.70217E+20 2.00000E+01 7.33373E+03 3.06376E+05 8.89308E+00 1.06595E+04 9.24119E+01 5.46234E+00 2.59699E+01 7.12068E-05 2.86648E-04 1.48653E-20 3.16245E-03 1.09237E-08
 6.78689E+20 2.00000E+01 7.32548E+03 3.06408E+05 8.95074E+00 1.06242E+04 9.24196E+01 5.44327E+00 2.59902E+01 7.20522E-05 2.87906E-04 1.52777E-20 3.19242E-03 1.11329E-08
 8.07794E+20 2.00000E+01 7.31724E+03 3.06445E+05 9.00855E+00 1.05831E+04 9.24287E+01 5.42093E+00 2.60141E+01 7.29924E-05 2.89242E-04 1.57222E-20 3.22406E-03 1.13567E-08
 9.61460E+20 2.00000E+01 7.30535E+03 3.06490E+05 9.09340E+00 1.05335E+04 9.24396E+01 5.39409E+00 2.60428E+01 7.42357E-05 2.91064E-04 1.63549E-20 3.26816E-03 1.16713E-08
 1.14436E+21 2.00000E+01 7.29166E+03 3.06543E+05 9.19246E+00 1.04750E+04 9.24524E+01 5.36239E+00 2.60766E+01 7.57212E-05 2.93200E-04 1.71243E-20 3.32024E-03 1.20486E-08
 1.36205E+21 2.00000E+01 7.27594E+03 3.06605E+05 9.30790E+00 1.04062E+04 9.24675E+01 5.32499E+00 2.61165E+01 7.74991E-05 2.95699E-04 1.80645E-20 3.38174E-03 1.25022E-08
 1.62114E+21 2.00000E+01 7.25571E+03 3.06679E+05 9.45979E+00 1.03243E+04 9.24855E+01 5.28052E+00 2.61639E+01 7.97587E-05 2.98872E-04 1.93317E-20 3.46134E-03 1.31011E-08
 1.92953E+21 2.00000E+01 7.23102E+03 3.06767E+05 9.65012E+00 1.02276E+04 9.25067E+01 5.22793E+00 2.62199E+01 8.25778E-05 3.02769E-04 2.10004E-20 3.56094E-03 1.38701E-08
 2.29658E+21 2.00000E+01 7.20415E+03 3.06869E+05 9.86280E+00 1.01148E+04 9.25315E+01 5.16642E+00 2.62854E+01 8.59181E-05 3.07186E-04 2.30392E-20 3.67549E-03 1.47832E-08
 2.73346E+21 2.00000E+01 7.16840E+03 3.06990E+05 1.01570E+01 9.98107E+03 9.25608E+01 5.09340E+00 2.63630E+01 9.03315E-05 3.12988E-04 2.60081E-20 3.83064E-03 1.60644E-08
 3.25344E+21 2.00000E+01 7.12612E+03 3.07132E+05 1.05210E+01 9.82464E+03 9.25951E+01 5.00777E+00 2.64540E+01 9.58896E-05 3.20024E-04 3.00712E-20 4.02444E-03 1.77405E-08
 3.87234E+21 2.00000E+01 7.07519E+03 3.07297E+05 1.09839E+01 9.64194E+03 9.26351E+01 4.90746E+00 2.65603E+01 1.03042E-04 3.28716E-04 3.58844E-20 4.27270E-03 2.00097E-08
 4.60896E+21 2.00000E+01 7.01360E+03 3.07490E+05 1.15826E+01 9.42925E+03 9.26816E+01 4.80442E+00 2.66703E+01 1.12449E-04 3.39390E-04 4.45398E-20 4.59635E-03 2.31741E-08
 5.48572E+21 2.00000E+01 6.93735E+03 3.07714E+05 1.23887E+01 9.18210E+03 9.27356E+01 4.66829E+00 2.68142E+01 1.25137E-04 3.53284E-04 5.84392E-20 5.03442E-03 2.78277E-08
 6.52926E+21 2.00000E+01 6.84370E+03 3.07973E+05 1.34883E+01 8.89661E+03 9.27978E+01 4.51128E+00 2.69799E+01 1.42688E-04 3.71201E-04 8.21305E-20 5.63806E-03 3.49409E-08
 7.77131E+21 2.00000E+01 6.72987E+03 3.08269E+05 1.50125E+01 8.56915E+03 9.28690E+01 4.33174E+00 2.71690E+01 1.67605E-04 3.94490E-04 1.25717E-19 6.48799E-03 4.63379E-08
 9.24963E+21 2.00000E+01 6.59087E+03 3.08606E+05 1.72081E+01 8.19593E+03 9.29498E+01 4.12814E+00 2.73830E+01 2.04526E-04 4.25501E-04 2.15502E-19 7.73545E-03 6.59988E-08
 1.10092E+22 2.00000E+01 6.42098E+03 3.08986E+05 2.05188E+01 7.77370E+03 9.30406E+01 3.89984E+00 2.76224E+01 2.62207E-04 4.68024E-04 4.29650E-19 9.66108E-03 1.03225E-07
 1.31034E+22 2.00000E+01 6.21729E+03 3.09410E+05 2.56993E+01 7.30120E+03 9.31413E+01 3.64829E+00 2.78855E+01 3.57292E-04 5.27603E-04 1.03532E-18 1.27731E-02 1.81140E-07
 1.55961E+22 2.00000E+01 5.97536E+03 3.09874E+05 3.43203E+01 6.77739E+03 9.32508E+01 3.37705E+00 2.81685E+01 5.26474E-04 6.14683E-04 3.19687E-18 1.81658E-02 3.68493E-07
 1.85629E+22 2.00000E+01 5.68604E+03 3.10377E+05 5.02187E+01 6.19860E+03 9.33667E+01 3.09250E+00 2.84647E+01 8.64128E-04 7.52463E-04 1.40482E-17 2.86068E-02 9.21783E-07
 2.20941E+22 2.00000E+01 5.33482E+03 3.10910E+05 8.44043E+01 5.55073E+03 9.34822E+01 2.80670E+00 2.87614E+01 1.66504E-03 1.00044E-03 1.05868E-16 5.24887E-02 3.14604E-06
 2.62970E+22 2.00000E+01 4.88257E+03 3.11458E+05 1.82622E+02 4.75923E+03 9.35685E+01 2.54579E+00 2.90311E+01 4.28628E-03 1.58126E-03 2.18922E-15 1.27621E-01 1.90719E-05
 3.12994E+22 2.00000E+01 2.18453E+03 2.98786E+05 8.17337E+03 1.31033E+03 9.14709E+01 1.72065E+00 2.97791E+01 9.53236E-02 1.90195E-02 9.18664E-09 2.56816E+00 5.05511E-02
 3.72534E+22 2.00000E+01 1.85401E+03 2.93501E+05 1.09907E+04 9.10080E+02 9.12210E+01 1.34657E+00 3.01352E+01 1.25383E-01 1.03861E-02 8.35444E-09 2.88242E+00 8.25973E-02
 4.43401E+22 2.00000E+01 1.56977E+03 2.84927E+05 1.54239E+04 5.67181E+02 9.05503E+01 1.27639E+00 3.01308E+01 2.07469E-01 4.96187E-03 7.34650E-09 3.50999E+00 1.70514E-01
 5.27748E+22 2.00000E+01 1.31776E+03 2.68644E+05 2.36825E+04 2.82046E+02 8.82157E+01 1.55304E+00 2.95028E+01 5.62634E-01 2.11856E-03 1.03361E-08 5.18623E+00 5.77702E-01
 6.28141E+22 2.00000E+01 1.05702E+03 2.35307E+05 4.04184E+04 1.00581E+02 7.94000E+01 2.28787E+00 2.64733E+01 2.85535E+00 1.06471E-03 5.62908E-08 9.10687E+00 3.07024E+00
 7.47631E+22 2.00000E+01 8.08475E+02 1.95021E+05 6.05764E+04 5.14039E+01 6.83058E+01 3.39420E+00 1.96304E+01 8.57909E+00 9.64002E-04 9.85189E-08 1.14970E+01 5.67317E+00
 8.89852E+22 2.00000E+01 6.41848E+02 1.56429E+05 7.98775E+04 3.33350E+01 5.72544E+01 3.71829E+00 1.12604E+01 1.66029E+01 6.85707E-04 1.32275E-07 1.31387E+01 6.56125E+00
 1.05913E+23 2.00000E+01 5.37306E+02 1.22676E+05 9.67560E+04 2.31803E+01 4.91649E+01 2.91796E+00 6.52496E+00 2.21155E+01 4.29350E-04 2.20743E-07 1.44510E+01 7.04079E+00
 1.26060E+23 2.00000E+01 4.66851E+02 9.46426E+04 1.10774E+05 1.72046E+01 4.45937E+01 2.10414E+00 4.52802E+00 2.48988E+01 3.54537E-04 4.57381E-07 1.49914E+01 7.11905E+00
 1.50040E+23 2.00000E+01 4.16140E+02 7.18136E+04 1.22190E+05 1.35906E+01 4.22317E+01 1.53322E+00 3.54632E+00 2.64225E+01 3.62677E-04 1.03234E-06 1.45870E+01 6.78712E+00
 1.78582E+23 2.00000E+01 3.77083E+02 5.36952E+04 1.31252E+05 1.12942E+01 4.11014E+01 1.14080E+00 2.94142E+00 2.73928E+01 3.88849E-04 2.14792E-06 1.34271E+01 6.14104E+00
 2.12554E+23 2.00000E+01 3.44364E+02 3.96981E+04 1.38252E+05 9.76546E+00 4.06020E+01 8.60940E-01 2.49496E+00 2.80989E+01 4.05576E-04 3.85318E-06 1.18087E+01 5.26509E+00
 2.52988E+23 2.00000E+01 3.15444E+02 2.90834E+04 1.43562E+05 8.69972E+00 4.03661E+01 6.52788E-01 2.12320E+00 2.86696E+01 4.03537E-04 5.94242E-06 9.95617E+00 4.31301E+00
 3.01113E+23 2.00000E+01 2.88667E+02 2.11509E+04 1.47530E+05 7.92792E+00 4.02321E+01 4.94042E-01 1.79322E+00 2.91622E+01 3.81608E-04 8.00740E-06 8.04235E+00 3.41568E+00
 3.58393E+23 2.00000E+01 2.63151E+02 1.52792E+04 1.50468E+05 7.34641E+00 4.01479E+01 3.71078E-01 1.49239E+00 2.96030E+01 3.43555E-04 9.86672E-06 6.20137E+00 2.67880E+00
 4.26570E+23 2.00000E+01 2.36822E+02 1.10014E+04 1.52608E+05 6.87142E+00 4.02264E+01 2.74774E-01 1.20985E+00 3.00053E+01 2.92984E-04 1.10424E-05 4.72397E+00 2.15551E+00
 5.07715E+23 2.00000E+01 2.09930E+02 7.87854E+03 1.54171E+05 6.45704E+00 4.03739E+01 1.96491E-01 9.47624E-01 3.03729E+01 2.37507E-04 1.13551E-05 3.47828E+00 1.82936E+00
 6.04297E+23 2.00000E+01 1.82489E+02 5.60919E+03 1.55306E+05 6.06156E+00 4.07753E+01 1.37099E-01 7.30510E-01 3.06742E+01 1.88555E-04 1.11909E-05 2.45579E+00 1.65046E+00
 7.19251E+23 2.00000E+01 1.54463E+02 3.97299E+03 1.56125E+05 5.62297E+00 4.15034E+01 9.35801E-02 5.62350E-01 3.09054E+01 1.51171E-04 1.10690E-05 1.66204E+00 1.55800E+00
 8.56073E+23 2.00000E+01 1.26381E+02 2.80268E+03 1.56710E+05 5.06530E+00 4.22917E+01 6.14827E-02 4.26510E-01 3.10873E+01 1.23833E-04 1.13469E-05 1.08687E+00 1.51075E+00
 1.01892E+24 2.00000E+01 9.95836E+01 1.97088E+03 1.57127E+05 4.36914E+00 4.25595E+01 3.79446E-02 3.00781E-01 3.12468E+01 1.01377E-04 1.19896E-05 6.97353E-01 1.49810E+00
 1.21275E+24 2.00000E+01 7.63647E+01 1.37558E+03 1.57424E+05 3.59059E+00 4.11934E+01 2.12468E-02 1.76459E-01 3.13978E+01 7.84499E-05 1.24750E-05 4.54604E-01 1.54706E+00
 1.44345E+24 2.00000E+01 5.83158E+01 9.46067E+02 1.57639E+05 2.83450E+00 3.77194E+01 1.08878E-02 8.44785E-02 3.15098E+01 5.87440E-05 1.28208E-05 3.08139E-01 1.65280E+00
 1.71803E+24 2.00000E+01 4.53861E+01 6.38180E+02 1.57793E+05 2.19404E+00 3.32952E+01 5.47680E-03 3.77943E-02 3.15685E+01 4.70008E-05 1.38475E-05 2.13726E-01 1.74734E+00
 2.04485E+24 2.00000E+01 3.64863E+01 4.21382E+02 1.57901E+05 1.69087E+00 2.89711E+01 2.81909E-03 1.73183E-02 3.15949E+01 3.98503E-05 1.59689E-05 1.49556E-01 1.78566E+00
 2.43384E+24 2.00000E+01 3.05137E+01 2.71591E+02 1.57976E+05 1.30817E+00 2.51564E+01 1.49336E-03 8.32244E-03 3.16054E+01 3.26556E-05 1.92082E-05 1.04737E-01 1.75960E+00
 2.89683E+24 2.00000E+01 2.65787E+01 1.70422E+02 1.58027E+05 1.01945E+00 2.19565E+01 8.08919E-04 4.19794E-03 3.16072E+01 2.41565E-05 2.35166E-05 7.29025E-02 1.68310E+00
 3.44789E+24 2.00000E+01 2.40337E+01 1.04002E+02 1.58060E+05 8.00257E-01 1.93956E+01 4.44780E-04 2.21859E-03 3.16018E+01 1.61215E-05 2.89306E-05 5.00540E-02 1.58182E+00
 4.10377E+24 2.00000E+01 2.24354E+01 6.18335E+01 1.58081E+05 6.31908E-01 1.75087E+01 2.47316E-04 1.23278E-03 3.15866E+01 1.00363E-05 3.56621E-05 3.36346E-02 1.48205E+00
 4.88442E+24 2.00000E+01 2.14658E+01 3.60479E+01 1.58094E+05 5.01236E-01 1.63803E+01 1.39368E-04 7.29413E-04 3.15543E+01 6.01362E-06 4.41920E-05 2.19624E-02 1.40601E+00
 5.81358E+24 2.00000E+01 2.08944E+01 2.08816E+01 1.58102E+05 3.99527E-01 1.61564E+01 8.04390E-05 4.70084E-04 3.14951E+01 3.54748E-06 5.52673E-05 1.38914E-02 1.37236E+00
 6.91949E+24 2.00000E+01 2.05694E+01 1.22991E+01 1.58106E+05 3.21489E-01 1.70223E+01 4.86386E-05 3.39220E-04 3.14072E+01 2.10710E-06 6.96642E-05 8.58193E-03 1.39638E+00
 8.23577E+24 2.00000E+01 2.03927E+01 7.63022E+00 1.58109E+05 2.64025E-01 1.90669E+01 3.19194E-05 2.79227E-04 3.13148E+01 1.30226E-06 8.75774E-05 5.33276E-03 1.48244E+00
 9.80244E+24 2.00000E+01 2.03004E+01 5.19604E+00 1.58110E+05 2.24880E-01 2.19639E+01 2.35262E-05 2.59665E-04 3.12554E+01 8.77248E-07 1.07500E-04 3.51051E-03 1.60830E+00
 1.16671E+25 2.00000E+01 2.02543E+01 3.98924E+00 1.58110E+05 2.01167E-01 2.48325E+01 1.95806E-05 2.60853E-04 3.12349E+01 6.68609E-07 1.25628E-04 2.57829E-03 1.72699E+00
 1.38866E+25 2.00000E+01 2.02334E+01 3.42850E+00 1.58110E+05 1.88701E-01 2.68650E+01 1.78565E-05 2.68088E-04 3.12329E+01 5.73920E-07 1.38280E-04 2.14252E-03 1.80557E+00
 1.65282E+25 2.00000E+01 2.02242E+01 3.18735E+00 1.58110E+05 1.82985E-01 2.79553E+01 1.71513E-05 2.73705E-04 3.12346E+01 5.34038E-07 1.45106E-04 1.95546E-03 1.84555E+00
 1.96723E+25 2.00000E+01 2.02205E+01 3.09103E+00 1.58110E+05 1.80635E-01 2.84374E+01 1.68782E-05 2.76562E-04 3.12359E+01 5.18303E-07 1.48142E-04 1.88090E-03 1.86271E+00
 2.34145E+25 2.00000E+01 2.02193E+01 3.05444E+00 1.58110E+05 1.79734E-01 2.86284E+01 1.67762E-05 2.77764E-04 3.12364E+01 5.12365E-07 1.49347E-04 1.85262E-03 1.86942E+00
 2.78686E+25 2.00000E+01 2.02187E+01 3.04076E+00 1.58110E+05 1.79394E-01 2.87012E+01 1.67384E-05 2.78233E-04 3.12367E+01 5.10150E-07 1.49808E-04 1.84203E-03 1.87196E+00
 3.31701E+25 2.00000E+01 2.02175E+01 3.03554E+00 1.58110E+05 1.79266E-01 2.87292E+01 1.67241E-05 2.78416E-04 3.12368E+01 5.09308E-07 1.49983E-04 1.83801E-03 1.87293E+00
 3.94799E+25 2.00000E+01 2.02184E+01 3.03354E+00 1.58110E+05 1.79215E-01 2.87400E+01 1.67186E-05 2.78487E-04 3.12368E+01 5.08983E-07 1.50054E-04 1.83645E-03 1.87331E+00
 4.69901E+25 2.00000E+01 2.02197E+01 3.03276E+00 1.58110E+05 1.79196E-01 2.87442E+01 1.67165E-05 2.78514E-04 3.12368E+01 5.08857E-07 1.50080E-04 1.83584E-03 1.87346E+00
 5.59290E+25 2.00000E+01 2.02187E+01 3.03244E+00 1.58110E+05 1.79189E-01 2.87458E+01 1.67156E-05 2.78526E-04 3.12368E+01 5.08808E-07 1.50088E-04 1.83562E-03 1.87351E+00
 6.65683E+25 2.00000E+01 2.02175E+01 3.03233E+00 1.58110E+05 1.79187E-01 2.87464E+01 1.67153E-05 2.78530E-04 3.12368E+01 5.08791E-07 1.50091E-04 1.83553E-03 1.87353E+00
 7.92314E+25 2.00000E+01 2.02186E+01 3.03231E+00 1.58110E+05 1.79185E-01 2.87466E+01 1.67152E-05 2.78531E-04 3.12368E+01 5.08785E-07 1.50094E-04 1.83550E-03 1.87354E+00
 9.43035E+25 2.00000E+01 2.02198E+01 3.03230E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78531E-04 3.12368E+01 5.08783E-07 1.50094E-04 1.83549E-03 1.87354E+00
 1.12243E+26 2.00000E+01 2.02189E+01 3.03227E+00 1.58110E+05 1.79186E-01 2.87467E+01 1.67152E-05 2.78533E-04 3.12368E+01 5.08781E-07 1.50092E-04 1.83549E-03 1.87354E+00
 1.33594E+26 2.00000E+01 2.02176E+01 3.03227E+00 1.58110E+05 1.79186E-01 2.87467E+01 1.67152E-05 2.78533E-04 3.12368E+01 5.08781E-07 1.50092E-04 1.83549E-03 1.87354E+00
 1.59008E+26 2.00000E+01 2.02186E+01 3.03229E+00 1.58110E+05 1.79185E-01 2.87467E+01 1.67152E-05 2.78532E-04 3.12368E+01 5.08782E-07 1.50094E-04 1.83549E-03 1.87354E+00

JIline[erg/s/cm^2/sr]
       1   1.9741476e-06
       2   2.1846865e-05
       3   8.5975954e-05
       4   0.00022390965
       5   0.00046569262
       6   0.00084037471
       7    0.0013739713
       8    0.0020963703
       9    0.0030264540
      10    0.0041822375
      11    0.0055709130
      12    0.0071984169
      13    0.0090508214
      14     0.011123332
      15     0.013339230
      16     0.015709705
      17     0.018030634
      18     0.020517098
      19     0.022337080
      20     0.024284696
      21     0.023458158
      22     0.024812128
      23     0.025440023
      24     0.025410341
      25     0.024768746
      26     0.023270931
      27     0.021012564
      28     0.017784042
      29     0.013613906
